run_id,config_hash,star_id,treatment,detector,score_name,score_definition,fap_level,fap_threshold,null_trial_count,error,diagnostics
demo50_662c028d7106501c,662c028d7106501c,kic_3230022_q5,arima,bls,bls_power,bls_power,0.01,0.00038400193585317704,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3230022_q5,arima,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,8.079501310188599,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3230022_q5,arima,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,105.14194276360205,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3230022_q5,arima,tps_like,tps_like_mes,tps_like_mes,0.01,110.86901451222806,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3230022_q5,arima,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,110.59282881375925,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3230022_q5,gp,bls,bls_power,bls_power,0.01,0.0004951471187561191,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3230022_q5,gp,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,7.544613975369041,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3230022_q5,gp,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,75.00515348665398,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3230022_q5,gp,tps_like,tps_like_mes,tps_like_mes,0.01,103.76944148635701,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3230022_q5,gp,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,89.41331480445697,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3230022_q5,kalman,bls,bls_power,bls_power,0.01,0.0003263855003724416,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3230022_q5,kalman,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,8.379395407656155,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3230022_q5,kalman,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,68.8265814836645,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3230022_q5,kalman,tps_like,tps_like_mes,tps_like_mes,0.01,84.04094504837313,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3230022_q5,kalman,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,84.04094504837313,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3230022_q5,raw,bls,bls_power,bls_power,0.01,0.00034307772532425753,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3230022_q5,raw,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,8.085252005872828,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3230022_q5,raw,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,63.910401896306304,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3230022_q5,raw,tps_like,tps_like_mes,tps_like_mes,0.01,79.06033190543283,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3230022_q5,raw,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,78.32292136187056,100,,
