target_id,quarter,sample_stratum,case_index,pipeline,branch,detector,zero_injection_control,injected_period_days,injected_epoch_days,requested_duration_hours,requested_depth,phase_fraction,success,error,recovered_period_days,recovered_epoch_days,recovered_duration_hours,mes,max_ses,observed_event_count,expected_event_count,observability_fraction,period_cadences,duration_cadences,period_exact_fractional_error,exact_period_recovered,harmonic_period_recovered,runtime_seconds,wavelet,segment_count,n_period_trials,n_duration_trials,radius_ratio,realized_max_depth_on_observed_cadences,in_transit_cadence_count,event_consistency_score,robust_veto_score,consistency_weight,valid_event_count,expected_event_count_event_check,event_observability_fraction,positive_event_fraction,single_event_fraction,anti_dominance_score,combined_event_snr,leave_one_out_combined_snr_min,leave_one_out_ratio,leave_one_out_ratio_normalized,median_event_depth,event_depth_relative_mad,event_depth_chi2,event_depth_chi2_dof,event_depth_reduced_chi2,event_depth_chi2_pvalue,odd_even_tested,odd_depth,even_depth,odd_even_depth_z,odd_even_depth_pvalue,robust_event_snr,robust_event_weight_min,robust_event_effective_count,event_consistent_flag,transit_consistency_veto_pass,any_candidate_survives_veto,raw_rank_of_selected_candidate,ranking_changed,raw_top1_period_days,raw_top1_epoch_days,raw_top1_duration_hours,raw_top1_mes,raw_top1_max_ses,raw_top1_period_exact_fractional_error,raw_top1_exact_period_recovered,raw_top1_harmonic_period_recovered
12645975,5,gap_heavy,0,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,2.0,443.81103698692897,2.0,0.0002,0.15,True,,9.297541298728902,446.69876547947206,5.885037129744887,24.485313693871884,,3,7,0.4285714285714285,666,20,3.648770649364451,False,False,0.4078727499581873,db6,43,686,7,0.0132896961208007,0.0001999774358178,225,17.54309482980766,24.485313693871884,0.716474170972059,10,10,1.0,0.7,0.3241511137001055,0.7509432069998827,1.3114073661058938,0.6236714948246377,0.47557418918316285,0.5012992114022021,5.313778417606607e-05,4.873872202900641,14.46510756927411,9,1.6072341743637901,0.10671571697364476,True,-5.245330865376349e-05,0.00022108489147867742,-2.3357846783507976,0.01950246655391028,1.3662013391378183,0.6385110605675657,9.835556513208665,True,True,True,3,True,13.609148362535052,455.3015103537691,9.80839521624148,25.363013050705263,20.667918176130193,5.804574181267526,False,False
12645975,5,gap_heavy,1,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,2.0,444.41103698692893,4.0,0.0005,0.45,True,,4.005094713298604,446.3922531289645,5.885037129744887,40.29676460140355,,27,47,0.574468085106383,98,8,1.002547356649302,False,True,0.4008278748951852,db6,43,686,7,0.0209786415672256,0.0004999900603063,424,38.21751720548006,40.29676460140355,0.9484016293493926,23,23,1.0,0.9130434782608695,0.09917827538920622,0.9417681666385571,8.939644908378142,8.226240294909951,0.920197656531123,0.9408788377933861,0.0003455569730005381,0.8148086587341272,33.69251054834589,22,1.5314777521975407,0.05277415626791082,True,0.0002940469567918681,0.00042104857455200665,-1.5971085038033241,0.11024152294649973,8.848435656431445,0.7886083916605156,22.947929488983583,True,True,True,2,True,2.002547356649302,444.34880236229947,3.923358086496592,47.15037600934835,22.442570420001843,0.001273678324650973,True,True
