selection_group,sample_stratum,koi_flag,tce_flag,confirmed_planet_flag,eb_flag,provenance,target_id,quarter,light_curve_cache_hit,n_grid_observations,n_usable_observations,longest_segment_length,longest_segment_days,median_cadence_days,gap_fraction,robust_flux_scatter_ppm,background_tau_acf_e_days,background_tau_acf_half_days,background_tau_acf_zero_days,background_tau_integrated_positive_acf_days,background_acf_lag_1,background_acf_6h,background_acf_1d,background_acf_2d,background_acf_5d,acf_max_lag_days,preprocessing_n_row_absent,preprocessing_n_unusable_observed,rolling_background_window_cadences,rolling_background_scatter_ppm,rolling_short_residual_scatter_ppm,rolling_background_to_short_scatter_ratio,status,error
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,11495006,5,False,4634.0,4486.0,146.0,2.96296498679294,0.020434239355381578,0.03193785066896848,272.4341378726068,0.020434239355381578,0.020434239355381578,0.061302718066144735,0.022948090252236864,0.03175456125264996,0.02940699327378273,-0.035550414019981595,-0.01628013099315678,,2.9425304671749473,96.0,52.0,49.0,24.316957437754905,244.80123169341468,0.09933347667224604,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,11513268,5,False,4634.0,4486.0,146.0,2.9629673323433963,0.020434255857253447,0.03193785066896848,383.9939559859234,0.020434255857253447,0.020434255857253447,0.020434255857253447,0.020434255857253447,-0.006067330150267948,-0.023339975275448715,0.20575176344084956,0.08434917700396351,,2.9425328434444964,96.0,52.0,49.0,81.45829416521053,388.5870527357638,0.20962688692719142,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,11521527,5,False,4634.0,4486.0,146.0,2.9629667780172895,0.02043425213196315,0.03193785066896848,259.8052136418013,0.02043425213196315,0.02043425213196315,0.061302756395889446,0.025729357777420404,0.05419197653411471,-0.0722258060407145,-0.029274195886602034,-0.028315991506115277,,2.9425323070026934,96.0,52.0,49.0,52.7851141302821,240.34487884362787,0.2196223792420596,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,11570427,5,False,4634.0,4486.0,146.0,2.962966227096331,0.02043424831936136,0.03193785066896848,619.515303404809,0.02043424831936136,0.02043424831936136,0.06130274495808408,0.028841652219677317,0.20404809493251427,0.018319692803120853,0.07352970485558001,-0.003369752752893019,,2.9425317579880357,96.0,52.0,49.0,68.44315109395728,635.4121069822194,0.10771458450644933,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,11623232,5,False,4634.0,4486.0,146.0,2.9629656483521103,0.020434244332136586,0.03193785066896848,556.556437139249,0.020434244332136586,0.020434244332136586,0.020434244332136586,0.020434244332136586,-0.06821549422630466,-0.019306556604263017,-0.005643385097100047,-0.03189237261202943,,2.9425311838276684,96.0,52.0,49.0,120.60183582737562,624.9208498901241,0.19298737727918708,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,11666946,5,False,4634.0,4486.0,146.0,2.962965690108831,0.020434244521311484,0.03193785066896848,1316.9948111962751,0.08173697808524594,0.020434244521311484,0.9604094925016398,0.5280184546347397,0.4030810554921038,0.3783083114116838,-0.02662900374809085,-0.1954025201138738,,2.9425312110688537,96.0,52.0,49.0,555.420104786376,386.77395118750127,1.436032863850022,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,11707841,5,False,4634.0,4486.0,146.0,2.9629648864720366,0.0204342388024088,0.03193785066896848,1154.3231603449249,0.0204342388024088,0.0204342388024088,0.5925929252698552,0.17542637727726829,0.2266984254686957,0.08466550933971807,-0.026435991694608665,-0.08340405887111019,,2.942530387546867,96.0,52.0,49.0,219.74307869769976,556.9176650476277,0.3945701357469193,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,11722655,5,False,4634.0,4486.0,146.0,2.962965004473517,0.020434239850146696,0.03193785066896848,385.02667269220757,0.020434239850146696,0.020434239850146696,0.12260543910088018,0.033270961109188826,0.1259628348541263,-0.06655387231397027,-0.1262321041644511,0.013587020807655299,,2.942530538421124,96.0,52.0,49.0,117.10735988500234,375.90281788912773,0.31153626499161563,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,11753291,5,False,4634.0,4486.0,146.0,2.9629631508651073,0.02043422675342299,0.03193785066896848,146.02458618912559,0.02043422675342299,0.02043422675342299,0.02043422675342299,0.02043422675342299,-0.005504621834625878,0.14978144998782558,-0.004668191398529435,-0.04265837931785962,,2.9425286524929106,96.0,52.0,49.0,12.548316411713932,132.53084867786797,0.09468223086848339,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,11755277,5,False,4634.0,4486.0,146.0,2.9629635121309548,0.02043422928545624,0.03193785066896848,3233.076935359947,0.4495530442800373,0.2656449807109311,0.9195403178455308,0.6090196908475658,0.6395667174761853,0.5022375165115531,-0.07714870284296342,-0.24827723127886683,,2.9425290171056986,96.0,52.0,49.0,397.93772172525735,535.9081328397169,0.7425483909278072,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,11810346,5,False,4634.0,4486.0,146.0,2.9629637519756216,0.020434231017134152,0.03193785066896848,262.8316835690913,0.020434231017134152,0.020434231017134152,0.10217115508567076,0.03152891639747132,0.05967714041754751,-0.12246291974822333,0.0891037545615719,-0.0017846455347059283,,2.942529266467318,96.0,52.0,49.0,27.999004805253037,246.96558084607065,0.11337209302337692,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,12062045,5,False,4634.0,4486.0,146.0,2.962961740871833,0.0204342172073666,0.03193785066896848,540.9734981483031,0.0204342172073666,0.0204342172073666,0.102171086036833,0.03813564398418553,0.052869981376140504,-0.018460327815689462,-0.0009085675802591496,0.08093888247164885,,2.9425272778607905,96.0,52.0,49.0,65.41249207822653,479.2853198013435,0.136479231421774,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,12106444,5,False,4634.0,4486.0,146.0,2.9629609377516317,0.020434211590327322,0.03193785066896848,189.14318587680205,0.020434211590327322,0.020434211590327322,0.10217105795163661,0.034329939389809626,0.10058809303512671,-0.003940200488349104,-0.016291256463875112,-0.08148940223919468,,2.9425264690071344,96.0,52.0,49.0,29.628023521769986,177.45069802263146,0.1669648181265048,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,12201846,5,,,,,,,,,,,,,,,,,,,,,,,,,failed,"RuntimeError: No Kepler light curve found for target='KIC 12201846', quarter=5, author='Kepler', cadence='long'."
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,12205769,5,False,4634.0,4486.0,146.0,2.9629600885746186,0.0204342057404574,0.03193785066896848,1996.0793232349045,0.0204342057404574,0.0204342057404574,0.0613026172213722,0.02531333865031286,0.0968844105454371,0.04383053706782677,0.06607828797652592,0.019494051497756782,,2.9425256266258657,96.0,52.0,49.0,133.38205776678126,2004.1722521723088,0.06655219261827887,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,12256723,5,False,4634.0,4486.0,146.0,2.962959660057095,0.02043420281552244,0.03193785066896848,193.9223411153108,0.02043420281552244,0.02043420281552244,0.12260521689313464,0.05537786485716861,0.3017443068342861,0.00011591915218536897,-0.01675526548435507,-0.0010586463031536512,,2.9425252054352313,96.0,52.0,49.0,43.85294550336364,206.24732685150232,0.2126230975829213,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,12305751,5,False,4634.0,4486.0,146.0,2.9629591004704707,0.020434198959264904,0.03193785066896848,409.52279507198654,0.020434198959264904,0.020434198959264904,0.08173679583705962,0.02775875659192202,0.01635201092248541,-0.02510501220792211,0.09469269841429447,0.016355269380096613,,2.942524650134146,96.0,52.0,49.0,77.02728547974566,305.16595961346883,0.25241113254345415,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,12356979,5,False,4634.0,4486.0,146.0,2.9629586740702507,0.02043419604888186,0.03193785066896848,140.64490520477412,0.02043419604888186,0.02043419604888186,0.143039372342173,0.0498535732205709,0.23095402950748228,0.021919038617437245,-0.003859808069343325,0.04372796842301254,,2.9425242310389876,96.0,52.0,49.0,41.76727487877905,125.17396563219135,0.33367381681832436,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,12645856,5,,,,,,,,,,,,,,,,,,,,,,,,,failed,"RuntimeError: No Kepler light curve found for target='KIC 12645856', quarter=5, author='Kepler', cadence='long'."
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,12645975,5,False,4634.0,4485.0,146.0,2.9629555773208267,0.020434174628462642,0.0321536469572723,676.2349884972195,0.020434174628462642,0.020434174628462642,0.020434174628462642,0.020434174628462642,-0.24089009137593223,0.061298606136353184,-0.17460020971211987,0.030374397554710237,,2.9425211464986205,96.0,53.0,49.0,81.98588566252587,593.5597463013024,0.1381257509010866,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,1431344,5,False,4634.0,4485.0,146.0,2.963023423908453,0.020434642559848726,0.0321536469572723,375.9995549039585,0.020434642559848726,0.020434642559848726,0.04086928511969745,0.02206262893468919,0.03983398217200134,0.1612717504354285,-0.02822967792784997,-0.06142507203396573,,2.9425885286182165,96.0,53.0,49.0,121.9055235479633,295.33773996469455,0.4127664942602195,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,1431791,5,False,4634.0,4485.0,146.0,2.963023249823891,0.020434641366591677,0.0321536469572723,767.1345363251963,0.020434641366591677,0.020434641366591677,0.06130392409977503,0.024716069769810653,0.048112541523609505,-0.010773063365372969,0.22693901329254998,0.04999571906988972,,2.9425883567892015,96.0,53.0,49.0,95.35579335027626,673.6407200049626,0.14155289387727896,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,1721911,5,False,4634.0,4485.0,146.0,2.9630225313085248,0.0204346364189405,0.0321536469572723,612.7796559678759,0.0204346364189405,0.0204346364189405,0.1021731820947025,0.03595267129287317,0.09548374342034996,-0.004852900258960616,-0.11040800627109497,0.005094772887563058,,2.942587644327432,96.0,53.0,49.0,112.59085449106882,464.694262493937,0.24229017566692646,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,2305497,5,,,,,,,,,,,,,,,,,,,,,,,,,failed,"RuntimeError: No Kepler light curve found for target='KIC 2305497', quarter=5, author='Kepler', cadence='long'."
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,2309943,5,False,4634.0,4486.0,146.0,2.963020816241624,0.020434624639165122,0.03193785066896848,254.68885636066895,0.30651936958747683,0.061303873917495366,1.0830351058757515,0.577111093934388,0.5428228287833186,0.44546064480403014,0.046335898773548656,-0.22471769833183894,,2.9425859480397776,96.0,52.0,49.0,232.50372265780513,130.33766050536389,1.7838568051345125,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,2571934,5,False,4634.0,4485.0,146.0,2.9630197018923354,0.020434616861166432,0.0321536469572723,127.90962936655735,0.613038505834993,0.4904308046679944,0.9399923756136559,0.8642922926604282,0.7904913300016045,0.7198953421590325,-0.06065059141305124,-0.316219461733228,,2.9425848280079663,96.0,53.0,49.0,180.40985037526625,72.6926137042712,2.481818181819839,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,2578061,5,False,4634.0,4486.0,146.0,2.9630199406747124,0.020434618563740514,0.03193785066896848,302.5553963876351,0.020434618563740514,0.020434618563740514,0.06130385569122154,0.02362479960138215,0.04500970011072977,0.06377984651829195,0.0815677571506539,0.046084933440613214,,2.942585073178634,96.0,52.0,49.0,57.52650521661038,319.1019986944156,0.18027622970704105,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,2579916,5,False,4634.0,4486.0,146.0,2.963019805458316,0.02043461763241794,0.03193785066896848,392.0951125709985,0.16347694105934352,0.04086923526483588,0.5721692937077023,0.3204683384250561,0.513518909971411,0.32372519673079414,-0.17081826289100258,-0.019808793726981504,,2.9425849390681833,96.0,52.0,49.0,204.36170201437417,240.2788115628142,0.8505190311420759,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,2715763,5,False,4634.0,4486.0,146.0,2.9630195350691793,0.02043461576977279,0.03193785066896848,112.75967702050444,0.02043461576977279,0.02043461576977279,0.02043461576977279,0.02043461576977279,-0.053750408293488844,0.03353486005747893,0.03222442431241114,-0.027840791992502383,,2.942584670847282,96.0,52.0,49.0,11.533633993275226,94.10954545661978,0.12255541068989337,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,2834231,5,False,4634.0,4485.0,146.0,2.963017368449073,0.020434600592125207,0.0321536469572723,441.96735214673043,0.020434600592125207,0.020434600592125207,0.10217300296062604,0.033435590063718164,0.11306843817484373,0.11290140071824332,-0.036842269238083744,0.06342290901060764,,2.94258248526603,96.0,53.0,49.0,136.0285660781284,397.1055326145987,0.34255016590299603,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,2996004,5,False,4634.0,4486.0,146.0,2.9630188655428356,0.020434611178643536,0.03193785066896848,5178.993549534047,0.30651916767965304,0.24521533414372243,0.5312998906447319,0.48759611328236013,0.9509118001787356,0.4811859347090806,-0.261514122614039,0.05604482674638235,,2.942584009724669,96.0,52.0,49.0,1165.6453680087006,440.91440583064025,2.643699894116041,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,3115178,5,False,4634.0,4485.0,146.0,2.963018198039208,0.02043460650020279,0.0321536469572723,134.1476894273921,0.04086921300040558,0.02043460650020279,0.24521527800243348,0.07157232062868989,0.4336931044731462,-0.013303265243006098,0.0724714823375915,0.06909258360021125,,2.9425833360292017,96.0,53.0,49.0,32.81215586203228,125.51637935110345,0.26141732283599217,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,3230022,5,False,4634.0,4485.0,146.0,2.9630172895776923,0.02043460021377541,0.0321536469572723,299.22324619213816,0.02043460021377541,0.02043460021377541,0.02043460021377541,0.02043460021377541,-0.0010055688828929151,0.10822161069624615,0.06154292576057488,-0.04890355857313119,,2.942582430783659,96.0,53.0,49.0,23.06295532546674,294.5362584968865,0.07830260166664857,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,3330180,5,,,,,,,,,,,,,,,,,,,,,,,,,failed,"RuntimeError: No Kepler light curve found for target='KIC 3330180', quarter=5, author='Kepler', cadence='long'."
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,3443835,5,,,,,,,,,,,,,,,,,,,,,,,,,failed,"RuntimeError: No Kepler light curve found for target='KIC 3443835', quarter=5, author='Kepler', cadence='long'."
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,3459960,5,False,4634.0,4486.0,146.0,2.9630167007053387,0.02043459634296596,0.03193785066896848,517.5138095190862,0.02043459634296596,0.02043459634296596,0.02043459634296596,0.02043459634296596,-0.04277333462572497,-0.10817383238793296,-0.04911883374461002,-0.016856674290739154,,2.9425818733870983,96.0,52.0,49.0,85.96435763571333,443.3813305832789,0.1938835753923719,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,3657874,5,False,4634.0,4486.0,146.0,2.9630161926324945,0.020434592814126518,0.03193785066896848,5878.226225934381,0.6743415628661751,0.551734005981416,1.0830334191487054,1.0721789283634233,0.9808964031448635,0.7834824870637678,0.05460991649882467,-0.42605979059483173,,2.9425813652342185,96.0,52.0,49.0,3950.572917716384,138.71005941396444,28.480796089390655,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,3832957,5,False,4634.0,4485.0,146.0,2.9630131290105055,0.020434571313671768,0.0321536469572723,1840.9710941502838,0.5517334254691377,0.34738771233242005,0.9808594230562449,0.7654685800654261,0.671923748125408,0.5868182639382268,-0.006142167014037167,-0.32925359672328797,,2.9425782691687346,96.0,53.0,49.0,1185.0075058918483,594.7674504780972,1.992387957577862,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,3860732,5,False,4634.0,4486.0,146.0,2.963015145280224,0.02043458557454869,0.03193785066896848,321.299912074096,0.02043458557454869,0.02043458557454869,0.4904300537891686,0.10983872609103718,0.2664453707051277,0.12845478508703637,-0.04059962924254602,-0.10746758236859277,,2.9425803227350116,96.0,52.0,49.0,129.58071273231656,282.1338356657517,0.45928809788639763,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,3940608,5,False,4634.0,4486.0,146.0,2.963013485154079,0.020434573874808848,0.03193785066896848,500.44955917881816,0.020434573874808848,0.020434573874808848,0.020434573874808848,0.020434573874808848,-0.008016638232821529,0.06587807180747508,-0.05456804110703184,-0.03322624503784922,,2.942578637972474,96.0,52.0,49.0,106.41446377169284,472.10109069214866,0.2254060960030368,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,3941697,5,False,4634.0,4486.0,146.0,2.9630136678388226,0.020434575155377388,0.03193785066896848,719.5369360618099,0.020434575155377388,0.020434575155377388,0.040869150310754776,0.02051316144816988,0.00192287562121922,0.04293206620216011,0.0001238455019631178,-0.02471721785699249,,2.942578822374344,96.0,52.0,49.0,48.183962022486575,489.921431264735,0.09835038630194111,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,4066212,5,,,,,,,,,,,,,,,,,,,,,,,,,failed,"RuntimeError: No Kepler light curve found for target='KIC 4066212', quarter=5, author='Kepler', cadence='long'."
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,4177987,5,,,,,,,,,,,,,,,,,,,,,,,,,failed,"RuntimeError: No Kepler light curve found for target='KIC 4177987', quarter=5, author='Kepler', cadence='long'."
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,4179590,5,False,4634.0,4486.0,146.0,2.96301353819581,0.020434574558748864,0.03193785066896848,332.6183429176759,0.020434574558748864,0.020434574558748864,0.6947755349974614,0.2515062943772801,0.23012648650625528,0.18780617968193244,0.0524330400237485,-0.20530631069634006,,2.9425787364598364,96.0,52.0,49.0,103.42629393993582,317.39040576801165,0.32586458840703775,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,4375186,5,False,4634.0,4486.0,146.0,2.9630128083081217,0.020434569458302576,0.03193785066896848,94.98277892729408,0.020434569458302576,0.020434569458302576,0.28608397241623607,0.11471793838796643,0.10639703935294936,0.25651798602567105,0.01370684740241382,-0.07816120261809076,,2.942578001995571,96.0,52.0,49.0,29.250751987968002,69.59378352195036,0.42030696576141907,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,4450333,5,,,,,,,,,,,,,,,,,,,,,,,,,failed,"RuntimeError: No Kepler light curve found for target='KIC 4450333', quarter=5, author='Kepler', cadence='long'."
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,4456589,5,False,4634.0,4486.0,146.0,2.9630117734122905,0.020434562145965174,0.03193785066896848,667.3065994214853,0.020434562145965174,0.020434562145965174,0.6130368643789552,0.16429438974072502,0.09104722651887973,0.16638138584727744,0.005106642957221714,-0.10479651447942556,,2.942576949018985,96.0,52.0,49.0,258.01063033233777,528.5537739343288,0.48814452389927465,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,4471641,5,False,4634.0,4486.0,146.0,2.9630125498515554,0.020434567653865088,0.03193785066896848,740.4762535827517,0.44956048838503193,0.3678222177695716,0.6539061649236828,0.6909834674528366,0.9755920133997894,0.6790300601672717,-0.47469749594309757,0.04149294844257669,,2.9425777421565726,96.0,52.0,49.0,689.0171637580072,102.38353975536026,6.729765013051659,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,4544745,5,False,4634.0,4485.0,146.0,2.9630103899908136,0.020434552454389632,0.0321536469572723,407.16083694562946,0.020434552454389632,0.020434552454389632,0.020434552454389632,0.020434552454389632,-0.02947762693266592,-0.04022837290635239,-0.031933289769626366,-0.05326294967247293,,2.942575553432107,96.0,53.0,49.0,77.6227805136056,392.71256309370335,0.19765800182736804,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,4738590,5,False,4634.0,4486.0,146.0,2.9630107288467116,0.02043455492821522,0.03193785066896848,565.2233121986875,0.02043455492821522,0.02043455492821522,0.14304188449750654,0.033563793386625386,0.02942791379060544,-0.1913021365459012,-0.06443044587752604,-0.10745481793150158,,2.9425759096629918,96.0,52.0,49.0,136.5056028916656,535.7307288281214,0.25480263786671964,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,4818593,5,False,4634.0,4485.0,146.0,2.963008878279652,0.020434542035218328,0.0321536469572723,384.3886559048892,0.061303626105654985,0.061303626105654985,0.4291253827395849,0.19556599388930418,0.7729039724134982,0.2323775199376413,-0.07730631071902261,-0.08244617060262789,,2.9425740530714393,96.0,53.0,49.0,269.1861210490741,346.2593869426799,0.7774117647058486,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,4832478,5,False,4634.0,4486.0,146.0,2.9630104195457534,0.020434552861843258,0.03193785066896848,521.8183495504297,0.020434552861843258,0.020434552861843258,0.020434552861843258,0.020434552861843258,-0.15131284604559495,0.023823386067352632,0.03113039249650627,-0.008391877082362656,,2.942575612105429,96.0,52.0,49.0,135.63616593668166,507.0774387374213,0.26748609891697,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,4840401,5,False,4634.0,4486.0,146.0,2.963010976462101,0.020434556783584412,0.03193785066896848,363.6302170482309,0.08173822713433765,0.06130367035075324,0.1634764542686753,0.1229464497080538,0.8624401565729454,0.22764155922641577,0.002929661310655075,-0.01303062812629791,,2.9425761768361554,96.0,52.0,49.0,238.40872012199378,285.3261251390718,0.8355656882305823,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,4920012,5,False,4634.0,4486.0,146.0,2.9630100540452986,0.02043455032981001,0.03193785066896848,482.24183068944956,0.02043455032981001,0.02043455032981001,0.02043455032981001,0.02043455032981001,-0.2341153658481707,-0.018996415139621723,0.01927159435072067,-0.010700983714887726,,2.942575247492641,96.0,52.0,49.0,39.8028813274216,467.4226195032488,0.08515394776941246,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,4935292,5,False,4634.0,4486.0,146.0,2.963010322833725,0.02043455233797431,0.03193785066896848,405.4002385497407,0.02043455233797431,0.02043455233797431,0.24521462805569172,0.06779261916096511,0.12805005643165043,-0.006645278562389428,0.04466583890918327,0.02318866269003274,,2.9425755366683006,96.0,52.0,49.0,147.35427568176243,399.71020481512915,0.3686527737011758,success,
catalog_clean_background,uncharacterized,False,False,False,False,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3,4940715,5,False,4634.0,4486.0,146.0,2.96300997002254,0.020434549951460212,0.03193785066896848,353.96275024392594,0.020434549951460212,0.020434549951460212,0.020434549951460212,0.020434549951460212,-0.06132255848204685,0.08080284826070579,-0.01117617097788293,0.09519714613090959,,2.9425751930102706,96.0,52.0,49.0,43.02309671482409,321.7192764308963,0.13372868791735346,success,
