target_id,quarter,selection_group,sample_stratum,koi_flag,tce_flag,confirmed_planet_flag,eb_flag,catalog_clean,provenance
7091685,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
7109307,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
7123197,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
7283689,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
7345849,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
7502668,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
7513733,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
7517372,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
7530336,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
7583204,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
7601803,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
7603953,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
7617987,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
7619667,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
7764984,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
7771970,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
7836692,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
7847563,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
7874924,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
7918274,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
7949968,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
7967943,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
7989712,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8029226,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8038388,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8164635,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8178142,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8190268,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8194234,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8212082,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8229987,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8235871,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8249924,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8259004,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8263381,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8277175,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8289262,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8295124,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8327995,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8346754,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8350009,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8363095,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8414473,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8420710,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8424345,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8442207,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8481173,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8487804,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8527048,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8712681,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8720209,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8807386,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8808232,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8828143,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8837487,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8939341,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8940926,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
8963963,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9087147,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9088770,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9101525,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9116086,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9147169,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9165513,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9267937,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9284196,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9290957,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9395293,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9412358,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9414701,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9419899,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9450054,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9451208,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9451256,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9469475,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9511987,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9531895,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9536828,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9541489,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9542723,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9571074,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9594575,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9603403,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9606574,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9645402,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9654425,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9655727,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9717308,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9826375,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9827856,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9836605,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9838140,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9838362,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9882553,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9885433,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9946011,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9946312,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
9973918,5,catalog_clean_background,uncharacterized,False,False,False,False,True,NASA Exoplanet Archive DR25 stellar/KOI/TCE + Kepler confirmed names + MAST Kepler EB Revision 3
