period_cadences,period_days,duration_cadences,duration_hours,epoch_phase_cadence,mes,observed_event_count,expected_event_count,observability_fraction
681,13.915774834924378,20,9.808475654572248,206,101.06450044908534,4,7,0.5714285714285714
682,13.936209159204736,20,9.808475654572248,203,101.04494630921582,3,7,0.42857142857142855
683,13.956643483485095,20,9.808475654572248,199,100.95658691422437,3,7,0.42857142857142855
684,13.977077807765454,20,9.808475654572248,194,100.59852291121527,4,7,0.5714285714285714
680,13.895340510644019,20,9.808475654572248,210,100.5445428936108,4,7,0.5714285714285714
685,13.997512132045813,20,9.808475654572248,194,100.35570255967018,3,7,0.42857142857142855
679,13.87490618636366,20,9.808475654572248,213,99.78342364153323,3,7,0.42857142857142855
686,14.017946456326172,20,9.808475654572248,189,99.77425901374555,4,7,0.5714285714285714
341,6.968104579602368,20,9.808475654572248,202,99.22309278055248,6,13,0.46153846153846156
342,6.988538903882727,20,9.808475654572248,193,99.13221367948617,7,13,0.5384615384615384
678,13.854471862083301,20,9.808475654572248,217,98.61011078987134,3,7,0.42857142857142855
343,7.008973228163086,20,9.808475654572248,186,98.33367812460011,7,13,0.5384615384615384
340,6.947670255322009,20,9.808475654572248,209,98.06527000276243,6,14,0.42857142857142855
687,14.03838078060653,20,9.808475654572248,186,97.92798143993815,4,7,0.5714285714285714
464,9.481526466086507,20,9.808475654572248,393,97.84768965947146,4,10,0.4
455,9.297617547563277,20,9.808475654572248,428,97.52419387302139,8,10,0.8
463,9.461092141806148,20,9.808475654572248,395,97.20568148122166,4,10,0.4
465,9.501960790366866,20,9.808475654572248,389,97.16910136817866,5,10,0.5
454,9.277183223282918,20,9.808475654572248,433,97.1451926170211,8,10,0.8
462,9.44065781752579,20,9.808475654572248,400,97.11188720322428,6,10,0.6
453,9.25674889900256,20,9.808475654572248,437,97.0672543483972,8,10,0.8
685,13.997512132045813,16,7.846780523657799,194,96.82671332321155,4,7,0.5714285714285714
458,9.358920520404354,20,9.808475654572248,413,96.6048977482361,8,10,0.8
682,13.936209159204736,16,7.846780523657799,203,96.40924402132222,4,7,0.5714285714285714
461,9.42022349324543,20,9.808475654572248,405,96.38972475720817,6,10,0.6
683,13.956643483485095,16,7.846780523657799,200,96.31846690806154,4,7,0.5714285714285714
456,9.318051871843636,20,9.808475654572248,425,96.31135434218992,7,10,0.7
105,2.1456040494376794,20,9.808475654572248,43,96.2307351760445,20,44,0.45454545454545453
681,13.915774834924378,16,7.846780523657799,207,96.13064930999039,4,7,0.5714285714285714
684,13.977077807765454,16,7.846780523657799,199,96.12638999106294,3,7,0.42857142857142855
457,9.338486196123995,20,9.808475654572248,416,96.07577681705123,8,10,0.8
466,9.522395114647225,20,9.808475654572248,384,95.86590653318794,6,10,0.6
686,14.017946456326172,16,7.846780523657799,191,95.53337968189166,4,7,0.5714285714285714
444,9.07283998047933,20,9.808475654572248,24,95.5124010735113,9,11,0.8181818181818182
680,13.895340510644019,16,7.846780523657799,210,95.41011126034523,4,7,0.5714285714285714
452,9.2363145747222,20,9.808475654572248,443,95.36011216999276,8,10,0.8
459,9.379354844684713,20,9.808475654572248,408,95.32803273379199,8,10,0.8
460,9.399789168965071,20,9.808475654572248,405,95.32355767350113,8,10,0.8
228,4.659025935921818,20,9.808475654572248,194,95.2820637692608,12,20,0.6
440,8.991102683357894,20,9.808475654572248,48,95.17917291258216,4,11,0.36363636363636365
467,9.542829438927583,20,9.808475654572248,376,94.90301774037886,6,10,0.6
679,13.87490618636366,16,7.846780523657799,212,94.81959449538279,4,7,0.5714285714285714
464,9.481526466086507,16,7.846780523657799,393,94.78986339489698,4,10,0.4
465,9.501960790366866,16,7.846780523657799,389,94.73453203135733,5,10,0.5
677,13.834037537802942,20,9.808475654572248,222,94.69196384304013,3,7,0.42857142857142855
445,9.093274304759689,20,9.808475654572248,23,94.67266593520966,10,11,0.9090909090909091
672,13.731865916401148,20,9.808475654572248,233,94.66908957166065,3,7,0.42857142857142855
669,13.670562943560071,20,9.808475654572248,237,94.6609043227365,4,7,0.5714285714285714
339,6.9272359310416505,20,9.808475654572248,217,94.63341125139502,6,14,0.42857142857142855
342,6.988538903882727,16,7.846780523657799,194,94.5824708864711,6,13,0.46153846153846156
195,3.984693234669976,20,9.808475654572248,102,94.5769311074229,8,24,0.3333333333333333
663,13.547956997877918,20,9.808475654572248,260,94.56255977704869,5,7,0.7142857142857143
441,9.011537007638253,20,9.808475654572248,44,94.50600502262533,5,11,0.45454545454545453
569,11.627130515524186,20,9.808475654572248,540,94.50490644518753,3,8,0.375
343,7.008973228163086,16,7.846780523657799,188,94.47351848385969,7,13,0.5384615384615384
447,9.134142953320406,20,9.808475654572248,11,94.44970578337036,9,11,0.8181818181818182
687,14.03838078060653,16,7.846780523657799,188,94.44427861544615,4,7,0.5714285714285714
673,13.752300240681507,20,9.808475654572248,230,94.4023454243876,3,7,0.42857142857142855
664,13.568391322158277,20,9.808475654572248,257,94.37702170883777,5,7,0.7142857142857143
446,9.113708629040048,20,9.808475654572248,18,94.28344962023543,9,11,0.8181818181818182
315,6.436812148313038,20,9.808475654572248,44,94.27479689345645,6,15,0.4
667,13.629694294999354,20,9.808475654572248,247,94.25548426324016,5,7,0.7142857142857143
321,6.559418093995191,20,9.808475654572248,319,94.23988779797598,8,14,0.5714285714285714
267,5.455964582855813,20,9.808475654572248,110,94.19428458936008,9,17,0.5294117647058824
690,14.099683753447607,20,9.808475654572248,175,94.16478459448966,5,7,0.7142857142857143
570,11.647564839804545,20,9.808475654572248,536,94.1351293128181,3,8,0.375
314,6.416377824032679,20,9.808475654572248,52,94.08145414592673,6,15,0.4
266,5.435530258575454,20,9.808475654572248,117,94.05003687509895,11,17,0.6470588235294118
688,14.05881510488689,20,9.808475654572248,179,94.04977325854401,5,7,0.7142857142857143
227,4.638591611641459,20,9.808475654572248,206,94.04708769506549,13,20,0.65
671,13.711431592120789,20,9.808475654572248,235,94.04010668257881,3,7,0.42857142857142855
292,5.9668226898647845,20,9.808475654572248,204,94.02349371825076,3,16,0.1875
463,9.461092141806148,16,7.846780523657799,397,94.01907629043448,5,10,0.5
665,13.588825646438636,20,9.808475654572248,254,93.98435777014849,5,7,0.7142857142857143
666,13.609259970718995,20,9.808475654572248,248,93.97050689259846,5,7,0.7142857142857143
462,9.44065781752579,16,7.846780523657799,401,93.95976742478913,6,10,0.6
691,14.120118077727966,20,9.808475654572248,170,93.89352291425006,4,7,0.5714285714285714
587,11.994948352570646,20,9.808475654572248,488,93.87998524618682,3,8,0.375
668,13.650128619279712,20,9.808475654572248,243,93.80318177626144,5,7,0.7142857142857143
526,10.748454571468756,20,9.808475654572248,144,93.79495052139308,5,9,0.5555555555555556
674,13.772734564961866,20,9.808475654572248,228,93.78708137044278,3,7,0.42857142857142855
466,9.522395114647225,16,7.846780523657799,385,93.73068893632617,6,10,0.6
316,6.457246472593397,20,9.808475654572248,36,93.7285785761029,6,15,0.4
536,10.952797814272344,20,9.808475654572248,103,93.71985319856155,3,9,0.3333333333333333
344,7.029407552443445,20,9.808475654572248,179,93.71939990437494,7,13,0.5384615384615384
678,13.854471862083301,16,7.846780523657799,217,93.71651274406585,4,7,0.5714285714285714
537,10.973232138552703,20,9.808475654572248,100,93.70373659647507,3,9,0.3333333333333333
293,5.987257014145143,20,9.808475654572248,198,93.68470055575297,3,16,0.1875
670,13.69099726784043,20,9.808475654572248,233,93.6744789179202,4,7,0.5714285714285714
341,6.968104579602368,16,7.846780523657799,203,93.65680114889584,7,13,0.5384615384615384
439,8.970668359077536,20,9.808475654572248,53,93.64708912869892,3,11,0.2727272727272727
538,10.993666462833062,20,9.808475654572248,96,93.64181301540798,3,9,0.3333333333333333
590,12.056251325411722,20,9.808475654572248,482,93.62827841521296,5,8,0.625
662,13.52752267359756,20,9.808475654572248,264,93.62206157562977,5,7,0.7142857142857143
229,4.679460260202177,20,9.808475654572248,186,93.611277192739,11,20,0.55
689,14.079249429167248,20,9.808475654572248,180,93.59778430782738,5,7,0.7142857142857143
443,9.052405656198971,20,9.808475654572248,29,93.56108048977173,8,11,0.7272727272727273
685,13.997512132045813,12,5.885085392743349,194,93.53752615403455,4,7,0.5714285714285714
591,12.076685649692081,20,9.808475654572248,476,93.53287611973101,7,8,0.875
468,9.563263763207942,20,9.808475654572248,373,93.52135113553778,6,10,0.6
320,6.538983769714832,20,9.808475654572248,6,93.49016827442202,8,15,0.5333333333333333
644,13.1597048365511,20,9.808475654572248,317,93.48285492950073,4,7,0.5714285714285714
345,7.049841876723804,20,9.808475654572248,174,93.45136894726672,8,13,0.6153846153846154
539,11.01410078711342,20,9.808475654572248,89,93.42813429264379,3,9,0.3333333333333333
588,12.015382676851004,20,9.808475654572248,486,93.40786409568035,4,8,0.5
442,9.031971331918612,20,9.808475654572248,38,93.398458543579,7,11,0.6363636363636364
269,5.496833231416531,20,9.808475654572248,94,93.39205217740134,6,17,0.35294117647058826
428,8.745890791993588,20,9.808475654572248,106,93.35970088778004,3,11,0.2727272727272727
457,9.338486196123995,16,7.846780523657799,421,93.35752100485324,7,10,0.7
645,13.180139160831459,20,9.808475654572248,313,93.31293325320269,3,7,0.42857142857142855
525,10.728020247188397,20,9.808475654572248,148,93.26697390668801,5,9,0.5555555555555556
340,6.947670255322009,16,7.846780523657799,209,93.25086029508955,6,14,0.42857142857142855
268,5.476398907136172,20,9.808475654572248,102,93.20691915872969,7,17,0.4117647058823529
535,10.932363489991985,20,9.808475654572248,108,93.19000841642713,4,9,0.4444444444444444
338,6.906801606761292,20,9.808475654572248,219,93.18456460792356,6,14,0.42857142857142855
589,12.035817001131363,20,9.808475654572248,484,93.16990199983344,5,8,0.625
684,13.977077807765454,12,5.885085392743349,197,93.1646808016063,4,7,0.5714285714285714
524,10.707585922908038,20,9.808475654572248,150,93.13011480146615,5,9,0.5555555555555556
642,13.118836187990382,20,9.808475654572248,319,93.12728861151858,4,7,0.5714285714285714
643,13.139270512270741,20,9.808475654572248,320,93.12151073782096,4,7,0.5714285714285714
523,10.687151598627679,20,9.808475654572248,152,93.0951412271537,5,9,0.5555555555555556
527,10.768888895749114,20,9.808475654572248,141,93.08353661759328,6,9,0.6666666666666666
456,9.318051871843636,16,7.846780523657799,426,93.06190973128527,7,10,0.7
734,14.998794021783397,20,9.808475654572248,47,93.0584811315765,3,7,0.42857142857142855
641,13.098401863710023,20,9.808475654572248,322,93.04367891986384,4,7,0.5714285714285714
568,11.606696191243827,20,9.808475654572248,542,93.04282528646179,4,8,0.5
291,5.946388365584426,20,9.808475654572248,214,93.03439895959511,3,16,0.1875
455,9.297617547563277,16,7.846780523657799,429,93.01629674442314,8,10,0.8
264,5.394661610014737,20,9.808475654572248,137,92.97793256021762,12,18,0.6666666666666666
448,9.154577277600765,20,9.808475654572248,5,92.96951652860436,7,11,0.6363636363636364
516,10.544111328665167,20,9.808475654572248,186,92.82305559223872,7,9,0.7777777777777778
461,9.42022349324543,16,7.846780523657799,405,92.80334850205394,6,10,0.6
223,4.556854314520024,20,9.808475654572248,18,92.77714539783841,14,21,0.6666666666666666
427,8.72545646771323,20,9.808475654572248,110,92.75841561484833,3,11,0.2727272727272727
661,13.5070883493172,20,9.808475654572248,266,92.75638496678782,6,7,0.8571428571428571
522,10.66671727434732,20,9.808475654572248,156,92.75248673972158,5,9,0.5555555555555556
686,14.017946456326172,12,5.885085392743349,191,92.74811712330147,4,7,0.5714285714285714
584,11.933645379729569,20,9.808475654572248,493,92.73708873314753,3,8,0.375
287,5.86465106846299,20,9.808475654572248,239,92.71588864224275,3,16,0.1875
429,8.766325116273947,20,9.808475654572248,104,92.69684371559467,3,11,0.2727272727272727
514,10.50324268010445,20,9.808475654572248,188,92.67835680688272,6,9,0.6666666666666666
349,7.131579173845239,20,9.808475654572248,150,92.66455836508287,6,13,0.46153846153846156
660,13.486654025036842,20,9.808475654572248,269,92.64610551351689,6,7,0.8571428571428571
358,7.315488092368469,20,9.808475654572248,97,92.62035624447097,6,13,0.46153846153846156
646,13.200573485111818,20,9.808475654572248,308,92.61935376909953,3,7,0.42857142857142855
350,7.152013498125598,20,9.808475654572248,145,92.6131659393719,7,13,0.5384615384615384
438,8.950234034797177,20,9.808475654572248,55,92.60213132693174,3,11,0.2727272727272727
640,13.077967539429665,20,9.808475654572248,326,92.57941278368594,4,7,0.5714285714285714
585,11.954079704009928,20,9.808475654572248,491,92.56783099241886,3,8,0.375
454,9.277183223282918,16,7.846780523657799,434,92.56606098861299,8,10,0.8
322,6.57985241827555,20,9.808475654572248,312,92.47612144674338,6,14,0.42857142857142855
146,2.9834113449323922,20,9.808475654572248,60,92.47579093143223,4,32,0.125
699,14.283592671970837,20,9.808475654572248,149,92.44042557627928,3,7,0.42857142857142855
673,13.752300240681507,16,7.846780523657799,230,92.41860592948613,3,7,0.42857142857142855
700,14.304026996251196,20,9.808475654572248,145,92.394771330733,3,7,0.42857142857142855
295,6.028125662705861,20,9.808475654572248,187,92.37442139165299,8,16,0.5
571,11.667999164084904,20,9.808475654572248,530,92.36854271643126,3,8,0.375
458,9.358920520404354,16,7.846780523657799,416,92.34169475945339,8,10,0.8
226,4.6181572873611,20,9.808475654572248,217,92.29174431345726,12,20,0.6
592,12.09711997397244,20,9.808475654572248,470,92.2875687676876,7,8,0.875
257,5.251621340052225,20,9.808475654572248,188,92.25170179665957,12,18,0.6666666666666666
215,4.393379720277153,20,9.808475654572248,97,92.23332676828154,8,22,0.36363636363636365
469,9.583698087488301,20,9.808475654572248,374,92.1964884353271,6,10,0.6
467,9.542829438927583,16,7.846780523657799,380,92.1956673302075,6,10,0.6
650,13.282310782233253,20,9.808475654572248,298,92.18051504400722,3,7,0.42857142857142855
453,9.25674889900256,16,7.846780523657799,437,92.13932715943541,8,10,0.8
263,5.374227285734378,20,9.808475654572248,145,92.10071431063017,10,18,0.5555555555555556
586,11.974514028290287,20,9.808475654572248,489,92.09011113624221,3,8,0.375
337,6.886367282480933,20,9.808475654572248,227,92.08453711857818,6,14,0.42857142857142855
359,7.3359224166488275,20,9.808475654572248,90,92.08420712890968,6,13,0.46153846153846156
196,4.005127558950335,20,9.808475654572248,94,92.08268791918928,11,24,0.4583333333333333
472,9.645001060329378,20,9.808475654572248,361,92.06946023128545,6,10,0.6
265,5.4150959342950955,20,9.808475654572248,128,92.06904912141736,11,18,0.6111111111111112
649,13.261876457952894,20,9.808475654572248,301,92.05995121525794,3,7,0.42857142857142855
567,11.586261866963468,20,9.808475654572248,543,92.05651653676959,4,8,0.5
534,10.911929165711626,20,9.808475654572248,112,92.054605126752,5,9,0.5555555555555556
687,14.03838078060653,12,5.885085392743349,187,92.0487823436725,4,7,0.5714285714285714
363,7.417659713770263,20,9.808475654572248,68,92.03204634490159,6,13,0.46153846153846156
633,12.934927269467153,20,9.808475654572248,351,92.02177975394852,3,7,0.42857142857142855
698,14.263158347690478,20,9.808475654572248,154,92.01734253981374,3,7,0.42857142857142855
336,6.865932958200574,20,9.808475654572248,233,92.00647376651408,7,14,0.5
647,13.221007809392177,20,9.808475654572248,304,91.99399769833808,3,7,0.42857142857142855
446,9.113708629040048,16,7.846780523657799,20,91.97513614120862,9,11,0.8181818181818182
659,13.466219700756483,20,9.808475654572248,272,91.97342741248487,6,7,0.8571428571428571
521,10.646282950066961,20,9.808475654572248,160,91.94719260393472,6,9,0.6666666666666666
449,9.175011601881124,20,9.808475654572248,2,91.93699718688217,7,11,0.6363636363636364
667,13.629694294999354,16,7.846780523657799,248,91.91073129437733,5,7,0.7142857142857143
286,5.844216744182631,20,9.808475654572248,241,91.90924484904959,4,16,0.25
143,2.9221083720913157,20,9.808475654572248,98,91.90924484904959,4,32,0.125
310,6.334640526911244,20,9.808475654572248,79,91.90178523794545,7,15,0.4666666666666667
648,13.241442133672535,20,9.808475654572248,304,91.87608288010233,3,7,0.42857142857142855
683,13.956643483485095,12,5.885085392743349,201,91.84931976893948,4,7,0.5714285714285714
672,13.731865916401148,16,7.846780523657799,233,91.84051012327167,3,7,0.42857142857142855
481,9.828909978852607,20,9.808475654572248,320,91.83844441050978,5,9,0.5555555555555556
663,13.547956997877918,16,7.846780523657799,260,91.83567113767006,5,7,0.7142857142857143
537,10.973232138552703,16,7.846780523657799,101,91.83220230946144,3,9,0.3333333333333333
459,9.379354844684713,16,7.846780523657799,409,91.81974888028486,8,10,0.8
695,14.201855374849401,20,9.808475654572248,158,91.7765156144245,3,7,0.42857142857142855
674,13.772734564961866,16,7.846780523657799,228,91.76618813973487,3,7,0.42857142857142855
569,11.627130515524186,16,7.846780523657799,540,91.76602374926503,3,8,0.375
733,14.978359697503038,20,9.808475654572248,52,91.76182977076472,3,7,0.42857142857142855
368,7.519831335172057,20,9.808475654572248,42,91.75967463805458,7,13,0.5384615384615384
631,12.894058620906435,20,9.808475654572248,352,91.72731234053184,3,7,0.42857142857142855
480,9.808475654572248,20,9.808475654572248,326,91.71504517789411,5,9,0.5555555555555556
533,10.891494841431268,20,9.808475654572248,117,91.70183241474147,5,9,0.5555555555555556
682,13.936209159204736,12,5.885085392743349,203,91.68525948620899,4,7,0.5714285714285714
361,7.376791065209545,20,9.808475654572248,79,91.67203484643693,6,13,0.46153846153846156
639,13.057533215149306,20,9.808475654572248,327,91.63563905612108,4,7,0.5714285714285714
470,9.60413241176866,20,9.808475654572248,371,91.62146623949322,6,10,0.6
370,7.560699983732775,20,9.808475654572248,30,91.61364594293337,7,13,0.5384615384615384
465,9.501960790366866,12,5.885085392743349,389,91.59783134416416,5,10,0.5
697,14.24272402341012,20,9.808475654572248,159,91.59706833273744,3,7,0.42857142857142855
343,7.008973228163086,12,5.885085392743349,190,91.57963877230813,8,13,0.6153846153846154
460,9.399789168965071,16,7.846780523657799,410,91.567657390099,6,10,0.6
515,10.523677004384808,20,9.808475654572248,186,91.5668580185098,7,9,0.7777777777777778
362,7.397225389489904,20,9.808475654572248,74,91.55957023291421,6,13,0.46153846153846156
479,9.78804133029189,20,9.808475654572248,333,91.53503855418016,6,9,0.6666666666666666
317,6.477680796873756,20,9.808475654572248,30,91.4851586931858,8,15,0.5333333333333333
318,6.498115121154115,20,9.808475654572248,19,91.46977861844304,9,15,0.6
