target_id,quarter,sample_stratum,case_index,branch,detector,pipeline,success,recovered_period_days,recovered_duration_hours,recovered_epoch_days,recovered_depth_raw,score,period_exact_fractional_error,exact_period_recovered,harmonic_period_recovered,runtime_seconds,error,seed_source,ingress_fraction,bls_seed_rank,tls_snr
11245408,5,long_memory,0,raw,bls,raw_bls,True,14.696413678065054,10.05,450.25763164422386,0.0029561450184843034,0.032460094051900486,6.348206839032527,False,False,0.03493791678920388,,,,,
11245408,5,long_memory,0,raw,trapezoid,raw_trapezoid,True,14.71976647206005,10.05,450.19513164422386,0.003038982970667281,0.0011857641267491587,6.359883236030025,False,False,0.12463341699913144,,bls_top_peaks,0.1,3.0,
11245408,5,long_memory,0,raw,tls,raw_tls,True,14.765931407111129,18.40794491652778,449.9523200944144,0.9969823425191736,8.985056692138208,6.3829657035555645,False,False,7.2721127909608185,,,,,13.728877300731403
11245408,5,long_memory,0,arima,bls,arima_bls,True,12.489574645537948,1.5,453.10619061471806,0.0003963747273013342,0.0018121597201973972,5.244787322768974,False,False,0.0429217079654336,,,,,
11245408,5,long_memory,0,arima,trapezoid,arima_trapezoid,True,12.489574645537948,1.5,453.10619061471806,0.0005354486453471265,4.429159001538303e-06,5.244787322768974,False,False,0.1269596670754254,,bls_top_peaks,0.2,1.0,
11245408,5,long_memory,0,arima,tls,arima_tls,True,12.493165041824678,1.2035426079806053,453.0849513034819,0.9994400601191634,7.277242807322253,5.246582520912339,False,False,9.238268124870956,,,,,5.212200253582328
11245408,5,long_memory,0,kalman,bls,kalman_bls,True,12.664720600500416,7.5,447.7982566442239,0.00018559707440341138,0.0020219191136063817,5.332360300250208,False,False,0.03846100019291043,,,,,
11245408,5,long_memory,0,kalman,trapezoid,kalman_trapezoid,True,12.664720600500416,7.571428571428571,447.7982566442239,0.00019403944144285654,4.409227286501175e-06,5.332360300250208,False,False,0.14733625017106533,,bls_top_peaks,0.1,1.0,
11245408,5,long_memory,0,kalman,tls,kalman_tls,True,6.423080326663721,0.9045367659045547,446.65283874828185,0.9995511050521856,5.697967532852293,2.2115401633318603,False,False,8.554339207708836,,,,,4.858782124821722
11245408,5,long_memory,0,gp,bls,gp_bls,True,4.467889908256881,10.05,444.7138816442239,0.00023619538935270491,0.004558802703245865,1.2339449541284404,False,False,0.03616958297789097,,,,,
11245408,5,long_memory,0,gp,trapezoid,gp_trapezoid,True,4.467889908256881,10.05,444.7138816442239,0.0002458293521671178,2.002162768123463e-05,1.2339449541284404,False,False,0.15342174982652068,,bls_top_peaks,0.1,1.0,
11245408,5,long_memory,0,gp,tls,gp_tls,True,4.466897379467611,11.274018496618673,444.77533577317973,0.9997688457709655,6.988241969309374,1.2334486897338053,False,False,9.309719416778535,,,,,9.914018474862278
11245408,5,long_memory,1,raw,bls,raw_bls,True,14.696413678065054,10.05,450.25763164422386,0.00296988449405269,0.03261096103115386,6.348206839032527,False,False,0.03479012520983815,,,,,
11245408,5,long_memory,1,raw,trapezoid,raw_trapezoid,True,14.71976647206005,10.05,450.25763164422386,0.0030474587760498054,0.0011811615596584793,6.359883236030025,False,False,0.12689537461847067,,bls_top_peaks,0.1,2.0,
