target_id,quarter,sample_stratum,case_index,pipeline,branch,detector,zero_injection_control,injected_period_days,injected_epoch_days,requested_duration_hours,requested_depth,phase_fraction,success,error,recovered_period_days,recovered_epoch_days,recovered_duration_hours,mes,max_ses,observed_event_count,expected_event_count,observability_fraction,period_cadences,duration_cadences,period_exact_fractional_error,exact_period_recovered,harmonic_period_recovered,runtime_seconds,wavelet,segment_count,n_period_trials,n_duration_trials,radius_ratio,realized_max_depth_on_observed_cadences,in_transit_cadence_count,event_consistency_score,consistency_weight,valid_event_count,expected_event_count_event_check,event_observability_fraction,positive_event_fraction,single_event_fraction,anti_dominance_score,combined_event_snr,leave_one_out_combined_snr_min,leave_one_out_ratio,leave_one_out_ratio_normalized,median_event_depth,event_depth_relative_mad,event_consistent_flag,raw_rank_of_selected_candidate,ranking_changed,raw_top1_period_days,raw_top1_epoch_days,raw_top1_duration_hours,raw_top1_mes,raw_top1_max_ses,raw_top1_period_exact_fractional_error,raw_top1_exact_period_recovered,raw_top1_harmonic_period_recovered,raw_fap_threshold,hardened_fap_threshold,raw_empirical_p_value,hardened_empirical_p_value,raw_passes_fap,hardened_passes_fap,raw_fap_harmonic_recovered,hardened_fap_harmonic_recovered
2996004,5,high_scatter,2,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,5.0,447.2603549395935,2.0,0.0005,0.75,True,,9.175104329711758,445.0429875162372,9.80857478454709,23.64157503990945,25.751604685811024,5,11,0.4545454545454545,449,20,0.8350208659423515,False,False,0.4017287502065301,db6,43,686,7,0.0210136542139983,0.0004999927773806,96,0.0,0.0,11,11,1.0,0.3636363636363636,0.3611371409522386,0.7027491449525376,-3.1878412662374505,-5.419823766944936,0.0,0.0,-0.0012078952845417,4.879677259519174,False,1,False,9.175104329711758,445.0429875162372,9.80857478454709,23.64157503990945,25.751604685811024,0.8350208659423515,False,False,1037.7554349203942,786.227170394622,1.0,1.0,False,False,False,False
2996004,5,high_scatter,3,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,5.0,445.7603549395935,8.0,0.0002,0.45,True,,9.195538860512896,444.9408148622315,9.80857478454709,26.527169280197793,25.44899347803685,5,11,0.4545454545454545,450,20,0.8391077721025795,False,False,0.4016577918082475,db6,43,686,7,0.0132623429631687,0.0001999999660503,305,0.0,0.0,11,11,1.0,0.3636363636363636,0.3593140609183965,0.7047545329897638,-1.5712132453441254,-3.910798068375535,0.0,0.0,-0.0013283608115784,4.081657718757469,False,1,False,9.195538860512896,444.9408148622315,9.80857478454709,26.527169280197793,25.44899347803685,0.8391077721025795,False,False,1037.7554349203942,786.227170394622,1.0,1.0,False,False,False,False
2996004,5,high_scatter,4,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,10.0,445.0103549395935,4.0,0.0002,0.15,True,,9.195538860512896,444.9408148622315,9.80857478454709,26.44679592876307,25.751604685811024,5,11,0.4545454545454545,450,20,0.0804461139487102,False,False,0.4017916666343808,db6,43,686,7,0.0132676446014897,0.0001999985615801,85,0.0,0.0,11,11,1.0,0.4545454545454545,0.3590265582595998,0.7050707859144403,-1.3350138814606751,-3.663070085602411,0.0,0.0,-0.0013283608115784,4.081657718757469,False,1,False,9.195538860512896,444.9408148622315,9.80857478454709,26.44679592876307,25.751604685811024,0.0804461139487102,False,False,1037.7554349203942,786.227170394622,1.0,1.0,False,False,False,False
2996004,5,high_scatter,5,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,10.0,451.0103549395935,8.0,0.0005,0.75,True,,10.62595601659268,449.7837986621016,7.846859827637672,27.342506192998936,23.602627340062963,6,9,0.6666666666666666,520,16,0.0625956016592681,False,False,0.4015722912736237,db6,43,686,7,0.0209698320040246,0.0004999990604636,154,25.48072781430209,0.9319090076982935,9,9,1.0,1.0,0.2280405345518059,0.8684543986292184,13.046654640768844,10.682426767434094,0.8187866592293406,0.8684543986292184,0.0036225158485068,0.5176760347826019,True,1,False,10.62595601659268,449.7837986621016,7.846859827637672,27.342506192998936,23.602627340062963,0.0625956016592681,False,False,1037.7554349203942,786.227170394622,1.0,0.6435643564356436,False,False,False,False
10718455,5,long_memory,0,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,2.0,443.8111347903221,2.0,0.0002,0.15,True,,8.296294540559757,443.9198779977196,9.808427043026311,123.74745704874444,95.35217254215496,7,12,0.5833333333333334,406,20,3.1481472702798783,False,False,0.4009014591574669,db6,43,686,7,0.0132896963156979,0.0001999777204589,225,0.0,0.0,12,12,1.0,0.4166666666666667,0.4697438272150065,0.5784612794018111,0.3407072364218923,-1.2591651372099548,0.0,0.0,-1.4158594553587143e-05,9.079449784424282,False,1,False,8.296294540559757,443.9198779977196,9.808427043026311,123.74745704874444,95.35217254215496,3.1481472702798783,False,False,276.4582325664151,191.0086201394052,0.594059405940594,1.0,False,False,False,False
10718455,5,long_memory,1,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,2.0,444.4111347903221,4.0,0.0005,0.45,True,,8.296294540559757,443.9198779977196,9.808427043026311,121.07058770820224,92.41432722203818,7,12,0.5833333333333334,406,20,3.1481472702798783,False,False,0.4004325419664383,db6,43,686,7,0.020978641643405,0.0004999924604053,418,71.06376586722378,0.5869614347499312,12,12,1.0,0.5833333333333334,0.3118983172012272,0.7506563812350248,1.9042246571486312,0.4942016598563805,0.2595290728964688,0.2710692759730363,4.420457650416987e-05,3.509663903759946,False,1,False,8.296294540559757,443.9198779977196,9.808427043026311,121.07058770820224,92.41432722203818,3.1481472702798783,False,False,276.4582325664151,191.0086201394052,0.6237623762376238,0.5148514851485149,False,False,False,False
10718455,5,long_memory,2,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,5.0,447.2611347903221,2.0,0.0005,0.75,True,,8.316728763566061,443.8994437747133,9.808427043026311,139.08976807451398,115.93768579769583,6,12,0.5,407,20,0.6633457527132123,False,False,0.4027395830489695,db6,43,686,7,0.0210136527643199,0.0004999966060073,97,0.0,0.0,12,12,1.0,0.4166666666666667,0.4642239507759624,0.5844829627898591,0.9227442761750578,-0.5263847315829634,0.0,0.0,-1.5865503943335302e-05,3.621633931038997,False,1,False,8.316728763566061,443.8994437747133,9.808427043026311,139.08976807451398,115.93768579769583,0.6633457527132123,False,False,276.4582325664151,191.0086201394052,0.42574257425742573,1.0,False,False,False,False
10718455,5,long_memory,3,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,5.0,445.7611347903221,8.0,0.0002,0.45,True,,8.357597209578671,443.9198779977196,9.808427043026311,125.56238018217778,94.84068526212472,9,12,0.75,409,20,0.6715194419157342,False,False,0.4021972920745611,db6,43,686,7,0.0132623429092422,0.00019999980675,305,99.20408069733566,0.7900780516696242,12,12,1.0,0.6666666666666666,0.2713316107645157,0.7949109700750738,7.047044815539388,4.960957547846386,0.7039770113150144,0.7352800078584929,7.090239003634813e-05,2.081588703704171,True,1,False,8.357597209578671,443.9198779977196,9.808427043026311,125.56238018217778,94.84068526212472,0.6715194419157342,False,False,276.4582325664151,191.0086201394052,0.5544554455445545,0.24752475247524752,False,False,False,False
10718455,5,long_memory,4,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,10.0,445.0111347903221,4.0,0.0002,0.15,True,,8.296294540559757,443.9198779977196,9.808427043026311,123.21022647357763,94.84068526212472,7,12,0.5833333333333334,406,20,0.1703705459440243,False,False,0.4015357908792794,db6,43,686,7,0.0132676443863691,0.000199998658407,85,0.0,0.0,12,12,1.0,0.4166666666666667,0.3558755238178732,0.7026812467441383,0.5301800560212416,-0.465357590239164,0.0,0.0,-1.0022621801442089e-05,7.053679912674459,False,1,False,8.296294540559757,443.9198779977196,9.808427043026311,123.21022647357763,94.84068526212472,0.1703705459440243,False,False,276.4582325664151,191.0086201394052,0.594059405940594,1.0,False,False,False,False
10718455,5,long_memory,5,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,10.0,451.0111347903221,8.0,0.0005,0.75,True,,8.357597209578671,444.0016148897448,9.808427043026311,138.39522118060933,94.84068526212472,8,12,0.6666666666666666,409,20,0.1642402790421329,False,False,0.3995615839958191,db6,43,686,7,0.0209698319182679,0.0004999989464818,154,104.33046140553392,0.7538588436473539,12,12,1.0,0.75,0.3519455609686324,0.7069684789433102,4.297415810097528,2.5061780310085933,0.5831825780321027,0.6091143370681757,3.0089748858042057e-05,3.508640290905528,True,1,False,8.357597209578671,444.0016148897448,9.808427043026311,138.39522118060933,94.84068526212472,0.1642402790421329,False,False,276.4582325664151,191.0086201394052,0.42574257425742573,0.21782178217821782,False,False,False,False
