run_id,config_hash,star_id,stage,injection_id,treatment,detector,null_trial,status,runtime_seconds,updated_at,error
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9451256_q5,data_fetch,,,,,complete_cached,,2026-08-21T01:01:32+00:00,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9451256_q5,null_trial,,,,0,complete,46.66219516610727,2026-08-21T01:02:19+00:00,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9451256_q5,null_trial,,,,1,complete,47.18438729085028,2026-08-21T01:03:06+00:00,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9451256_q5,null_trial,,,,2,complete,46.27657608408481,2026-08-21T01:03:53+00:00,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9451256_q5,null_trial,,,,3,complete,46.702095083892345,2026-08-21T01:04:39+00:00,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9451256_q5,null_trial,,,,4,complete,45.999019832815975,2026-08-21T01:05:25+00:00,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9451256_q5,null_trial,,,,5,complete,46.45583024993539,2026-08-21T01:06:12+00:00,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9451256_q5,null_trial,,,,6,complete,46.631636834237725,2026-08-21T01:06:58+00:00,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9451256_q5,null_trial,,,,7,complete,46.56349516613409,2026-08-21T01:07:45+00:00,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9451256_q5,null_trial,,,,8,complete,46.876280415803194,2026-08-21T01:08:32+00:00,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9451256_q5,null_trial,,,,9,complete,46.2930272500962,2026-08-21T01:09:18+00:00,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9451256_q5,null_trial,,,,10,complete,46.790697916876525,2026-08-21T01:10:05+00:00,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9451256_q5,null_trial,,,,11,complete,45.91593391727656,2026-08-21T01:10:51+00:00,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9451256_q5,null_trial,,,,12,complete,46.25145075004548,2026-08-21T01:11:37+00:00,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9451256_q5,null_trial,,,,13,complete,45.98426245804876,2026-08-21T01:12:23+00:00,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9451256_q5,null_trial,,,,14,complete,46.02282016724348,2026-08-21T01:13:09+00:00,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9451256_q5,null_trial,,,,15,complete,46.08233495801687,2026-08-21T01:13:55+00:00,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9451256_q5,null_trial,,,,16,complete,45.63336220942438,2026-08-21T01:14:41+00:00,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9451256_q5,null_trial,,,,17,complete,45.94627512479201,2026-08-21T01:15:27+00:00,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9451256_q5,null_trial,,,,18,complete,45.619930000044405,2026-08-21T01:16:12+00:00,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9451256_q5,null_trial,,,,19,complete,45.630499583203346,2026-08-21T01:16:58+00:00,
