run_id,config_hash,star_id,stage,injection_id,treatment,detector,null_trial,status,runtime_seconds,updated_at,error
demo50_662c028d7106501c,662c028d7106501c,kic_1431791_q5,data_fetch,,,,,complete_cached,,2026-08-20T20:47:00+00:00,
demo50_662c028d7106501c,662c028d7106501c,kic_1431791_q5,null_trial,,,,0,complete,43.13370250025764,2026-08-20T20:47:44+00:00,
demo50_662c028d7106501c,662c028d7106501c,kic_1431791_q5,null_trial,,,,1,complete,40.34932954236865,2026-08-20T20:48:24+00:00,
demo50_662c028d7106501c,662c028d7106501c,kic_1431791_q5,null_trial,,,,2,complete,40.01445741718635,2026-08-20T20:49:04+00:00,
demo50_662c028d7106501c,662c028d7106501c,kic_1431791_q5,null_trial,,,,3,complete,43.09018379217014,2026-08-20T20:49:47+00:00,
demo50_662c028d7106501c,662c028d7106501c,kic_1431791_q5,null_trial,,,,4,complete,40.8177669160068,2026-08-20T20:50:28+00:00,
demo50_662c028d7106501c,662c028d7106501c,kic_1431791_q5,null_trial,,,,5,complete,42.10319666704163,2026-08-20T20:51:10+00:00,
demo50_662c028d7106501c,662c028d7106501c,kic_1431791_q5,null_trial,,,,6,complete,43.881351583171636,2026-08-20T20:51:54+00:00,
demo50_662c028d7106501c,662c028d7106501c,kic_1431791_q5,null_trial,,,,7,complete,42.29847645806149,2026-08-20T20:52:36+00:00,
demo50_662c028d7106501c,662c028d7106501c,kic_1431791_q5,null_trial,,,,8,complete,44.36491220770404,2026-08-20T20:53:21+00:00,
demo50_662c028d7106501c,662c028d7106501c,kic_1431791_q5,null_trial,,,,9,complete,44.40694249980152,2026-08-20T20:54:05+00:00,
demo50_662c028d7106501c,662c028d7106501c,kic_1431791_q5,null_trial,,,,10,complete,45.03068362502381,2026-08-20T20:54:50+00:00,
demo50_662c028d7106501c,662c028d7106501c,kic_1431791_q5,null_trial,,,,11,complete,45.78464995883405,2026-08-20T20:55:36+00:00,
demo50_662c028d7106501c,662c028d7106501c,kic_1431791_q5,null_trial,,,,12,complete,45.2690567499958,2026-08-20T20:56:21+00:00,
