target_id,quarter,sample_stratum,branch,case_index,success,error,injected_period_days,injected_epoch_days,requested_duration_hours,requested_depth,phase_fraction,in_transit_cadence_count,radius_ratio,scaled_semimajor_axis,inclination_degrees,impact_parameter,limb_darkening_u1,limb_darkening_u2,exposure_time_minutes,supersample_factor,realized_max_depth_on_observed_cadences,template_amplitude_ratio,peak_depth_ratio,template_energy_ratio,template_correlation,template_rmse_ppm,oracle_signal_snr,background_scale_ppm,background_acf1
1431344,5,gap_heavy,raw,0,True,,2.0,443.81043848144037,2.0,0.0002,0.15,229,0.01328969728215662,7.421141704137277,87.68318412732737,0.3,0.3,0.2,29.42575461231172,7,0.00019999985006957655,1.0,1.0,1.0,0.9999999999999998,0.0,6.357626652908408,376.0030131707976,0.3358405408517078
1431344,5,gap_heavy,arima,0,True,,2.0,443.81043848144037,2.0,0.0002,0.15,229,0.01328969728215662,7.421141704137277,87.68318412732737,0.3,0.3,0.2,29.42575461231172,7,0.00019999985006957655,0.319537789609081,0.9727522164323055,0.7414037438601319,0.5261064977644905,34.06577743314892,4.525779206958372,391.6045758955455,-0.1445302000776438
1431344,5,gap_heavy,kalman,0,True,,2.0,443.81043848144037,2.0,0.0002,0.15,229,0.01328969728215662,7.421141704137277,87.68318412732737,0.3,0.3,0.2,29.42575461231172,7,0.00019999985006957655,0.9032822075992079,0.9783574947044237,0.9658394706669607,0.9761393845504337,12.684546153301712,6.965710535560055,331.45599040013536,0.08730888362854763
1431344,5,gap_heavy,gp,0,True,,2.0,443.81043848144037,2.0,0.0002,0.15,229,0.01328969728215662,7.421141704137277,87.68318412732737,0.3,0.3,0.2,29.42575461231172,7,0.00019999985006957655,0.9149729882565604,1.0123033648952255,0.9848758908273608,0.9831498586709791,13.357424027037846,6.956337877195823,338.4442844299748,0.18708738006324852
1431344,5,gap_heavy,raw,1,True,,2.0,444.41043848144034,4.0,0.0005,0.45,418,0.020978642021184858,3.7825364183359063,85.45098744888922,0.3,0.3,0.2,29.42575461231172,7,0.0004999999974948377,1.0,1.0,1.0,1.0,0.0,23.03782164625203,376.0030131707976,0.3358405408517078
1431344,5,gap_heavy,arima,1,True,,2.0,444.41043848144034,4.0,0.0005,0.45,418,0.020978642021184858,3.7825364183359063,85.45098744888922,0.3,0.3,0.2,29.42575461231172,7,0.0004999999974948377,0.12948114986476586,0.8838001459238162,0.4745371572131439,0.3308068833914148,127.15653024660814,10.496758448327222,391.6045758955455,-0.1445302000776438
1431344,5,gap_heavy,kalman,1,True,,2.0,444.41043848144034,4.0,0.0005,0.45,418,0.020978642021184858,3.7825364183359063,85.45098744888922,0.3,0.3,0.2,29.42575461231172,7,0.0004999999974948377,0.7955929445250488,0.9165883849333141,0.9078343732605483,0.9090713626794816,62.43216181748796,23.725396927476943,331.45599040013536,0.08730888362854763
1431344,5,gap_heavy,gp,1,True,,2.0,444.41043848144034,4.0,0.0005,0.45,418,0.020978642021184858,3.7825364183359063,85.45098744888922,0.3,0.3,0.2,29.42575461231172,7,0.0004999999974948377,0.866917852092861,1.0072751197415306,0.9212573460906405,0.9883717190928485,43.840205416923304,23.57906158104349,338.4442844299748,0.18708738006324852
1431344,5,gap_heavy,raw,2,True,,5.0,447.26043848144036,2.0,0.0005,0.75,96,0.021013654312968692,18.65011131649596,89.078317822801,0.3,0.3,0.2,29.42575461231172,7,0.0004999894170547581,1.0,1.0,1.0,1.0,0.0,10.312643150521238,376.0030131707976,0.3358405408517078
1431344,5,gap_heavy,arima,2,True,,5.0,447.26043848144036,2.0,0.0005,0.75,96,0.021013654312968692,18.65011131649596,89.078317822801,0.3,0.3,0.2,29.42575461231172,7,0.0004999894170547581,0.30874145301708733,0.8205538241690618,0.7303513058907584,0.5215688384094295,55.419127577808965,7.23178269236684,391.6045758955455,-0.1445302000776438
1431344,5,gap_heavy,kalman,2,True,,5.0,447.26043848144036,2.0,0.0005,0.75,96,0.021013654312968692,18.65011131649596,89.078317822801,0.3,0.3,0.2,29.42575461231172,7,0.0004999894170547581,0.901314547856831,0.9393353758174243,0.9648081189381359,0.9758278569242642,20.733254545593102,11.286944572293933,331.45599040013536,0.08730888362854763
1431344,5,gap_heavy,gp,2,True,,5.0,447.26043848144036,2.0,0.0005,0.75,96,0.021013654312968692,18.65011131649596,89.078317822801,0.3,0.3,0.2,29.42575461231172,7,0.0004999894170547581,0.924587465705474,0.998181912182125,0.9849500098279451,0.9814373460598451,20.136587953042262,11.284655878211145,338.4442844299748,0.18708738006324852
1431344,5,gap_heavy,raw,3,True,,5.0,445.76043848144036,8.0,0.0002,0.45,305,0.01326234296684581,4.664676239530975,86.31258326094476,0.3,0.3,0.2,29.42575461231172,7,0.00019999992133612476,1.0,1.0,1.0,0.9999999999999999,0.0,8.182795679298225,376.0030131707976,0.3358405408517078
1431344,5,gap_heavy,arima,3,True,,5.0,445.76043848144036,8.0,0.0002,0.45,305,0.01326234296684581,4.664676239530975,86.31258326094476,0.3,0.3,0.2,29.42575461231172,7,0.00019999992133612476,0.054831955933367024,0.6682750310692508,0.30665976939086265,0.2068369334834818,45.58697821704256,2.409362126644554,391.6045758955455,-0.1445302000776438
1431344,5,gap_heavy,kalman,3,True,,5.0,445.76043848144036,8.0,0.0002,0.45,305,0.01326234296684581,4.664676239530975,86.31258326094476,0.3,0.3,0.2,29.42575461231172,7,0.00019999992133612476,0.6408721962981648,0.8069453295662289,0.8133222049872871,0.7486364184215448,28.31130633105775,7.549701648550361,331.45599040013536,0.08730888362854763
1431344,5,gap_heavy,gp,3,True,,5.0,445.76043848144036,8.0,0.0002,0.45,305,0.01326234296684581,4.664676239530975,86.31258326094476,0.3,0.3,0.2,29.42575461231172,7,0.00019999992133612476,0.7309724936225893,0.8396650155323255,0.8354422471051015,0.9849672930746876,22.31953137396693,7.59490387038386,338.4442844299748,0.18708738006324852
1431344,5,gap_heavy,raw,4,True,,10.0,445.01043848144036,4.0,0.0002,0.15,85,0.013267644616172766,18.495235253239773,89.07059913338948,0.3,0.3,0.2,29.42575461231172,7,0.0001999980667507506,1.0,1.0,1.0,1.0,0.0,4.19985580801472,376.0030131707976,0.3358405408517078
1431344,5,gap_heavy,arima,4,True,,10.0,445.01043848144036,4.0,0.0002,0.15,85,0.013267644616172766,18.495235253239773,89.07059913338948,0.3,0.3,0.2,29.42575461231172,7,0.0001999980667507506,0.14008153824541553,0.8574850344003075,0.49077518122611163,0.259670117133939,23.11458850678342,1.9790671933892225,391.6045758955455,-0.1445302000776438
1431344,5,gap_heavy,kalman,4,True,,10.0,445.01043848144036,4.0,0.0002,0.15,85,0.013267644616172766,18.495235253239773,89.07059913338948,0.3,0.3,0.2,29.42575461231172,7,0.0001999980667507506,0.8038776223703659,0.9229310728369242,0.9100572699268384,0.9010018128684513,11.07129794075739,4.335793164477368,331.45599040013536,0.08730888362854763
1431344,5,gap_heavy,gp,4,True,,10.0,445.01043848144036,4.0,0.0002,0.15,85,0.013267644616172766,18.495235253239773,89.07059913338948,0.3,0.3,0.2,29.42575461231172,7,0.0001999980667507506,0.8708977609445699,0.9754449351498029,0.9270006770323655,0.9768108669376074,8.08402401322193,4.325323278182962,338.4442844299748,0.18708738006324852
1431344,5,gap_heavy,raw,5,True,,10.0,451.01043848144036,8.0,0.0005,0.75,154,0.020969832009878304,9.341024802593003,88.15954988749718,0.3,0.3,0.2,29.42575461231172,7,0.0004999991196493747,1.0,1.0,1.0,1.0,0.0,14.470006450097726,376.0030131707976,0.3358405408517078
1431344,5,gap_heavy,arima,5,True,,10.0,451.01043848144036,8.0,0.0005,0.75,154,0.020969832009878304,9.341024802593003,88.15954988749718,0.3,0.3,0.2,29.42575461231172,7,0.0004999991196493747,0.05270619850746668,0.655404259075346,0.30368099209601124,0.23189247219113435,80.7130880284674,4.2191979516841895,391.6045758955455,-0.1445302000776438
1431344,5,gap_heavy,kalman,5,True,,10.0,451.01043848144036,8.0,0.0005,0.75,154,0.020969832009878304,9.341024802593003,88.15954988749718,0.3,0.3,0.2,29.42575461231172,7,0.0004999991196493747,0.637812229584295,0.8365404353030249,0.8125414236228555,0.7614314445177175,50.38287678477163,13.337661409878569,331.45599040013536,0.08730888362854763
1431344,5,gap_heavy,gp,5,True,,10.0,451.01043848144036,8.0,0.0005,0.75,154,0.020969832009878304,9.341024802593003,88.15954988749718,0.3,0.3,0.2,29.42575461231172,7,0.0004999991196493747,0.7223038023784756,0.8473777808703687,0.8348868247689868,0.9848705817901636,40.81764443523074,13.421482000421825,338.4442844299748,0.18708738006324852
