target_id,quarter,sample_stratum,raw_top1_mes,raw_top1_period_days,raw_top1_epoch_days,raw_top1_duration_hours,event_consistency_score,robust_veto_score,hardened_period_days,hardened_epoch_days,hardened_duration_hours,selected_raw_mes,consistency_weight,valid_event_count,event_observability_fraction,positive_event_fraction,single_event_fraction,leave_one_out_ratio_normalized,event_consistent_flag,transit_consistency_veto_pass,diagnostic_consistency_veto_pass,event_depth_chi2_pvalue,event_depth_reduced_chi2,odd_even_tested,odd_even_depth_pvalue,odd_even_depth_z,odd_even_depth_difference_fraction,robust_event_snr,fails_min_events,fails_observability,fails_positive_events,fails_single_event_dominance,fails_leave_one_out,fails_depth_chi2,fails_odd_even,fails_robust_sign,veto_reason,diagnostic_veto_reason,any_candidate_survives_veto,selection_status,ranking_changed,raw_score_threshold,hardened_score_threshold,hardened_score_name,raw_empirical_p_value,hardened_empirical_p_value,raw_passes_fap,hardened_passes_fap
11666946,5,smooth_background_dominant,97.83338049279456,13.547900345292874,443.65364289570425,9.808434639126062,80.04127350572733,97.83338049279456,13.547900345292874,443.65371667673026,9.808434639126062,97.83338049279456,0.8181386874556827,7,1.0,0.8571428571428571,0.35799454670189057,0.6978611178073517,True,True,True,0.03887801439149964,2.2124182865180226,True,0.40309968751497705,0.836098152740245,0.7035138530598188,2.8561066895132017,False,False,False,False,False,False,False,False,pass,pass,True,raw_top1_mes_preserved,False,330.38879316537,316.11953075500986,robust_veto_score,0.999000999000999,0.997002997002997,False,False
