target_id,quarter,sample_stratum,raw_top1_mes,raw_top1_period_days,raw_top1_epoch_days,raw_top1_duration_hours,event_consistency_score,robust_veto_score,hardened_period_days,hardened_epoch_days,hardened_duration_hours,selected_raw_mes,consistency_weight,valid_event_count,event_observability_fraction,positive_event_fraction,single_event_fraction,leave_one_out_ratio_normalized,event_consistent_flag,transit_consistency_veto_pass,diagnostic_consistency_veto_pass,event_depth_chi2_pvalue,event_depth_reduced_chi2,odd_even_tested,odd_even_depth_pvalue,odd_even_depth_z,odd_even_depth_difference_fraction,robust_event_snr,fails_min_events,fails_observability,fails_positive_events,fails_single_event_dominance,fails_leave_one_out,fails_depth_chi2,fails_odd_even,fails_robust_sign,veto_reason,diagnostic_veto_reason,any_candidate_survives_veto,selection_status,ranking_changed,raw_score_threshold,hardened_score_threshold,hardened_score_name,raw_empirical_p_value,hardened_empirical_p_value,raw_passes_fap,hardened_passes_fap
10677499,5,high_scatter,55.26710905843626,14.304007886676118,446.9433905643891,9.808462550863624,47.379890808069064,55.26710905843626,14.304007886676118,446.9434748041458,9.808462550863624,55.26710905843626,0.8572891112862859,5,0.7142857142857143,1.0,0.3043214383948297,0.8695982020064629,True,True,True,0.0208490879206954,2.8925934590719518,False,1.0,,,9.05233346035179,False,False,False,False,False,False,False,False,pass,pass,True,raw_top1_mes_preserved,False,284.30079421952524,284.30079421952524,robust_veto_score,1.0,1.0,False,False
