run_id,config_hash,star_id,treatment,success,runtime_seconds,diagnostics,error
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_10677499_q5,gp,1,0.0007838341407477856,"{""aic"":-4874.424194640336,""anchor_point_approximation"":true,""background_policy"":""two_sided_gp_posterior_mean"",""bic"":-4861.606761210176,""converged"":true,""estimated_parameter_count"":2,""finite_residual_count"":4486,""flux_offset"":5.551115123125783e-17,""initial_length_scale_days"":3.0,""initial_signal_variance"":3.244480646323724e-05,""injection_mode"":""fixed_base_hyperparameters_and_operator"",""kernel_family"":""constant_times_rbf"",""length_scale_at_lower_bound"":false,""length_scale_at_upper_bound"":false,""length_scale_days"":1.4315703879624102,""log_marginal_likelihood"":2439.212097320168,""max_length_scale_days"":30.0,""max_train_points"":512,""measurement_noise_fraction"":0.2,""measurement_noise_variance"":6.488961292647448e-06,""message"":""filtered with fixed base GP hyperparameters"",""min_length_scale_days"":1.0,""missing_cadence_policy"":""train_and_residuals_only_on_finite_observations_no_interpolation"",""model_name"":""smooth_anchor_gp"",""n_restarts_optimizer"":0,""observation_equation"":""normalized_flux_t = smooth_gp_background(time_t) + measurement_noise"",""optimize_kernel"":true,""optimizer_warning_count"":0,""optimizer_warning_message"":"""",""signal_variance"":3.277659616479055e-05,""signal_variance_at_lower_bound"":false,""signal_variance_at_upper_bound"":false,""signal_variance_lower_bound"":3.244480646323724e-09,""signal_variance_upper_bound"":0.32444806463237236,""status"":""0"",""time_origin_days"":491.1529592167499,""training_point_count"":512}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_10677499_q5,kalman,1,0.004955125041306019,"{""aic"":-56791.872249070744,""bic"":-56766.23738221042,""converged"":true,""finite_residual_count"":4486,""initial_state"":5.551115123125783e-17,""initial_variance"":0.0003187042664832751,""log_likelihood"":28399.936124535372,""measurement_variance"":7.188531996133759e-08,""message"":""filtered with supplied parameters"",""missing_cadence_policy"":""prediction_only_no_update"",""model_name"":""local_level"",""observation_equation"":""normalized_flux_t = background_t + measurement_noise"",""process_variance"":6.86120411781543e-08,""state_equation"":""background_t = background_t_minus_1 + process_noise"",""status"":""0""}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_10677499_q5,raw,1,,"{""finite_observation_count"":4486,""identity"":true}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_2996004_q5,arima,1,0.0063089169561862946,"{""allow_missing"":true,""finite_innovation_count"":4486,""fit_maxiter"":200,""fit_runtime_seconds"":0.07498195907101035,""mode"":""cadence_grid"",""order"":[1,1,0],""transform_mode"":""fixed_base_parameters""}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_2996004_q5,gp,1,0.000754666980355978,"{""aic"":-4904.330493912454,""anchor_point_approximation"":true,""background_policy"":""two_sided_gp_posterior_mean"",""bic"":-4891.513060482293,""converged"":true,""estimated_parameter_count"":2,""finite_residual_count"":4486,""flux_offset"":0.0,""initial_length_scale_days"":3.0,""initial_signal_variance"":2.6616464974022576e-05,""injection_mode"":""fixed_base_hyperparameters_and_operator"",""kernel_family"":""constant_times_rbf"",""length_scale_at_lower_bound"":false,""length_scale_at_upper_bound"":false,""length_scale_days"":1.1632928927138697,""log_marginal_likelihood"":2454.165246956227,""max_length_scale_days"":30.0,""max_train_points"":512,""measurement_noise_fraction"":0.2,""measurement_noise_variance"":5.323292994804515e-06,""message"":""filtered with fixed base GP hyperparameters"",""min_length_scale_days"":1.0,""missing_cadence_policy"":""train_and_residuals_only_on_finite_observations_no_interpolation"",""model_name"":""smooth_anchor_gp"",""n_restarts_optimizer"":0,""observation_equation"":""normalized_flux_t = smooth_gp_background(time_t) + measurement_noise"",""optimize_kernel"":true,""optimizer_warning_count"":0,""optimizer_warning_message"":"""",""signal_variance"":4.135267467810892e-05,""signal_variance_at_lower_bound"":false,""signal_variance_at_upper_bound"":false,""signal_variance_lower_bound"":2.661646497402258e-09,""signal_variance_upper_bound"":0.26616464974022574,""status"":""0"",""time_origin_days"":491.15352769153833,""training_point_count"":512}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_2996004_q5,kalman,1,0.004629249684512615,"{""aic"":-59651.32230487946,""bic"":-59625.68743801914,""converged"":true,""finite_residual_count"":4486,""initial_state"":0.0,""initial_variance"":0.0003079926352222755,""log_likelihood"":29829.66115243973,""measurement_variance"":3.080509256749434e-13,""message"":""filtered with supplied parameters"",""missing_cadence_policy"":""prediction_only_no_update"",""model_name"":""local_level"",""observation_equation"":""normalized_flux_t = background_t + measurement_noise"",""process_variance"":9.704764615827064e-08,""state_equation"":""background_t = background_t_minus_1 + process_noise"",""status"":""0""}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_2996004_q5,raw,1,,"{""finite_observation_count"":4486,""identity"":true}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_3657874_q5,arima,1,0.006416707765311003,"{""allow_missing"":true,""finite_innovation_count"":4486,""fit_maxiter"":200,""fit_runtime_seconds"":0.17772587481886148,""mode"":""cadence_grid"",""order"":[1,1,0],""transform_mode"":""fixed_base_parameters""}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_3657874_q5,gp,1,0.0007179169915616512,"{""aic"":-4929.12716559772,""anchor_point_approximation"":true,""background_policy"":""two_sided_gp_posterior_mean"",""bic"":-4916.30973216756,""converged"":true,""estimated_parameter_count"":2,""finite_residual_count"":4486,""flux_offset"":5.551115123125783e-17,""initial_length_scale_days"":3.0,""initial_signal_variance"":3.4253733729637404e-05,""injection_mode"":""fixed_base_hyperparameters_and_operator"",""kernel_family"":""constant_times_rbf"",""length_scale_at_lower_bound"":false,""length_scale_at_upper_bound"":false,""length_scale_days"":2.291281967511154,""log_marginal_likelihood"":2466.56358279886,""max_length_scale_days"":30.0,""max_train_points"":512,""measurement_noise_fraction"":0.2,""measurement_noise_variance"":6.850746745927481e-06,""message"":""filtered with fixed base GP hyperparameters"",""min_length_scale_days"":1.0,""missing_cadence_policy"":""train_and_residuals_only_on_finite_observations_no_interpolation"",""model_name"":""smooth_anchor_gp"",""n_restarts_optimizer"":0,""observation_equation"":""normalized_flux_t = smooth_gp_background(time_t) + measurement_noise"",""optimize_kernel"":true,""optimizer_warning_count"":0,""optimizer_warning_message"":"""",""signal_variance"":3.431292656204534e-05,""signal_variance_at_lower_bound"":false,""signal_variance_at_upper_bound"":false,""signal_variance_lower_bound"":3.4253733729637406e-09,""signal_variance_upper_bound"":0.34253733729637403,""status"":""0"",""time_origin_days"":491.15338004344085,""training_point_count"":512}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_3657874_q5,kalman,1,0.004653916694223881,"{""aic"":-63454.45736683257,""bic"":-63428.822499972244,""converged"":true,""finite_residual_count"":4486,""initial_state"":5.551115123125783e-17,""initial_variance"":0.00035490591141957564,""log_likelihood"":31731.228683416284,""measurement_variance"":1.3299252786459402e-08,""message"":""filtered with supplied parameters"",""missing_cadence_policy"":""prediction_only_no_update"",""model_name"":""local_level"",""observation_equation"":""normalized_flux_t = background_t + measurement_noise"",""process_variance"":1.9347943109377656e-08,""state_equation"":""background_t = background_t_minus_1 + process_noise"",""status"":""0""}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_3657874_q5,raw,1,,"{""finite_observation_count"":4486,""identity"":true}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_7031686_q5,arima,1,0.0063460832461714745,"{""allow_missing"":true,""finite_innovation_count"":4486,""fit_maxiter"":200,""fit_runtime_seconds"":0.16431070771068335,""mode"":""cadence_grid"",""order"":[1,1,0],""transform_mode"":""fixed_base_parameters""}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_7031686_q5,gp,1,0.0007363748736679554,"{""aic"":-4458.877450513102,""anchor_point_approximation"":true,""background_policy"":""two_sided_gp_posterior_mean"",""bic"":-4446.060017082942,""converged"":true,""estimated_parameter_count"":2,""finite_residual_count"":4486,""flux_offset"":-5.551115123125783e-17,""initial_length_scale_days"":3.0,""initial_signal_variance"":9.651671307410784e-05,""injection_mode"":""fixed_base_hyperparameters_and_operator"",""kernel_family"":""constant_times_rbf"",""length_scale_at_lower_bound"":false,""length_scale_at_upper_bound"":false,""length_scale_days"":4.2330173019918105,""log_marginal_likelihood"":2231.438725256551,""max_length_scale_days"":30.0,""max_train_points"":512,""measurement_noise_fraction"":0.2,""measurement_noise_variance"":1.930334261482157e-05,""message"":""filtered with fixed base GP hyperparameters"",""min_length_scale_days"":1.0,""missing_cadence_policy"":""train_and_residuals_only_on_finite_observations_no_interpolation"",""model_name"":""smooth_anchor_gp"",""n_restarts_optimizer"":0,""observation_equation"":""normalized_flux_t = smooth_gp_background(time_t) + measurement_noise"",""optimize_kernel"":true,""optimizer_warning_count"":0,""optimizer_warning_message"":"""",""signal_variance"":0.00012917451795133343,""signal_variance_at_lower_bound"":false,""signal_variance_at_upper_bound"":false,""signal_variance_lower_bound"":9.651671307410784e-09,""signal_variance_upper_bound"":0.9651671307410784,""status"":""0"",""time_origin_days"":491.15350852654956,""training_point_count"":512}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_7031686_q5,kalman,1,0.004636041354387999,"{""aic"":-51700.26173720256,""bic"":-51674.62687034224,""converged"":true,""finite_residual_count"":4486,""initial_state"":-5.551115123125783e-17,""initial_variance"":0.0009614211681817478,""log_likelihood"":25854.13086860128,""measurement_variance"":3.6467919820186045e-07,""message"":""filtered with supplied parameters"",""missing_cadence_policy"":""prediction_only_no_update"",""model_name"":""local_level"",""observation_equation"":""normalized_flux_t = background_t + measurement_noise"",""process_variance"":7.676610926540484e-08,""state_equation"":""background_t = background_t_minus_1 + process_noise"",""status"":""0""}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_7031686_q5,raw,1,,"{""finite_observation_count"":4486,""identity"":true}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_7771970_q5,arima,1,0.006202708929777145,"{""allow_missing"":true,""finite_innovation_count"":4486,""fit_maxiter"":200,""fit_runtime_seconds"":0.0749594159424305,""mode"":""cadence_grid"",""order"":[1,1,0],""transform_mode"":""fixed_base_parameters""}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_7771970_q5,gp,1,0.000712292268872261,"{""aic"":-4377.858790303175,""anchor_point_approximation"":true,""background_policy"":""two_sided_gp_posterior_mean"",""bic"":-4365.041356873015,""converged"":true,""estimated_parameter_count"":2,""finite_residual_count"":4486,""flux_offset"":-5.551115123125783e-17,""initial_length_scale_days"":3.0,""initial_signal_variance"":0.0001026666275548466,""injection_mode"":""fixed_base_hyperparameters_and_operator"",""kernel_family"":""constant_times_rbf"",""length_scale_at_lower_bound"":false,""length_scale_at_upper_bound"":false,""length_scale_days"":2.3406586751431373,""log_marginal_likelihood"":2190.9293951515874,""max_length_scale_days"":30.0,""max_train_points"":512,""measurement_noise_fraction"":0.2,""measurement_noise_variance"":2.0533325510969322e-05,""message"":""filtered with fixed base GP hyperparameters"",""min_length_scale_days"":1.0,""missing_cadence_policy"":""train_and_residuals_only_on_finite_observations_no_interpolation"",""model_name"":""smooth_anchor_gp"",""n_restarts_optimizer"":0,""observation_equation"":""normalized_flux_t = smooth_gp_background(time_t) + measurement_noise"",""optimize_kernel"":true,""optimizer_warning_count"":0,""optimizer_warning_message"":"""",""signal_variance"":8.055864472591405e-05,""signal_variance_at_lower_bound"":false,""signal_variance_at_upper_bound"":false,""signal_variance_lower_bound"":1.026666275548466e-08,""signal_variance_upper_bound"":1.026666275548466,""status"":""0"",""time_origin_days"":491.1529906485375,""training_point_count"":512}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_7771970_q5,kalman,1,0.004619792103767395,"{""aic"":-52546.18255823066,""bic"":-52520.54769137034,""converged"":true,""finite_residual_count"":4486,""initial_state"":-5.551115123125783e-17,""initial_variance"":0.0009843911215908028,""log_likelihood"":26277.09127911533,""measurement_variance"":2.5968096553620644e-07,""message"":""filtered with supplied parameters"",""missing_cadence_policy"":""prediction_only_no_update"",""model_name"":""local_level"",""observation_equation"":""normalized_flux_t = background_t + measurement_noise"",""process_variance"":9.801181741285475e-08,""state_equation"":""background_t = background_t_minus_1 + process_noise"",""status"":""0""}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_7771970_q5,raw,1,,"{""finite_observation_count"":4486,""identity"":true}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_9414701_q5,arima,1,0.006240458227694035,"{""allow_missing"":true,""finite_innovation_count"":4486,""fit_maxiter"":200,""fit_runtime_seconds"":0.08815708383917809,""mode"":""cadence_grid"",""order"":[1,1,0],""transform_mode"":""fixed_base_parameters""}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_9414701_q5,gp,1,0.000763291958719492,"{""aic"":-5323.934251073026,""anchor_point_approximation"":true,""background_policy"":""two_sided_gp_posterior_mean"",""bic"":-5311.1168176428655,""converged"":true,""estimated_parameter_count"":2,""finite_residual_count"":4486,""flux_offset"":0.0,""initial_length_scale_days"":3.0,""initial_signal_variance"":1.7732359539177594e-05,""injection_mode"":""fixed_base_hyperparameters_and_operator"",""kernel_family"":""constant_times_rbf"",""length_scale_at_lower_bound"":false,""length_scale_at_upper_bound"":false,""length_scale_days"":4.851910343962364,""log_marginal_likelihood"":2663.967125536513,""max_length_scale_days"":30.0,""max_train_points"":512,""measurement_noise_fraction"":0.2,""measurement_noise_variance"":3.546471907835519e-06,""message"":""filtered with fixed base GP hyperparameters"",""min_length_scale_days"":1.0,""missing_cadence_policy"":""train_and_residuals_only_on_finite_observations_no_interpolation"",""model_name"":""smooth_anchor_gp"",""n_restarts_optimizer"":0,""observation_equation"":""normalized_flux_t = smooth_gp_background(time_t) + measurement_noise"",""optimize_kernel"":true,""optimizer_warning_count"":0,""optimizer_warning_message"":"""",""signal_variance"":2.734076301887699e-05,""signal_variance_at_lower_bound"":false,""signal_variance_at_upper_bound"":false,""signal_variance_lower_bound"":1.7732359539177595e-09,""signal_variance_upper_bound"":0.17732359539177595,""status"":""0"",""time_origin_days"":491.15304599794035,""training_point_count"":512}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_9414701_q5,kalman,1,0.004564415663480759,"{""aic"":-54844.34986180333,""bic"":-54818.71499494301,""converged"":true,""finite_residual_count"":4486,""initial_state"":0.0,""initial_variance"":0.0002066916530174126,""log_likelihood"":27426.174930901667,""measurement_variance"":2.2584894440218867e-07,""message"":""filtered with supplied parameters"",""missing_cadence_policy"":""prediction_only_no_update"",""model_name"":""local_level"",""observation_equation"":""normalized_flux_t = background_t + measurement_noise"",""process_variance"":1.2478958888301875e-08,""state_equation"":""background_t = background_t_minus_1 + process_noise"",""status"":""0""}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_9414701_q5,raw,1,,"{""finite_observation_count"":4486,""identity"":true}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_9451256_q5,arima,1,0.006224249955266714,"{""allow_missing"":true,""finite_innovation_count"":4486,""fit_maxiter"":200,""fit_runtime_seconds"":0.1290943748317659,""mode"":""cadence_grid"",""order"":[1,1,0],""transform_mode"":""fixed_base_parameters""}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_9451256_q5,gp,1,0.0007623336277902126,"{""aic"":-4464.798718700111,""anchor_point_approximation"":true,""background_policy"":""two_sided_gp_posterior_mean"",""bic"":-4451.981285269951,""converged"":true,""estimated_parameter_count"":2,""finite_residual_count"":4486,""flux_offset"":0.0,""initial_length_scale_days"":3.0,""initial_signal_variance"":9.864653616794798e-05,""injection_mode"":""fixed_base_hyperparameters_and_operator"",""kernel_family"":""constant_times_rbf"",""length_scale_at_lower_bound"":false,""length_scale_at_upper_bound"":false,""length_scale_days"":4.462656404263924,""log_marginal_likelihood"":2234.3993593500554,""max_length_scale_days"":30.0,""max_train_points"":512,""measurement_noise_fraction"":0.2,""measurement_noise_variance"":1.9729307233589596e-05,""message"":""filtered with fixed base GP hyperparameters"",""min_length_scale_days"":1.0,""missing_cadence_policy"":""train_and_residuals_only_on_finite_observations_no_interpolation"",""model_name"":""smooth_anchor_gp"",""n_restarts_optimizer"":0,""observation_equation"":""normalized_flux_t = smooth_gp_background(time_t) + measurement_noise"",""optimize_kernel"":true,""optimizer_warning_count"":0,""optimizer_warning_message"":"""",""signal_variance"":0.00014436726938229797,""signal_variance_at_lower_bound"":false,""signal_variance_at_upper_bound"":false,""signal_variance_lower_bound"":9.864653616794799e-09,""signal_variance_upper_bound"":0.9864653616794797,""status"":""0"",""time_origin_days"":491.15378672814404,""training_point_count"":512}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_9451256_q5,kalman,1,0.0045970408245921135,"{""aic"":-57054.347914554644,""bic"":-57028.71304769432,""converged"":true,""finite_residual_count"":4486,""initial_state"":0.0,""initial_variance"":0.0011301019160945692,""log_likelihood"":28531.173957277322,""measurement_variance"":9.533177600254828e-08,""message"":""filtered with supplied parameters"",""missing_cadence_policy"":""prediction_only_no_update"",""model_name"":""local_level"",""observation_equation"":""normalized_flux_t = background_t + measurement_noise"",""process_variance"":3.560909550757344e-08,""state_equation"":""background_t = background_t_minus_1 + process_noise"",""status"":""0""}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_9451256_q5,raw,1,,"{""finite_observation_count"":4486,""identity"":true}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_9542723_q5,arima,1,0.006975625175982714,"{""allow_missing"":true,""finite_innovation_count"":4486,""fit_maxiter"":200,""fit_runtime_seconds"":0.17255941592156887,""mode"":""cadence_grid"",""order"":[1,1,0],""transform_mode"":""fixed_base_parameters""}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_9542723_q5,gp,1,0.0007708747871220112,"{""aic"":-4746.65755182266,""anchor_point_approximation"":true,""background_policy"":""two_sided_gp_posterior_mean"",""bic"":-4733.8401183925,""converged"":true,""estimated_parameter_count"":2,""finite_residual_count"":4486,""flux_offset"":0.0,""initial_length_scale_days"":3.0,""initial_signal_variance"":4.110488993062526e-05,""injection_mode"":""fixed_base_hyperparameters_and_operator"",""kernel_family"":""constant_times_rbf"",""length_scale_at_lower_bound"":false,""length_scale_at_upper_bound"":false,""length_scale_days"":1.5450856114249818,""log_marginal_likelihood"":2375.32877591133,""max_length_scale_days"":30.0,""max_train_points"":512,""measurement_noise_fraction"":0.2,""measurement_noise_variance"":8.220977986125051e-06,""message"":""filtered with fixed base GP hyperparameters"",""min_length_scale_days"":1.0,""missing_cadence_policy"":""train_and_residuals_only_on_finite_observations_no_interpolation"",""model_name"":""smooth_anchor_gp"",""n_restarts_optimizer"":0,""observation_equation"":""normalized_flux_t = smooth_gp_background(time_t) + measurement_noise"",""optimize_kernel"":true,""optimizer_warning_count"":0,""optimizer_warning_message"":"""",""signal_variance"":5.814721830297872e-05,""signal_variance_at_lower_bound"":false,""signal_variance_at_upper_bound"":false,""signal_variance_lower_bound"":4.110488993062526e-09,""signal_variance_upper_bound"":0.41104889930625255,""status"":""0"",""time_origin_days"":491.15292070186115,""training_point_count"":512}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_9542723_q5,kalman,1,0.005221792031079531,"{""aic"":-54288.10501307184,""bic"":-54262.47014621152,""converged"":true,""finite_residual_count"":4486,""initial_state"":0.0,""initial_variance"":0.00041271133172361826,""log_likelihood"":27148.05250653592,""measurement_variance"":1.4345851066226852e-07,""message"":""filtered with supplied parameters"",""missing_cadence_policy"":""prediction_only_no_update"",""model_name"":""local_level"",""observation_equation"":""normalized_flux_t = background_t + measurement_noise"",""process_variance"":9.924079594750271e-08,""state_equation"":""background_t = background_t_minus_1 + process_noise"",""status"":""0""}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_9542723_q5,raw,1,,"{""finite_observation_count"":4486,""identity"":true}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_9603403_q5,arima,1,0.006248957943171263,"{""allow_missing"":true,""finite_innovation_count"":4486,""fit_maxiter"":200,""fit_runtime_seconds"":0.13996841618791223,""mode"":""cadence_grid"",""order"":[1,1,0],""transform_mode"":""fixed_base_parameters""}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_9603403_q5,gp,1,0.0007170829921960831,"{""aic"":-4111.751171048025,""anchor_point_approximation"":true,""background_policy"":""two_sided_gp_posterior_mean"",""bic"":-4098.933737617865,""converged"":true,""estimated_parameter_count"":2,""finite_residual_count"":4486,""flux_offset"":0.0,""initial_length_scale_days"":3.0,""initial_signal_variance"":0.00015920072316842675,""injection_mode"":""fixed_base_hyperparameters_and_operator"",""kernel_family"":""constant_times_rbf"",""length_scale_at_lower_bound"":false,""length_scale_at_upper_bound"":false,""length_scale_days"":2.584446027745245,""log_marginal_likelihood"":2057.8755855240124,""max_length_scale_days"":30.0,""max_train_points"":512,""measurement_noise_fraction"":0.2,""measurement_noise_variance"":3.184014463368535e-05,""message"":""filtered with fixed base GP hyperparameters"",""min_length_scale_days"":1.0,""missing_cadence_policy"":""train_and_residuals_only_on_finite_observations_no_interpolation"",""model_name"":""smooth_anchor_gp"",""n_restarts_optimizer"":0,""observation_equation"":""normalized_flux_t = smooth_gp_background(time_t) + measurement_noise"",""optimize_kernel"":true,""optimizer_warning_count"":0,""optimizer_warning_message"":"""",""signal_variance"":0.00011435355965082245,""signal_variance_at_lower_bound"":false,""signal_variance_at_upper_bound"":false,""signal_variance_lower_bound"":1.5920072316842676e-08,""signal_variance_upper_bound"":1.5920072316842675,""status"":""0"",""time_origin_days"":491.1529439576698,""training_point_count"":512}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_9603403_q5,kalman,1,0.004650624934583902,"{""aic"":-45898.53132241353,""bic"":-45872.89645555321,""converged"":true,""finite_residual_count"":4486,""initial_state"":0.0,""initial_variance"":0.0015883601817750506,""log_likelihood"":22953.265661206766,""measurement_variance"":1.406946285466193e-06,""message"":""filtered with supplied parameters"",""missing_cadence_policy"":""prediction_only_no_update"",""model_name"":""local_level"",""observation_equation"":""normalized_flux_t = background_t + measurement_noise"",""process_variance"":2.2628533956973803e-07,""state_equation"":""background_t = background_t_minus_1 + process_noise"",""status"":""0""}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_9603403_q5,raw,1,,"{""finite_observation_count"":4486,""identity"":true}",
