trial,max_power,best_period,best_duration,best_epoch,best_depth
325,43.934728454477174,2.4294294294294296,0.41875,443.74560190278135,6.588071116626508e-05
326,40.563515775904726,3.7327327327327327,0.41875,445.17060190278136,7.230815755416622e-05
327,48.71119593295575,14.34134134134134,0.41875,446.81435190278137,0.0001848376418582312
328,49.912454218768055,12.463463463463464,0.41875,448.69560190278133,0.00015078262675963624
329,45.68902208674182,11.594594594594595,0.41875,445.3956019027813,0.00013296440667195074
330,41.949600516028156,11.832832832832834,0.41875,452.6768519027813,0.00012747347915075807
331,44.01935870503962,12.491491491491491,0.41875,454.7081019027813,0.00014443423286319932
332,58.53549124904469,12.421421421421421,0.41875,455.59560190278137,0.00018805365147799802
333,49.78379012869383,12.393393393393394,0.41875,444.26435190278136,0.00015044670454080007
334,53.72448111449287,12.043043043043044,0.41875,452.18935190278137,0.00016527301834548948
335,39.415965778307864,10.907907907907909,0.41875,449.68935190278137,0.00011732256275602003
