run_id,config_hash,star_id,treatment,detector,score_name,score_definition,fap_level,fap_threshold,null_trial_count,error,diagnostics
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9603403_q5,arima,bls,bls_power,bls_power,0.01,0.009877779312334694,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9603403_q5,arima,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,14.380588291117668,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9603403_q5,arima,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,179.2151850700236,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9603403_q5,arima,tps_like,tps_like_mes,tps_like_mes,0.01,271.2777344561633,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9603403_q5,arima,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,243.0736997419596,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9603403_q5,gp,bls,bls_power,bls_power,0.01,0.009804622947053122,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9603403_q5,gp,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,9.124089295191707,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9603403_q5,gp,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,212.16761659829257,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9603403_q5,gp,tps_like,tps_like_mes,tps_like_mes,0.01,253.42111728724655,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9603403_q5,gp,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,237.31166202394596,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9603403_q5,kalman,bls,bls_power,bls_power,0.01,0.005378992259382991,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9603403_q5,kalman,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,29.628921648099038,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9603403_q5,kalman,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,187.6402891507591,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9603403_q5,kalman,tps_like,tps_like_mes,tps_like_mes,0.01,256.0528378937912,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9603403_q5,kalman,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,221.3174242196559,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9603403_q5,raw,bls,bls_power,bls_power,0.01,0.04135878009658815,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9603403_q5,raw,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,5.663598710648274,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9603403_q5,raw,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,690.1314221932643,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9603403_q5,raw,tps_like,tps_like_mes,tps_like_mes,0.01,817.8611174879413,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9603403_q5,raw,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,800.1429573129216,100,,
