configuration,transit_window,center_time,time,phase_days,normalized_flux,injected_flux,in_transit,gp_background,gp_background_std,gp_residual
optimized_reference,0,444.51122690278135,444.7577068026658,0.24647989988443442,-1.9430949627863292e-05,-1.9430949627863292e-05,False,-0.00022772781513758205,2.8766843759568313e-05,0.00020829686550971876
optimized_reference,0,444.51122690278135,444.77814090508036,0.26691400229901774,-0.0002104547459698125,-0.0002104547459698125,False,-0.0002235284566993569,2.8770621479895416e-05,1.3073710729544392e-05
optimized_reference,0,444.51122690278135,444.79857500764774,0.28734810486639617,-0.0002505629452017599,-0.0002505629452017599,False,-0.00021900200561531576,2.8772762776203096e-05,-3.156093958644416e-05
optimized_reference,0,444.51122690278135,444.81900911033154,0.3077822075501899,-0.0002075089460261692,-0.0002075089460261692,False,-0.00021416484196198644,2.8772801931926505e-05,6.655895935817231e-06
optimized_reference,0,444.51122690278135,444.8394432131536,0.32821631037222687,-9.296264821978539e-05,-9.296264821978539e-05,False,-0.00020903420645001884,2.8770347871164408e-05,0.00011607155823023345
optimized_reference,0,444.51122690278135,444.8598773160993,0.3486504133179551,-2.498264952155438e-05,-2.498264952155438e-05,False,-0.00020362812379731698,2.8765086119430146e-05,0.0001786454742757626
fixed_l_over_duration_0.5,0,444.51122690278135,444.1651178890752,-0.34610901370615466,2.452944953024172e-05,2.452944953024172e-05,False,5.85296434434181e-05,0.00010502969492740893,-3.400019391317638e-05
fixed_l_over_duration_0.5,0,444.51122690278135,444.18555198771355,-0.32567491506779334,-1.3879249734172205e-05,-1.3879249734172205e-05,False,6.050825775274159e-05,9.418593842563313e-05,-7.43875074869138e-05
fixed_l_over_duration_0.5,0,444.51122690278135,444.20598598646757,-0.30524091631377814,6.96228486667394e-05,6.96228486667394e-05,False,5.708630954274585e-05,7.847234405052791e-05,1.2536539123993553e-05
fixed_l_over_duration_0.5,0,444.51122690278135,444.22642018536135,-0.28480671741999686,,,False,4.307933652657581e-05,6.271806295704978e-05,
fixed_l_over_duration_0.5,0,444.51122690278135,444.24685428437806,-0.26437261840328574,3.33668493610606e-05,3.33668493610606e-05,False,1.2761688404663503e-05,5.543919450869909e-05,2.06051609563971e-05
fixed_l_over_duration_0.5,0,444.51122690278135,444.26728828356863,-0.2439386192127131,-1.965754962351962e-05,-1.965754962351962e-05,False,-3.908353872776527e-05,6.233136047656784e-05,1.942598910424565e-05
fixed_l_over_duration_0.5,0,444.51122690278135,444.28772248284076,-0.223504419940582,3.982494923726598e-05,3.982494923726598e-05,False,-0.00011584304746809782,7.706372880000765e-05,0.00015566799670536382
fixed_l_over_duration_0.5,0,444.51122690278135,444.3081565822649,-0.20307032051641727,-2.1357049591053112e-05,-2.1357049591053112e-05,False,-0.00021761522930647498,9.085078336257724e-05,0.00019625817971542187
fixed_l_over_duration_0.5,0,444.51122690278135,444.32859058183385,-0.18263632094749482,-3.019444942176097e-05,-3.019444942176097e-05,False,-0.00033992786514709807,9.87554379530924e-05,0.0003097334157253371
fixed_l_over_duration_0.5,0,444.51122690278135,444.34902478148433,-0.16220212129701395,-1.7731449660440823e-05,-1.7731449660440823e-05,False,-0.0004731046158627715,9.872875702774847e-05,0.00045537316620233067
fixed_l_over_duration_0.5,0,444.51122690278135,444.36945888131595,-0.14176802146539558,-6.214504880996952e-05,-6.214504880996952e-05,False,-0.0006027999730899301,9.078013461476498e-05,0.0005406549242799606
fixed_l_over_duration_0.5,0,444.51122690278135,444.389892981264,-0.12133392151736189,3.2233849382778956e-05,3.2233849382778956e-05,False,-0.0007120230820458636,7.698388955513595e-05,0.0007442569314286425
fixed_l_over_duration_0.5,0,444.51122690278135,444.41032708135026,-0.100899821431085,-4.4923449139755434e-05,-4.4923449139755434e-05,False,-0.0007844181373303043,6.230183116225138e-05,0.0007394946881905489
fixed_l_over_duration_0.5,0,444.51122690278135,444.43076118156023,-0.08046572122111684,3.0194449421871994e-05,-0.000969805550578128,True,-0.0008080014006384557,5.541878297094675e-05,-0.00016180414993967232
fixed_l_over_duration_0.5,0,444.51122690278135,444.4511952818866,-0.06003162089473335,-4.5489949128896257e-05,-0.0010454899491288963,True,-0.0007781685628384603,6.229959397461565e-05,-0.000267321386290436
fixed_l_over_duration_0.5,0,444.51122690278135,444.4716294823811,-0.03959742040024139,3.574614931545206e-05,-0.000964253850684548,True,-0.0006989181741614041,7.69753193093859e-05,-0.00026533567652314383
fixed_l_over_duration_0.5,0,444.51122690278135,444.49206348296866,-0.01916341981268488,8.979024828059678e-05,-0.0009102097517194032,True,-0.0005818655148723643,9.075868136307154e-05,-0.0003283442368470389
fixed_l_over_duration_0.5,0,444.51122690278135,444.5124975837025,0.001270680921152234,4.254414918536398e-05,-0.000957455850814636,True,-0.00044343786678320785,9.868678369457843e-05,-0.0005140179840314282
fixed_l_over_duration_0.5,0,444.51122690278135,444.5329315845447,0.021704681763367262,-4.1524449204799474e-05,-0.0010415244492047995,True,-0.00030128824455462604,9.86868051186706e-05,-0.0007402362046501735
fixed_l_over_duration_0.5,0,444.51122690278135,444.55336578554125,0.0421388827599003,4.8435749072428536e-05,-0.0009515642509275715,True,-0.0001710477411414682,9.075868457296079e-05,-0.0007805165097861033
fixed_l_over_duration_0.5,0,444.51122690278135,444.57379988668254,0.06257298390119104,8.667449834076635e-06,-0.0009913325501659234,True,-6.42249990036252e-05,7.69752476352231e-05,-0.0009271075511622982
fixed_l_over_duration_0.5,0,444.51122690278135,444.5942338879395,0.08300698515813565,4.31106491745048e-05,-0.0009568893508254952,True,1.2566401932679848e-05,6.229965644158156e-05,-0.0009694557527581751
fixed_l_over_duration_0.5,0,444.51122690278135,444.6146680893362,0.10344118655484635,9.092324825887843e-05,9.092324825887843e-05,False,5.7302756752115495e-05,5.541878348593592e-05,3.3620491506762936e-05
fixed_l_over_duration_0.5,0,444.51122690278135,444.63510219085583,0.12387528807448689,-4.135449920839029e-06,-4.135449920839029e-06,False,7.165481650132211e-05,6.230184364308657e-05,-7.579026642216114e-05
fixed_l_over_duration_0.5,0,444.51122690278135,444.6555362924846,0.1443093897032668,,,False,5.993886797257586e-05,7.698393593107951e-05,
fixed_l_over_duration_0.5,0,444.51122690278135,444.6759703942662,0.1647434914848418,5.002194904202284e-05,5.002194904202284e-05,False,2.816075504139669e-05,9.078024451502451e-05,2.186119400062615e-05
fixed_l_over_duration_0.5,0,444.51122690278135,444.6964044961642,0.18517759338283213,-1.5578749701705696e-05,-1.5578749701705696e-05,False,-1.6761412661667516e-05,9.872896890433409e-05,1.18266295996182e-06
fixed_l_over_duration_0.5,0,444.51122690278135,444.7168385982004,0.20561169541906565,-4.141114920697131e-05,-4.141114920697131e-05,False,-6.763711442917127e-05,9.875580856228229e-05,2.6225965222199965e-05
fixed_l_over_duration_0.5,0,444.51122690278135,444.73727270036034,0.22604579757899046,-1.002704980801461e-05,-1.002704980801461e-05,False,-0.00011759585882129232,9.085127037948275e-05,0.00010756880901327771
fixed_l_over_duration_0.5,0,444.51122690278135,444.7577068026658,0.24647989988443442,-1.9430949627863292e-05,-1.9430949627863292e-05,False,-0.00016070858420855734,7.706422918654255e-05,0.00014127763458069405
fixed_l_over_duration_0.5,0,444.51122690278135,444.77814090508036,0.26691400229901774,-0.0002104547459698125,-0.0002104547459698125,False,-0.0001926393206393804,6.233163377621476e-05,-1.7815425330432107e-05
fixed_l_over_duration_0.5,0,444.51122690278135,444.79857500764774,0.28734810486639617,-0.0002505629452017599,-0.0002505629452017599,False,-0.00021121757450742002,5.543928535432904e-05,-3.93453706943399e-05
fixed_l_over_duration_0.5,0,444.51122690278135,444.81900911033154,0.3077822075501899,-0.0002075089460261692,-0.0002075089460261692,False,-0.0002167342564434,6.272063172090423e-05,9.225310417230786e-06
fixed_l_over_duration_0.5,0,444.51122690278135,444.8394432131536,0.32821631037222687,-9.296264821978539e-05,-9.296264821978539e-05,False,-0.00021176744694715633,7.848286962417956e-05,0.00011880479872737094
fixed_l_over_duration_0.5,0,444.51122690278135,444.8598773160993,0.3486504133179551,-2.498264952155438e-05,-2.498264952155438e-05,False,-0.00020046703407247787,9.42137362336746e-05,0.0001754843845509235
fixed_l_over_duration_1,0,444.51122690278135,444.1651178890752,-0.34610901370615466,2.452944953024172e-05,2.452944953024172e-05,False,0.00010954363044861598,5.528817119769501e-05,-8.501418091837426e-05
fixed_l_over_duration_1,0,444.51122690278135,444.18555198771355,-0.32567491506779334,-1.3879249734172205e-05,-1.3879249734172205e-05,False,7.471203554806492e-05,5.4530098212121576e-05,-8.859128528223713e-05
fixed_l_over_duration_1,0,444.51122690278135,444.20598598646757,-0.30524091631377814,6.96228486667394e-05,6.96228486667394e-05,False,2.594094126888079e-05,5.3543796615093835e-05,4.368190739785861e-05
fixed_l_over_duration_1,0,444.51122690278135,444.22642018536135,-0.28480671741999686,,,False,-3.6219714706799385e-05,5.2597678969328126e-05,
fixed_l_over_duration_1,0,444.51122690278135,444.24685428437806,-0.26437261840328574,3.33668493610606e-05,3.33668493610606e-05,False,-0.00011014980077279613,5.192350089200904e-05,0.00014351665013385674
fixed_l_over_duration_1,0,444.51122690278135,444.26728828356863,-0.2439386192127131,-1.965754962351962e-05,-1.965754962351962e-05,False,-0.00019315856019560176,5.1632781232596555e-05,0.00017350101057208214
fixed_l_over_duration_1,0,444.51122690278135,444.28772248284076,-0.223504419940582,3.982494923726598e-05,3.982494923726598e-05,False,-0.0002815857310093709,5.168176959194618e-05,0.0003214106802466369
fixed_l_over_duration_1,0,444.51122690278135,444.3081565822649,-0.20307032051641727,-2.1357049591053112e-05,-2.1357049591053112e-05,False,-0.00037100184925953084,5.190726000717787e-05,0.00034964479966847773
fixed_l_over_duration_1,0,444.51122690278135,444.32859058183385,-0.18263632094749482,-3.019444942176097e-05,-3.019444942176097e-05,False,-0.0004565092155348264,5.211207428879356e-05,0.0004263147661130654
fixed_l_over_duration_1,0,444.51122690278135,444.34902478148433,-0.16220212129701395,-1.7731449660440823e-05,-1.7731449660440823e-05,False,-0.0005331092186426531,5.2153254239506957e-05,0.0005153777689822122
fixed_l_over_duration_1,0,444.51122690278135,444.36945888131595,-0.14176802146539558,-6.214504880996952e-05,-6.214504880996952e-05,False,-0.00059610406430265,5.199489837809705e-05,0.0005339590154926805
fixed_l_over_duration_1,0,444.51122690278135,444.389892981264,-0.12133392151736189,3.2233849382778956e-05,3.2233849382778956e-05,False,-0.0006415048988335727,5.1710851171248845e-05,0.0006737387482163516
fixed_l_over_duration_1,0,444.51122690278135,444.41032708135026,-0.100899821431085,-4.4923449139755434e-05,-4.4923449139755434e-05,False,-0.0006663912733463848,5.144108250741627e-05,0.0006214678242066294
fixed_l_over_duration_1,0,444.51122690278135,444.43076118156023,-0.08046572122111684,3.0194449421871994e-05,-0.000969805550578128,True,-0.0006691913625916753,5.132001448077536e-05,-0.00030061418798645273
fixed_l_over_duration_1,0,444.51122690278135,444.4511952818866,-0.06003162089473335,-4.5489949128896257e-05,-0.0010454899491288963,True,-0.0006498483926816071,5.1408187086834726e-05,-0.00039564155644728914
fixed_l_over_duration_1,0,444.51122690278135,444.4716294823811,-0.03959742040024139,3.574614931545206e-05,-0.000964253850684548,True,-0.0006098530262770812,5.166179805067984e-05,-0.0003544008244074667
fixed_l_over_duration_1,0,444.51122690278135,444.49206348296866,-0.01916341981268488,8.979024828059678e-05,-0.0009102097517194032,True,-0.0005521371045962694,5.195637446580829e-05,-0.0003580726471231338
fixed_l_over_duration_1,0,444.51122690278135,444.5124975837025,0.001270680921152234,4.254414918536398e-05,-0.000957455850814636,True,-0.0004808325431370795,5.2149718639429836e-05,-0.0004766233076775565
fixed_l_over_duration_1,0,444.51122690278135,444.5329315845447,0.021704681763367262,-4.1524449204799474e-05,-0.0010415244492047995,True,-0.0004009274765825396,5.214984516381562e-05,-0.0006405969726222599
fixed_l_over_duration_1,0,444.51122690278135,444.55336578554125,0.0421388827599003,4.8435749072428536e-05,-0.0009515642509275715,True,-0.0003178432658775438,5.195690000972578e-05,-0.0006337209850500277
fixed_l_over_duration_1,0,444.51122690278135,444.57379988668254,0.06257298390119104,8.667449834076635e-06,-0.0009913325501659234,True,-0.00023698840386335163,5.1663072612938296e-05,-0.0007543441463025717
fixed_l_over_duration_1,0,444.51122690278135,444.5942338879395,0.08300698515813565,4.31106491745048e-05,-0.0009568893508254952,True,-0.00016331887252750025,5.141051626138669e-05,-0.0007935704782979949
fixed_l_over_duration_1,0,444.51122690278135,444.6146680893362,0.10344118655484635,9.092324825887843e-05,9.092324825887843e-05,False,-0.00010095927572935143,5.132332222811146e-05,0.00019188252398822986
fixed_l_over_duration_1,0,444.51122690278135,444.63510219085583,0.12387528807448689,-4.135449920839029e-06,-4.135449920839029e-06,False,-5.291814215218217e-05,5.144470028607723e-05,4.878269223134314e-05
fixed_l_over_duration_1,0,444.51122690278135,444.6555362924846,0.1443093897032668,,,False,-2.0912068112093106e-05,5.171359976383959e-05,
fixed_l_over_duration_1,0,444.51122690278135,444.6759703942662,0.1647434914848418,5.002194904202284e-05,5.002194904202284e-05,False,-5.320263465006115e-06,5.1995597334661355e-05,5.5342212507028955e-05
fixed_l_over_duration_1,0,444.51122690278135,444.6964044961642,0.18517759338283213,-1.5578749701705696e-05,-1.5578749701705696e-05,False,-5.258843849154787e-06,5.215159089508941e-05,-1.0319905852550909e-05
fixed_l_over_duration_1,0,444.51122690278135,444.7168385982004,0.20561169541906565,-4.141114920697131e-05,-4.141114920697131e-05,False,-1.8761075081372982e-05,5.210958842577405e-05,-2.2650074125598327e-05
fixed_l_over_duration_1,0,444.51122690278135,444.73727270036034,0.22604579757899046,-1.002704980801461e-05,-1.002704980801461e-05,False,-4.303726961846368e-05,5.190798377188002e-05,3.301021981044907e-05
fixed_l_over_duration_1,0,444.51122690278135,444.7577068026658,0.24647989988443442,-1.9430949627863292e-05,-1.9430949627863292e-05,False,-7.47822577569703e-05,5.1691846147681425e-05,5.5351308129107006e-05
fixed_l_over_duration_1,0,444.51122690278135,444.77814090508036,0.26691400229901774,-0.0002104547459698125,-0.0002104547459698125,False,-0.00011049638816194125,5.165836789260961e-05,-9.995835780787126e-05
fixed_l_over_duration_1,0,444.51122690278135,444.79857500764774,0.28734810486639617,-0.0002505629452017599,-0.0002505629452017599,False,-0.0001467880547909011,5.196700968774926e-05,-0.00010377489041085881
fixed_l_over_duration_1,0,444.51122690278135,444.81900911033154,0.3077822075501899,-0.0002075089460261692,-0.0002075089460261692,False,-0.00018063116007819072,5.2653835080406794e-05,-2.6877785947978486e-05
fixed_l_over_duration_1,0,444.51122690278135,444.8394432131536,0.32821631037222687,-9.296264821978539e-05,-9.296264821978539e-05,False,-0.00020955870472853382,5.359805871741314e-05,0.00011659605650874842
fixed_l_over_duration_1,0,444.51122690278135,444.8598773160993,0.3486504133179551,-2.498264952155438e-05,-2.498264952155438e-05,False,-0.00023178263162498467,5.456144935880803e-05,0.0002067999821034303
fixed_l_over_duration_5,0,444.51122690278135,444.1651178890752,-0.34610901370615466,2.452944953024172e-05,2.452944953024172e-05,False,-0.0001681642465075422,2.745387591656916e-05,0.0001926936960377839
fixed_l_over_duration_5,0,444.51122690278135,444.18555198771355,-0.32567491506779334,-1.3879249734172205e-05,-1.3879249734172205e-05,False,-0.00017379824725961281,2.7467841126505818e-05,0.0001599189975254406
fixed_l_over_duration_5,0,444.51122690278135,444.20598598646757,-0.30524091631377814,6.96228486667394e-05,6.96228486667394e-05,False,-0.00017922855301790678,2.747942175715156e-05,0.0002488514016846462
fixed_l_over_duration_5,0,444.51122690278135,444.22642018536135,-0.28480671741999686,,,False,-0.0001844396367268453,2.748810228006708e-05,
fixed_l_over_duration_5,0,444.51122690278135,444.24685428437806,-0.26437261840328574,3.33668493610606e-05,3.33668493610606e-05,False,-0.00018941637656525291,2.7493548924869747e-05,0.00022278322592631352
fixed_l_over_duration_5,0,444.51122690278135,444.26728828356863,-0.2439386192127131,-1.965754962351962e-05,-1.965754962351962e-05,False,-0.00019414435618743126,2.7495588006543115e-05,0.00017448680656391164
fixed_l_over_duration_5,0,444.51122690278135,444.28772248284076,-0.223504419940582,3.982494923726598e-05,3.982494923726598e-05,False,-0.00019860990696775988,2.749418395574599e-05,0.00023843485620502587
fixed_l_over_duration_5,0,444.51122690278135,444.3081565822649,-0.20307032051641727,-2.1357049591053112e-05,-2.1357049591053112e-05,False,-0.0002027999665586964,2.748941830718792e-05,0.00018144291696764328
fixed_l_over_duration_5,0,444.51122690278135,444.32859058183385,-0.18263632094749482,-3.019444942176097e-05,-3.019444942176097e-05,False,-0.00020670234020788748,2.748146958605845e-05,0.0001765078907861265
fixed_l_over_duration_5,0,444.51122690278135,444.34902478148433,-0.16220212129701395,-1.7731449660440823e-05,-1.7731449660440823e-05,False,-0.00021030573167876872,2.747059391640339e-05,0.0001925742820183279
fixed_l_over_duration_5,0,444.51122690278135,444.36945888131595,-0.14176802146539558,-6.214504880996952e-05,-6.214504880996952e-05,False,-0.0002135996302287974,2.7457107477838517e-05,0.00015145458141882788
fixed_l_over_duration_5,0,444.51122690278135,444.389892981264,-0.12133392151736189,3.2233849382778956e-05,3.2233849382778956e-05,False,-0.00021657453882860584,2.7441369279268202e-05,0.0002488083882113848
fixed_l_over_duration_5,0,444.51122690278135,444.41032708135026,-0.100899821431085,-4.4923449139755434e-05,-4.4923449139755434e-05,False,-0.00021922192296820698,2.7423765951795094e-05,0.00017429847382845155
fixed_l_over_duration_5,0,444.51122690278135,444.43076118156023,-0.08046572122111684,3.0194449421871994e-05,-0.000969805550578128,True,-0.0002215342655316943,2.74046976542663e-05,-0.0007482712850464337
fixed_l_over_duration_5,0,444.51122690278135,444.4511952818866,-0.06003162089473335,-4.5489949128896257e-05,-0.0010454899491288963,True,-0.0002235050990059325,2.7384565466039987e-05,-0.0008219848501229638
fixed_l_over_duration_5,0,444.51122690278135,444.4716294823811,-0.03959742040024139,3.574614931545206e-05,-0.000964253850684548,True,-0.00022512904027972304,2.736376015479794e-05,-0.0007391248104048249
fixed_l_over_duration_5,0,444.51122690278135,444.49206348296866,-0.01916341981268488,8.979024828059678e-05,-0.0009102097517194032,True,-0.00022640177822788122,2.7342653062175494e-05,-0.000683807973491522
fixed_l_over_duration_5,0,444.51122690278135,444.5124975837025,0.001270680921152234,4.254414918536398e-05,-0.000957455850814636,True,-0.0002273201629125599,2.732158695422622e-05,-0.0007301356879020762
fixed_l_over_duration_5,0,444.51122690278135,444.5329315845447,0.021704681763367262,-4.1524449204799474e-05,-0.0010415244492047995,True,-0.000227882146169442,2.730087052891002e-05,-0.0008136423030353575
fixed_l_over_duration_5,0,444.51122690278135,444.55336578554125,0.0421388827599003,4.8435749072428536e-05,-0.0009515642509275715,True,-0.0002280868348751527,2.7280772254299316e-05,-0.0007234774160524188
fixed_l_over_duration_5,0,444.51122690278135,444.57379988668254,0.06257298390119104,8.667449834076635e-06,-0.0009913325501659234,True,-0.0002279344684991409,2.7261517756941394e-05,-0.0007633980816667825
fixed_l_over_duration_5,0,444.51122690278135,444.5942338879395,0.08300698515813565,4.31106491745048e-05,-0.0009568893508254952,True,-0.00022742643959629087,2.724328656395498e-05,-0.0007294629112292043
fixed_l_over_duration_5,0,444.51122690278135,444.6146680893362,0.10344118655484635,9.092324825887843e-05,9.092324825887843e-05,False,-0.00022656526100194268,2.7226211122073776e-05,0.0003174885092608211
fixed_l_over_duration_5,0,444.51122690278135,444.63510219085583,0.12387528807448689,-4.135449920839029e-06,-4.135449920839029e-06,False,-0.00022535458958126042,2.721037771556264e-05,0.0002212191396604214
fixed_l_over_duration_5,0,444.51122690278135,444.6555362924846,0.1443093897032668,,,False,-0.0002237991761050072,2.7195826849265085e-05,
fixed_l_over_duration_5,0,444.51122690278135,444.6759703942662,0.1647434914848418,5.002194904202284e-05,5.002194904202284e-05,False,-0.00022190486056023145,2.7182555904334695e-05,0.0002719268096022543
fixed_l_over_duration_5,0,444.51122690278135,444.6964044961642,0.18517759338283213,-1.5578749701705696e-05,-1.5578749701705696e-05,False,-0.00021967854262345144,2.7170522121743233e-05,0.00020409979292174574
fixed_l_over_duration_5,0,444.51122690278135,444.7168385982004,0.20561169541906565,-4.141114920697131e-05,-4.141114920697131e-05,False,-0.00021712815086554914,2.7159646382950835e-05,0.00017571700165857783
fixed_l_over_duration_5,0,444.51122690278135,444.73727270036034,0.22604579757899046,-1.002704980801461e-05,-1.002704980801461e-05,False,-0.00021426260754532015,2.7149817562270386e-05,0.00020423555773730554
fixed_l_over_duration_5,0,444.51122690278135,444.7577068026658,0.24647989988443442,-1.9430949627863292e-05,-1.9430949627863292e-05,False,-0.0002110917891412279,2.7140897310765267e-05,0.0001916608395133646
fixed_l_over_duration_5,0,444.51122690278135,444.77814090508036,0.26691400229901774,-0.0002104547459698125,-0.0002104547459698125,False,-0.00020762648287521858,2.713272513438222e-05,-2.828263094593929e-06
fixed_l_over_duration_5,0,444.51122690278135,444.79857500764774,0.28734810486639617,-0.0002505629452017599,-0.0002505629452017599,False,-0.00020387833940315554,2.712512363384698e-05,-4.6684605798604385e-05
fixed_l_over_duration_5,0,444.51122690278135,444.81900911033154,0.3077822075501899,-0.0002075089460261692,-0.0002075089460261692,False,-0.00019985982201162634,2.711790378189071e-05,-7.649124014542865e-06
fixed_l_over_duration_5,0,444.51122690278135,444.8394432131536,0.32821631037222687,-9.296264821978539e-05,-9.296264821978539e-05,False,-0.00019558415249286496,2.7110870122617058e-05,0.00010262150427307957
fixed_l_over_duration_5,0,444.51122690278135,444.8598773160993,0.3486504133179551,-2.498264952155438e-05,-2.498264952155438e-05,False,-0.00019106525408159184,2.710382578957966e-05,0.00016608260456003746
fixed_l_over_duration_20,0,444.51122690278135,444.1651178890752,-0.34610901370615466,2.452944953024172e-05,2.452944953024172e-05,False,-0.00010447852781034011,1.8939677114567096e-05,0.00012900797734058183
fixed_l_over_duration_20,0,444.51122690278135,444.18555198771355,-0.32567491506779334,-1.3879249734172205e-05,-1.3879249734172205e-05,False,-0.0001041544477547511,1.8772598265261115e-05,9.02751980205789e-05
fixed_l_over_duration_20,0,444.51122690278135,444.20598598646757,-0.30524091631377814,6.96228486667394e-05,6.96228486667394e-05,False,-0.00010382233501161128,1.861039953289447e-05,0.00017344518367835068
fixed_l_over_duration_20,0,444.51122690278135,444.22642018536135,-0.28480671741999686,,,False,-0.00010348224135245225,1.8453046540297072e-05,
fixed_l_over_duration_20,0,444.51122690278135,444.24685428437806,-0.26437261840328574,3.33668493610606e-05,3.33668493610606e-05,False,-0.00010313422987958494,1.8300506080083047e-05,0.00013650107924064554
fixed_l_over_duration_20,0,444.51122690278135,444.26728828356863,-0.2439386192127131,-1.965754962351962e-05,-1.965754962351962e-05,False,-0.00010277836031775131,1.8152739003756174e-05,8.312081069423169e-05
fixed_l_over_duration_20,0,444.51122690278135,444.28772248284076,-0.223504419940582,3.982494923726598e-05,3.982494923726598e-05,False,-0.00010241468841963195,1.800970058359864e-05,0.00014223963765689794
fixed_l_over_duration_20,0,444.51122690278135,444.3081565822649,-0.20307032051641727,-2.1357049591053112e-05,-2.1357049591053112e-05,False,-0.00010204328190308357,1.787134686432944e-05,8.068623231203046e-05
fixed_l_over_duration_20,0,444.51122690278135,444.32859058183385,-0.18263632094749482,-3.019444942176097e-05,-3.019444942176097e-05,False,-0.00010166420470237398,1.7737628225088402e-05,7.146975528061301e-05
fixed_l_over_duration_20,0,444.51122690278135,444.34902478148433,-0.16220212129701395,-1.7731449660440823e-05,-1.7731449660440823e-05,False,-0.00010127751638208779,1.7608489765845116e-05,8.354606672164697e-05
fixed_l_over_duration_20,0,444.51122690278135,444.36945888131595,-0.14176802146539558,-6.214504880996952e-05,-6.214504880996952e-05,False,-0.00010088328908955781,1.748387708280678e-05,3.8738240279588294e-05
fixed_l_over_duration_20,0,444.51122690278135,444.389892981264,-0.12133392151736189,3.2233849382778956e-05,3.2233849382778956e-05,False,-0.00010048158880201401,1.7363729908298675e-05,0.00013271543818479297
fixed_l_over_duration_20,0,444.51122690278135,444.41032708135026,-0.100899821431085,-4.4923449139755434e-05,-4.4923449139755434e-05,False,-0.00010007248466931931,1.7247985406186604e-05,5.514903552956388e-05
fixed_l_over_duration_20,0,444.51122690278135,444.43076118156023,-0.08046572122111684,3.0194449421871994e-05,-0.000969805550578128,True,-9.965604712069455e-05,1.7136577622687426e-05,-0.0008701495034574335
fixed_l_over_duration_20,0,444.51122690278135,444.4511952818866,-0.06003162089473335,-4.5489949128896257e-05,-0.0010454899491288963,True,-9.923234784166312e-05,1.7029437590846434e-05,-0.0009462576012872332
fixed_l_over_duration_20,0,444.51122690278135,444.4716294823811,-0.03959742040024139,3.574614931545206e-05,-0.000964253850684548,True,-9.880145762421015e-05,1.692649295251247e-05,-0.0008654523930603378
fixed_l_over_duration_20,0,444.51122690278135,444.49206348296866,-0.01916341981268488,8.979024828059678e-05,-0.0009102097517194032,True,-9.83634569784802e-05,1.6827670553903243e-05,-0.000811846294740923
fixed_l_over_duration_20,0,444.51122690278135,444.5124975837025,0.001270680921152234,4.254414918536398e-05,-0.000957455850814636,True,-9.791841484271639e-05,1.6732891644309793e-05,-0.0008595374359719197
fixed_l_over_duration_20,0,444.51122690278135,444.5329315845447,0.021704681763367262,-4.1524449204799474e-05,-0.0010415244492047995,True,-9.74664120546758e-05,1.6642077394067156e-05,-0.0009440580371501237
fixed_l_over_duration_20,0,444.51122690278135,444.55336578554125,0.0421388827599003,4.8435749072428536e-05,-0.0009515642509275715,True,-9.700751954857569e-05,1.6555144405327668e-05,-0.0008545567313789958
fixed_l_over_duration_20,0,444.51122690278135,444.57379988668254,0.06257298390119104,8.667449834076635e-06,-0.0009913325501659234,True,-9.654182274932257e-05,1.6472009716640582e-05,-0.0008947907274166008
fixed_l_over_duration_20,0,444.51122690278135,444.5942338879395,0.08300698515813565,4.31106491745048e-05,-0.0009568893508254952,True,-9.606940158626062e-05,1.639258700230404e-05,-0.0008608199492392346
fixed_l_over_duration_20,0,444.51122690278135,444.6146680893362,0.10344118655484635,9.092324825887843e-05,9.092324825887843e-05,False,-9.559032996996953e-05,1.6316787021843293e-05,0.00018651357822884796
fixed_l_over_duration_20,0,444.51122690278135,444.63510219085583,0.12387528807448689,-4.135449920839029e-06,-4.135449920839029e-06,False,-9.510469682306641e-05,1.6244521161850765e-05,9.096924690222738e-05
fixed_l_over_duration_20,0,444.51122690278135,444.6555362924846,0.1443093897032668,,,False,-9.461258277121041e-05,1.6175697821072655e-05,
fixed_l_over_duration_20,0,444.51122690278135,444.6759703942662,0.1647434914848418,5.002194904202284e-05,5.002194904202284e-05,False,-9.411407175746516e-05,1.611022449436297e-05,0.000144136020799488
fixed_l_over_duration_20,0,444.51122690278135,444.6964044961642,0.18517759338283213,-1.5578749701705696e-05,-1.5578749701705696e-05,False,-9.360924869150958e-05,1.6048007580522737e-05,7.803049898980389e-05
fixed_l_over_duration_20,0,444.51122690278135,444.7168385982004,0.20561169541906565,-4.141114920697131e-05,-4.141114920697131e-05,False,-9.309819942019716e-05,1.5988952569680948e-05,5.168705021322585e-05
fixed_l_over_duration_20,0,444.51122690278135,444.73727270036034,0.22604579757899046,-1.002704980801461e-05,-1.002704980801461e-05,False,-9.258101070356455e-05,1.5932964231142802e-05,8.255396089554994e-05
fixed_l_over_duration_20,0,444.51122690278135,444.7577068026658,0.24647989988443442,-1.9430949627863292e-05,-1.9430949627863292e-05,False,-9.205777018648684e-05,1.5879946799502167e-05,7.262682055862355e-05
fixed_l_over_duration_20,0,444.51122690278135,444.77814090508036,0.26691400229901774,-0.0002104547459698125,-0.0002104547459698125,False,-9.152856637438165e-05,1.5829804159056666e-05,-0.00011892617959543086
