period_days,epoch_days,duration_hours,mes,max_ses,source_index,raw_rank,expected_event_count_event_check,valid_event_count,event_observability_fraction,positive_event_fraction,single_event_fraction,anti_dominance_score,combined_event_snr,leave_one_out_combined_snr_min,leave_one_out_ratio,leave_one_out_ratio_normalized,median_event_depth,event_depth_relative_mad,event_consistent_flag,consistency_weight,event_consistency_score,hardened_rank
13.323070168728009,455.93500430809945,9.80839521624148,23.763618341770893,,19.0,6.0,7,7,1.0,0.8571428571428571,0.3970936419097447,0.7033907511052978,1.9485977136452415,1.2136281027536688,0.6228212700113124,0.6727238587327306,0.00011682415702263249,1.1475927364863394,True,0.7980345124457119,18.964187577321113,1
9.338409612129908,446.371818972264,9.80839521624148,22.34914126634652,,53.0,15.0,10,10,1.0,0.7,0.2501118850650176,0.8332090165944249,2.315710491114323,1.5790750132978923,0.681896558035646,0.718782084007278,0.00018031429650905428,0.9809733772008014,True,0.8046598114941487,17.98345579843449,2
9.297541298728902,446.69876547947206,5.885037129744887,24.485313693871884,,5.0,3.0,10,10,1.0,0.7,0.3241511137001055,0.7509432069998827,1.3114073661058938,0.6236714948246377,0.47557418918316285,0.5012992114022021,5.313778417606607e-05,4.873872202900641,True,0.716474170972059,17.54309482980766,3
5.149407488526776,445.7792284279494,5.885037129744887,19.715879315386307,,379.0,45.0,18,18,1.0,0.8333333333333334,0.16402154860790572,0.8851536544151587,2.7487649133325855,2.2413020361659113,0.815385129988643,0.8390243768357576,0.00013527580647762494,1.1455575915618559,True,0.8869578869835506,17.48715465759773,4
9.706224432738964,446.2696481887615,2.9425185648724437,20.79836838927094,,208.0,32.0,10,8,0.8,0.875,0.27052945459874156,0.8336806233157239,1.7120755807071086,1.2376612421020585,0.7229010541642612,0.7728137340629648,0.00018937028878432405,0.7784056298469174,True,0.819489030902572,17.04403475567833,5
5.9259054431458935,444.04232510840666,5.885037129744887,24.206278016115405,,9.0,4.0,16,16,1.0,0.5625,0.29694133555334795,0.7499292420764289,2.3853294353949255,1.287239164962581,0.5396483797423395,0.5573464500133057,1.4420435042378221e-05,20.956838319165872,False,0.696333058125212,16.85563159679073,6
8.439306717307772,447.4956975907917,9.80839521624148,20.87704465972541,,195.0,30.0,11,11,1.0,0.7272727272727273,0.32812997807001604,0.7390570241229825,1.3608748089052956,0.8941241144673636,0.6570215780440584,0.6890900444913242,5.759282883338601e-05,0.923735746101343,True,0.7801225049385144,16.28665237565822,7
2.5951379009638913,445.43184776404087,5.885037129744887,20.407475218464775,,262.0,36.0,36,36,1.0,0.6388888888888888,0.12152462605692368,0.9035746703414499,1.2249509639745972,0.8298129099795221,0.6774254107993262,0.6870347618379165,0.00010110812322483564,1.7628504281618351,False,0.7935823930352431,16.195013019676697,8
10.973142148170156,444.2671008321122,7.846716172993183,19.577197262955295,,415.0,48.0,9,9,1.0,0.7777777777777778,0.2843813976015599,0.8050709276982452,2.754970937139909,1.929142132606903,0.700240465915642,0.742717172865267,0.00015090860383637494,2.2601301317448375,True,0.8258064773884407,16.166976308859734,9
11.831376729591284,444.04232510840666,9.80839521624148,22.925737222256213,,31.0,10.0,8,8,1.0,0.625,0.378294033016239,0.7105211051242983,1.8769560800431937,0.9689168083002223,0.5162170913865629,0.5518592837615691,9.240185761882902e-05,2.3807010931809858,False,0.7035927216521668,16.130381848089634,10
