period_cadences,period_days,duration_cadences,duration_hours,epoch_phase_cadence,mes,observed_event_count,expected_event_count,observability_fraction
406,8.296294540559757,20,9.808427043026313,21,121.07058770820225,7,12,0.5833333333333334
404,8.255426094547147,20,9.808427043026313,27,120.76541518410654,8,12,0.6666666666666666
408,8.337162986572366,20,9.808427043026313,13,120.72785202237597,6,12,0.5
407,8.316728763566061,20,9.808427043026313,20,119.92135401445803,6,12,0.5
405,8.275860317553452,20,9.808427043026313,25,119.71497410841228,7,12,0.5833333333333334
409,8.357597209578671,20,9.808427043026313,9,116.62920758820523,8,12,0.6666666666666666
202,4.1277130472735735,20,9.808427043026313,25,116.0442655274276,15,23,0.6521739130434783
192,3.9233708172105253,20,9.808427043026313,109,113.4390184398982,12,24,0.5
410,8.378031432584976,20,9.808427043026313,5,113.34956030288132,7,12,0.5833333333333334
403,8.234991871540842,20,9.808427043026313,33,112.51337001060129,7,12,0.5833333333333334
397,8.112386533503013,20,9.808427043026313,57,112.19456282147343,4,12,0.3333333333333333
204,4.168581493286183,20,9.808427043026313,13,111.63463041597994,13,23,0.5652173913043478
411,8.39846565559128,20,9.808427043026313,0,111.54427629125806,7,12,0.5833333333333334
404,8.255426094547147,16,7.8467416344210505,27,111.54352418358017,8,12,0.6666666666666666
398,8.132820756509318,20,9.808427043026313,53,111.46302792082781,4,12,0.3333333333333333
396,8.091952310496708,20,9.808427043026313,62,110.8682067575286,4,12,0.3333333333333333
406,8.296294540559757,16,7.8467416344210505,21,110.5721948963985,7,12,0.5833333333333334
399,8.153254979515623,20,9.808427043026313,49,110.4231952130004,4,12,0.3333333333333333
384,7.8467416344210505,20,9.808427043026313,109,110.23304038808972,7,12,0.5833333333333334
389,7.948912749452575,20,9.808427043026313,104,109.8453195097987,3,12,0.25
405,8.275860317553452,16,7.8467416344210505,25,109.31679575111272,7,12,0.5833333333333334
394,8.051083864484099,20,9.808427043026313,83,108.79797193706246,4,12,0.3333333333333333
191,3.9029365942042205,20,9.808427043026313,127,108.73755186278406,11,24,0.4583333333333333
400,8.173689202521928,20,9.808427043026313,43,108.59433403801125,4,12,0.3333333333333333
407,8.316728763566061,16,7.8467416344210505,16,107.91371823123443,7,12,0.5833333333333334
395,8.071518087490404,20,9.808427043026313,72,107.78940016047908,5,12,0.4166666666666667
200,4.086844601260964,20,9.808427043026313,40,107.59472287406966,11,23,0.4782608695652174
412,8.418899878597585,20,9.808427043026313,406,107.36739130143204,7,11,0.6363636363636364
205,4.189015716292488,20,9.808427043026313,9,107.2777570215477,14,23,0.6086956521739131
203,4.148147270279878,20,9.808427043026313,21,107.26353191019275,14,23,0.6086956521739131
190,3.8825023711979156,20,9.808427043026313,139,107.25827746570027,14,24,0.5833333333333334
393,8.030649641477794,20,9.808427043026313,89,107.13562418297062,4,12,0.3333333333333333
383,7.826307411414746,20,9.808427043026313,116,106.94427742616949,6,12,0.5
379,7.7445705193895265,20,9.808427043026313,141,106.85507951026938,7,12,0.5833333333333334
408,8.337162986572366,16,7.8467416344210505,25,106.81043777536468,8,12,0.6666666666666666
384,7.8467416344210505,16,7.8467416344210505,108,106.58328130044525,7,12,0.5833333333333334
389,7.948912749452575,16,7.8467416344210505,104,106.52854323145175,3,12,0.25
409,8.357597209578671,16,7.8467416344210505,19,106.45062753294219,9,12,0.75
385,7.867175857427355,20,9.808427043026313,104,106.3527630474929,7,12,0.5833333333333334
391,7.989781195465184,20,9.808427043026313,92,106.17589232247038,4,12,0.3333333333333333
202,4.1277130472735735,16,7.8467416344210505,27,106.17267192332217,15,23,0.6521739130434783
390,7.9693469724588795,20,9.808427043026313,98,105.87436737633055,3,12,0.25
402,8.214557648534537,20,9.808427043026313,37,105.7868476371472,6,12,0.5
380,7.765004742395831,20,9.808427043026313,137,105.7559407673832,8,12,0.6666666666666666
245,5.006384636544681,16,7.8467416344210505,190,105.71978710405307,10,19,0.5263157894736842
382,7.805873188408441,20,9.808427043026313,117,105.58684688716252,8,12,0.6666666666666666
125,2.5542778757881024,20,9.808427043026313,20,105.56585001883266,19,37,0.5135135135135135
192,3.9233708172105253,16,7.8467416344210505,108,105.49644500689085,13,24,0.5416666666666666
392,8.010215418471489,20,9.808427043026313,86,105.41288949396188,4,12,0.3333333333333333
378,7.724136296383222,20,9.808427043026313,146,105.26873220522977,8,12,0.6666666666666666
394,8.051083864484099,16,7.8467416344210505,83,104.91158181351423,4,12,0.3333333333333333
245,5.006384636544681,12,5.885056225815788,190,104.86738991149258,10,19,0.5263157894736842
201,4.107278824267269,20,9.808427043026313,27,104.72666616618461,13,23,0.5652173913043478
398,8.132820756509318,16,7.8467416344210505,53,104.59721875213765,4,12,0.3333333333333333
397,8.112386533503013,16,7.8467416344210505,57,104.37898019144193,4,12,0.3333333333333333
162,3.3103441270213807,20,9.808427043026313,25,104.37662731611083,12,29,0.41379310344827586
324,6.620688254042761,20,9.808427043026313,25,104.24808869724933,6,15,0.4
98,2.0025538546178723,8,3.9233708172105253,42,104.18251080219973,27,47,0.574468085106383
401,8.194123425528232,20,9.808427043026313,41,104.05189642112434,6,12,0.5
245,5.006384636544681,20,9.808427043026313,190,104.0298908112968,9,19,0.47368421052631576
391,7.989781195465184,16,7.8467416344210505,93,103.95650721005778,4,12,0.3333333333333333
381,7.785438965402136,20,9.808427043026313,128,103.77558602717707,8,12,0.6666666666666666
393,8.030649641477794,16,7.8467416344210505,89,103.67751131402302,4,12,0.3333333333333333
390,7.9693469724588795,16,7.8467416344210505,98,103.54468720828417,3,12,0.25
325,6.641122477049066,20,9.808427043026313,20,103.53233986123992,6,15,0.4
396,8.091952310496708,16,7.8467416344210505,62,103.18071756672977,4,12,0.3333333333333333
403,8.234991871540842,16,7.8467416344210505,33,103.10133952210148,7,12,0.5833333333333334
379,7.7445705193895265,16,7.8467416344210505,144,103.0447132531988,10,12,0.8333333333333334
395,8.071518087490404,16,7.8467416344210505,82,103.02960792159845,4,12,0.3333333333333333
388,7.92847852644627,16,7.8467416344210505,110,103.01780828315933,3,12,0.25
163,3.3307783500276855,20,9.808427043026313,15,102.94056188600578,13,29,0.4482758620689655
392,8.010215418471489,16,7.8467416344210505,87,102.80399561108226,4,12,0.3333333333333333
410,8.378031432584976,16,7.8467416344210505,5,102.6688699726148,8,12,0.6666666666666666
126,2.574712098794407,20,9.808427043026313,20,102.55067954964106,21,37,0.5675675675675675
196,4.0051077092357446,20,9.808427043026313,93,102.45304932690885,14,24,0.5833333333333334
380,7.765004742395831,16,7.8467416344210505,136,102.44840390811599,8,12,0.6666666666666666
399,8.153254979515623,16,7.8467416344210505,49,102.37129014680852,4,12,0.3333333333333333
204,4.168581493286183,16,7.8467416344210505,27,102.22861502811087,14,23,0.6086956521739131
411,8.39846565559128,16,7.8467416344210505,1,102.06422925538529,8,12,0.6666666666666666
370,7.560662512332783,20,9.808427043026313,166,101.92079178516059,8,13,0.6153846153846154
191,3.9029365942042205,16,7.8467416344210505,119,101.91987808672829,14,24,0.5833333333333334
98,2.0025538546178723,6,2.942528112907894,43,101.6551516216775,27,47,0.574468085106383
389,7.948912749452575,12,5.885056225815788,104,101.62331737587132,3,12,0.25
408,8.337162986572366,12,5.885056225815788,26,101.58151979999234,8,12,0.6666666666666666
190,3.8825023711979156,16,7.8467416344210505,136,101.51568195828719,13,24,0.5416666666666666
377,7.703702073376917,20,9.808427043026313,153,101.37598624087812,9,12,0.75
400,8.173689202521928,16,7.8467416344210505,43,101.35134279688708,4,12,0.3333333333333333
391,7.989781195465184,12,5.885056225815788,92,101.33562730117615,4,12,0.3333333333333333
385,7.867175857427355,16,7.8467416344210505,100,101.32793394201613,6,12,0.5
378,7.724136296383222,16,7.8467416344210505,150,101.21614770161132,9,12,0.75
197,4.025541932242049,20,9.808427043026313,83,101.14077407834846,13,24,0.5416666666666666
189,3.862068148191611,20,9.808427043026313,149,101.1221673342414,15,24,0.625
404,8.255426094547147,12,5.885056225815788,27,100.91897809623897,8,12,0.6666666666666666
98,2.0025538546178723,12,5.885056225815788,42,100.80092364142837,27,47,0.574468085106383
200,4.086844601260964,16,7.8467416344210505,42,100.77905391767123,11,23,0.4782608695652174
246,5.0268188595509855,20,9.808427043026313,182,100.70733829836928,11,19,0.5789473684210527
383,7.826307411414746,16,7.8467416344210505,113,100.6346007823483,8,12,0.6666666666666666
390,7.9693469724588795,12,5.885056225815788,98,100.51948905035043,3,12,0.25
326,6.661556700055371,20,9.808427043026313,15,100.45645043441888,7,15,0.4666666666666667
244,4.985950413538376,16,7.8467416344210505,199,100.42254491463075,10,19,0.5263157894736842
245,5.006384636544681,8,3.9233708172105253,190,100.34258883955512,10,19,0.5263157894736842
381,7.785438965402136,16,7.8467416344210505,128,100.32835018071965,8,12,0.6666666666666666
591,12.076625796726148,20,9.808427043026313,462,100.16202336787971,4,8,0.5
386,7.88761008043366,20,9.808427043026313,97,100.13913113253298,6,12,0.5
409,8.357597209578671,12,5.885056225815788,21,100.08109699947141,9,12,0.75
382,7.805873188408441,16,7.8467416344210505,118,100.07302485181799,8,12,0.6666666666666666
412,8.418899878597585,16,7.8467416344210505,407,100.01899220567614,8,11,0.7272727272727273
734,14.998719686627737,20,9.808427043026313,193,99.96898811428902,4,7,0.5714285714285714
379,7.7445705193895265,12,5.885056225815788,145,99.90404558246554,10,12,0.8333333333333334
388,7.92847852644627,12,5.885056225815788,110,99.89707775595609,3,12,0.25
590,12.056191573719843,20,9.808427043026313,465,99.8757658663317,4,8,0.5
384,7.8467416344210505,12,5.885056225815788,108,99.87149992690664,7,12,0.5833333333333334
392,8.010215418471489,12,5.885056225815788,88,99.54938202263847,4,12,0.3333333333333333
413,8.43933410160389,20,9.808427043026313,397,99.44261238561423,6,11,0.5454545454545454
371,7.581096735339088,20,9.808427043026313,161,99.41927825620735,8,13,0.6153846153846154
247,5.04725308255729,20,9.808427043026313,163,99.23210847211139,11,19,0.5789473684210527
492,10.053637719101971,20,9.808427043026313,185,99.2161188300089,6,10,0.6
