target_id,quarter,selection_group,light_curve_cache_hit,n_grid_observations,n_usable_observations,longest_segment_length,longest_segment_days,median_cadence_days,gap_fraction,robust_flux_scatter_ppm,background_tau_acf_e_days,background_tau_acf_half_days,background_tau_acf_zero_days,background_tau_integrated_positive_acf_days,background_acf_lag_1,background_acf_6h,background_acf_1d,background_acf_2d,background_acf_5d,acf_max_lag_days,preprocessing_n_row_absent,preprocessing_n_unusable_observed,rolling_background_window_cadences,rolling_background_scatter_ppm,rolling_short_residual_scatter_ppm,rolling_background_to_short_scatter_ratio
1996180,5,confirmed_planet_host,True,4634,4485,146,2.963020140705339,0.020434619742445648,0.0321536469572723,273.220004242054,0.020434619742445648,0.020434619742445648,0.020434619742445648,0.020434619742445648,-0.02894926956155087,0.07666785119280874,-0.028730417033446868,-0.010185728651848277,,2.9425852429121733,142,7,49,36.085660937617355,230.20718517795146,0.15675297410774966
2142522,5,confirmed_planet_host,True,4634,4485,146,2.96301973406662,0.020434616948477924,0.0321536469572723,422.3672572265974,0.020434616948477924,0.020434616948477924,0.36782310507260263,0.14390443516016593,0.22239768988463315,0.16605586554641621,-0.11127392804217956,0.03728172283786373,,2.942584840580821,142,7,49,44.63695716403988,118.60327301359827,0.37635518843499455
2161536,5,confirmed_planet_host,True,4634,4485,146,2.9630212473202846,0.02043462757137604,0.0321536469572723,1412.374593812632,0.02043462757137604,0.02043462757137604,0.6743427098554093,0.2528129669691055,0.3539036575989747,0.2326240164695594,-0.05317941648143813,-0.09691016078376881,,2.94258637027815,142,7,49,171.29258868626567,520.4173725253966,0.3291446399166979
2164169,5,confirmed_planet_host,True,4634,4486,146,2.9630210835312027,0.020434626450878568,0.03193785066896848,343.7069669079283,0.020434626450878568,0.020434626450878568,0.5108656612719642,0.15593386404752263,0.1578436197296068,0.0280881735441603,-0.11198092147892216,-0.10260745154005002,,2.942586208926514,142,6,49,107.42382621639926,259.936093253006,0.41327014218006053
2165002,5,confirmed_planet_host,True,4634,4486,146,2.9630211542898905,0.0204346269601956,0.03193785066896848,3911.1645427706894,0.0204346269601956,0.0204346269601956,0.0204346269601956,0.0204346269601956,-0.01985809724247582,0.1647543600496007,0.047306448975496324,0.0035736625569882515,,2.9425862822681665,142,6,49,277.4636197166586,417.44205687805555,0.6646757679179224
2302548,5,confirmed_planet_host,True,4634,4485,146,2.963020852104819,0.020434624806512147,0.0321536469572723,3555.9199577177724,0.5313002449693158,0.3882578713237308,0.9604273659060709,0.8324280550900085,0.9634641365678267,0.6670877382477115,-0.03712235477665239,-0.34963497423108014,,2.942585972137749,142,7,49,829.2263703188709,236.37983715155448,3.508024966559284
2304320,5,confirmed_planet_host,True,4634,4485,146,2.963020559043798,0.020434622827451676,0.0321536469572723,226.02026297123473,0.020434622827451676,0.020434622827451676,0.9195580272353254,0.3239093101519331,0.2762331785597652,0.1113337250654754,0.059236962127818836,-0.13814131816519168,,2.9425856871530414,142,7,49,109.19651625006915,186.93070680495214,0.5841550493039507
2307415,5,confirmed_planet_host,True,4634,4486,146,2.9630206542424276,0.020434623496839777,0.03193785066896848,172.9624787428273,0.22478085846523754,0.020434623496839777,0.6539079518988729,0.3771718738738693,0.48713897500456055,0.3392542988153009,-0.12911464026067393,0.007305680887840232,,2.942585783544928,142,6,49,108.85334447431696,139.25561433378743,0.7816801139047936
2438264,5,confirmed_planet_host,True,4634,4485,146,2.9630200522151426,0.02043461924768053,0.0321536469572723,1945.792123199032,0.4904308619443327,0.2656500502198469,1.1239040586224291,0.7598511270971986,0.7768345983167478,0.5130090028510623,0.06167425102818628,-0.29526925254254693,,2.9425851716659963,142,7,49,527.8833329166381,265.5725019646094,1.987718340609619
2438513,5,confirmed_planet_host,True,4634,4485,146,2.963020172966935,0.020434620091691613,0.0321536469572723,5520.86821340344,0.6539078429341316,0.5313001223839819,1.0830348648596555,1.0398387607680606,0.9751140964134684,0.7569456575529334,0.0613000743454763,-0.41301641957216895,,2.9425852932035923,142,7,49,6551.80184642032,259.0614044124272,25.290536277607043
2439243,5,confirmed_planet_host,True,4634,4485,146,2.9630200158790103,0.020434619014849886,0.0321536469572723,815.8214492229673,0.020434619014849886,0.020434619014849886,0.04086923802969977,0.022371811709307285,0.04739977518175495,0.0006330609737457397,0.0920626926653822,0.016248587041571436,,2.9425851381383836,142,7,49,56.436183934904655,755.3459819617383,0.07471567372124235
