target_id,quarter,selection_group,injected_period_days,injected_epoch_days,epoch_phase_fraction,injected_duration_hours,injected_depth,in_transit_observation_count,arima_injection_mode,success,error,arima_converged,arima_runtime_seconds,tcf_runtime_seconds,bls_runtime_seconds,total_runtime_seconds,tcf_recovered_period_days,tcf_recovered_epoch_days,tcf_recovered_duration_hours,tcf_score,tcf_raw_pooled_score,tcf_valid_transit_events,tcf_positive_transit_events,tcf_positive_event_fraction,tcf_median_event_score,tcf_period_error_fraction,tcf_exact_period_error_fraction,tcf_period_matched,tcf_exact_period_matched,tcf_exact_period_rank_top10,tcf_exact_period_present_top10,tcf_half_period_rank_top10,tcf_double_period_rank_top10,tcf_triple_period_rank_top10,tcf_top_periods_json,tcf_top_scores_json,bls_recovered_period_days,bls_recovered_transit_time,bls_recovered_duration_hours,bls_recovered_depth,bls_power,bls_sde,bls_period_error_fraction,bls_exact_period_error_fraction,bls_period_matched,bls_exact_period_matched,bls_exact_period_rank_top10,bls_exact_period_present_top10,bls_half_period_rank_top10,bls_double_period_rank_top10,bls_triple_period_rank_top10,bls_top_periods_json,bls_top_sde_json,tcf_fap_threshold,bls_fap_threshold,tcf_global_empirical_p_value,bls_global_empirical_p_value,tcf_passes_fap,bls_passes_fap,tcf_harmonic_recovered,bls_harmonic_recovered,tcf_exact_recovered,bls_exact_recovered,harmonic_both,harmonic_tcf_only,harmonic_bls_only,harmonic_neither,harmonic_union,exact_both,exact_tcf_only,exact_bls_only,exact_neither,exact_union,noise_quartile,robust_flux_scatter_ppm_saved,gap_fraction_saved,lag_one_flux_acf,six_hour_scatter_proxy_ppm,light_curve_cache_hit,n_grid_observations,n_usable_observations,longest_segment_length,longest_segment_days,median_cadence_days,gap_fraction,robust_flux_scatter_ppm,background_tau_acf_e_days,background_tau_acf_half_days,background_tau_acf_zero_days,background_tau_integrated_positive_acf_days,background_acf_lag_1,background_acf_6h,background_acf_1d,background_acf_2d,background_acf_5d,acf_max_lag_days,preprocessing_n_row_absent,preprocessing_n_unusable_observed,rolling_background_window_cadences,rolling_background_scatter_ppm,rolling_short_residual_scatter_ppm,rolling_background_to_short_scatter_ratio,background_to_transit_acf_e_days,transit_to_background_acf_e_days,background_to_transit_acf_half_days,transit_to_background_acf_half_days,background_to_transit_integrated_positive_acf_days,transit_to_background_integrated_positive_acf_days,harmonic_winner,exact_winner,harmonic_bls_recovered,harmonic_tcf_recovered,exact_bls_recovered,exact_tcf_recovered,harmonic_tcf_beats_bls,harmonic_bls_beats_tcf,harmonic_any_single_winner,ratio_bin,acf_half_ratio_bin,integrated_acf_ratio_bin,tau_bin
2164169,5,confirmed_planet_host,10.0,448.01037613300286,0.45,4.0,0.0005,81,filter,True,,True,0.0200629169121384,13.715669957920907,0.1492076248396188,13.885543334065003,13.59953317772591,456.1752070003864,7.571428571428571,7.047267567135434,5.312139969891887,7,6,0.8571428571428571,2.663616772167363,0.3200233411137045,0.359953317772591,False,False,,False,,,,"[13.59953317772591, 10.579193064354786, 12.273757919306437, 8.76325441813938, 11.2000666888963]","[7.047267567135434, 6.3790432534250465, 6.08386187291191, 6.024828881772606, 6.007982549994109]",10.000333444481496,448.0166261330029,3.9,0.0005377354621232,0.0047372261087288,11.02829198472288,3.33444481494638e-05,3.33444481494638e-05,True,True,1.0,True,2.0,,,"[10.000333444481495, 5.000666888962988, 3.334111370456819, 14.990663554518173, 10.205735245081694]","[11.02829198472288, 6.612227983458887, 4.018946825044689, 3.4161264191376883, 3.373285300082346]",16.085275694914447,5.684844459265036,0.286783042394015,0.0024937655860349,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,low_scatter,343.70698594756755,0.0319378506689684,0.0789860043072013,320.66252820598083,True,4634,4486,146,2.9630210835312027,0.020434626450878568,0.03193785066896848,343.7069669079283,0.020434626450878568,0.020434626450878568,0.5108656612719642,0.15593386404752263,0.1578436197296068,0.0280881735441603,-0.11198092147892216,-0.10260745154005002,,2.942586208926514,142,6,49,107.42382621639926,259.936093253006,0.41327014218006053,0.12260775870527141,8.156090695726958,0.12260775870527141,8.156090695726958,0.9356031842851358,1.0688291968181658,bls_only,bls_only,True,False,True,False,False,True,True,"(0.123, 0.245]","(0.123, 0.245]","(0.326, 2.635]","(0.02043462, 0.02043463]"
2164169,5,confirmed_planet_host,10.0,448.01037613300286,0.45,4.0,0.001,81,filter,True,,True,0.0164291248656809,14.533372583100572,0.1531447081360966,14.703620959073303,10.000333444481496,448.0197555901585,3.928571428571429,8.974580426068933,10.100207386535637,9,9,1.0,2.9915268086896445,3.33444481494638e-05,3.33444481494638e-05,True,True,1.0,True,3.0,,,"[10.000333444481495, 13.59953317772591, 4.995998666222075, 12.273757919306437, 8.76325441813938]","[8.974580426068933, 7.021498403907747, 6.246697918195201, 6.061615515985021, 6.002798385925207]",10.000333444481496,448.0166261330029,3.9,0.0010246234108124,0.0090265067402291,17.334528030049484,3.33444481494638e-05,3.33444481494638e-05,True,True,1.0,True,2.0,,,"[10.000333444481495, 5.000666888962988, 3.334111370456819, 2.4984994998332777, 6.667222407469157]","[17.334528030049484, 11.369172943155304, 7.870135915324665, 6.213283092650789, 5.548424759373149]",16.085275694914447,5.684844459265036,0.0673316708229426,0.0024937655860349,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,low_scatter,343.70698594756755,0.0319378506689684,0.0789860043072013,320.66252820598083,True,4634,4486,146,2.9630210835312027,0.020434626450878568,0.03193785066896848,343.7069669079283,0.020434626450878568,0.020434626450878568,0.5108656612719642,0.15593386404752263,0.1578436197296068,0.0280881735441603,-0.11198092147892216,-0.10260745154005002,,2.942586208926514,142,6,49,107.42382621639926,259.936093253006,0.41327014218006053,0.12260775870527141,8.156090695726958,0.12260775870527141,8.156090695726958,0.9356031842851358,1.0688291968181658,bls_only,bls_only,True,False,True,False,False,True,True,"(0.123, 0.245]","(0.123, 0.245]","(0.326, 2.635]","(0.02043462, 0.02043463]"
2164169,5,confirmed_planet_host,10.0,448.01037613300286,0.45,8.0,0.0005,161,filter,True,,True,0.019187250174582,14.360493124928324,0.1477679170202464,14.528014374896884,13.59953317772591,456.1752070003864,7.571428571428571,7.060905350301627,5.322419956052155,7,6,0.8571428571428571,2.6687713696947872,0.3200233411137045,0.359953317772591,False,False,,False,,,,"[13.59953317772591, 10.579193064354786, 12.273757919306437, 11.2000666888963, 10.891963987996]","[7.060905350301627, 6.3913878973411755, 6.095635285549563, 6.0196091219246535, 5.869789464888394]",10.000333444481496,448.0166261330029,7.5,0.0005380977510244,0.0065000181129411,13.293563571019249,3.33444481494638e-05,3.33444481494638e-05,True,True,1.0,True,2.0,,,"[10.000333444481495, 5.000666888962988, 3.334111370456819, 6.67189063021007, 10.107702567522509]","[13.293563571019249, 8.029780138066416, 5.674178478234099, 4.064748735425006, 3.8404631786499217]",16.085275694914447,5.684844459265036,0.2817955112219451,0.0024937655860349,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,low_scatter,343.70698594756755,0.0319378506689684,0.0789860043072013,320.66252820598083,True,4634,4486,146,2.9630210835312027,0.020434626450878568,0.03193785066896848,343.7069669079283,0.020434626450878568,0.020434626450878568,0.5108656612719642,0.15593386404752263,0.1578436197296068,0.0280881735441603,-0.11198092147892216,-0.10260745154005002,,2.942586208926514,142,6,49,107.42382621639926,259.936093253006,0.41327014218006053,0.061303879352635704,16.312181391453915,0.061303879352635704,16.312181391453915,0.4678015921425679,2.1376583936363316,bls_only,bls_only,True,False,True,False,False,True,True,"(0.0603, 0.123]","(0.0603, 0.123]","(0.326, 2.635]","(0.02043462, 0.02043463]"
2164169,5,confirmed_planet_host,10.0,448.01037613300286,0.45,8.0,0.001,161,filter,True,,True,0.0172828331124037,16.048299666959792,0.1552905000280589,16.2223877501674,10.000333444481496,448.0342967083782,7.571428571428571,7.183617478167758,6.290657174610447,9,8,0.8888888888888888,2.3945391593892524,3.33444481494638e-05,3.33444481494638e-05,True,True,1.0,True,,,,"[10.000333444481495, 13.59953317772591, 11.130043347782594, 12.273757919306437, 7.040680226742248]","[7.183617478167758, 7.044411786141463, 6.5929795039718595, 6.081396495098296, 5.991943233120755]",10.000333444481496,448.0166261330029,7.5,0.0010369443484869,0.0125258970780779,17.373613077172777,3.33444481494638e-05,3.33444481494638e-05,True,True,1.0,True,2.0,,,"[10.000333444481495, 5.000666888962988, 3.334111370456819, 2.4984994998332777, 6.67189063021007]","[17.373613077172777, 11.264527817346687, 8.364467971954253, 6.036984419528322, 5.534969655315273]",16.085275694914447,5.684844459265036,0.2319201995012468,0.0024937655860349,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,low_scatter,343.70698594756755,0.0319378506689684,0.0789860043072013,320.66252820598083,True,4634,4486,146,2.9630210835312027,0.020434626450878568,0.03193785066896848,343.7069669079283,0.020434626450878568,0.020434626450878568,0.5108656612719642,0.15593386404752263,0.1578436197296068,0.0280881735441603,-0.11198092147892216,-0.10260745154005002,,2.942586208926514,142,6,49,107.42382621639926,259.936093253006,0.41327014218006053,0.061303879352635704,16.312181391453915,0.061303879352635704,16.312181391453915,0.4678015921425679,2.1376583936363316,bls_only,bls_only,True,False,True,False,False,True,True,"(0.0603, 0.123]","(0.0603, 0.123]","(0.326, 2.635]","(0.02043462, 0.02043463]"
2165002,5,confirmed_planet_host,2.0,444.4103628225406,0.45,2.0,0.0005,188,filter,True,,True,0.0168272911105304,12.576999667100608,0.1324575410690158,12.726985833840445,7.754918306102034,444.8317892497761,5.142857142857142,7.287687368277011,5.050014027947829,11,10,0.9090909090909092,2.1973204172715852,0.9387295765255086,2.877459153051017,False,False,,False,,,,"[7.754918306102034, 10.91997332444148, 3.14271423807936, 7.040680226742248, 12.437145715238414]","[7.287687368277011, 7.15061239732197, 6.470465063653032, 6.3483622225497465, 6.248870482811156]",11.004001333777929,449.3541128225406,9.9,0.0014512324816226,0.0182419667972412,2.069558990968434,1.7510003334444817,4.502000666888963,False,False,,False,,,,"[11.004001333777927, 10.84061353784595, 11.120706902300768, 9.594198066022008, 10.677225741913972]","[2.069558990968434, 2.0320193662226895, 2.0060290911578087, 1.9230574790403296, 1.8800924920689528]",16.085275694914447,5.684844459265036,0.1920199501246882,0.9975062344139652,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,highest_scatter,3911.167466024422,0.0319378506689684,0.9490952603224084,508.54516876191406,True,4634,4486,146,2.9630211542898905,0.0204346269601956,0.03193785066896848,3911.1645427706894,0.0204346269601956,0.0204346269601956,0.0204346269601956,0.0204346269601956,-0.01985809724247582,0.1647543600496007,0.047306448975496324,0.0035736625569882515,,2.9425862822681665,142,6,49,277.4636197166586,417.44205687805555,0.6646757679179224,0.2452155235223472,4.0780452462214,0.2452155235223472,4.0780452462214,0.2452155235223472,4.0780452462214,neither,neither,False,False,False,False,False,False,False,"(0.245, 1.349]","(0.245, 0.49]","(0.134, 0.326]","(0.02043463, 0.2247809]"
2165002,5,confirmed_planet_host,2.0,444.4103628225406,0.45,2.0,0.001,188,filter,True,,True,0.0173714170232415,12.656733999960124,0.1324661669787019,12.807199582923204,7.754918306102034,444.8317892497761,5.142857142857142,7.354431938365431,4.951404596577631,11,9,0.8181818181818182,2.2174446623422095,0.9387295765255086,2.877459153051017,False,False,,False,2.0,5.0,,"[7.754918306102034, 1.0, 10.91997332444148, 3.14271423807936, 3.9876625541847286]","[7.354431938365431, 7.032371101676147, 7.010985493605201, 6.900105653523372, 6.287833419756547]",11.004001333777929,449.3541128225406,9.9,0.0014706213711385,0.0184856847978122,2.0910252042027966,1.7510003334444817,4.502000666888963,False,False,,False,,,,"[11.004001333777927, 10.84061353784595, 11.120706902300768, 9.594198066022008, 10.677225741913972]","[2.0910252042027966, 2.0053218200550265, 1.9363085474326542, 1.8910017135451906, 1.8619934365162667]",16.085275694914447,5.684844459265036,0.1720698254364089,0.9975062344139652,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,highest_scatter,3911.167466024422,0.0319378506689684,0.9490952603224084,508.54516876191406,True,4634,4486,146,2.9630211542898905,0.0204346269601956,0.03193785066896848,3911.1645427706894,0.0204346269601956,0.0204346269601956,0.0204346269601956,0.0204346269601956,-0.01985809724247582,0.1647543600496007,0.047306448975496324,0.0035736625569882515,,2.9425862822681665,142,6,49,277.4636197166586,417.44205687805555,0.6646757679179224,0.2452155235223472,4.0780452462214,0.2452155235223472,4.0780452462214,0.2452155235223472,4.0780452462214,neither,neither,False,False,False,False,False,False,False,"(0.245, 1.349]","(0.245, 0.49]","(0.134, 0.326]","(0.02043463, 0.2247809]"
2165002,5,confirmed_planet_host,2.0,444.4103628225406,0.45,4.0,0.0005,372,filter,True,,True,0.0163755831308662,12.4261537080165,0.1317201659549027,12.574821917107329,10.91997332444148,448.13733363132013,2.7142857142857144,7.215045587340594,4.306232205998114,9,6,0.6666666666666666,2.405015195780198,1.72999333111037,4.45998666222074,False,False,,False,,,,"[10.91997332444148, 4.459153051017006, 3.14271423807936, 7.754918306102034, 7.040680226742248]","[7.215045587340594, 7.174397072405273, 6.5287695391006695, 6.395675144482157, 6.313221845823929]",11.004001333777929,449.3541128225406,9.9,0.0014679196521963,0.0184517242381751,2.098591561916844,1.7510003334444817,4.502000666888963,False,False,,False,,,,"[11.004001333777927, 10.784594864954986, 11.120706902300768, 9.594198066022008, 9.701567189063022]","[2.098591561916844, 2.0137858203491765, 1.9515418954455503, 1.906159132704566, 1.800481358544178]",16.085275694914447,5.684844459265036,0.2169576059850374,0.9975062344139652,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,highest_scatter,3911.167466024422,0.0319378506689684,0.9490952603224084,508.54516876191406,True,4634,4486,146,2.9630211542898905,0.0204346269601956,0.03193785066896848,3911.1645427706894,0.0204346269601956,0.0204346269601956,0.0204346269601956,0.0204346269601956,-0.01985809724247582,0.1647543600496007,0.047306448975496324,0.0035736625569882515,,2.9425862822681665,142,6,49,277.4636197166586,417.44205687805555,0.6646757679179224,0.1226077617611736,8.1560904924428,0.1226077617611736,8.1560904924428,0.1226077617611736,8.1560904924428,neither,neither,False,False,False,False,False,False,False,"(0.123, 0.245]","(0.123, 0.245]","(0.0603, 0.134]","(0.02043463, 0.2247809]"
2165002,5,confirmed_planet_host,2.0,444.4103628225406,0.45,4.0,0.001,372,filter,True,,True,0.0144385830499231,12.540493458975106,0.1328858330380171,12.688368583098054,4.00166722240747,444.39868414101386,3.928571428571429,8.386172465285116,16.34859332902665,23,19,0.8260869565217391,1.7486378377805003,0.0004168056018674,1.0008336112037348,True,False,,False,3.0,1.0,5.0,"[4.00166722240747, 12.003001000333445, 1.0, 3.14271423807936, 5.999666555518506]","[8.386172465285116, 8.236669725327136, 7.657252216758213, 7.535047087072174, 7.269973059313574]",11.004001333777929,449.3541128225406,9.9,0.0015039957122859,0.0189051996796799,2.098128434529481,1.7510003334444817,4.502000666888963,False,False,,False,,,,"[11.004001333777927, 10.784594864954986, 9.594198066022008, 11.120706902300768, 9.696898966322108]","[2.098128434529481, 1.9283207928264279, 1.8099992001031704, 1.782492956178689, 1.7450343677269329]",16.085275694914447,5.684844459265036,0.0748129675810473,0.9975062344139652,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,highest_scatter,3911.167466024422,0.0319378506689684,0.9490952603224084,508.54516876191406,True,4634,4486,146,2.9630211542898905,0.0204346269601956,0.03193785066896848,3911.1645427706894,0.0204346269601956,0.0204346269601956,0.0204346269601956,0.0204346269601956,-0.01985809724247582,0.1647543600496007,0.047306448975496324,0.0035736625569882515,,2.9425862822681665,142,6,49,277.4636197166586,417.44205687805555,0.6646757679179224,0.1226077617611736,8.1560904924428,0.1226077617611736,8.1560904924428,0.1226077617611736,8.1560904924428,neither,neither,False,False,False,False,False,False,False,"(0.123, 0.245]","(0.123, 0.245]","(0.0603, 0.134]","(0.02043463, 0.2247809]"
2165002,5,confirmed_planet_host,2.0,444.4103628225406,0.45,8.0,0.0005,747,filter,True,,True,0.0134711249265819,12.765420500189066,0.1325438749045133,12.911894334014503,7.754918306102034,444.8317892497761,5.142857142857142,7.358614979614285,5.014968493674739,11,9,0.8181818181818182,2.218705896733576,0.9387295765255086,2.877459153051017,False,False,,False,,,,"[7.754918306102034, 10.91997332444148, 7.040680226742248, 12.437145715238414, 3.14271423807936]","[7.358614979614285, 7.220205922854976, 6.317737180135656, 6.30968778115344, 6.277742079977488]",11.004001333777929,449.3541128225406,9.9,0.0015004841830706,0.0188610598191385,2.1161477965939564,1.7510003334444817,4.502000666888963,False,False,,False,,,,"[11.004001333777927, 10.784594864954986, 9.594198066022008, 11.120706902300768, 9.701567189063022]","[2.1161477965939564, 1.9620921191133998, 1.850541494878528, 1.8499224528381024, 1.792889881578543]",16.085275694914447,5.684844459265036,0.1720698254364089,0.9975062344139652,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,highest_scatter,3911.167466024422,0.0319378506689684,0.9490952603224084,508.54516876191406,True,4634,4486,146,2.9630211542898905,0.0204346269601956,0.03193785066896848,3911.1645427706894,0.0204346269601956,0.0204346269601956,0.0204346269601956,0.0204346269601956,-0.01985809724247582,0.1647543600496007,0.047306448975496324,0.0035736625569882515,,2.9425862822681665,142,6,49,277.4636197166586,417.44205687805555,0.6646757679179224,0.0613038808805868,16.3121809848856,0.0613038808805868,16.3121809848856,0.0613038808805868,16.3121809848856,neither,neither,False,False,False,False,False,False,False,"(0.0603, 0.123]","(0.0603, 0.123]","(0.0603, 0.134]","(0.02043463, 0.2247809]"
2165002,5,confirmed_planet_host,2.0,444.4103628225406,0.45,8.0,0.001,747,filter,True,,True,0.0156986659858375,12.551021625055,0.1352046658284962,12.702476332895458,7.754918306102034,444.8317892497761,5.142857142857142,7.468603492228106,4.862222330988713,11,9,0.8181818181818182,2.251868681059878,0.9387295765255086,2.877459153051017,False,False,,False,5.0,,,"[7.754918306102034, 10.91997332444148, 13.99633211070357, 10.000333444481495, 1.0]","[7.468603492228106, 7.119825321700949, 7.103443373261718, 6.776845586666979, 6.246823630965388]",1.9989996665555188,444.4291128225406,7.5,0.0010004053060479,0.0243297867740609,3.051772420604312,0.0005001667222406,0.0005001667222406,True,True,1.0,True,,4.0,,"[1.9989996665555188, 8.016338779593198, 11.004001333777927, 4.00166722240747, 10.784594864954986]","[3.051772420604312, 2.1384231205374595, 2.1330690689380014, 2.110984058381775, 1.8337536330489606]",16.085275694914447,5.684844459265036,0.1471321695760598,0.7930174563591023,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,highest_scatter,3911.167466024422,0.0319378506689684,0.9490952603224084,508.54516876191406,True,4634,4486,146,2.9630211542898905,0.0204346269601956,0.03193785066896848,3911.1645427706894,0.0204346269601956,0.0204346269601956,0.0204346269601956,0.0204346269601956,-0.01985809724247582,0.1647543600496007,0.047306448975496324,0.0035736625569882515,,2.9425862822681665,142,6,49,277.4636197166586,417.44205687805555,0.6646757679179224,0.0613038808805868,16.3121809848856,0.0613038808805868,16.3121809848856,0.0613038808805868,16.3121809848856,neither,neither,False,False,False,False,False,False,False,"(0.0603, 0.123]","(0.0603, 0.123]","(0.0603, 0.134]","(0.02043463, 0.2247809]"
2165002,5,confirmed_planet_host,5.0,445.7603628225406,0.45,2.0,0.0005,71,filter,True,,True,0.0172978749033063,12.99327883310616,0.1379938751924783,13.149119292153046,10.91997332444148,448.13733363132013,2.7142857142857144,7.24539276334996,4.466904317357287,9,6,0.6666666666666666,2.415130921116653,0.091997332444148,1.1839946648882962,False,False,,False,,,,"[10.91997332444148, 3.14271423807936, 7.754918306102034, 7.040680226742248, 12.437145715238414]","[7.24539276334996, 6.556230172014105, 6.422575969564796, 6.339775864398328, 6.331698386033004]",11.120706902300768,448.76661282254065,9.9,0.0014475436615204,0.0180346629955297,2.0134702990825133,0.1120706902300767,1.2241413804601535,False,False,,False,,,,"[11.120706902300768, 10.784594864954986, 11.004001333777927, 9.594198066022008, 10.663221073691231]","[2.0134702990825133, 2.0030355903289125, 1.9834689239914425, 1.921579437673947, 1.7496131388245777]",16.085275694914447,5.684844459265036,0.2069825436408977,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,highest_scatter,3911.167466024422,0.0319378506689684,0.9490952603224084,508.54516876191406,True,4634,4486,146,2.9630211542898905,0.0204346269601956,0.03193785066896848,3911.1645427706894,0.0204346269601956,0.0204346269601956,0.0204346269601956,0.0204346269601956,-0.01985809724247582,0.1647543600496007,0.047306448975496324,0.0035736625569882515,,2.9425862822681665,142,6,49,277.4636197166586,417.44205687805555,0.6646757679179224,0.2452155235223472,4.0780452462214,0.2452155235223472,4.0780452462214,0.2452155235223472,4.0780452462214,neither,neither,False,False,False,False,False,False,False,"(0.245, 1.349]","(0.245, 0.49]","(0.134, 0.326]","(0.02043463, 0.2247809]"
2165002,5,confirmed_planet_host,5.0,445.7603628225406,0.45,2.0,0.001,71,filter,True,,True,0.0170282919425517,12.89633133285679,0.137946082977578,13.051910332869738,10.91997332444148,448.13733363132013,2.7142857142857144,7.035136613549099,4.389436450827759,9,6,0.6666666666666666,2.3450455378496997,0.091997332444148,1.1839946648882962,False,False,,False,,,,"[10.91997332444148, 3.14271423807936, 7.754918306102034, 12.437145715238414, 13.16538846282094]","[7.035136613549099, 6.511774568957284, 6.379026630933578, 6.2887652578877296, 6.25874875351816]",10.784594864954986,451.64161282254065,9.9,0.0013585927523888,0.017952770708871,1.996785608670896,0.0784594864954986,1.1569189729909972,False,False,,False,,,,"[10.784594864954986, 11.130043347782594, 11.004001333777927, 9.594198066022008, 10.663221073691231]","[1.9967856086708962, 1.9925946715129321, 1.9620927714053555, 1.9283537833228008, 1.7623330299436677]",16.085275694914447,5.684844459265036,0.2942643391521197,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,highest_scatter,3911.167466024422,0.0319378506689684,0.9490952603224084,508.54516876191406,True,4634,4486,146,2.9630211542898905,0.0204346269601956,0.03193785066896848,3911.1645427706894,0.0204346269601956,0.0204346269601956,0.0204346269601956,0.0204346269601956,-0.01985809724247582,0.1647543600496007,0.047306448975496324,0.0035736625569882515,,2.9425862822681665,142,6,49,277.4636197166586,417.44205687805555,0.6646757679179224,0.2452155235223472,4.0780452462214,0.2452155235223472,4.0780452462214,0.2452155235223472,4.0780452462214,neither,neither,False,False,False,False,False,False,False,"(0.245, 1.349]","(0.245, 0.49]","(0.134, 0.326]","(0.02043463, 0.2247809]"
2165002,5,confirmed_planet_host,5.0,445.7603628225406,0.45,4.0,0.0005,143,filter,True,,True,0.0172901249025017,13.077136249979958,0.1381203329656273,13.233245624927804,3.14271423807936,445.5362357184517,2.7142857142857144,6.548044712053693,5.231028598513766,30,23,0.7666666666666667,1.1955039321147427,0.257085695231744,0.371457152384128,False,False,,False,,,,"[3.14271423807936, 7.754918306102034, 7.040680226742248, 12.437145715238414, 10.91997332444148]","[6.548044712053693, 6.414557377010499, 6.331860647858567, 6.323793254233101, 6.2198651776117035]",11.130043347782594,448.7416128225406,9.9,0.0014446163414276,0.0180519132809162,2.016967813763187,0.1130043347782594,1.2260086695565189,False,False,,False,,,,"[11.130043347782594, 10.784594864954986, 11.004001333777927, 9.594198066022008, 10.663221073691231]","[2.016967813763187, 1.9953263627142295, 1.9607320519937976, 1.9270351973410267, 1.7700691803279396]",16.085275694914447,5.684844459265036,0.5860349127182045,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,highest_scatter,3911.167466024422,0.0319378506689684,0.9490952603224084,508.54516876191406,True,4634,4486,146,2.9630211542898905,0.0204346269601956,0.03193785066896848,3911.1645427706894,0.0204346269601956,0.0204346269601956,0.0204346269601956,0.0204346269601956,-0.01985809724247582,0.1647543600496007,0.047306448975496324,0.0035736625569882515,,2.9425862822681665,142,6,49,277.4636197166586,417.44205687805555,0.6646757679179224,0.1226077617611736,8.1560904924428,0.1226077617611736,8.1560904924428,0.1226077617611736,8.1560904924428,neither,neither,False,False,False,False,False,False,False,"(0.123, 0.245]","(0.123, 0.245]","(0.0603, 0.134]","(0.02043463, 0.2247809]"
2165002,5,confirmed_planet_host,5.0,445.7603628225406,0.45,4.0,0.001,143,filter,True,,True,0.0170680419541895,13.264998625032604,0.1382877081632614,13.420911833178252,3.14271423807936,445.5362357184517,2.7142857142857144,6.516096492798856,5.258122411318999,30,24,0.8,1.1896710119954108,0.257085695231744,0.371457152384128,False,False,,False,,4.0,,"[3.14271423807936, 3.9876625541847286, 7.754918306102034, 9.906968989663222, 7.040680226742248]","[6.516096492798856, 6.458285009702761, 6.383260448764693, 6.351379710664298, 6.300967200858046]",11.130043347782594,448.7416128225406,9.9,0.0014440909933845,0.0180453485363235,2.0071237608230112,0.1130043347782594,1.2260086695565189,False,False,,False,,,,"[11.130043347782594, 10.784594864954986, 9.594198066022008, 11.004001333777927, 10.663221073691231]","[2.0071237608230112, 1.9721401930838924, 1.9301869162966137, 1.9073142818614315, 1.7943960929993819]",16.085275694914447,5.684844459265036,0.6109725685785536,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,highest_scatter,3911.167466024422,0.0319378506689684,0.9490952603224084,508.54516876191406,True,4634,4486,146,2.9630211542898905,0.0204346269601956,0.03193785066896848,3911.1645427706894,0.0204346269601956,0.0204346269601956,0.0204346269601956,0.0204346269601956,-0.01985809724247582,0.1647543600496007,0.047306448975496324,0.0035736625569882515,,2.9425862822681665,142,6,49,277.4636197166586,417.44205687805555,0.6646757679179224,0.1226077617611736,8.1560904924428,0.1226077617611736,8.1560904924428,0.1226077617611736,8.1560904924428,neither,neither,False,False,False,False,False,False,False,"(0.123, 0.245]","(0.123, 0.245]","(0.0603, 0.134]","(0.02043463, 0.2247809]"
2165002,5,confirmed_planet_host,5.0,445.7603628225406,0.45,8.0,0.0005,287,filter,True,,True,0.018261875025928,13.524799624923617,0.1368403751403093,13.680492375046017,10.91997332444148,448.13733363132013,2.7142857142857144,7.244993578201712,4.610807003210992,9,6,0.6666666666666666,2.4149978594005708,0.091997332444148,1.1839946648882962,False,False,,False,,,,"[10.91997332444148, 3.14271423807936, 7.754918306102034, 7.040680226742248, 12.437145715238414]","[7.244993578201712, 6.555868956301081, 6.422222117534372, 6.339426574242371, 6.331349540905979]",11.120706902300768,448.76661282254065,9.9,0.0014580057302383,0.0181650078608206,2.0563073409819483,0.1120706902300767,1.2241413804601535,False,False,,False,,,,"[11.120706902300768, 10.784594864954986, 9.594198066022008, 11.004001333777927, 10.663221073691231]","[2.0563073409819483, 1.9948633545693415, 1.9448764361184385, 1.929700450832095, 1.8161677162697103]",16.085275694914447,5.684844459265036,0.2069825436408977,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,highest_scatter,3911.167466024422,0.0319378506689684,0.9490952603224084,508.54516876191406,True,4634,4486,146,2.9630211542898905,0.0204346269601956,0.03193785066896848,3911.1645427706894,0.0204346269601956,0.0204346269601956,0.0204346269601956,0.0204346269601956,-0.01985809724247582,0.1647543600496007,0.047306448975496324,0.0035736625569882515,,2.9425862822681665,142,6,49,277.4636197166586,417.44205687805555,0.6646757679179224,0.0613038808805868,16.3121809848856,0.0613038808805868,16.3121809848856,0.0613038808805868,16.3121809848856,neither,neither,False,False,False,False,False,False,False,"(0.0603, 0.123]","(0.0603, 0.123]","(0.0603, 0.134]","(0.02043463, 0.2247809]"
