gap_mode,center_cadenceno,duration_cadences,depth,injected_transit_depth,recovered_transformed_template_depth,transformed_template_amplitude,depth_retention_fraction,input_matched_filter_snr,recovered_transformed_template_snr,snr_retention_fraction,input_local_depth,recovered_innovation_local_depth,input_local_snr,recovered_innovation_local_snr,local_snr_retention_fraction,raw_flux_box_statistic,raw_flux_box_numerator,raw_flux_box_denominator,raw_flux_box_n_points,innovation_unchanged_box_statistic,innovation_unchanged_box_numerator,innovation_unchanged_box_denominator,innovation_unchanged_box_n_points,innovation_transformed_template_statistic,innovation_transformed_template_numerator,innovation_transformed_template_denominator,innovation_transformed_template_n_points,template_abs_area,template_edge_abs_fraction,template_interior_abs_fraction,ingress_egress_asymmetry_fraction,ingress_egress_distortion_fraction,best_injected_neighborhood_statistic,best_injected_neighborhood_rank,best_spurious_statistic,spurious_to_injected_statistic_ratio,spurious_peak_exceeds_injected,n_spurious_peaks_positive,n_trial_centers,threshold_far_0.1,detected_at_far_0.1,top_recovered_at_far_0.1,n_spurious_peaks_above_far_0.1,threshold_far_0.05,detected_at_far_0.05,top_recovered_at_far_0.05,n_spurious_peaks_above_far_0.05,threshold_far_0.01,detected_at_far_0.01,top_recovered_at_far_0.01,n_spurious_peaks_above_far_0.01,injection_id,quality_policy,selected_order,selected_candidate_status,selected_differencing_alignment,gap_mode_scientifically_acceptable_before_injection
full_grid_missing,17765,6,0.001,0.001,0.001059913285082167,1.059913285082167,1.059913285082167,41.89057969455281,31.137451656585526,0.743304386896189,0.001016428498754717,0.00011434551005660216,41.760236793556835,3.9202527999028645,0.09387525313332798,41.89057969455281,1763.9030371229514,42.10739144658622,48,11.557193355875363,467.4369854932505,40.445545133639065,48,31.137451656585526,914.7360537056006,29.377357652585395,48,0.0026765052369442832,0.9999999999999999,0.0,8.101625638687845e-17,0.9999999999999999,31.137451656585526,1,6.257593955910604,0.20096679795525693,False,59,121,1.4890387195541848,True,True,12,2.1781181311935596,True,True,6,3.7285103070777863,True,True,2,2,default,"ARIMA(1, 1, 0)",valid_but_residual_autocorrelation_remains,unresolved,False
full_grid_missing,17765,6,0.002,0.002,0.002059913285082167,1.0299566425410835,1.0299566425410835,83.99797114113903,60.514809309170936,0.7204317971857902,0.002016428498754717,0.00011434551005660216,82.84550432070668,3.9202527999028645,0.0473200426751826,83.99797114113903,7073.870903117988,84.21478289317244,48,22.99529891548463,1860.11480029551,80.89109026727813,48,60.514809309170936,3555.5303927070377,58.7547153051708,48,0.005353010473888567,1.0,0.0,8.101625638687843e-17,1.0,60.514809309170936,1,6.286766147029571,0.10388806010955769,False,59,121,1.4890387195541848,True,True,12,2.17811813119356,True,True,6,3.7285103070777863,True,True,2,3,default,"ARIMA(1, 1, 0)",valid_but_residual_autocorrelation_remains,unresolved,False
full_grid_missing,17831,6,0.0005,0.0005,0.0006146299002217257,1.2292598004434514,1.2292598004434514,27.992056054401655,12.806594106713753,0.45750816166645825,0.0006512554885348405,-6.115433591170162e-05,24.983486846901595,-2.091616793514758,-0.08371997096851021,27.992056054401655,617.6735837945081,22.066031255227536,49,3.9041193396234415,59.24986824436271,15.176244138601934,49,12.806594106713753,133.42082166434614,10.418134638498564,49,0.0013382526184721418,1.0,0.0,8.101625638687843e-17,1.0,12.806594106713753,1,6.228421764791637,0.4863449027034001,False,59,121,1.4890387195541848,True,True,12,2.1781181311935596,True,True,6,3.728510307077786,True,True,2,4,default,"ARIMA(1, 1, 0)",valid_but_residual_autocorrelation_remains,unresolved,False
full_grid_missing,17831,6,0.001,0.001,0.0011146299002217257,1.1146299002217257,1.1146299002217257,50.0580873096292,23.224728745212314,0.4639555762799749,0.0011512554885348405,-6.115433591170151e-05,44.16450511602059,-2.0916167935147545,-0.047359679181733304,50.0580873096292,2209.1666383023735,44.13206251045507,49,8.250756611824626,250.43099333846925,30.352488277203868,49,23.224728745212314,483.9167020204594,20.83626927699713,49,0.0026765052369442837,0.9999999999999999,4.0508128193439214e-17,0.0,0.9999999999999999,23.224728745212314,1,6.228421764791636,0.26818060323204423,False,59,121,1.4890387195541848,True,True,12,2.1781181311935596,True,True,6,3.7285103070777863,True,True,2,5,default,"ARIMA(1, 1, 0)",valid_but_residual_autocorrelation_remains,unresolved,False
full_grid_missing,17831,6,0.002,0.002,0.0021146299002217255,1.0573149501108627,1.0573149501108627,94.19014982008429,44.06099802220943,0.46778774751257746,0.0021512554885348405,-6.115433591170172e-05,82.5265416542586,-2.0916167935147616,-0.025344776984324635,94.19014982008429,8313.611159458176,88.26412502091014,49,16.944031156226988,1028.5870140759134,60.704976554407736,49,44.06099802220943,1836.1336388079874,41.67253855399426,49,0.005353010473888567,1.0,6.076219229015882e-17,8.101625638687843e-17,1.0,44.06099802220943,1,6.228421764791635,0.14135907138672008,False,59,121,1.4890387195541848,True,True,12,2.17811813119356,True,True,6,3.7285103070777863,True,True,2,6,default,"ARIMA(1, 1, 0)",valid_but_residual_autocorrelation_remains,unresolved,False
full_grid_missing,17898,6,0.0005,0.0005,0.00044967299264667636,0.8993459852933527,0.8993459852933527,13.788986559089157,8.969297209727431,0.6504681958526694,0.00043819485468488085,9.106874794355425e-05,14.089580478589783,1.879806385917482,0.13341819430138424,13.788986559089157,226.6006509498384,16.43345215972179,41,3.8382125213607603,53.33962692332429,13.896996746916402,41,8.969297209727431,89.45199484065446,9.973133094936523,41,0.0013382526184721418,0.9999999999999999,2.0254064096719607e-17,8.101625638687845e-17,0.9999999999999999,8.969297209727431,1,6.228421764791637,0.6944158075213246,False,58,121,1.4890387195541848,True,True,12,2.1781181311935596,True,True,6,3.728510307077786,True,True,2,7,default,"ARIMA(1, 1, 0)",valid_but_residual_autocorrelation_remains,unresolved,False
full_grid_missing,17898,6,0.001,0.001,0.0009496729926466763,0.9496729926466763,0.9496729926466763,30.22243871881095,18.942430304663954,0.6267671011232416,0.0009381948546848809,9.106874794355436e-05,30.166424293565687,1.8798063859174843,0.06231452450658646,30.22243871881095,993.3180016714064,32.86690431944358,41,8.187427295513888,227.56130098274213,27.793993493832804,41,18.942430304663954,377.83075713994526,19.946266189873047,41,0.002676505236944283,1.0,1.0127032048359807e-17,8.101625638687845e-17,1.0,18.942430304663954,1,6.228421764791636,0.32880795466134516,False,58,121,1.4890387195541848,True,True,12,2.1781181311935596,True,True,6,3.7285103070777863,True,True,2,8,default,"ARIMA(1, 1, 0)",valid_but_residual_autocorrelation_remains,unresolved,False
full_grid_missing,17898,6,0.002,0.002,0.0019496729926466764,0.9748364963233381,0.9748364963233381,63.08934303825453,38.88869649453701,0.6164067435439399,0.0019381948546848809,9.106874794355436e-05,62.320111923517494,1.8798063859174843,0.03016371967085812,63.08934303825453,4147.102802429731,65.73380863888715,41,16.885856843820154,938.650790509859,55.58798698766561,41,38.88869649453701,1551.3685841144359,39.89253237974609,41,0.0053530104738885665,0.9999999999999999,4.5571644217619125e-17,8.101625638687845e-17,0.9999999999999999,38.88869649453701,1,6.228421764791635,0.16016020916686136,False,58,121,1.4890387195541848,True,True,12,2.17811813119356,True,True,6,3.7285103070777863,True,True,2,9,default,"ARIMA(1, 1, 0)",valid_but_residual_autocorrelation_remains,unresolved,False
interpolated_full_grid,17765,6,0.0005,0.0005,0.0005610500324305538,1.1221000648611075,1.1221000648611075,21.002496409033157,16.788018730188995,0.799334441165217,0.0005165417987461614,0.00011428582159806934,21.828608218748986,3.9892372037753874,0.182752705248013,21.002496409033157,444.6183309964524,21.1697848835352,49,5.816067988148191,120.48928793533375,20.716623014184705,49,16.788018730188995,251.16973228235412,14.961249228933074,49,0.0013369568310562813,1.0,2.027369446979293e-17,0.0,1.0,16.788018730188995,1,3.0688238496927007,0.18279845281410123,False,69,121,1.5989508032299904,True,True,12,1.9743790758839004,True,True,6,2.9747049837486688,True,True,2,1,default,"ARIMA(1, 1, 0)",valid_but_residual_autocorrelation_remains,unresolved,False
interpolated_full_grid,17765,6,0.001,0.001,0.0010610500324305537,1.0610500324305536,1.0610500324305536,42.17228129256836,31.74926795912207,0.752846822273211,0.0010165417987461614,0.00011428582159806934,42.95817437557803,3.9892372037753874,0.09286328531789963,42.17228129256836,1785.5562460232159,42.3395697670704,49,11.532606247293625,477.83331199242684,41.43324602836941,49,31.74926795912207,950.0174215452092,29.922498457866148,49,0.002673913662112563,0.9999999999999999,1.0136847234896463e-17,8.109477787917172e-17,0.9999999999999999,31.74926795912207,1,3.0688238496927007,0.09665809786996928,False,69,121,1.598950803229991,True,True,12,1.9743790758839004,True,True,6,2.974704983748668,True,True,2,2,default,"ARIMA(1, 1, 0)",valid_but_residual_autocorrelation_remains,unresolved,False
interpolated_full_grid,17765,6,0.002,0.002,0.002061050032430554,1.030525016215277,1.030525016215277,84.51185105963874,61.67176641698822,0.7297410439332039,0.0020165417987461614,0.00011428582159806934,85.21730668923612,3.9892372037753874,0.04681252387291503,84.51185105963874,7156.390828167674,84.6791395341408,49,22.96568276558449,1903.0855684718906,82.86649205673882,49,61.67176641698822,3690.7466710124227,59.844996915732295,49,0.005347827324225125,1.0,5.0684236174482324e-18,0.0,1.0,61.67176641698822,1,3.0688238496927007,0.04976059594179804,False,69,121,1.5989508032299906,True,True,12,1.9743790758839004,True,True,6,2.974704983748668,True,True,2,3,default,"ARIMA(1, 1, 0)",valid_but_residual_autocorrelation_remains,unresolved,False
interpolated_full_grid,17831,6,0.0005,0.0005,0.0006163393289125347,1.2326786578250695,1.2326786578250695,28.951029802255732,13.025385435372764,0.4499109539225401,0.0006512554885348405,-6.104224441289342e-05,24.983486846901595,-2.087151811000204,-0.08354125362045084,28.951029802255732,659.8227593927337,22.79099444474073,49,4.1761776400502795,63.64357711935004,15.239671921279621,49,13.025385435372764,137.63576148821232,10.566732337489054,49,0.0013369568310562813,1.0,0.0,8.109477787917172e-17,1.0,13.025385435372764,1,3.0688238496927007,0.23560330440270585,False,69,121,1.5989508032299904,True,True,12,1.9743790758839004,True,True,6,2.9747049837486688,True,True,2,4,default,"ARIMA(1, 1, 0)",valid_but_residual_autocorrelation_remains,unresolved,False
interpolated_full_grid,17831,6,0.001,0.001,0.0011163393289125348,1.1163393289125347,1.1163393289125347,51.742024246996465,23.592117772861815,0.4559566061861466,0.0011512554885348405,-6.104224441289332e-05,44.16450511602059,-2.0871518110002003,-0.04725858029015002,51.742024246996465,2358.504374345873,45.58198888948146,49,8.70055571216645,265.18722917246413,30.479343842559242,49,23.592117772861815,498.5831875606984,21.133464674978107,49,0.0026739136621125627,1.0,0.0,0.0,1.0,23.592117772861815,1,3.0688238496927007,0.13007835410277543,False,69,121,1.598950803229991,True,True,12,1.9743790758839004,True,True,6,2.974704983748668,True,True,2,5,default,"ARIMA(1, 1, 0)",valid_but_residual_autocorrelation_remains,unresolved,False
interpolated_full_grid,17831,6,0.002,0.002,0.0021163393289125344,1.0581696644562673,1.0581696644562673,97.32401313647793,44.725582447839926,0.4595534134532762,0.0021512554885348405,-6.104224441289353e-05,82.5265416542586,-2.087151811000208,-0.025290673390195372,97.32401313647793,8872.44417093337,91.16397777896292,49,17.74931185639878,1081.9747580799838,60.958687685118484,49,44.725582447839926,1890.413033458492,42.266929349956214,49,0.005347827324225126,0.9999999999999999,4.054738893958585e-17,8.109477787917172e-17,0.9999999999999999,44.725582447839926,1,3.0688238496927007,0.06861450833584198,False,69,121,1.5989508032299906,True,True,12,1.9743790758839004,True,True,6,2.974704983748668,True,True,2,6,default,"ARIMA(1, 1, 0)",valid_but_residual_autocorrelation_remains,unresolved,False
interpolated_full_grid,17898,6,0.0005,0.0005,0.000449801285570669,0.899602571141338,0.899602571141338,13.738925817998387,8.97686864261503,0.6533894106084388,0.00043417270498974326,8.523731716682233e-05,12.758377401639468,1.8942007833004593,0.14846721676825864,13.738925817998387,226.03111178081446,16.451876571362458,42,3.8278088616983723,53.3127734713437,13.927752246147731,42,8.97686864261503,89.57752368862927,9.97870496437772,42,0.0013369568310562813,1.0,2.027369446979293e-17,0.0,1.0,8.97686864261503,1,3.0688238496927007,0.34185905707970005,False,69,121,1.5989508032299904,True,True,12,1.9743790758839004,True,True,6,2.9747049837486688,True,True,2,7,default,"ARIMA(1, 1, 0)",valid_but_residual_autocorrelation_remains,unresolved,False
interpolated_full_grid,17898,6,0.001,0.001,0.000949801285570669,0.949801285570669,0.949801285570669,30.190802389360847,18.955573606992747,0.6278592189279685,0.0009341727049897433,8.523731716682228e-05,27.451122080212553,1.894200783300458,0.06900267237767467,30.190802389360847,993.3907090003189,32.903753142724916,42,8.171493685748665,227.62107907213593,27.855504492295463,42,18.955573606992747,378.3041529094516,19.95740992875544,42,0.0026739136621125627,1.0,5.068423617448232e-17,0.0,1.0,18.955573606992747,1,3.0688238496927007,0.16189559405158838,False,69,121,1.598950803229991,True,True,12,1.9743790758839004,True,True,6,2.974704983748668,True,True,2,8,default,"ARIMA(1, 1, 0)",valid_but_residual_autocorrelation_remains,unresolved,False
interpolated_full_grid,17898,6,0.002,0.002,0.0019498012855706686,0.9749006427853343,0.9749006427853343,63.09455553208576,38.912983535748175,0.6167407505701435,0.0019341727049897433,8.523731716682238e-05,56.83661143735873,1.8942007833004604,0.03332712375698389,63.09455553208576,4152.095359755397,65.80750628544983,42,16.85886333384924,939.2242866620654,55.711008984590926,42,38.912983535748175,1553.204727947675,39.91481985751088,42,0.005347827324225125,1.0,5.575265979193056e-17,0.0,1.0,38.912983535748175,1,3.0688238496927007,0.07886375114037364,False,69,121,1.5989508032299906,True,True,12,1.9743790758839004,True,True,6,2.974704983748668,True,True,2,9,default,"ARIMA(1, 1, 0)",valid_but_residual_autocorrelation_remains,unresolved,False
