dataset_kind,target_id,quarter,trial,selection_group,candidate_period_days,source_detector,detector_agreement,detector_count,bls_present,tcf_present,has_bls_candidate,has_tcf_candidate,has_tcf_event_diagnostics,bls_candidate_period_days,tcf_candidate_period_days,bls_rank,tcf_rank,bls_sde,tcf_score,bls_score_relative_to_rank1,tcf_score_relative_to_rank1,detector_candidate_period_delta_fraction,detector_candidate_harmonic_error_fraction,detector_candidate_best_harmonic_factor,bls_period_delta_to_tcf_best_fraction,tcf_period_delta_to_bls_best_fraction,candidate_to_tcf_best_harmonic_error_fraction,candidate_to_tcf_best_harmonic_factor,candidate_to_bls_best_harmonic_error_fraction,candidate_to_bls_best_harmonic_factor,bls_tcf_rank1_harmonic_error_fraction,bls_tcf_rank1_harmonic_factor,tcf_valid_transit_events,tcf_positive_transit_events,tcf_positive_event_fraction,tcf_median_event_score,tcf_raw_pooled_score,candidate_duration_hours,candidate_depth,noise_quartile,robust_flux_scatter_ppm,gap_fraction,lag_one_flux_acf,six_hour_scatter_proxy_ppm,arima_converged,tcf_global_empirical_p_value,bls_global_empirical_p_value,tcf_regime_empirical_p_value,bls_regime_empirical_p_value,raw_candidate_rank,candidate_id,predicted_score,reranked_rank,passes_reranker_global_fap
null,1161345,5,6,confirmed_planet_host,10.42980993664555,bls,False,1,True,False,True,False,False,10.42980993664555,,1.0,,3.578749735437686,,1.0,,,,,0.28303573475141536,0.0,0.28303573475141536,1.0,0.0,1.0,0.28303573475141536,1.0,,,,,,,,highest_scatter,4174.237095946945,0.0321536469572723,0.9992048337683134,88.50649008806953,1,,0.5187032418952618,,0.26666666666666666,1.0,60,0.66903466,1,False
null,1161345,5,7,confirmed_planet_host,5.18272757585862,bls,False,1,True,False,True,False,False,5.18272757585862,,1.0,,3.780266340257717,,1.0,,,,,0.6200777297059471,0.0,0.2401554594118941,0.5,0.0,1.0,0.2401554594118941,0.5,,,,,,,,highest_scatter,4174.237095946945,0.0321536469572723,0.9992048337683134,88.50649008806953,1,,0.4139650872817955,,0.20952380952380953,1.0,62,0.7026253,1,False
null,1432789,5,0,confirmed_planet_host,8.977992664221407,bls,False,1,True,False,True,False,False,8.977992664221407,,1.0,,3.733123009214996,,1.0,,,,,1.2461833653124217,0.0,0.12309168265621082,2.0,0.0,1.0,0.12309168265621082,2.0,,,,,,,,high_scatter,550.6954214538522,0.0321536469572723,0.1967743958025241,418.1050924613707,1,,0.42643391521197005,,0.5567010309278351,1.0,64,0.93510365,1,False
null,1432789,5,1,confirmed_planet_host,9.846282094031343,bls,False,1,True,False,True,False,False,9.846282094031343,,1.0,,3.3343857464703612,,1.0,,,,,0.27298914247728784,0.0,0.27298914247728784,1.0,0.0,1.0,0.27298914247728784,1.0,,,,,,,,high_scatter,550.6954214538522,0.0321536469572723,0.1967743958025241,418.1050924613707,1,,0.6633416458852868,,0.8041237113402062,1.0,66,0.97973895,1,False
null,1432789,5,2,confirmed_planet_host,12.992664221407138,bls,False,1,True,False,True,False,False,12.992664221407138,,1.0,,3.16202927255304,,1.0,,,,,3.360940123111361,0.0,0.45364670770378696,3.0,0.0,1.0,0.45364670770378696,3.0,,,,,,,,high_scatter,550.6954214538522,0.0321536469572723,0.1967743958025241,418.1050924613707,1,,0.743142144638404,,0.8556701030927835,1.0,68,0.66872287,1,False
null,1432789,5,3,confirmed_planet_host,7.988329443147716,bls,False,1,True,False,True,False,False,7.988329443147716,,1.0,,4.238534729016819,,1.0,,,,,0.4197728208481678,0.0,0.16045435830366436,0.5,0.0,1.0,0.16045435830366436,0.5,,,,,,,,high_scatter,550.6954214538522,0.0321536469572723,0.1967743958025241,418.1050924613707,1,,0.22443890274314215,,0.31958762886597936,1.0,70,0.9576939,1,False
null,1432789,5,4,confirmed_planet_host,13.039346448816271,bls,False,1,True,False,True,False,False,13.039346448816271,,1.0,,4.05139450125284,,1.0,,,,,0.056733482885881904,0.0,0.056733482885881904,1.0,0.0,1.0,0.056733482885881904,1.0,,,,,,,,high_scatter,550.6954214538522,0.0321536469572723,0.1967743958025241,418.1050924613707,1,,0.286783042394015,,0.4020618556701031,1.0,72,0.9534727,1,False
null,1432789,5,5,confirmed_planet_host,7.745581860620208,bls,False,1,True,False,True,False,False,7.745581860620208,,1.0,,2.992290369794771,,1.0,,,,,0.461506363446693,0.0,0.07698727310661396,0.5,0.0,1.0,0.07698727310661396,0.5,,,,,,,,high_scatter,550.6954214538522,0.0321536469572723,0.1967743958025241,418.1050924613707,1,,0.827930174563591,,0.8865979381443299,1.0,74,0.9275783,1,False
null,1432789,5,6,confirmed_planet_host,14.62654218072691,bls,False,1,True,False,True,False,False,14.62654218072691,,1.0,,2.3899482778436094,,1.0,,,,,1.0382417173923144,0.0,0.019120858696157213,2.0,0.0,1.0,0.019120858696157213,2.0,,,,,,,,high_scatter,550.6954214538522,0.0321536469572723,0.1967743958025241,418.1050924613707,1,,0.9825436408977556,,1.0,1.0,76,0.9625138,1,False
null,1432789,5,7,confirmed_planet_host,7.834278092697566,bls,False,1,True,False,True,False,False,7.834278092697566,,1.0,,3.7259764842940384,,1.0,,,,,0.3985356987430561,0.0,0.2029286025138878,0.5,0.0,1.0,0.2029286025138878,0.5,,,,,,,,high_scatter,550.6954214538522,0.0321536469572723,0.1967743958025241,418.1050924613707,1,,0.4339152119700748,,0.5670103092783505,1.0,78,0.9376213,1,False
null,1717722,5,0,confirmed_planet_host,9.654884961653885,bls,False,1,True,False,True,False,False,9.654884961653885,,1.0,,3.5842820677287595,,1.0,,,,,0.19328250566659796,0.0,0.19328250566659796,1.0,0.0,1.0,0.19328250566659796,1.0,,,,,,,,high_scatter,737.9563719446062,0.0321536469572723,0.2500402288464777,615.2008523717308,1,,0.5112219451371571,,0.6494845360824743,1.0,80,0.89398044,1,False
null,1717722,5,1,confirmed_planet_host,13.772257419139716,bls,False,1,True,False,True,False,False,13.772257419139716,,1.0,,3.198747649691263,,1.0,,,,,1.0245576197245236,0.0,0.012278809862261854,2.0,0.0,1.0,0.012278809862261854,2.0,,,,,,,,high_scatter,737.9563719446062,0.0321536469572723,0.2500402288464777,615.2008523717308,1,,0.7256857855361596,,0.8350515463917526,1.0,82,0.93195105,1,False
null,1717722,5,2,confirmed_planet_host,3.973657885961987,bls,False,1,True,False,True,False,False,3.973657885961987,,1.0,,3.756806608637488,,1.0,,,,,0.6626468506723284,0.0,0.3252937013446569,0.5,0.0,1.0,0.3252937013446569,0.5,,,,,,,,high_scatter,737.9563719446062,0.0321536469572723,0.2500402288464777,615.2008523717308,1,,0.42144638403990026,,0.5360824742268041,1.0,84,0.9927874,1,False
null,1717722,5,3,confirmed_planet_host,4.995998666222075,bls,False,1,True,False,True,False,False,4.995998666222075,,1.0,,3.5933894208003907,,1.0,,,,,0.5555983983390183,0.0,0.11119679667803654,0.5,0.0,1.0,0.11119679667803654,0.5,,,,,,,,high_scatter,737.9563719446062,0.0321536469572723,0.2500402288464777,615.2008523717308,1,,0.5062344139650873,,0.6391752577319587,1.0,86,0.9296238,1,False
null,1717722,5,4,confirmed_planet_host,10.537179059686563,bls,False,1,True,False,True,False,False,10.537179059686563,,1.0,,3.983986130174905,,1.0,,,,,0.6804573251794735,0.0,0.15977133741026323,2.0,0.0,1.0,0.15977133741026323,2.0,,,,,,,,high_scatter,737.9563719446062,0.0321536469572723,0.2500402288464777,615.2008523717308,1,,0.3092269326683292,,0.4329896907216495,1.0,88,0.9320863,1,False
null,1717722,5,5,confirmed_planet_host,7.106035345115039,bls,False,1,True,False,True,False,False,7.106035345115039,,1.0,,2.991483473377924,,1.0,,,,,0.07868228783883101,0.0,0.07868228783883101,1.0,0.0,1.0,0.07868228783883101,1.0,,,,,,,,high_scatter,737.9563719446062,0.0321536469572723,0.2500402288464777,615.2008523717308,1,,0.830423940149626,,0.8969072164948454,1.0,90,0.84757215,1,False
null,1717722,5,6,confirmed_planet_host,5.69623207735912,bls,False,1,True,False,True,False,False,5.69623207735912,,1.0,,5.191290684665538,,1.0,,,,,0.4285284180242866,0.0,0.14294316395142687,0.5,0.0,1.0,0.14294316395142687,0.5,,,,,,,,high_scatter,737.9563719446062,0.0321536469572723,0.2500402288464777,615.2008523717308,1,,0.034912718204488775,,0.05154639175257732,1.0,92,0.8890721,1,False
null,1717722,5,7,confirmed_planet_host,13.762920973657886,bls,False,1,True,False,True,False,False,13.762920973657886,,1.0,,4.183407142290594,,1.0,,,,,0.26034382729243644,0.0,0.26034382729243644,1.0,0.0,1.0,0.26034382729243644,1.0,,,,,,,,high_scatter,737.9563719446062,0.0321536469572723,0.2500402288464777,615.2008523717308,1,,0.24937655860349128,,0.3402061855670103,1.0,94,0.9836466,1,False
null,1718958,5,0,confirmed_planet_host,5.682227409136379,bls,False,1,True,False,True,False,False,5.682227409136379,,1.0,,4.5935523699436045,,1.0,,,,,0.4346989550505888,0.0,0.13060208989882235,0.5,0.0,1.0,0.13060208989882235,0.5,,,,,,,,highest_scatter,1424.2388676234768,0.0321536469572723,0.994743120015974,111.53175896129348,1,,0.12468827930174564,,0.047619047619047616,1.0,96,0.8556947,1,False
