dataset_kind,target_id,quarter,trial,selection_group,candidate_period_days,source_detector,detector_agreement,detector_count,bls_present,tcf_present,has_bls_candidate,has_tcf_candidate,has_tcf_event_diagnostics,bls_candidate_period_days,tcf_candidate_period_days,bls_rank,tcf_rank,bls_sde,tcf_score,bls_score_relative_to_rank1,tcf_score_relative_to_rank1,detector_candidate_period_delta_fraction,detector_candidate_harmonic_error_fraction,detector_candidate_best_harmonic_factor,bls_period_delta_to_tcf_best_fraction,tcf_period_delta_to_bls_best_fraction,candidate_to_tcf_best_harmonic_error_fraction,candidate_to_tcf_best_harmonic_factor,candidate_to_bls_best_harmonic_error_fraction,candidate_to_bls_best_harmonic_factor,bls_tcf_rank1_harmonic_error_fraction,bls_tcf_rank1_harmonic_factor,tcf_valid_transit_events,tcf_positive_transit_events,tcf_positive_event_fraction,tcf_median_event_score,tcf_raw_pooled_score,candidate_duration_hours,candidate_depth,noise_quartile,robust_flux_scatter_ppm,gap_fraction,lag_one_flux_acf,six_hour_scatter_proxy_ppm,arima_converged,tcf_global_empirical_p_value,bls_global_empirical_p_value,tcf_regime_empirical_p_value,bls_regime_empirical_p_value,raw_candidate_rank,candidate_id,predicted_score,reranked_rank
null,757450,5,2,confirmed_planet_host,13.968322774258088,bls,False,1,True,False,True,False,False,13.968322774258088,,1.0,,3.0460621318604835,,1.0,,,,,0.029946155926536048,0.0,0.029946155926536048,1.0,0.0,1.0,0.029946155926536048,1.0,,,,,,,,highest_scatter,3652.4689853836817,0.0321536469572723,0.9529528081407052,502.2373859396175,1,,0.7980049875311721,,0.5523809523809524,1.0,20,0.55177444,1
null,757450,5,2,confirmed_planet_host,13.5621873957986,tcf,False,1,False,True,False,True,True,,13.5621873957986,,1.0,,13.684254139820483,,1.0,,,,0.0,0.029075457735551806,0.0,1.0,0.029075457735551806,1.0,0.029946155926536048,1.0,5.0,,0.6,,,,,highest_scatter,3652.4689853836817,0.0321536469572723,0.9529528081407052,502.2373859396175,1,0.02743142144638404,,0.05714285714285714,,1.0,21,0.015153029,2
null,757450,5,3,confirmed_planet_host,8.371123707902635,bls,False,1,True,False,True,False,False,8.371123707902635,,1.0,,3.901246910521876,,1.0,,,,,0.3754509042963405,0.0,0.24909819140731898,0.5,0.0,1.0,0.24909819140731898,0.5,,,,,,,,highest_scatter,3652.4689853836817,0.0321536469572723,0.9529528081407052,502.2373859396175,1,,0.3516209476309227,,0.1619047619047619,1.0,22,0.47044653,1
null,757450,5,3,confirmed_planet_host,13.403467822607537,tcf,False,1,False,True,False,True,True,,13.403467822607537,,1.0,,17.265028433988043,,1.0,,,,0.0,0.6011551483768173,0.0,1.0,0.19942242581159134,2.0,0.24909819140731898,0.5,5.0,,0.6,,,,,highest_scatter,3652.4689853836817,0.0321536469572723,0.9529528081407052,502.2373859396175,1,0.007481296758104738,,0.02857142857142857,,1.0,23,0.0068171327,2
null,757450,5,4,confirmed_planet_host,7.437479159719907,bls,False,1,True,False,True,False,False,7.437479159719907,,1.0,,3.02630324201385,,1.0,,,,,0.48708809529284613,0.0,0.025823809414307723,0.5,0.0,1.0,0.025823809414307723,0.5,,,,,,,,highest_scatter,3652.4689853836817,0.0321536469572723,0.9529528081407052,502.2373859396175,1,,0.8129675810473815,,0.6,1.0,24,0.61718065,1
null,757450,5,4,confirmed_planet_host,14.500500166722242,tcf,False,1,False,True,False,True,True,,14.500500166722242,,1.0,,26.64602050709706,,1.0,,,,0.0,0.9496525442725846,0.0,1.0,0.02517372786370769,2.0,0.025823809414307723,0.5,5.0,,0.8,,,,,highest_scatter,3652.4689853836817,0.0321536469572723,0.9529528081407052,502.2373859396175,1,0.004987531172069825,,0.01904761904761905,,1.0,25,0.00055930216,2
null,757450,5,5,confirmed_planet_host,5.294764921640547,bls,False,1,True,False,True,False,False,5.294764921640547,,1.0,,2.8756776584014863,,1.0,,,,,0.63332178732248,0.0,0.2666435746449602,0.5,0.0,1.0,0.2666435746449602,0.5,,,,,,,,highest_scatter,3652.4689853836817,0.0321536469572723,0.9529528081407052,502.2373859396175,1,,0.8753117206982544,,0.7142857142857143,1.0,26,0.8965257,1
null,757450,5,5,confirmed_planet_host,14.439813271090364,tcf,False,1,False,True,False,True,True,,14.439813271090364,,1.0,,13.775022831388853,,1.0,,,,0.0,1.7271868505573398,0.0,1.0,0.09093771648088675,3.0,0.2666435746449602,0.5,6.0,,0.8333333333333334,,,,,highest_scatter,3652.4689853836817,0.0321536469572723,0.9529528081407052,502.2373859396175,1,0.02493765586034913,,0.047619047619047616,,1.0,27,0.0022227322,2
null,757450,5,6,confirmed_planet_host,12.99733244414805,bls,False,1,True,False,True,False,False,12.99733244414805,,1.0,,2.684854100032696,,1.0,,,,,0.09843876488955705,0.0,0.09843876488955705,1.0,0.0,1.0,0.09843876488955705,1.0,,,,,,,,highest_scatter,3652.4689853836817,0.0321536469572723,0.9529528081407052,502.2373859396175,1,,0.9326683291770573,,0.8380952380952381,1.0,28,0.46006802,1
null,757450,5,6,confirmed_planet_host,14.416472157385796,tcf,False,1,False,True,False,True,True,,14.416472157385796,,1.0,,14.34972535694698,,1.0,,,,0.0,0.10918699812719668,0.0,1.0,0.10918699812719668,1.0,0.09843876488955705,1.0,4.0,,0.75,,,,,highest_scatter,3652.4689853836817,0.0321536469572723,0.9529528081407052,502.2373859396175,1,0.022443890274314215,,0.0380952380952381,,1.0,29,0.044000775,2
null,757450,5,7,confirmed_planet_host,12.479159719906637,bls,False,1,True,False,True,False,False,12.479159719906637,,1.0,,2.8561998547378837,,1.0,,,,,0.15141827086592746,0.0,0.15141827086592746,1.0,0.0,1.0,0.15141827086592746,1.0,,,,,,,,highest_scatter,3652.4689853836817,0.0321536469572723,0.9529528081407052,502.2373859396175,1,,0.8877805486284289,,0.7523809523809524,1.0,30,0.48413327,1
null,757450,5,7,confirmed_planet_host,14.705901967322442,tcf,False,1,False,True,False,True,True,,14.705901967322442,,1.0,,6.550480235718113,,1.0,,,,0.0,0.17843687374749495,0.0,1.0,0.17843687374749495,1.0,0.15141827086592746,1.0,5.0,,0.6,,,,,highest_scatter,3652.4689853836817,0.0321536469572723,0.9529528081407052,502.2373859396175,1,0.5835411471321695,,0.6285714285714286,,1.0,31,0.04175768,2
null,1026957,5,0,confirmed_planet_host,14.01033677892631,bls,False,1,True,False,True,False,False,14.01033677892631,,1.0,,2.930630487217071,,1.0,,,,,0.0050230822589520255,0.0,0.0050230822589520255,1.0,0.0,1.0,0.0050230822589520255,1.0,,,,,,,,highest_scatter,12515.572525533244,0.0321536469572723,0.9998605651518044,113.73504882416344,0,,0.8553615960099751,,0.6666666666666666,1.0,32,0.52308124,1
null,1026957,5,0,confirmed_planet_host,13.940313437812604,tcf,False,1,False,True,False,True,True,,13.940313437812604,,1.0,,6.244396950054015,,1.0,,,,0.0,0.004997977009305931,0.0,1.0,0.004997977009305931,1.0,0.0050230822589520255,1.0,7.0,,0.8571428571428571,,,,,highest_scatter,12515.572525533244,0.0321536469572723,0.9998605651518044,113.73504882416344,0,0.8329177057356608,,0.8380952380952381,,1.0,33,0.051919926,2
null,1026957,5,1,confirmed_planet_host,13.090696898966325,bls,False,1,True,False,True,False,False,13.090696898966325,,1.0,,2.9821119076001046,,1.0,,,,,0.05525207556250736,0.0,0.05525207556250736,1.0,0.0,1.0,0.05525207556250736,1.0,,,,,,,,highest_scatter,12515.572525533244,0.0321536469572723,0.9998605651518044,113.73504882416344,0,,0.8354114713216958,,0.6285714285714286,1.0,34,0.35510427,1
null,1026957,5,1,confirmed_planet_host,13.85628542847616,tcf,False,1,False,True,False,True,True,,13.85628542847616,,1.0,,5.982053401713195,,1.0,,,,0.0,0.05848340507908996,0.0,1.0,0.05848340507908996,1.0,0.05525207556250736,1.0,7.0,,0.8571428571428571,,,,,highest_scatter,12515.572525533244,0.0321536469572723,0.9998605651518044,113.73504882416344,0,0.972568578553616,,0.9809523809523809,,1.0,35,0.030085277,2
null,1026957,5,2,confirmed_planet_host,8.861287095698568,bls,False,1,True,False,True,False,False,8.861287095698568,,1.0,,2.4669883480884747,,1.0,,,,,0.3960913532553119,0.0,0.2078172934893762,0.5,0.0,1.0,0.2078172934893762,0.5,,,,,,,,highest_scatter,12515.572525533244,0.0321536469572723,0.9998605651518044,113.73504882416344,0,,0.972568578553616,,0.9428571428571428,1.0,36,0.4673216,1
null,1026957,5,2,confirmed_planet_host,14.673224408136049,tcf,False,1,False,True,False,True,True,,14.673224408136049,,1.0,,6.209863356068886,,1.0,,,,0.0,0.6558795860771403,0.0,1.0,0.1720602069614299,2.0,0.2078172934893762,0.5,6.0,,1.0,,,,,highest_scatter,12515.572525533244,0.0321536469572723,0.9998605651518044,113.73504882416344,0,0.8628428927680798,,0.8857142857142857,,1.0,37,0.038535997,2
null,1026957,5,3,confirmed_planet_host,15.0,bls,False,1,True,False,True,False,False,15.0,,1.0,,2.822864299270998,,1.0,,,,,0.5581379238682412,0.0,0.22093103806587938,2.0,0.0,1.0,0.22093103806587938,2.0,,,,,,,,highest_scatter,12515.572525533244,0.0321536469572723,0.9998605651518044,113.73504882416344,0,,0.8977556109725686,,0.780952380952381,1.0,38,0.29644355,2
null,1026957,5,3,confirmed_planet_host,9.626875625208404,tcf,False,1,False,True,False,True,True,,9.626875625208404,,1.0,,6.083826852607682,,1.0,,,,0.0,0.35820829165277307,0.0,1.0,0.2835834166944539,0.5,0.22093103806587938,2.0,9.0,,0.7777777777777778,,,,,highest_scatter,12515.572525533244,0.0321536469572723,0.9998605651518044,113.73504882416344,0,0.9376558603491272,,0.9619047619047619,,1.0,39,0.42276013,1
null,1026957,5,4,confirmed_planet_host,6.513171057019007,bls,False,1,True,False,True,False,False,6.513171057019007,,1.0,,2.7928308124807972,,1.0,,,,,0.5375819701238134,0.0,0.0751639402476267,0.5,0.0,1.0,0.0751639402476267,0.5,,,,,,,,highest_scatter,12515.572525533244,0.0321536469572723,0.9998605651518044,113.73504882416344,0,,0.912718204488778,,0.8,1.0,40,0.6038255,1
null,1026957,5,4,confirmed_planet_host,14.085028342780928,tcf,False,1,False,True,False,True,True,,14.085028342780928,,1.0,,6.2491032155065795,,1.0,,,,0.0,1.1625454359289407,0.0,1.0,0.08127271796447036,2.0,0.0751639402476267,0.5,7.0,,1.0,,,,,highest_scatter,12515.572525533244,0.0321536469572723,0.9998605651518044,113.73504882416344,0,0.827930174563591,,0.819047619047619,,1.0,41,0.0025908956,2
null,1026957,5,5,confirmed_planet_host,13.06268756252084,bls,False,1,True,False,True,False,False,13.06268756252084,,1.0,,3.479093694798275,,1.0,,,,,1.1308131629045415,0.0,0.06540658145227075,2.0,0.0,1.0,0.06540658145227075,2.0,,,,,,,,highest_scatter,12515.572525533244,0.0321536469572723,0.9998605651518044,113.73504882416344,0,,0.5860349127182045,,0.29523809523809524,1.0,42,0.29138413,1
null,1026957,5,5,confirmed_planet_host,6.130376792264088,tcf,False,1,False,True,False,True,True,,6.130376792264088,,1.0,,6.24642842437345,,1.0,,,,0.0,0.5306955966815571,0.0,1.0,0.06139119336311413,0.5,0.06540658145227075,2.0,15.0,,0.6666666666666666,,,,,highest_scatter,12515.572525533244,0.0321536469572723,0.9998605651518044,113.73504882416344,0,0.830423940149626,,0.8285714285714286,,1.0,43,0.12515263,2
null,1026957,5,6,confirmed_planet_host,4.1183727909303105,bls,False,1,True,False,True,False,False,4.1183727909303105,,1.0,,2.4252393609976832,,1.0,,,,,0.7083795716950393,0.0,0.4167591433900785,0.5,0.0,1.0,0.4167591433900785,0.5,,,,,,,,highest_scatter,12515.572525533244,0.0321536469572723,0.9998605651518044,113.73504882416344,0,,0.9775561097256857,,0.9619047619047619,1.0,44,0.82979953,1
null,1026957,5,6,confirmed_planet_host,14.122374124708235,tcf,False,1,False,True,False,True,True,,14.122374124708235,,1.0,,6.699872125075701,,1.0,,,,0.0,2.4291150514128406,0.0,1.0,0.14303835047094687,3.0,0.4167591433900785,0.5,7.0,,0.7142857142857143,,,,,highest_scatter,12515.572525533244,0.0321536469572723,0.9998605651518044,113.73504882416344,0,0.46633416458852867,,0.4666666666666667,,1.0,45,0.0014287892,2
null,1026957,5,7,confirmed_planet_host,7.936978992997666,bls,False,1,True,False,True,False,False,7.936978992997666,,1.0,,3.2120333160692884,,1.0,,,,,0.2598799788563788,0.0,0.2598799788563788,1.0,0.0,1.0,0.2598799788563788,1.0,,,,,,,,highest_scatter,12515.572525533244,0.0321536469572723,0.9998605651518044,113.73504882416344,0,,0.7231920199501247,,0.44761904761904764,1.0,46,0.65852267,1
