target_id,quarter,trial,trial_seed,tcf_success,bls_success,tcf_max_score,tcf_best_period_days,tcf_valid_transit_events,tcf_positive_event_fraction,bls_max_sde,bls_max_power,bls_best_period_days,tcf_error,bls_error
2165002,5,5,1750080164561790336,True,True,6.82378194305435,10.59786595531844,9,0.8888888888888888,3.1878047037881148,0.0610882021525935,9.911637212404136,,
2165002,5,6,5519528166820858693,True,True,7.050293964635929,11.587529176392133,8,1.0,2.967910173926372,0.054362556641235,7.8109369789929985,,
2165002,5,7,10124834596326164475,True,True,8.11990028721937,9.449483161053683,9,0.8888888888888888,3.0520963261126663,0.0530117914584428,6.825941980660221,,
2302548,5,0,10989705824005849417,True,True,13.499965883120208,11.83027675891964,6,1.0,2.8884302546828886,0.0453540586603507,2.6432144048016006,,
2302548,5,1,10900896002461393497,True,True,6.4306012092685725,5.6075358452817605,17,0.7058823529411765,4.485038518625217,0.0583522769318447,13.296098699566524,,
2302548,5,2,16858542258407943740,True,True,8.793331630442692,11.424141380460156,7,0.8571428571428571,4.675181478846935,0.0620040107403105,13.492164054684896,,
2302548,5,3,1430097074377876755,True,True,6.4798110048976225,12.353117705901967,7,0.7142857142857143,3.2796382008230016,0.0559280954746362,12.063687895965325,,
2302548,5,4,16047444303470200830,True,True,6.505586881884629,11.475491830610205,7,0.8571428571428571,4.560860197783408,0.0654004917174913,9.846282094031343,,
2302548,5,5,15204915183617070628,True,True,7.149628194726275,14.831943981327113,6,0.8333333333333334,3.453912476138985,0.0572264424271643,9.972324108036013,,
2302548,5,6,8489684921346745247,True,True,6.184915745941425,12.759253084361454,7,1.0,3.620015483185741,0.0603086619733709,5.229409803267756,,
