target_id,quarter,selection_group,status,profile,runtime_seconds,light_curve_cache_hit,base_arima_from_cache,original_searches_from_cache,arima_injection_mode,injection_count_requested,injection_count_successful,injection_success_fraction,null_trials_requested,tcf_null_trials_successful,bls_null_trials_successful,base_arima_converged,base_arima_runtime_seconds,original_tcf_runtime_seconds,original_bls_runtime_seconds,original_tcf_period_days,original_tcf_score,original_tcf_raw_pooled_score,original_tcf_valid_transit_events,original_tcf_positive_event_fraction,original_bls_period_days,original_bls_sde,original_bls_power,tcf_harmonic_rank1_rate_before_fap,tcf_exact_rank1_rate_before_fap,tcf_exact_top10_rate,tcf_median_exact_rank_when_present,bls_harmonic_rank1_rate_before_fap,bls_exact_rank1_rate_before_fap,bls_exact_top10_rate,n_grid_observations,n_finite_observations,finite_fraction,gap_fraction,baseline_days,median_cadence_days,median_flux,robust_flux_scatter_ppm,flux_standard_deviation_ppm,lag_one_flux_acf,six_hour_scatter_proxy_ppm,tcf_global_fap_threshold,bls_global_fap_threshold,original_tcf_passes_global_fap,original_bls_passes_global_fap,original_tcf_global_empirical_p_value,original_bls_global_empirical_p_value,noise_quartile,tcf_score_threshold,bls_sde_threshold,original_tcf_passes_regime_fap,original_bls_passes_regime_fap,original_any_passes_global_fap,original_any_passes_regime_fap
2715135,5,confirmed_planet_host,success,optimized,433.82840829202905,False,False,False,filter,18,18,1.0,8,8,8,True,0.3812550827860832,15.57467691716738,0.1249974591191858,5.74758252750917,9.95703507719102,10.406258612127532,17,1.0,10.737912637545849,3.131690598998201,0.0245194388512007,0.2777777777777778,0.2222222222222222,0.4444444444444444,1.5,0.0,0.0,0.0,4634,4486,0.9680621493310316,0.0319378506689684,94.65273673538468,0.020434531783394,-3.1938051110569354e-05,2555.578506954862,2527.8438794811273,0.9857965973376128,277.77690379901316,16.085275694914447,5.684844459265036,False,False,0.0423940149625935,0.7506234413965087,highest_scatter,17.265028433988043,4.675181478846935,False,False,False,False
2715695,5,confirmed_planet_host,success,optimized,428.0127880831715,False,False,False,filter,18,18,1.0,8,8,8,False,0.451279625063762,10.301284624962136,0.1424112080130726,13.025341780593532,7.163182761940375,6.181044428042728,7,1.0,14.225075025008335,3.5816914850322163,0.0046687845026539,0.0555555555555555,0.0,0.0,,0.8333333333333334,0.8333333333333334,0.8333333333333334,4634,4486,0.9680621493310316,0.0319378506689684,94.6527329007804,0.0204345304446178,-1.565109975332213e-05,751.0872160005945,799.7336270763743,0.121172730279881,667.7552088921291,16.085275694914447,5.684844459265036,False,False,0.2418952618453865,0.5112219451371571,high_scatter,16.085275694914447,6.470843008693946,False,False,False,False
2716801,5,confirmed_planet_host,success,optimized,428.6917850840837,False,False,False,filter,18,18,1.0,8,8,8,True,0.9864303329959512,18.55276250001043,0.1607460000086575,13.482827609203069,6.269681879715736,4.557629620666918,7,0.8571428571428571,14.93464488162721,4.159602218880347,0.0039745481734995,0.1111111111111111,0.0555555555555555,0.1111111111111111,1.5,0.8888888888888888,0.8333333333333334,0.9444444444444444,4634,4486,0.9680621493310316,0.0319378506689684,94.65274078174843,0.0204345319070853,-2.354037605317716e-05,637.4152184568583,672.6435093002872,0.0884020306825957,585.5662546125403,16.085275694914447,5.684844459265036,False,False,0.8054862842892768,0.2618453865336658,high_scatter,16.085275694914447,6.470843008693946,False,False,False,False
2716853,5,confirmed_planet_host,success,optimized,434.7976661249995,False,False,False,filter,18,18,1.0,8,8,8,False,0.5976045830175281,15.256215249886736,0.2253382080234587,14.374458152717574,6.806342317973449,4.9291309353372315,7,0.8571428571428571,9.407469156385462,8.87561851117315,0.0065686603922211,0.2222222222222222,0.1111111111111111,0.3333333333333333,2.0,0.6111111111111112,0.6111111111111112,0.9444444444444444,4634,4486,0.9680621493310316,0.0319378506689684,94.65274305417552,0.0204345324309542,-5.030341798162308e-06,597.2938732475109,663.4297382597465,0.0690730216284773,572.952348696835,16.085275694914447,5.684844459265036,False,True,0.3915211970074813,0.0024937655860349,high_scatter,16.085275694914447,6.470843008693946,False,True,True,True
2717158,5,confirmed_planet_host,success,optimized,434.0977967910003,False,False,False,filter,18,18,1.0,8,8,8,True,0.257271375041455,15.835070583038032,0.219508167123422,13.389463154384796,5.977164686549221,3.4308576075951502,7,0.7142857142857143,11.59686562187396,3.936441126748108,0.0029455841932776,0.2777777777777778,0.1111111111111111,0.1666666666666666,1.0,1.0,1.0,1.0,4634,4486,0.9680621493310316,0.0319378506689684,94.6527403840737,0.0204345315578393,-1.06635925699039e-05,422.7800536981861,448.7107916836787,0.1066488575873861,387.81304624357085,16.085275694914447,5.684844459265036,False,False,0.9775561097256856,0.3341645885286783,low_scatter,16.276126694754126,5.983956562712842,False,False,False,False
2718778,5,confirmed_planet_host,success,optimized,433.26466283318587,False,False,False,filter,18,18,1.0,8,8,8,False,0.3854828330222517,17.282544207992032,0.1460361250210553,7.885628542847616,6.9257199575335315,4.682266822620401,11,0.9090909090909092,3.9223074358119376,5.074981324565365,0.0051866400270579,0.0555555555555555,0.0,0.0555555555555555,4.0,0.7222222222222222,0.7222222222222222,0.8333333333333334,4634,4486,0.9680621493310316,0.0319378506689684,94.65275959353312,0.0204345354577526,-5.483038879816604e-06,626.7773187953732,757.4419015062903,0.0957554142562626,563.4907165874912,16.085275694914447,5.684844459265036,False,False,0.3291770573566084,0.0473815461346633,high_scatter,16.085275694914447,6.470843008693946,False,False,False,False
2721030,5,confirmed_planet_host,success,optimized,425.74545908300206,False,False,False,filter,18,18,1.0,8,8,8,True,0.3212169168982655,20.256940624909475,0.161269917152822,5.052017339113038,6.393910141818682,4.190309818082821,17,0.7058823529411765,6.102367455818607,17.101403986627545,0.0087790690349311,0.5,0.1111111111111111,0.3333333333333333,3.0,0.4444444444444444,0.4444444444444444,0.8333333333333334,4634,4486,0.9680621493310316,0.0319378506689684,94.65277162889834,0.0204345373713294,9.496126571528762e-06,564.1063681281146,583.3809051929372,0.091405673978549,529.0511866800758,16.085275694914447,5.684844459265036,False,True,0.7107231920199502,0.0024937655860349,high_scatter,16.085275694914447,6.470843008693946,False,True,True,True
2831055,5,confirmed_planet_host,success,optimized,407.5864874590188,False,False,False,filter,18,18,1.0,8,8,8,True,0.5202719168737531,15.592647542012855,0.2862716661766171,13.32877625875292,7.170480946654212,8.475174858135265,7,1.0,10.350450150050015,3.6828941667745174,0.0039617778012874,0.6666666666666666,0.5,0.7222222222222222,1.0,0.8888888888888888,0.8888888888888888,0.9444444444444444,4634,4485,0.9678463530427276,0.0321536469572723,94.65246070185094,0.0204344930207298,-4.946224780311148e-06,284.85392005780625,330.04894989143213,0.4490121649359341,184.04384415330637,16.085275694914447,5.684844459265036,False,False,0.2344139650872818,0.4538653366583541,lowest_scatter,14.755773328670138,5.577848433974941,False,False,False,False
2832589,5,confirmed_planet_host,success,optimized,383.5332691660151,False,False,False,filter,18,18,1.0,8,8,8,True,0.2490200840402394,17.956740375142545,0.1377656671684235,13.515505168389463,6.473500887250551,5.503412810013561,7,0.7142857142857143,10.677225741913972,3.692583803053356,0.0320282560606025,0.1666666666666666,0.0,0.1111111111111111,2.5,0.0555555555555555,0.0555555555555555,0.1666666666666666,4634,4485,0.9678463530427276,0.0321536469572723,94.65249083211528,0.0204344970807142,-0.0002547334122767,5321.4752031346225,5147.478431485208,0.9871454924439728,521.8653007567668,16.085275694914447,5.684844459265036,False,False,0.6508728179551122,0.4538653366583541,highest_scatter,17.265028433988043,4.675181478846935,False,False,False,False
1865042,5,confirmed_planet_host,success,optimized,422.03498804103583,False,False,False,filter,18,18,1.0,8,8,8,False,0.4164307920727879,15.653353916015476,0.2004880839958787,10.961987329109704,6.596089489260779,4.4893043802909345,7,1.0,14.248416138712903,3.3096298864036777,0.0012503854996479,0.8333333333333334,0.6111111111111112,0.6666666666666666,1.0,1.0,1.0,1.0,4634,4485,0.9678463530427276,0.0321536469572723,94.65275564973126,0.0204345402562466,-2.6965343419282917e-06,190.32169768631584,195.5995696291735,0.2160367336126833,160.60120880078074,16.085275694914447,5.684844459265036,False,False,0.543640897755611,0.6758104738154613,lowest_scatter,14.755773328670138,5.577848433974941,False,False,False,False
2557816,5,confirmed_planet_host,success,optimized,422.103759208927,False,False,False,filter,18,18,1.0,8,8,8,True,0.2416024999693036,14.195600708015265,0.1863925829529762,7.1247082360786935,6.805975674771553,5.741581481027663,11,0.9090909090909092,9.37945981993998,9.90409402711444,0.003723020798478,0.7222222222222222,0.3888888888888889,0.3888888888888889,1.0,0.9444444444444444,0.9444444444444444,1.0,4634,4485,0.9678463530427276,0.0321536469572723,94.65255305534812,0.0204345060046762,6.854525596899919e-06,345.18407079687677,369.631381725176,0.0777296209747519,333.4332530987721,16.085275694914447,5.684844459265036,False,True,0.3940149625935162,0.0024937655860349,low_scatter,16.276126694754126,5.983956562712842,False,True,True,True
2571238,5,confirmed_planet_host,success,optimized,422.2468023749534,False,False,False,filter,18,18,1.0,8,8,8,True,0.2220830419100821,15.219357708003372,0.1442446250002831,9.286095365121708,24.016515136351373,24.0804230199735,10,1.0,9.286095365121708,7.418340831702174,0.0044228764033675,0.6111111111111112,0.4444444444444444,0.6666666666666666,1.0,0.8333333333333334,0.8333333333333334,1.0,4634,4485,0.9678463530427276,0.0321536469572723,94.65268944072886,0.0204345250058395,-1.2728298743880373e-06,136.43715443867333,173.2327993631933,0.7945712482910711,66.78109494030717,16.085275694914447,5.684844459265036,True,True,0.0049875311720698,0.0024937655860349,lowest_scatter,14.755773328670138,5.577848433974941,True,True,True,True
1724719,5,confirmed_planet_host,success,optimized,422.9458403331227,False,False,False,filter,18,18,1.0,8,8,8,True,0.2495013340376317,15.048915416002274,0.1441071671433746,13.22607535845282,6.459101596020014,5.263719829158053,7,0.7142857142857143,8.40380126708903,2.1043645066053194,0.0023215814865831,0.6666666666666666,0.3888888888888889,0.4444444444444444,1.0,1.0,1.0,1.0,4634,4485,0.9678463530427276,0.0321536469572723,94.6528250608535,0.0204345522797666,-1.2677853111764392e-06,253.7484978064117,281.2800654095312,0.2896619107984814,201.49712071074617,16.085275694914447,5.684844459265036,False,False,0.6583541147132169,0.9975062344139652,lowest_scatter,14.755773328670138,5.577848433974941,False,False,False,False
1718189,5,confirmed_planet_host,success,optimized,427.66837562504224,False,False,False,filter,18,18,1.0,8,8,8,True,0.1865477918181568,15.87159812496975,0.1611435830127447,13.604201400466824,6.529335740528111,4.579630357116031,7,0.8571428571428571,10.924641547182397,5.50278312604653,0.0016804784419339,0.6111111111111112,0.4444444444444444,0.5,1.0,1.0,1.0,1.0,4634,4485,0.9678463530427276,0.0321536469572723,94.65276899174204,0.0204345433994603,-6.40828183529063e-06,248.6156618207829,283.69364795235447,0.0578485618147859,236.84314482102673,16.085275694914447,5.684844459265036,False,False,0.6059850374064838,0.0174563591022443,lowest_scatter,14.755773328670138,5.577848433974941,False,False,False,False
11086270,5,confirmed_planet_host,success,optimized,428.9255888340994,False,False,False,filter,18,18,1.0,8,8,8,True,0.2020020419731736,15.7061838330701,0.1475553750060498,14.365121707235746,7.886065704194121,5.022785282600191,7,0.8571428571428571,12.68922974324775,9.5882169048617,0.0017672729073457,0.7777777777777778,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,4634,4486,0.9680621493310316,0.0319378506689684,94.65146897509112,0.0204342632132465,5.422814524314035e-06,108.5956025930775,124.13981544838887,0.1415028809891498,96.5740904428604,16.085275694914447,5.684844459265036,False,True,0.112219451371571,0.0024937655860349,lowest_scatter,14.755773328670138,5.577848433974941,False,True,True,True
2581554,5,confirmed_planet_host,success,optimized,359.0892411659006,False,False,False,filter,18,18,1.0,8,8,8,True,0.1334527907893061,18.565217667026445,0.1477972920984029,14.75258419473158,7.19945523904678,9.65132815995488,6,0.6666666666666666,7.642880960320107,8.699219340472535,0.1938225512852149,0.8888888888888888,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,4634,4486,0.9680621493310316,0.0319378506689684,94.65277106160649,0.0204345381935127,-0.0001621337687701,8745.033574829806,7871.861279377405,0.9995608510557872,136.74949662182183,16.085275694914447,5.684844459265036,False,True,0.2219451371571072,0.0024937655860349,highest_scatter,17.265028433988043,4.675181478846935,False,True,True,True
2581316,5,confirmed_planet_host,success,optimized,360.3922324159648,False,False,False,filter,18,18,1.0,8,8,8,True,0.1679217091295868,18.842520374804735,0.1480172090232372,14.509836612204069,6.81986464727776,5.658729911903255,6,0.8333333333333334,13.683561187062356,1.355147395427287,0.0169561048731411,0.8888888888888888,0.6666666666666666,0.6666666666666666,1.0,0.0555555555555555,0.0555555555555555,0.1111111111111111,4634,4486,0.9680621493310316,0.0319378506689684,94.65276608252316,0.0204345371457748,-1.1764826528315451e-05,202.40798946213667,761.5910338223638,0.986239189186234,69.45143570846693,16.085275694914447,5.684844459265036,False,False,0.3815461346633416,1.0,lowest_scatter,14.755773328670138,5.577848433974941,False,False,False,False
2574338,5,confirmed_planet_host,success,optimized,361.8012068751268,False,False,False,filter,18,18,1.0,8,8,8,True,0.1947089999448508,18.81198983313516,0.1548443750943988,13.800266755585197,7.051924183436493,9.045568755560344,6,0.8333333333333334,14.687229076358788,3.4790318778983673,0.0030017849499447,0.2777777777777778,0.0555555555555555,0.2777777777777778,4.0,0.9444444444444444,0.9444444444444444,1.0,4634,4485,0.9678463530427276,0.0321536469572723,94.65271477375065,0.0204345288220793,6.208055037371096e-06,482.2928696762642,613.1890947389919,0.0246290124961552,447.6939623877364,16.085275694914447,5.684844459265036,False,False,0.28428927680798,0.5860349127182045,low_scatter,16.276126694754126,5.983956562712842,False,False,False,False
2692377,5,confirmed_planet_host,success,optimized,361.9950702909846,False,False,False,filter,18,18,1.0,8,8,8,False,0.116850416874513,19.15633370890282,0.1274270829744637,6.167722574191398,9.629924285227556,7.833642258081592,15,1.0,14.95798599533178,2.5090012407104547,0.0159402617393935,0.8888888888888888,0.6666666666666666,0.6666666666666666,1.0,0.1111111111111111,0.1111111111111111,0.1666666666666666,4634,4485,0.9678463530427276,0.0321536469572723,94.65248031754165,0.0204344969824887,-0.0002272484113315,2204.6923881329853,1948.957584971263,0.9956274601551844,116.71237551405744,16.085275694914447,5.684844459265036,False,False,0.0498753117206982,0.9625935162094764,highest_scatter,17.265028433988043,4.675181478846935,False,False,False,False
2837111,5,confirmed_planet_host,success,optimized,987.206949666841,False,False,False,filter,18,18,1.0,8,8,8,True,0.3861107500270009,9.176683666883036,0.1141673747915774,7.1107035678559525,6.204720894236629,3.646600900145216,14,0.6428571428571429,8.753917972657554,4.668724083892691,0.0019518241216185,0.5555555555555556,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,4634,4486,0.9680621493310316,0.0319378506689684,94.65254446622566,0.0204345009915414,2.2504686304491983e-06,325.5765286070513,434.2291331428547,0.0185707072989567,318.52561656753244,16.085275694914447,5.684844459265036,False,False,0.8653366583541147,0.1097256857855361,low_scatter,16.276126694754126,5.983956562712842,False,False,False,False
