target_id,quarter,selection_group,injected_period_days,injected_epoch_days,epoch_phase_fraction,injected_duration_hours,injected_depth,in_transit_observation_count,arima_injection_mode,success,error,arima_converged,arima_runtime_seconds,tcf_runtime_seconds,bls_runtime_seconds,total_runtime_seconds,tcf_recovered_period_days,tcf_recovered_epoch_days,tcf_recovered_duration_hours,tcf_score,tcf_raw_pooled_score,tcf_valid_transit_events,tcf_positive_transit_events,tcf_positive_event_fraction,tcf_median_event_score,tcf_period_error_fraction,tcf_exact_period_error_fraction,tcf_period_matched,tcf_exact_period_matched,tcf_exact_period_rank_top10,tcf_exact_period_present_top10,tcf_half_period_rank_top10,tcf_double_period_rank_top10,tcf_triple_period_rank_top10,tcf_top_periods_json,tcf_top_scores_json,bls_recovered_period_days,bls_recovered_transit_time,bls_recovered_duration_hours,bls_recovered_depth,bls_power,bls_sde,bls_period_error_fraction,bls_exact_period_error_fraction,bls_period_matched,bls_exact_period_matched,bls_exact_period_rank_top10,bls_exact_period_present_top10,bls_half_period_rank_top10,bls_double_period_rank_top10,bls_triple_period_rank_top10,bls_top_periods_json,bls_top_sde_json,tcf_fap_threshold,bls_fap_threshold,tcf_global_empirical_p_value,bls_global_empirical_p_value,tcf_passes_fap,bls_passes_fap,tcf_harmonic_recovered,bls_harmonic_recovered,tcf_exact_recovered,bls_exact_recovered,harmonic_both,harmonic_tcf_only,harmonic_bls_only,harmonic_neither,harmonic_union,exact_both,exact_tcf_only,exact_bls_only,exact_neither,exact_union,noise_quartile,robust_flux_scatter_ppm,gap_fraction,lag_one_flux_acf,six_hour_scatter_proxy_ppm
2438513,5,confirmed_planet_host,5.0,445.76052323097974,0.45,4.0,0.001,143,filter,True,,True,0.0167142921127378,11.364944916917011,0.1324959169141948,11.514717875048518,5.000666888962988,445.7661511907851,3.928571428571429,17.984722575338136,17.502136032537123,16,16,1.0,4.496180643834534,0.0001333777925976,0.0001333777925976,True,True,1.0,True,5.0,2.0,3.0,"[5.000666888962988, 10.000333444481495, 15.0, 7.498166055351785, 2.4984994998332777]","[17.984722575338136, 13.29943484275979, 11.905613283143145, 9.358937544202847, 6.931689926053391]",13.38479493164388,448.0042732309797,9.9,0.0071783488106134,0.084461008419822,5.648860955544764,0.3384794931643881,1.6769589863287764,False,False,,False,,,,"[13.384794931643881, 13.54818272757586, 13.221407135711905, 13.058019339779928, 13.711570523507836]","[5.648860955544764, 5.6096191625397385, 5.509883033716079, 5.314369959940829, 5.289610595716347]",16.085275694914447,5.684844459265036,0.004987531172069825,0.012468827930174564,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,highest_scatter,5520.86821340344,0.0321536469572723,0.997967450966772,202.48195783361825
2444412,5,confirmed_planet_host,5.0,445.76042531475105,0.45,2.0,0.001,71,filter,True,,True,0.0194569171871989,11.934482583077624,0.0842292921151965,12.038487708894536,5.000666888962988,445.7766906750149,1.5,34.7865258121555,32.4271944296541,18,18,1.0,8.19926276523201,0.0001333777925976,0.0001333777925976,True,True,1.0,True,,2.0,4.0,"[5.000666888962988, 10.000333444481495, 12.49783261087029, 15.0, 7.498166055351785]","[34.7865258121555, 25.93748235473399, 20.339375093195194, 20.245608735483597, 14.603358424258682]",14.388462820940315,443.754175314751,9.9,0.000870346915756,0.0101009781597223,3.926773221821563,0.4388462820940315,1.877692564188063,False,False,,False,,,5.0,"[14.388462820940315, 14.239079693231078, 14.547182394131378, 11.652884294764922, 14.710570190063356]","[3.926773221821563, 3.5395177662310404, 3.3740886075522387, 3.1524244279847076, 3.1485881275536003]",16.085275694914447,5.684844459265036,0.0024937655860349127,0.341645885286783,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,high_scatter,1105.0141019134894,0.0321536469572723,0.9909382285573693,93.66421297026582
2444412,5,confirmed_planet_host,5.0,445.76042531475105,0.45,4.0,0.0005,143,filter,True,,True,0.0124633330851793,15.800268958089871,0.2416685831267386,16.055277292151004,5.000666888962988,445.7660532573269,3.928571428571429,21.22327992355698,20.94292338390365,16,15,0.9375,5.305819980889245,0.0001333777925976,0.0001333777925976,True,True,1.0,True,,3.0,2.0,"[5.000666888962988, 14.906635545181729, 10.000333444481495, 12.49783261087029, 7.498166055351785]","[21.22327992355698, 18.086367715086308, 14.172800857786385, 12.033660844404443, 11.893205452381164]",14.388462820940315,443.754175314751,9.9,0.0008739440380582,0.0101427252529264,3.9667299238371463,0.4388462820940315,1.877692564188063,False,False,,False,,,4.0,"[14.388462820940315, 14.239079693231078, 14.547182394131378, 14.710570190063356, 11.652884294764922]","[3.9667299238371467, 3.55709585491211, 3.436611515475123, 3.1663826475109844, 3.147568008292447]",16.085275694914447,5.684844459265036,0.004987531172069825,0.3266832917705736,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,high_scatter,1105.0141019134894,0.0321536469572723,0.9909382285573693,93.66421297026582
2444412,5,confirmed_planet_host,5.0,445.76042531475105,0.45,4.0,0.001,143,filter,True,,True,0.0227744169533252,18.006096082972363,0.1442569999489933,18.173674624878913,5.000666888962988,445.7660532573269,3.928571428571429,42.54180457480916,41.487965183466606,16,15,0.9375,10.63545114370229,0.0001333777925976,0.0001333777925976,True,True,1.0,True,,2.0,3.0,"[5.000666888962988, 10.000333444481495, 15.0, 12.49783261087029, 7.498166055351785]","[42.54180457480916, 30.557887789319835, 29.187824860486703, 27.36269123968, 21.92124227723471]",5.000666888962988,445.754175314751,3.9,0.0009335635375118,0.0108346507954572,3.7191702447691353,0.0001333777925976,0.0001333777925976,True,True,1.0,True,,,,"[5.000666888962988, 14.388462820940315, 14.239079693231078, 11.652884294764922, 14.547182394131378]","[3.7191702447691353, 3.4470470929540293, 3.097812536400699, 2.9995472353377584, 2.871763265221544]",16.085275694914447,5.684844459265036,0.0024937655860349127,0.44389027431421446,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,high_scatter,1105.0141019134894,0.0321536469572723,0.9909382285573693,93.66421297026582
2444412,5,confirmed_planet_host,5.0,445.76042531475105,0.45,8.0,0.001,287,filter,True,,True,0.0222580421250313,17.2621341671329,0.1461946659255772,17.43224495789036,5.000666888962988,445.7807134586866,7.571428571428571,31.29600236135917,28.58847880409639,18,18,1.0,7.376538497915758,0.0001333777925976,0.0001333777925976,True,True,1.0,True,,2.0,3.0,"[5.000666888962988, 10.000333444481495, 15.0, 7.498166055351785, 12.493164388129378]","[31.29600236135917, 25.09484966114699, 21.729788337804422, 21.04535345012525, 17.58275567490326]",5.000666888962988,445.766675314751,7.5,0.0009547053060063,0.0151814954475246,4.581639438937176,0.0001333777925976,0.0001333777925976,True,True,1.0,True,,2.0,3.0,"[5.000666888962988, 10.000333444481495, 14.995331777259088, 11.671557185728577, 14.402467489163055]","[4.581639438937176, 3.1912803567244987, 3.1398782295732444, 2.8657677188344897, 2.7813328330204703]",16.085275694914447,5.684844459265036,0.0024937655860349127,0.12718204488778054,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,high_scatter,1105.0141019134894,0.0321536469572723,0.9909382285573693,93.66421297026582
2444412,5,confirmed_planet_host,10.0,448.01042531475105,0.45,2.0,0.001,40,filter,True,,True,0.0172285409644246,11.946561082964765,0.0915329591371119,12.055681332945824,10.000333444481496,448.03056127576144,1.5,26.49656113052579,26.618119728833346,10,10,1.0,8.378948333434753,3.33444481494638e-05,3.33444481494638e-05,True,True,1.0,True,2.0,,,"[10.000333444481495, 5.000666888962988, 15.0, 13.333444481493832, 13.99633211070357]","[26.496561130525794, 23.188436232269073, 20.462703307277824, 8.695031786337474, 8.515481459164494]",14.388462820940315,443.754175314751,9.9,0.0008849042528592,0.0102699261291823,3.854289583525083,0.2805768589529842,0.4388462820940315,False,False,,False,,,,"[14.388462820940315, 14.239079693231078, 14.547182394131378, 14.710570190063356, 14.052350783594532]","[3.854289583525083, 3.4359748747612975, 3.2754028839665237, 3.230395512161593, 2.997011834356004]",16.085275694914447,5.684844459265036,0.004987531172069825,0.3740648379052369,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,high_scatter,1105.0141019134894,0.0321536469572723,0.9909382285573693,93.66421297026582
2444412,5,confirmed_planet_host,10.0,448.01042531475105,0.45,4.0,0.0005,81,filter,True,,True,0.0104926249478012,13.208481207955629,0.1163820000365376,13.335901875048876,10.000333444481496,448.0198047749335,3.928571428571429,19.007925295722277,18.344738187159436,9,9,1.0,6.335975098574092,3.33444481494638e-05,3.33444481494638e-05,True,True,1.0,True,,,,"[10.000333444481495, 14.906635545181729, 10.663221073691231, 14.071023674558187, 13.417472490830278]","[19.007925295722277, 18.377597887268536, 6.64954842833795, 6.500042119138072, 6.372406031992845]",14.388462820940315,443.754175314751,9.9,0.0008847892045389,0.0102685909138221,3.9195249496915583,0.2805768589529842,0.4388462820940315,False,False,,False,,,,"[14.388462820940315, 14.239079693231078, 14.547182394131378, 14.710570190063356, 12.161720573524509]","[3.9195249496915587, 3.4969521277616447, 3.3786683226383984, 3.2455237119936924, 3.07041791314107]",16.085275694914447,5.684844459265036,0.004987531172069825,0.34413965087281795,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,high_scatter,1105.0141019134894,0.0321536469572723,0.9909382285573693,93.66421297026582
2444412,5,confirmed_planet_host,10.0,448.01042531475105,0.45,4.0,0.001,81,filter,True,,True,0.0140223749913275,12.22237208415754,0.2107795840129256,12.447857999941334,10.000333444481496,448.0198047749335,3.928571428571429,36.68928889337909,34.51241673209801,9,9,1.0,12.229762964459695,3.33444481494638e-05,3.33444481494638e-05,True,True,1.0,True,3.0,,,"[10.000333444481495, 14.995331777259088, 5.000666888962988, 13.328776258752919, 10.635211737245749]","[36.68928889337909, 28.88934487440324, 12.240668278318305, 7.439127958377456, 7.302180629551701]",14.388462820940315,443.754175314751,9.9,0.0009051676555747,0.0105050969381612,3.526912186752897,0.2805768589529842,0.4388462820940315,False,False,2.0,True,,,,"[14.388462820940315, 10.000333444481495, 14.239079693231078, 15.0, 14.547182394131378]","[3.526912186752897, 3.4318322630290194, 3.139587784154402, 2.956304013549474, 2.913612555489703]",16.085275694914447,5.684844459265036,0.0024937655860349127,0.5586034912718204,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,high_scatter,1105.0141019134894,0.0321536469572723,0.9909382285573693,93.66421297026582
2444412,5,confirmed_planet_host,10.0,448.01042531475105,0.45,8.0,0.001,161,filter,True,,True,0.0138020841404795,8.537408417090774,0.0805318329948932,8.632052125176415,10.000333444481496,448.0343458931531,7.571428571428571,24.741112836569695,23.86768389820367,9,9,1.0,8.2470376121899,3.33444481494638e-05,3.33444481494638e-05,True,True,1.0,True,3.0,,,"[10.000333444481495, 14.906635545181729, 5.000666888962988, 13.333444481493832, 14.74324774924975]","[24.741112836569698, 18.41843657465351, 12.329192971410283, 10.208233085947324, 6.927156563024813]",9.99566522174058,448.02917531475106,8.700000000000001,0.0011056456102643,0.0143381256425936,4.132326705513746,0.0004334778259419,0.0004334778259419,True,True,1.0,True,,,,"[9.99566522174058, 15.0, 14.383794598199401, 14.01033677892631, 14.239079693231078]","[4.132326705513746, 2.978022097829975, 2.77396271124346, 2.582761672855749, 2.548094202713716]",16.085275694914447,5.684844459265036,0.004987531172069825,0.26932668329177056,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,high_scatter,1105.0141019134894,0.0321536469572723,0.9909382285573693,93.66421297026582
2571238,5,confirmed_planet_host,10.0,448.010520211632,0.45,4.0,0.0005,81,filter,True,,True,0.0171007921453565,13.735950083006172,0.1499071668367833,13.903630584012715,10.000333444481496,448.01989968427085,3.928571428571429,26.56433540202466,24.028188837502302,9,9,1.0,8.854778467341553,3.33444481494638e-05,3.33444481494638e-05,True,True,1.0,True,5.0,,,"[10.000333444481495, 9.286095365121708, 14.995331777259088, 13.991663887962655, 5.000666888962988]","[26.56433540202466, 22.92866829959767, 19.555322316816362, 15.216184812379394, 10.274945362095998]",9.286095365121708,451.75427021163193,2.7,0.0005856121910693,0.0043548754544836,6.773177778755536,0.0713904634878291,0.0713904634878291,False,False,2.0,True,4.0,,,"[9.286095365121708, 10.000333444481495, 4.641213737912638, 5.000666888962988, 3.0960320106702235]","[6.773177778755536, 5.344651997376374, 4.3405623394985104, 4.073164779392813, 3.395616530900096]",16.085275694914447,5.684844459265036,0.004987531172069825,0.0024937655860349127,True,True,True,False,True,False,False,True,False,False,True,False,True,False,False,True,lowest_scatter,136.43715443867333,0.0321536469572723,0.7945712482910711,66.78109494030717
2581554,5,confirmed_planet_host,5.0,445.76035525973566,0.45,4.0,0.001,143,filter,True,,True,0.0138634999748319,11.374192042043433,0.1430450419429689,11.531671958975494,5.000666888962988,445.7659831870611,3.928571428571429,23.073210491146924,20.824423880132837,16,16,1.0,5.768302622786731,0.0001333777925976,0.0001333777925976,True,True,1.0,True,,2.0,3.0,"[5.000666888962988, 10.000333444481495, 15.0, 12.49783261087029, 7.498166055351785]","[23.073210491146924, 18.783962806781155, 16.577731065392015, 13.815218601928546, 11.730924644930557]",7.642880960320107,445.3666052597357,9.9,0.0127117901642684,0.1938329308282114,8.645334103295982,0.2357119039679893,0.5285761920640214,False,False,,False,,,,"[7.642880960320107, 7.540180060020007, 7.437479159719907, 7.806268756252084, 7.885628542847616]","[8.645334103295982, 7.915074414496394, 5.785884094222502, 5.733560819031104, 4.800358105763278]",16.085275694914447,5.684844459265036,0.004987531172069825,0.0024937655860349127,True,True,True,False,True,False,False,True,False,False,True,False,True,False,False,True,highest_scatter,8745.033574829806,0.03193785066896848,0.9995608510557872,136.74949662182183
2581554,5,confirmed_planet_host,10.0,448.01035525973566,0.45,4.0,0.001,81,filter,True,,True,0.0131660839542746,14.425528791034594,0.145839333999902,14.585375833092256,10.000333444481496,448.0197347046677,3.928571428571429,20.35343282402354,17.47254149738893,9,9,1.0,6.784477608007847,3.33444481494638e-05,3.33444481494638e-05,True,True,1.0,True,,,,"[10.000333444481495, 13.333444481493832, 14.995331777259088, 14.16438812937646, 13.991663887962655]","[20.35343282402354, 17.950040526275117, 9.15101237470243, 7.984499149251894, 6.450444388319526]",7.642880960320107,445.3666052597357,9.9,0.0126963065778287,0.1935968327727413,8.745819464617172,0.2357119039679893,0.2357119039679893,False,False,,False,,,,"[7.642880960320107, 7.540180060020007, 7.437479159719907, 7.848282760920307, 7.927642547515839]","[8.745819464617172, 7.979416882822357, 5.858201368571166, 5.180304042658584, 4.7624529621250655]",16.085275694914447,5.684844459265036,0.004987531172069825,0.0024937655860349127,True,True,True,False,True,False,False,True,False,False,True,False,True,False,False,True,highest_scatter,8745.033574829806,0.03193785066896848,0.9995608510557872,136.74949662182183
