run_id,config_hash,star_id,treatment,success,runtime_seconds,diagnostics,error
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_4544745_q5,arima,1,0.0062620001845061,"{""allow_missing"":true,""finite_innovation_count"":4485,""fit_maxiter"":200,""fit_runtime_seconds"":0.1649007499217987,""mode"":""cadence_grid"",""order"":[1,1,0],""transform_mode"":""fixed_base_parameters""}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_4544745_q5,gp,1,0.0007634996436536,"{""aic"":-5424.304340591012,""anchor_point_approximation"":true,""background_policy"":""two_sided_gp_posterior_mean"",""bic"":-5411.487353042026,""converged"":false,""estimated_parameter_count"":2,""finite_residual_count"":4485,""flux_offset"":0.0,""initial_length_scale_days"":3.0,""initial_signal_variance"":1.6313417447037516e-07,""injection_mode"":""fixed_base_hyperparameters_and_operator"",""kernel_family"":""constant_times_rbf"",""length_scale_at_lower_bound"":true,""length_scale_at_upper_bound"":false,""length_scale_days"":1.0,""log_marginal_likelihood"":2714.152170295506,""max_length_scale_days"":30.0,""max_train_points"":512,""measurement_noise_fraction"":0.2,""measurement_noise_variance"":3.262683489407503e-08,""message"":""filtered with fixed base GP hyperparameters"",""min_length_scale_days"":1.0,""missing_cadence_policy"":""train_and_residuals_only_on_finite_observations_no_interpolation"",""model_name"":""smooth_anchor_gp"",""n_restarts_optimizer"":0,""observation_equation"":""normalized_flux_t = smooth_gp_background(time_t) + measurement_noise"",""optimize_kernel"":true,""optimizer_warning_count"":1,""optimizer_warning_message"":""The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified lower bound 1.0. Decreasing the bound and calling fit again may find a better value."",""signal_variance"":6.473408968846124e-08,""signal_variance_at_lower_bound"":false,""signal_variance_at_upper_bound"":false,""signal_variance_lower_bound"":1.6313417447037517e-11,""signal_variance_upper_bound"":0.0016313417447037517,""status"":""1"",""time_origin_days"":491.1642099435121,""training_point_count"":512}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_4544745_q5,kalman,1,0.0045156250707805,"{""aic"":-56658.0786341558,""bic"":-56632.44465905782,""converged"":true,""finite_residual_count"":4485,""initial_state"":0.0,""initial_variance"":1.924489613328175e-06,""log_likelihood"":28333.0393170779,""measurement_variance"":1.8617949831371524e-07,""message"":""filtered with supplied parameters"",""missing_cadence_policy"":""prediction_only_no_update"",""model_name"":""local_level"",""observation_equation"":""normalized_flux_t = background_t + measurement_noise"",""process_variance"":9.684488173166597e-11,""state_equation"":""background_t = background_t_minus_1 + process_noise"",""status"":""0""}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_4544745_q5,raw,1,,"{""finite_observation_count"":4485,""identity"":true}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_4818593_q5,arima,1,0.0064944578334689,"{""allow_missing"":true,""finite_innovation_count"":4485,""fit_maxiter"":200,""fit_runtime_seconds"":0.17742266599088907,""mode"":""cadence_grid"",""order"":[1,1,0],""transform_mode"":""fixed_base_parameters""}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_4818593_q5,gp,1,0.0010230839252471,"{""aic"":-5424.644602498853,""anchor_point_approximation"":true,""background_policy"":""two_sided_gp_posterior_mean"",""bic"":-5411.827614949867,""converged"":false,""estimated_parameter_count"":2,""finite_residual_count"":4485,""flux_offset"":0.0,""initial_length_scale_days"":3.0,""initial_signal_variance"":1.2606776306276514e-07,""injection_mode"":""fixed_base_hyperparameters_and_operator"",""kernel_family"":""constant_times_rbf"",""length_scale_at_lower_bound"":true,""length_scale_at_upper_bound"":false,""length_scale_days"":1.0,""log_marginal_likelihood"":2714.3223012494263,""max_length_scale_days"":30.0,""max_train_points"":512,""measurement_noise_fraction"":0.2,""measurement_noise_variance"":2.521355261255303e-08,""message"":""filtered with fixed base GP hyperparameters"",""min_length_scale_days"":1.0,""missing_cadence_policy"":""train_and_residuals_only_on_finite_observations_no_interpolation"",""model_name"":""smooth_anchor_gp"",""n_restarts_optimizer"":0,""observation_equation"":""normalized_flux_t = smooth_gp_background(time_t) + measurement_noise"",""optimize_kernel"":true,""optimizer_warning_count"":1,""optimizer_warning_message"":""The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified lower bound 1.0. Decreasing the bound and calling fit again may find a better value."",""signal_variance"":9.946046864289553e-08,""signal_variance_at_lower_bound"":false,""signal_variance_at_upper_bound"":false,""signal_variance_lower_bound"":1.2606776306276515e-11,""signal_variance_upper_bound"":0.0012606776306276514,""status"":""1"",""time_origin_days"":491.16419442278857,""training_point_count"":512}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_4818593_q5,kalman,1,0.0045183338224887,"{""aic"":-60750.669766314866,""bic"":-60725.03579121689,""converged"":true,""finite_residual_count"":4485,""initial_state"":0.0,""initial_variance"":1.5049100482211351e-06,""log_likelihood"":30379.334883157433,""measurement_variance"":1.5291667738296095e-13,""message"":""filtered with supplied parameters"",""missing_cadence_policy"":""prediction_only_no_update"",""model_name"":""local_level"",""observation_equation"":""normalized_flux_t = background_t + measurement_noise"",""process_variance"":7.578356877890723e-08,""state_equation"":""background_t = background_t_minus_1 + process_noise"",""status"":""0""}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_4818593_q5,raw,1,,"{""finite_observation_count"":4485,""identity"":true}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_5171052_q5,arima,1,0.0062473327852785,"{""allow_missing"":true,""finite_innovation_count"":4485,""fit_maxiter"":200,""fit_runtime_seconds"":0.1503713340498507,""mode"":""cadence_grid"",""order"":[1,1,0],""transform_mode"":""fixed_base_parameters""}",
demo50_d4f2293ed6d030b2,d4f2293ed6d030b2,kic_5171052_q5,gp,1,0.0009136660955846,"{""aic"":-4621.682861225314,""anchor_point_approximation"":true,""background_policy"":""two_sided_gp_posterior_mean"",""bic"":-4608.865873676328,""converged"":false,""estimated_parameter_count"":2,""finite_residual_count"":4485,""flux_offset"":0.0,""initial_length_scale_days"":3.0,""initial_signal_variance"":3.878346259560167e-07,""injection_mode"":""fixed_base_hyperparameters_and_operator"",""kernel_family"":""constant_times_rbf"",""length_scale_at_lower_bound"":true,""length_scale_at_upper_bound"":false,""length_scale_days"":1.0,""log_marginal_likelihood"":2312.841430612657,""max_length_scale_days"":30.0,""max_train_points"":512,""measurement_noise_fraction"":0.2,""measurement_noise_variance"":7.756692519120334e-08,""message"":""filtered with fixed base GP hyperparameters"",""min_length_scale_days"":1.0,""missing_cadence_policy"":""train_and_residuals_only_on_finite_observations_no_interpolation"",""model_name"":""smooth_anchor_gp"",""n_restarts_optimizer"":0,""observation_equation"":""normalized_flux_t = smooth_gp_background(time_t) + measurement_noise"",""optimize_kernel"":true,""optimizer_warning_count"":1,""optimizer_warning_message"":""The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified lower bound 1.0. Decreasing the bound and calling fit again may find a better value."",""signal_variance"":2.259807625524872e-07,""signal_variance_at_lower_bound"":false,""signal_variance_at_upper_bound"":false,""signal_variance_lower_bound"":3.878346259560167e-11,""signal_variance_upper_bound"":0.003878346259560167,""status"":""1"",""time_origin_days"":491.1641425303096,""training_point_count"":512}",
