trial,trial_seed,success,bls_max_power,bls_best_period,bls_best_duration,bls_best_epoch,tcf_max_score,tcf_best_raw_pooled_score,tcf_best_period,tcf_best_duration,tcf_best_epoch,tcf_valid_transit_events,tcf_positive_event_fraction,error
53,15771636255349277588,True,0.0005893397679536913,12.93993993993994,0.0625,446.51122690278135,8.427651576696205,10.021633548406852,12.941794179417942,0.36607142857142855,446.66903521281006,8,1.0,
54,15937575736191148391,True,0.0005244893054183819,11.874874874874875,0.0625,446.42372690278137,8.664835405326814,6.249157568304227,12.98939893989399,0.0625,453.3355850657989,7,0.8571428571428571,
55,10325427062918895968,True,0.0005636182405977205,12.995995995995996,0.0625,444.58622690278133,8.487884559296727,8.172844397426912,10.84018401840184,0.2648809523809524,448.82854784815083,9,0.6666666666666666,
56,6385026544703117126,True,0.0006115962589563459,11.664664664664665,0.0625,448.98622690278137,8.193560682440252,5.757930359297991,10.43974397439744,0.0625,447.5365472491506,9,0.7777777777777778,
57,7089533376525680353,True,0.0004900873132346953,9.114114114114114,0.0625,448.89872690278133,8.833542662960685,5.515326126383632,13.023002300230022,0.0625,448.9295430034259,7,0.8571428571428571,
58,9784556000975385946,True,0.0006334440986686095,13.612612612612612,0.1125,452.01122690278135,11.363089510359949,12.061962421905209,14.23972397239724,0.0625,452.6849108735816,7,0.7142857142857143,
59,2258503542347442412,True,0.0006506984839630572,14.957957957957959,0.0625,447.36747690278133,8.474574722773042,8.908785536929466,12.833983398339834,0.0625,449.5405248763685,6,1.0,
60,9756491276672904727,True,0.0005788740021823163,11.804804804804805,0.0625,454.2549769027813,8.682474144120091,6.991224828152527,11.796479647964796,0.0625,454.32695353068675,8,0.75,
61,16986779296799758543,True,0.0006041407937462721,10.45945945945946,0.1125,446.14872690278133,9.542113904045728,11.052486869448837,14.642964296429643,0.2648809523809524,454.6820525982469,6,0.8333333333333334,
62,560145743095768341,True,0.00046639692888008255,12.28128128128128,0.0625,453.67997690278133,8.081682636858853,5.571016821625845,13.042604260426042,0.0625,453.8968327929158,7,0.8571428571428571,
63,7707745130420097610,True,0.0005083012152977718,12.30930930930931,0.0625,455.1924769027813,9.46124564573447,7.0138229470087765,14.120712071207121,0.0625,451.19545327132994,7,0.7142857142857143,
64,8258576059954637546,True,0.000629020108639952,14.901901901901901,0.0625,446.01747690278137,8.278418217964921,5.607511521570956,12.951595159515952,0.0625,455.42158192684843,7,0.7142857142857143,
65,4816009779697088731,True,0.0005590728509418859,13.122122122122121,0.0625,447.9112269027813,7.198003673803952,5.831541080548068,9.403640364036404,0.0625,448.499830790344,10,0.8,
66,17128363077708656523,True,0.0005113413688386416,12.505505505505505,0.0625,445.54872690278137,8.250481368546902,5.730577634149524,12.968396839683969,0.0625,448.7808923191261,7,0.7142857142857143,
67,11838686175724677370,True,0.0005353143584787364,13.22022022022022,0.0625,455.92997690278133,8.073685017092807,5.9447665061482216,14.6009600960096,0.0625,448.29034154938586,7,0.8571428571428571,
68,2280889229960175214,True,0.000561239995338511,13.99099099099099,0.1125,444.18622690278136,8.5448798258569,5.1785239585354,13.508850885088508,0.0625,455.0382841990934,7,0.7142857142857143,
69,15497647443497559464,True,0.0005018885701436371,12.015015015015015,0.1125,449.61747690278133,8.658979519243276,6.7496361466144945,14.882388238823882,0.4166666666666667,444.6088238190664,5,0.8,
70,6665822427193663627,True,0.000556991353494949,9.352352352352352,0.1125,448.57997690278137,9.673651537964114,5.749307569190261,13.665666566656665,0.0625,449.39481393020606,5,0.8,
71,8931992086758499766,True,0.0006670746560451628,11.86086086086086,0.0625,444.88622690278135,12.779828218230707,13.806836771844626,11.867886788678868,0.0625,444.9212761424299,6,0.6666666666666666,
