target_id,quarter,sample_stratum,case_index,pipeline,branch,detector,injected_period_days,injected_epoch_days,requested_duration_hours,requested_depth,phase_fraction,success,error,recovered_period_days,recovered_epoch_days,recovered_duration_hours,mes,max_ses,observed_event_count,expected_event_count,observability_fraction,period_cadences,duration_cadences,period_exact_fractional_error,exact_period_recovered,harmonic_period_recovered,runtime_seconds,wavelet,segment_count,n_period_trials,n_duration_trials,radius_ratio,realized_max_depth_on_observed_cadences,in_transit_cadence_count,period_ratio,period_pattern,max_ses_to_mes_ratio,event_support_fraction,single_event_dominance_flag,recovered_period_cluster
1431344,5,gap_heavy,4,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,445.0104384814403,4.0,0.0002,0.15,True,,12.260731088463215,449.64086386159033,9.808584870770574,94.28949966677489,85.67167824616584,3,8,0.375,600,20,0.2260731088463217,False,False,0.3998497081920504,db6,44,686,7,0.0132676446161727,0.0001999980667507,85,1.2260731088463215,unrelated,0.908602533144571,0.375,True,1
1431344,5,gap_heavy,5,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,451.0104384814403,8.0,0.0005,0.75,True,,12.260731088463215,449.64086386159033,9.808584870770574,96.01422400913984,85.67167824616584,3,8,0.375,600,20,0.2260731088463217,False,False,0.3997220410965383,db6,44,686,7,0.0209698320098783,0.0004999991196493,154,1.2260731088463215,unrelated,0.8922811086616763,0.375,True,1
10677499,5,high_scatter,0,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,443.8105127709467,2.0,0.0002,0.15,True,,14.304007886676118,446.9433905643891,9.808462550863624,55.31323527475918,56.70784043172604,3,7,0.4285714285714285,700,20,6.152003943338059,False,False,0.4009074997156858,db6,43,686,7,0.0132896965331359,0.0001999850650827,225,7.152003943338059,unrelated,1.0252128654207153,0.42857142857142855,True,1
10677499,5,high_scatter,1,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,444.41051277094664,4.0,0.0005,0.45,True,,14.304007886676118,446.9433905643891,9.808462550863624,55.39837918622895,56.70784043172604,3,7,0.4285714285714285,700,20,6.152003943338059,False,False,0.4004277093335986,db6,43,686,7,0.0209786417283954,0.0004999951337439,418,7.152003943338059,unrelated,1.0236371761183691,0.42857142857142855,True,1
10677499,5,high_scatter,2,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,447.26051277094666,2.0,0.0005,0.75,True,,14.160967807809357,447.0864306432559,9.808462550863624,55.58760277645332,56.70784043172604,3,7,0.4285714285714285,693,20,1.8321935615618712,False,False,0.4000781248323619,db6,43,686,7,0.0210136531127274,0.000499995382505,97,2.8321935615618714,unrelated,1.0201526527376577,0.42857142857142855,True,0
10677499,5,high_scatter,3,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,445.76051277094666,8.0,0.0002,0.45,True,,14.304007886676118,446.9433905643891,9.808462550863624,55.291577303748106,56.70784043172604,3,7,0.4285714285714285,700,20,1.8608015773352236,False,False,0.4009857499040663,db6,43,686,7,0.0132623429222056,0.0001999998158943,305,2.8608015773352236,unrelated,1.0256144461243635,0.42857142857142855,True,1
10677499,5,high_scatter,4,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,445.01051277094666,4.0,0.0002,0.15,True,,14.304007886676118,446.9433905643891,9.808462550863624,55.25485273702601,56.70784043172604,3,7,0.4285714285714285,700,20,0.4304007886676118,False,False,0.3983592083677649,db6,43,686,7,0.013267644438073,0.0001999991475386,85,1.4304007886676118,unrelated,1.0262961101645718,0.42857142857142855,True,1
10677499,5,high_scatter,5,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,451.01051277094666,8.0,0.0005,0.75,True,,14.160967807809357,447.0864306432559,9.808462550863624,58.07327662089649,60.08417947708543,3,7,0.4285714285714285,693,20,0.4160967807809356,False,False,0.3978902921080589,db6,43,686,7,0.0209698319388811,0.000499999632435,154,1.4160967807809357,unrelated,1.0346269915044772,0.42857142857142855,True,0
2996004,5,high_scatter,0,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,443.81035493959354,2.0,0.0002,0.15,True,,9.195538860512896,444.9408148622315,9.80857478454709,26.214271037045727,25.751604685811024,5,11,0.4545454545454545,450,20,3.5977694302564487,False,False,0.4030322078615427,db6,43,686,7,0.0132896972204048,0.0001999998638709,229,4.597769430256448,unrelated,0.9823505925234057,0.45454545454545453,True,0
2996004,5,high_scatter,1,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,444.4103549395935,4.0,0.0005,0.45,True,,11.995069580269046,448.4759886908287,5.885144870728254,35.27956550565598,28.381077193476283,6,8,0.75,587,12,4.997534790134523,False,False,0.5640794169157743,db6,43,686,7,0.0209786419970414,0.0004999998843283,418,5.997534790134523,unrelated,0.8044622088366213,0.75,True,2
2996004,5,high_scatter,2,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,447.2603549395935,2.0,0.0005,0.75,True,,9.175104329711758,445.0429875162372,9.80857478454709,23.64157503990945,25.751604685811024,5,11,0.4545454545454545,449,20,0.8350208659423515,False,False,0.4415864581242203,db6,43,686,7,0.0210136542139983,0.0004999927773806,96,1.8350208659423515,unrelated,1.089250806781681,0.45454545454545453,True,0
2996004,5,high_scatter,3,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,445.7603549395935,8.0,0.0002,0.45,True,,9.195538860512896,444.9408148622315,9.80857478454709,26.527169280197793,25.44899347803685,5,11,0.4545454545454545,450,20,0.8391077721025795,False,False,0.4019531249068677,db6,43,686,7,0.0132623429631687,0.0001999999660503,305,1.839107772102579,unrelated,0.9593557913860871,0.45454545454545453,True,0
2996004,5,high_scatter,4,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,445.0103549395935,4.0,0.0002,0.15,True,,9.195538860512896,444.9408148622315,9.80857478454709,26.44679592876307,25.751604685811024,5,11,0.4545454545454545,450,20,0.0804461139487102,False,False,0.4022537502460181,db6,43,686,7,0.0132676446014897,0.0001999985615801,85,0.9195538860512895,unrelated,0.9737135929499888,0.45454545454545453,True,0
2996004,5,high_scatter,5,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,451.0103549395935,8.0,0.0005,0.75,True,,10.62595601659268,449.7837986621016,7.846859827637672,27.342506192998936,23.602627340062963,6,9,0.6666666666666666,520,16,0.0625956016592681,False,False,0.4041515002027154,db6,43,686,7,0.0209698320040246,0.0004999990604636,154,1.062595601659268,unrelated,0.8632210658914079,0.6666666666666666,True,1
10718455,5,long_memory,0,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,443.8111347903221,2.0,0.0002,0.15,True,,8.296294540559757,443.9198779977196,9.808427043026311,123.74745704874444,95.35217254215496,7,12,0.5833333333333334,406,20,3.1481472702798783,False,False,0.4004854578524828,db6,43,686,7,0.0132896963156979,0.0001999777204589,225,4.148147270279878,unrelated,0.7705384402735282,0.5833333333333334,False,0
10718455,5,long_memory,1,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,444.4111347903221,4.0,0.0005,0.45,True,,8.296294540559757,443.9198779977196,9.808427043026311,121.07058770820224,92.41432722203818,7,12,0.5833333333333334,406,20,3.1481472702798783,False,False,0.4001789167523384,db6,43,686,7,0.020978641643405,0.0004999924604053,418,4.148147270279878,unrelated,0.7633094789691628,0.5833333333333334,False,0
10718455,5,long_memory,2,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,447.2611347903221,2.0,0.0005,0.75,True,,8.316728763566061,443.8994437747133,9.808427043026311,139.08976807451398,115.93768579769583,6,12,0.5,407,20,0.6633457527132123,False,False,0.3994694580323994,db6,43,686,7,0.0210136527643199,0.0004999966060073,97,1.6633457527132123,unrelated,0.8335457553972268,0.5,True,0
10718455,5,long_memory,3,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,445.7611347903221,8.0,0.0002,0.45,True,,8.357597209578671,443.9198779977196,9.808427043026311,125.56238018217778,94.84068526212472,9,12,0.75,409,20,0.6715194419157342,False,False,0.3996154167689383,db6,43,686,7,0.0132623429092422,0.00019999980675,305,1.6715194419157342,unrelated,0.7553272335592945,0.75,False,0
10718455,5,long_memory,4,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,445.0111347903221,4.0,0.0002,0.15,True,,8.296294540559757,443.9198779977196,9.808427043026311,123.21022647357763,94.84068526212472,7,12,0.5833333333333334,406,20,0.1703705459440243,False,False,0.3998270421288907,db6,43,686,7,0.0132676443863691,0.000199998658407,85,0.8296294540559757,unrelated,0.7697468625501087,0.5833333333333334,False,0
10718455,5,long_memory,5,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,451.0111347903221,8.0,0.0005,0.75,True,,8.357597209578671,444.0016148897448,9.808427043026311,138.39522118060933,94.84068526212472,8,12,0.6666666666666666,409,20,0.1642402790421329,False,False,0.398973916657269,db6,43,686,7,0.0209698319182679,0.0004999989464818,154,0.8357597209578671,unrelated,0.6852887292860725,0.6666666666666666,False,0
11245408,5,long_memory,0,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,443.8107566442239,2.0,0.0002,0.15,True,,2.94253187533468,445.6971814974859,9.808439584448934,412.6069623117489,388.5734626239297,7,32,0.21875,144,20,0.47126593766734,False,False,0.4017428746446967,db6,43,686,7,0.0132896963928368,0.0001999772331097,225,1.47126593766734,3P/2,0.9417520742908345,0.21875,True,0
11245408,5,long_memory,1,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,444.41075664422385,4.0,0.0005,0.45,True,,2.94253187533468,445.6971814974859,9.808439584448934,416.230433822716,389.1357916654816,7,32,0.21875,144,20,0.47126593766734,False,False,0.4027530420571565,db6,43,686,7,0.0209786416735582,0.0004999922492162,419,1.47126593766734,3P/2,0.9349047067308519,0.21875,True,0
11245408,5,long_memory,2,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,447.2607566442239,2.0,0.0005,0.75,True,,2.94253187533468,445.6971814974859,9.808439584448934,413.15115782015494,389.1357916654816,7,32,0.21875,144,20,0.4114936249330639,False,False,0.4003947088494897,db6,43,686,7,0.0210136528879262,0.0004999940281266,97,0.588506375066936,unrelated,0.9418726882398638,0.21875,True,0
11245408,5,long_memory,3,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,445.7607566442239,8.0,0.0002,0.45,True,,2.94253187533468,445.6971814974859,9.808439584448934,413.35259185481743,389.1357916654816,7,32,0.21875,144,20,0.4114936249330639,False,False,0.3994145421311259,db6,43,686,7,0.0132623429138476,0.0001999998703731,305,0.588506375066936,unrelated,0.9414136970070298,0.21875,True,0
11245408,5,long_memory,4,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,445.0107566442239,4.0,0.0002,0.15,True,,2.94253187533468,445.6971814974859,9.808439584448934,413.1595254725725,389.1357916654816,7,32,0.21875,144,20,0.705746812466532,False,False,0.3996656253002584,db6,43,686,7,0.0132676444047126,0.000199998555005,85,0.294253187533468,unrelated,0.9418536126460777,0.21875,True,0
11245408,5,long_memory,5,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,451.0107566442239,8.0,0.0005,0.75,True,,2.94253187533468,445.6971814974859,9.808439584448934,413.1107775324223,389.1357916654816,7,32,0.21875,144,20,0.705746812466532,False,False,0.3988520000129938,db6,43,686,7,0.0209698319255802,0.0004999991226549,154,0.294253187533468,unrelated,0.9419647533522433,0.21875,True,0
10223890,5,quiet_low_scatter,0,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,443.810414034572,2.0,0.0002,0.15,True,,13.915774834924378,447.6993529891952,9.808475654572248,101.06450044908534,94.6913747630796,4,7,0.5714285714285714,681,20,5.957887417462189,False,False,0.397744667250663,db6,43,686,7,0.0132896966135211,0.0001999887724913,226,6.957887417462189,unrelated,0.9369400169427797,0.5714285714285714,True,2
10223890,5,quiet_low_scatter,1,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,444.410414034572,4.0,0.0005,0.45,True,,2.0025637794751674,444.3685581314967,3.9233902618288994,168.47738734909206,88.35392719335665,27,47,0.574468085106383,98,8,0.0012818897375836,True,True,0.3982219160534441,db6,43,686,7,0.0209786417598182,0.0004999965330922,418,1.0012818897375837,P,0.5244260288194267,0.574468085106383,False,0
10223890,5,quiet_low_scatter,2,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,447.260414034572,2.0,0.0005,0.75,True,,13.956643483485095,447.576747043513,9.808475654572248,105.78356076774024,94.6913747630796,3,7,0.4285714285714285,683,20,1.791328696697019,False,False,0.3987259999848902,db6,43,686,7,0.0210136532415482,0.0004999965410847,97,2.791328696697019,unrelated,0.8951426296850151,0.42857142857142855,True,2
10223890,5,quiet_low_scatter,3,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,445.760414034572,8.0,0.0002,0.45,True,,13.936209159204736,447.6380500163541,9.808475654572248,101.04268297738376,94.6913747630796,3,7,0.4285714285714285,682,20,1.787241831840947,False,False,0.3985704169608652,db6,43,686,7,0.0132623429269978,0.0001999997639859,305,2.787241831840947,unrelated,0.9371423241430973,0.42857142857142855,True,2
10223890,5,quiet_low_scatter,4,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,445.010414034572,4.0,0.0002,0.15,True,,13.915774834924378,447.6993529891952,9.808475654572248,101.05541370368394,94.6913747630796,4,7,0.5714285714285714,681,20,0.3915774834924377,False,False,0.3989567500539124,db6,43,686,7,0.0132676444571859,0.000199999446958,85,1.3915774834924377,unrelated,0.9370242651297725,0.5714285714285714,True,2
10223890,5,quiet_low_scatter,5,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,451.010414034572,8.0,0.0005,0.75,True,,10.523677004384808,447.3315351521487,9.808475654572248,102.75996151623966,94.6913747630796,7,9,0.7777777777777778,515,20,0.0523677004384808,False,False,0.3987181670963764,db6,43,686,7,0.0209698319465003,0.000499999824705,154,1.0523677004384808,unrelated,0.921481220563858,0.7777777777777778,True,1
2715763,5,quiet_low_scatter,0,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,443.81040446208937,2.0,0.0002,0.15,True,,2.0025840413291007,443.776104695964,2.94257246889174,61.97519180595499,33.83397153334831,27,48,0.5625,98,6,0.0012920206645503,True,True,0.3995470418594777,db6,43,686,7,0.0132896972210777,0.0001999998389237,229,1.0012920206645504,P,0.54592766149531,0.5625,False,0
2715763,5,quiet_low_scatter,1,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,444.41040446208933,4.0,0.0005,0.45,True,,2.0025840413291007,444.38914062698314,3.92342995852232,302.0852962771131,168.58522485022033,28,47,0.5957446808510638,98,8,0.0012920206645503,True,True,0.4162171669304371,db6,43,686,7,0.020978641997308,0.0004999999177205,418,1.0012920206645504,P,0.5580716007295217,0.5957446808510638,False,0
2715763,5,quiet_low_scatter,2,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,447.26040446208935,2.0,0.0005,0.75,True,,5.006460103322752,447.229540440705,2.94257246889174,71.84356417175701,42.437411539001026,9,19,0.4736842105263157,245,6,0.0012920206645503,True,True,0.4187695421278476,db6,43,686,7,0.0210136542150945,0.0004999921644478,96,1.0012920206645504,P,0.5906919016092458,0.47368421052631576,False,1
2715763,5,quiet_low_scatter,3,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,445.76040446208935,8.0,0.0002,0.45,True,,5.006460103322752,445.6969506131573,7.84685991704464,139.20770848524802,92.66566404538376,11,19,0.5789473684210527,245,16,0.0012920206645503,True,True,0.4168493747711181,db6,43,686,7,0.0132623429632011,0.0001999999617544,305,1.0012920206645504,P,0.6656647469719943,0.5789473684210527,False,1
2715763,5,quiet_low_scatter,4,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,445.01040446208935,4.0,0.0002,0.15,True,,9.992485675611531,445.06348015110416,3.92342995852232,71.7238787965238,47.84381507651302,7,10,0.7,489,8,0.0007514324388466,True,True,0.4029934997670352,db6,43,686,7,0.0132676446016599,0.0001999985166417,85,0.9992485675611531,P,0.6670556009978623,0.7,False,2
2715763,5,quiet_low_scatter,5,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,451.01040446208935,8.0,0.0005,0.75,True,,10.012920206645504,450.9486250888877,7.84685991704464,238.7334986230305,176.89167000584084,6,9,0.6666666666666666,490,16,0.0012920206645503,True,True,0.4182105408981442,db6,43,686,7,0.0209698320040893,0.0004999990766529,154,1.0012920206645504,P,0.7409587302415388,0.6666666666666666,False,2
11450313,5,smooth_background_dominant,0,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,443.8109955530279,2.0,0.0002,0.15,True,,10.033198544617337,447.0052440154577,9.808422202477232,57.72923655514703,42.99919913357679,5,10,0.5,491,20,4.016599272308667,False,False,0.4551848745904863,db6,43,686,7,0.0132896962860808,0.0001999732407323,225,5.016599272308668,unrelated,0.7448426776352901,0.5,False,0
11450313,5,smooth_background_dominant,1,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,444.4109955530279,4.0,0.0005,0.45,True,,10.033198544617337,447.0052440154577,9.808422202477232,57.186795107363416,42.96648201307797,5,10,0.5,491,20,4.016599272308667,False,False,0.4285152498632669,db6,43,686,7,0.0209786416318293,0.000499990302864,419,5.016599272308668,unrelated,0.7513357223885689,0.5,False,0
11450313,5,smooth_background_dominant,2,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,447.2609955530279,2.0,0.0005,0.75,True,,10.033198544617337,447.0052440154577,9.808422202477232,59.646066230545294,43.85510426588941,5,10,0.5,491,20,1.0066397089234669,False,True,0.402795999776572,db6,43,686,7,0.021013652716858,0.0004999934479515,97,2.0066397089234673,2P,0.735255600870302,0.5,False,0
11450313,5,smooth_background_dominant,3,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,445.7609955530279,8.0,0.0002,0.45,True,,10.033198544617337,447.0052440154577,9.808422202477232,57.64196525837833,42.96882395924441,5,10,0.5,491,20,1.0066397089234669,False,True,0.3974871248938143,db6,43,686,7,0.0132623429074826,0.0001999998942091,305,2.0066397089234673,2P,0.7454434241899628,0.5,False,0
11450313,5,smooth_background_dominant,4,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,445.0109955530279,4.0,0.0002,0.15,True,,10.033198544617337,447.0052440154577,9.808422202477232,57.67586869127899,42.96882395924441,5,10,0.5,491,20,0.0033198544617334,True,True,0.3976441659033298,db6,43,686,7,0.0132676443793214,0.0001999981034572,85,1.0033198544617337,P,0.7450052324177929,0.5,False,0
11450313,5,smooth_background_dominant,5,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,451.0109955530279,8.0,0.0005,0.75,True,,10.033198544617337,447.0052440154577,9.808422202477232,57.6745290254424,42.96882395924441,5,10,0.5,491,20,0.0033198544617334,True,True,0.3970474172383547,db6,43,686,7,0.0209698319154624,0.0004999986501864,153,1.0033198544617337,P,0.7450225374235695,0.5,False,0
11666946,5,smooth_background_dominant,0,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,443.8106768896585,2.0,0.0002,0.15,True,,13.547900345292874,443.65364289570425,9.808434639126062,98.11032267815514,109.30146907152584,3,7,0.4285714285714285,663,20,5.773950172646437,False,False,0.4124752497300505,db6,43,686,7,0.0132896963625519,0.000199974638246,225,6.773950172646437,unrelated,1.1140669614356744,0.42857142857142855,True,0
11666946,5,smooth_background_dominant,1,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,444.4106768896585,4.0,0.0005,0.45,True,,13.629637300618924,456.956332375019,9.808434639126062,97.9327466233422,108.71230277430656,3,6,0.5,667,20,5.814818650309462,False,False,0.4047657502815127,db6,43,686,7,0.0209786416617218,0.0004999909363535,421,6.814818650309462,unrelated,1.1100710081421843,0.5,True,0
11666946,5,smooth_background_dominant,2,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,447.2606768896585,2.0,0.0005,0.75,True,,13.547900345292874,443.65364289570425,9.808434639126062,97.57301807934208,108.74260050682472,3,7,0.4285714285714285,663,20,1.7095800690585747,False,False,0.4012313750572502,db6,43,686,7,0.0210136528394027,0.0004999914427624,97,2.7095800690585747,unrelated,1.1144740897365706,0.42857142857142855,True,0
11666946,5,smooth_background_dominant,3,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,445.7606768896585,8.0,0.0002,0.45,True,,13.547900345292874,443.65364289570425,9.808434639126062,98.91392472520872,109.76877534891472,3,7,0.4285714285714285,663,20,1.7095800690585747,False,False,0.400774666108191,db6,43,686,7,0.0132623429120397,0.0001999999201806,305,2.7095800690585747,unrelated,1.1097403692539922,0.42857142857142855,True,0
11666946,5,smooth_background_dominant,4,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,445.0106768896585,4.0,0.0002,0.15,True,,13.547900345292874,443.65364289570425,9.808434639126062,97.83338049279456,109.0916117116274,3,7,0.4285714285714285,663,20,0.3547900345292873,False,False,0.4000180419534445,db6,43,686,7,0.0132676443975109,0.0001999981624674,85,1.3547900345292874,unrelated,1.1150755617573902,0.42857142857142855,True,0
11666946,5,smooth_background_dominant,5,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,451.0106768896585,8.0,0.0005,0.75,True,,13.629637300618924,456.956332375019,9.808434639126062,100.79695382875158,112.82733361131694,3,6,0.5,667,20,0.3629637300618924,False,False,0.4014182919636369,db6,43,686,7,0.0209698319227103,0.0004999989244129,154,1.3629637300618924,unrelated,1.1193526126097453,0.5,True,0
