target_id,quarter,sample_stratum,branch,case_index,success,error,injected_period_days,injected_epoch_days,requested_duration_hours,requested_depth,phase_fraction,in_transit_cadence_count,radius_ratio,scaled_semimajor_axis,inclination_degrees,impact_parameter,limb_darkening_u1,limb_darkening_u2,exposure_time_minutes,supersample_factor,realized_max_depth_on_observed_cadences,template_amplitude_ratio,peak_depth_ratio,template_energy_ratio,template_correlation,template_rmse_ppm,oracle_signal_snr,background_scale_ppm,background_acf1
11666946,5,smooth_background_dominant,raw,0,True,,2.0,443.8106768896585,2.0,0.0002,0.15,225,0.013289696362551926,7.421141696767256,87.68318412502525,0.3,0.3,0.2,29.42530408501625,7,0.00019997463824605877,1.0,1.0,1.0,1.0,0.0,1.8145904891773932,1317.0165368142439,0.9214330471513248
11666946,5,smooth_background_dominant,arima,0,True,,2.0,443.8106768896585,2.0,0.0002,0.15,225,0.013289696362551926,7.421141696767256,87.68318412502525,0.3,0.3,0.2,29.42530408501625,7,0.00019997463824605877,0.3247904443793209,0.9692547527850882,0.7480656955118766,0.5150057650614416,34.04195054091832,3.6282596387343897,492.7325357398487,-0.15701621276502822
11666946,5,smooth_background_dominant,kalman,0,True,,2.0,443.8106768896585,2.0,0.0002,0.15,225,0.013289696362551926,7.421141696767256,87.68318412502525,0.3,0.3,0.2,29.42530408501625,7,0.00019997463824605877,0.7030312651071272,0.9692547526947911,0.8883841776976694,0.8351655307621091,22.086786132695202,4.927821701481583,430.83967307607935,-0.007564117041019766
11666946,5,smooth_background_dominant,gp,0,True,,2.0,443.8106768896585,2.0,0.0002,0.15,225,0.013289696362551926,7.421141696767256,87.68318412502525,0.3,0.3,0.2,29.42530408501625,7,0.00019997463824605877,0.9426045666554413,1.0037863825937043,1.0029723303719391,0.9916524269554212,12.39862870558722,5.597219517930774,428.2392507597841,0.1609002484401448
11666946,5,smooth_background_dominant,raw,1,True,,2.0,444.4106768896585,4.0,0.0005,0.45,421,0.020978641661721815,3.782536416887484,85.45098744714363,0.3,0.3,0.2,29.42530408501625,7,0.000499990936353556,1.0,1.0,1.0,1.0,0.0,6.577827692318951,1317.0165368142439,0.9214330471513248
11666946,5,smooth_background_dominant,arima,1,True,,2.0,444.4106768896585,4.0,0.0005,0.45,421,0.020978641661721815,3.782536416887484,85.45098744714363,0.3,0.3,0.2,29.42530408501625,7,0.000499990936353556,0.1318212314451398,0.9069559070532093,0.4792774684139833,0.3414900341505519,127.14390414593925,8.426544009967653,492.7325357398487,-0.15701621276502822
11666946,5,smooth_background_dominant,kalman,1,True,,2.0,444.4106768896585,4.0,0.0005,0.45,421,0.020978641661721815,3.782536416887484,85.45098744714363,0.3,0.3,0.2,29.42530408501625,7,0.000499990936353556,0.47634135524983334,0.9126333894991798,0.7313839510387647,0.6624645724779229,98.69497035541723,14.706301302868072,430.83967307607935,-0.007564117041019766
11666946,5,smooth_background_dominant,gp,1,True,,2.0,444.4106768896585,4.0,0.0005,0.45,421,0.020978641661721815,3.782536416887484,85.45098744714363,0.3,0.3,0.2,29.42530408501625,7,0.000499990936353556,0.9108543964778556,1.008761849214218,0.9590714556932485,0.9938096497476648,40.513437653386084,19.401629904319925,428.2392507597841,0.1609002484401448
11666946,5,smooth_background_dominant,raw,2,True,,5.0,447.2606768896585,2.0,0.0005,0.75,97,0.0210136528394027,18.65011128704365,89.07831782134535,0.3,0.3,0.2,29.42530408501625,7,0.0004999914427624708,1.0,1.0,1.0,1.0,0.0,2.943094189934227,1317.0165368142439,0.9214330471513248
11666946,5,smooth_background_dominant,arima,2,True,,5.0,447.2606768896585,2.0,0.0005,0.75,97,0.0210136528394027,18.65011128704365,89.07831782134535,0.3,0.3,0.2,29.42530408501625,7,0.0004999914427624708,0.314166759558835,0.8221083304266447,0.7373238793524837,0.5240062736120323,55.37311779887724,5.800193050986206,492.7325357398487,-0.15701621276502822
11666946,5,smooth_background_dominant,kalman,2,True,,5.0,447.2606768896585,2.0,0.0005,0.75,97,0.0210136528394027,18.65011128704365,89.07831782134535,0.3,0.3,0.2,29.42530408501625,7,0.0004999914427624708,0.6965392998691875,0.8713531782808025,0.883507471856132,0.8426951001211295,36.025121031963764,7.948586934183933,430.83967307607935,-0.007564117041019766
11666946,5,smooth_background_dominant,gp,2,True,,5.0,447.2606768896585,2.0,0.0005,0.75,97,0.0210136528394027,18.65011128704365,89.07831782134535,0.3,0.3,0.2,29.42530408501625,7,0.0004999914427624708,0.9444529704934612,0.9972934626428372,0.9950633248542312,0.990622424189897,18.414194143915548,9.00657435257842,428.2392507597841,0.1609002484401448
11666946,5,smooth_background_dominant,raw,3,True,,5.0,445.7606768896585,8.0,0.0002,0.45,305,0.013262342912039708,4.66467623925557,86.31258326072675,0.3,0.3,0.2,29.42530408501625,7,0.00019999992018060464,1.0,1.0,1.0,0.9999999999999999,0.0,2.3360703166975143,1317.0165368142439,0.9214330471513248
11666946,5,smooth_background_dominant,arima,3,True,,5.0,445.7606768896585,8.0,0.0002,0.45,305,0.013262342912039708,4.66467623925557,86.31258326072675,0.3,0.3,0.2,29.42530408501625,7,0.00019999992018060464,0.055732365550268496,0.670430686760355,0.30945280460082736,0.2142723925127773,45.57837564095733,1.9322366796898034,492.7325357398487,-0.15701621276502822
11666946,5,smooth_background_dominant,kalman,3,True,,5.0,445.7606768896585,8.0,0.0002,0.45,305,0.013262342912039708,4.66467623925557,86.31258326072675,0.3,0.3,0.2,29.42530408501625,7,0.00019999992018060464,0.2631932311887983,0.7141670281537515,0.5422562899133838,0.42497286978890014,40.24673603258956,3.8722737296914747,430.83967307607935,-0.007564117041019766
11666946,5,smooth_background_dominant,gp,3,True,,5.0,445.7606768896585,8.0,0.0002,0.45,305,0.013262342912039708,4.66467623925557,86.31258326072675,0.3,0.3,0.2,29.42530408501625,7,0.00019999992018060464,0.8196641399276503,0.8928749593115244,0.8999597095263259,0.9919870686505777,18.972999633741235,6.465672985604313,428.2392507597841,0.1609002484401448
