target_id,quarter,selection_order,population_cohort,flux_robust_scale,flux_skewness,flux_outlier_fraction,v2_acf_lag_1,v2_acf_decay_e_days,original_series_stationarity_conclusion,v2_spectral_concentration,v2_spectral_harmonic_power_ratio,v2_ls_dominant_period_days,v2_ls_acf_period_relative_error,v2_segment_scale_relative_mad,v2_amplitude_population_label,v2_memory_population_label,v2_acf1_operational_label,v2_quiet_candidate,v2_low_scatter_structured_candidate,v2_correlated_stochastic_candidate,v2_evolving_variability_candidate,v2_quasi_periodic_candidate,v2_coherent_periodic_candidate,v2_rotation_spot_review_flag,v2_pulsation_review_flag,v2_dominant_statistical_behaviour
7191563,5,226,population_expansion_900,0.0006133110882558491,0.8605118374012225,0.00044583147570218456,0.4588333804140116,0.5721626135054976,stationary_supported,0.046473956874629255,0.20090693136530638,4.465068603928997,,0.06351886847792934,typical,typical,moderate,False,False,False,False,False,False,False,False,Quasi-periodic / structured
5211826,5,227,population_expansion_900,0.0017392710597546382,-0.23916360713755436,0.00022291573785109228,0.9811993413821699,0.674338550248649,stationary_supported,0.018217146418759173,0.20860250280770412,15.26744420338699,0.6279147087338592,0.1829638770921776,high,high,strong,False,False,True,True,False,False,False,False,Evolving variability
7036820,5,228,population_expansion_900,0.0002930550318810043,0.5140192135100208,0.0008916629514043691,0.236987351036078,0.020434414233022835,stationary_supported,0.015353268640949581,0.29496384466176934,9.101809337548028,,0.04416881827179877,typical,typical,moderate,False,False,False,False,False,False,False,False,Low-scatter structured
4282111,5,229,population_expansion_900,0.0003263880913248898,0.21244365474750304,0.00022291573785109228,0.7821547316689901,0.10217258150078123,stationary_supported,0.006335616910512223,0.14837659760664224,13.522646582232682,0.5889718480888669,0.05118717632611556,typical,high,strong,False,False,True,False,False,False,False,False,Long-memory / correlated
8639259,5,230,population_expansion_900,0.0002613436426279063,25.77274715916555,0.0017833259028087382,0.0700239157055079,0.02043438585678814,stationary_supported,0.0028014392150344466,0.6983893745535615,8.764080596360326,,0.03742049469986675,low,typical,weak,False,True,False,False,False,False,False,False,Low-scatter structured
4035587,5,231,population_expansion_900,0.0007224920353248792,0.12381151953635451,0.0,0.9848506983712122,2.513438228139421,stationary_supported,0.07064061032349973,0.008929022650784504,15.775394974364861,,0.21255705251576057,high,high,strong,False,False,True,True,False,False,False,False,Evolving variability
100000947,5,233,population_expansion_900,0.00027504269194738326,-0.22195412473788784,0.00022291573785109228,0.6106479322009319,0.3269517822191119,stationary_supported,0.02040231300624273,0.14076632013753118,20.577646789146268,0.8589879058121881,0.08656756946889906,typical,typical,strong,False,False,False,True,False,False,False,False,Evolving variability
6359388,5,234,population_expansion_900,0.0001871780557519201,1.107674684041709,0.0011145786892554615,0.13658416762517814,0.020434416248463094,stationary_supported,0.0068497453486188725,0.143014589833225,10.517620275797501,,0.0653358497583605,low,typical,weak,False,True,False,False,False,False,False,False,Low-scatter structured
6864797,5,235,population_expansion_900,0.00036711043833731374,0.7510819802044056,0.00022291573785109228,0.3450811332331181,0.020434413629118353,stationary_supported,0.04523458048538242,0.021472216880936517,16.90311958810945,,0.10047686384755479,typical,typical,moderate,False,False,False,True,False,False,False,False,Evolving variability
10932379,5,236,population_expansion_900,0.00026763972745007686,0.27333827334336275,0.00044583147570218456,0.004684367377515261,0.02043429180048406,conflicting_rejections,0.0011491945025395398,0.21416431664147936,47.325800068021636,,0.06270043749190114,typical,low,weak,False,False,False,False,False,False,False,False,Short-memory stochastic
3357261,5,238,population_expansion_900,0.0009091354371172114,0.40194174259495963,0.0,0.7826235716176487,2.636054976435844,inconclusive_low_power,0.06482231049917372,0.07173953454899802,17.5292439625419,,0.1891641442939049,high,high,strong,False,False,True,True,False,False,False,False,Evolving variability
7812583,5,239,population_expansion_900,0.00044864794928298034,0.20265696853013157,0.00044583147570218456,0.7505889016388074,1.757354418572504,stationary_supported,0.03138677980090418,0.3463729060660453,13.146922039360092,,0.2674118221401867,typical,high,strong,False,False,True,True,False,False,False,False,Evolving variability
12251165,5,240,population_expansion_900,0.00046483987483425846,1.2356101461998272,0.0011145786892554615,0.0018082568916404154,0.02043415865773568,conflicting_rejections,0.001146845548121432,0.00696667953926647,47.325498107631574,,0.021565718275217166,typical,low,weak,False,False,False,False,False,False,False,False,Short-memory stochastic
8441073,5,241,population_expansion_900,0.00036041830825071726,36.03747412686641,0.0006687472135532769,0.10465969786374242,0.02043438475811854,stationary_supported,0.006644478080903265,0.08698937754345093,13.5217239487484,,0.07577583175997304,typical,typical,weak,False,False,False,False,False,False,False,False,Tail-heavy / asymmetric
6708679,5,242,population_expansion_900,0.0005519645948757368,1.512570421051111,0.0013374944271065537,0.047961241340336656,0.02043444590526633,stationary_supported,0.001678953390805882,0.5049725561883692,5.378386641726056,,0.03026609467419424,typical,typical,weak,False,False,False,False,False,False,False,False,Mixed / complex
8557967,5,243,population_expansion_900,0.0005904746380735477,5.9094467789142495,0.0008916629514043691,0.4099368383260604,0.6947678505530348,stationary_supported,0.028335757540402216,0.28423335152211154,11.543669476324167,,0.13125649042155155,typical,typical,moderate,False,False,False,True,False,False,False,False,Evolving variability
4370922,5,244,population_expansion_900,0.000533309384190108,0.45277975280263133,0.0008916629514043691,0.07333076618182591,0.020434495927474927,conflicting_rejections,0.00790543616807854,0.13039601737447826,47.32630000465724,,0.019897373871261163,typical,typical,weak,False,False,False,True,False,False,False,False,Evolving variability
11621653,5,245,population_expansion_900,0.00021573317620953873,0.6631385833972411,0.002229157378510923,0.022664696318419386,0.02043425715964986,conflicting_rejections,0.001852244008566058,0.14838944931393722,16.902046613814026,,0.01190910736503605,low,typical,weak,False,True,False,False,False,False,False,False,Low-scatter structured
7659545,5,246,population_expansion_900,0.00036920679125840864,0.5770513957567466,0.0004459308807134894,0.03007670598566417,0.020434317379113054,conflicting_rejections,0.0026198889697403803,0.10653442086432259,15.266407455201268,,0.013564644021201156,typical,low,weak,False,False,False,False,False,False,False,False,Short-memory stochastic
7948738,5,247,population_expansion_900,0.00056727379306682,0.9023887384248955,0.0013374944271065537,0.07717976713680909,0.020434341684449464,stationary_supported,0.004232961941140054,0.02836105702263256,12.791600609926462,,0.014797743003499843,typical,typical,weak,False,False,False,False,False,False,False,False,Short-memory stochastic
9654750,5,248,population_expansion_900,0.0005792499777076584,0.18718427675975755,0.0008916629514043691,0.4447044313194006,0.8173730349517427,stationary_supported,0.04083143734038246,0.054354524636170985,11.831474156936265,,0.17600835654619174,typical,typical,moderate,False,False,False,True,False,False,False,False,Evolving variability
3834345,5,249,population_expansion_900,0.0005757936544326203,8.327235149328711,0.0008918617614269788,0.009795403703801093,0.020434468693565577,stationary_supported,0.0022113274560605868,0.13668155141674265,15.77540558871395,,0.02813602356409497,typical,low,weak,False,False,False,False,False,False,False,False,Tail-heavy / asymmetric
7365257,5,250,population_expansion_900,0.00013056352744507505,0.04392691700800583,0.00044583147570218456,0.5832659643541305,0.7356384209997486,stationary_supported,0.032489116113491145,0.25356741374783126,4.1517371851373825,,0.047254183264692357,low,typical,strong,False,True,False,False,False,False,False,False,Low-scatter structured
3554635,5,251,population_expansion_900,7.410225698527237e-05,0.35668197125220685,0.0008916629514043691,0.08338502550318497,0.02043452236102894,stationary_supported,0.002651535301595089,0.23769377119318028,15.776360568057871,,0.015695276872857704,low,typical,weak,False,True,False,False,False,False,False,False,Low-scatter structured
5285357,5,252,population_expansion_900,0.0006867297097446961,0.01797740631984661,0.0,0.957529665196588,0.12260686454828829,stationary_supported,0.00841021915779504,0.3782957995155741,8.451716374945079,0.9226307120847841,0.03674715352703002,high,high,strong,False,False,True,False,False,False,False,False,Long-memory / correlated
8873028,5,253,population_expansion_900,0.0009291590092269133,0.1875089290311811,0.0,0.9741785455252643,0.306514492694987,stationary_supported,0.012774048309218106,0.0056136115297136776,14.342027314478152,0.8660702485008613,0.05287454876492669,high,high,strong,False,False,True,False,False,False,False,False,Long-memory / correlated
10614946,5,254,population_expansion_900,0.0004957315628469828,18.62414392933446,0.0013374944271065537,0.030012975979921606,0.02043430757476017,stationary_supported,0.0029149461688247973,0.24816914775867413,16.902089125354145,,0.017277385576990347,typical,typical,weak,False,False,False,False,False,False,False,False,Tail-heavy / asymmetric
10464101,5,255,population_expansion_900,0.00031272382027539556,0.8443643685155666,0.00022291573785109228,0.5577033384938502,2.0638602325343527,stationary_supported,0.07313719243910402,0.04031260241121443,16.902051433292076,,0.072282333607036,typical,typical,strong,False,False,False,True,False,False,False,False,Evolving variability
9095362,5,256,population_expansion_900,0.0002716080042662065,12.371353133914361,0.002229157378510923,-0.009059782441031278,0.020434350408322643,stationary_supported,0.0006235686940355689,0.13304232306667538,0.05912049412030705,,0.010576124617507088,typical,low,weak,False,False,False,False,False,False,False,False,Low-scatter structured
9392583,5,257,population_expansion_900,0.00043240142931129843,0.3912744161609464,0.00022291573785109228,0.8048722796486298,0.30651410634163767,stationary_supported,0.09919041282812778,0.18030282035855702,1.7464840452659054,0.0054800248662839005,0.14375620689650112,typical,high,strong,False,False,False,True,True,True,True,True,Quasi-periodic / structured
5563209,5,258,population_expansion_900,0.002650097650428768,-0.9630198052016593,0.0,0.9988924899937516,2.349967393965926,conflicting_rejections,0.10546123037011658,0.05062033239964343,10.516955277570384,,0.08999042059361549,high,high,strong,False,False,True,True,False,False,False,False,Evolving variability
4557559,5,259,population_expansion_900,0.00545987243086959,-0.4708318627473247,0.0,0.9996402156651347,4.209501737961546,conflicting_rejections,0.12980920891532818,0.08368300512834276,21.512942744282594,,0.21361891078853454,high,high,strong,False,False,True,True,False,False,False,False,Evolving variability
8442795,5,260,population_expansion_900,0.00030624659842432375,41.92012227943774,0.00044583147570218456,0.023195162912525505,0.02043438841792522,stationary_supported,0.0017927654453831177,0.1578417532332135,7.063588429932266,,0.012413427397351701,typical,low,weak,False,False,False,False,False,False,False,False,Low-scatter structured
2301053,5,261,population_expansion_900,0.0002332592079482219,25.58314607932639,0.0011148272017837235,0.03478321678780026,0.02043453324586153,stationary_supported,0.001087604065542903,0.06664008618825612,11.268184817583512,,0.029551878880327048,low,low,weak,True,False,False,False,False,False,False,False,Quiet / low variability
9835488,5,262,population_expansion_900,0.00047043496519073657,8.770375993059734,0.0008916629514043691,0.004230619257038819,0.020434318037587218,stationary_supported,0.0006388324852617011,0.149500911029681,0.04121386447355839,,0.018353660200568587,typical,low,weak,False,False,False,False,False,False,False,False,Tail-heavy / asymmetric
7948588,5,264,population_expansion_900,0.00023242743399209847,2.3478961036295156,0.0013374944271065537,0.08729829244589309,0.02043434145161882,stationary_supported,0.0036433444672069916,0.08283556989640775,12.135635440716223,,0.029369745305197575,low,typical,weak,False,True,False,False,False,False,False,False,Low-scatter structured
11854100,5,265,population_expansion_900,0.0009640603747158404,0.302763801725096,0.00044583147570218456,0.5942195797699964,1.6960358365104184,stationary_supported,0.05308022764675523,0.0435130979593139,13.521579559392686,,0.17635368733883014,high,typical,strong,False,False,False,True,False,False,False,False,Evolving variability
4588047,5,266,population_expansion_900,0.00335616504046867,-0.40476397869812336,0.0,0.9788524820223788,1.450850955385249,stationary_supported,0.12320138966086142,0.06994766973962366,9.10185641953483,,0.1862013419216722,high,high,strong,False,False,True,True,False,False,False,False,Evolving variability
6594505,5,267,population_expansion_900,0.0005908513258001372,0.10736749865572734,0.0,0.9542327544499585,0.12260634347330779,stationary_supported,0.012362892711004124,0.048302332001868925,10.288967762301114,0.940418540369745,0.02008580202323894,typical,high,strong,False,False,True,False,False,False,False,False,Long-memory / correlated
5528292,5,268,population_expansion_900,0.00029928244786204964,0.036637158749508854,0.0,0.9144326333664156,0.3473854720359668,stationary_supported,0.010469350740362343,0.2927538850011403,13.522596029461978,0.8065749909013897,0.12810368570283548,typical,high,strong,False,False,True,True,False,False,False,False,Evolving variability
10513965,5,270,population_expansion_900,0.0004868351856616919,2.6958563827757405,0.0013374944271065537,0.33665216691686567,0.020434185687918216,stationary_supported,0.014417799545244962,0.15479791511714883,15.266313515924981,,0.05214014612798171,typical,typical,moderate,False,False,False,True,False,False,False,False,Evolving variability
10402726,5,272,population_expansion_900,0.0004535630291727577,1.3323666455312508,0.00044583147570218456,0.1600176901324176,0.020434274621948134,stationary_supported,0.00601526634006325,0.6873866857855099,15.775259216191698,,0.028319214586691552,typical,typical,weak,False,False,False,False,False,False,False,False,Quasi-periodic / structured
5561938,5,273,population_expansion_900,0.00015739530880115127,21.785566019534585,0.0011145786892554615,0.01617571403235925,0.020434498255781364,stationary_supported,0.0005371668812255937,0.01212598153699897,0.06522367414325625,,0.02152999499185134,low,low,weak,True,False,False,False,False,False,False,False,Quiet / low variability
8293010,5,275,population_expansion_900,0.0005370231211498403,1.9017177482566436,0.0013374944271065537,0.21337791468911327,0.020434347970876843,stationary_supported,0.016225401541643918,0.07849521726926625,15.267329474835789,,0.03541942967578489,typical,typical,moderate,False,False,False,False,False,False,False,False,Short-memory stochastic
9765632,5,277,population_expansion_900,0.0005602594427384181,0.9658806108757955,0.0008916629514043691,0.0903410560931652,0.020434290512639564,conflicting_rejections,0.004352499359583797,0.17706499580617546,16.319247042814066,,0.07453838545955695,typical,typical,weak,False,False,False,False,False,False,False,False,Short-memory stochastic
1864178,5,278,population_expansion_900,0.00013292421357889375,0.94367730689821,0.0006688963210702341,0.11116520889428673,0.02043453806982143,stationary_supported,0.00471095009278058,0.2451058930669336,19.719326378451147,,0.02095821989445893,low,typical,weak,False,True,False,False,False,False,False,False,Low-scatter structured
5440365,5,279,population_expansion_900,0.0002095683627382742,15.714838029953606,0.001560410164957646,0.13419313084355688,0.020434438658412546,stationary_supported,0.01213852563070945,0.01896717344918138,12.455045963444855,,0.032658556563151434,low,typical,weak,False,True,False,False,False,False,False,False,Low-scatter structured
9658824,5,280,population_expansion_900,0.001091838949722493,-0.832623995563707,0.0,0.9956092610392411,2.717767148882558,stationary_supported,0.094635497181672,0.13497192784948334,18.20227853902552,,0.20677852185884554,high,high,strong,False,False,True,True,False,False,False,False,Evolving variability
9821013,5,281,population_expansion_900,0.0005335796537847825,-0.16430541987455263,0.0,0.9489198150472659,0.6334621381829493,stationary_supported,0.027594183520239006,0.06199782631032013,4.780750440497898,,0.037296831397321026,typical,high,strong,False,False,True,False,False,False,False,False,Long-memory / correlated
3968874,5,282,population_expansion_900,0.00047619804371870807,0.9900677233658461,0.0006687472135532769,0.09012166807875283,0.020434520025446545,stationary_supported,0.005534561745827832,0.11356696704163997,11.832354378828219,,0.030374942558103957,typical,typical,weak,False,False,False,False,False,False,False,False,Mixed / complex
6509912,5,283,population_expansion_900,0.00031006155409007936,0.5385430117770647,0.0013374944271065537,0.08354547179059207,0.020434391386515927,conflicting_rejections,0.0033455098277079044,0.05036674007114621,9.101799043432612,,0.05728854748638671,typical,typical,weak,False,False,False,False,False,False,False,False,Low-scatter structured
8914514,5,284,population_expansion_900,0.0004196634125964305,1.1243448308538553,0.00044583147570218456,0.8134853633659754,0.42912234395043924,stationary_supported,0.018720991721480125,0.06742956726646325,3.219460027333533,0.0663212844567679,0.07752156862744164,typical,high,strong,False,False,False,False,True,True,False,True,Quasi-periodic / structured
10206348,5,285,population_expansion_900,0.00029611632978040835,0.4664368304722529,0.0006687472135532769,0.3145386131160595,0.02043428506294731,stationary_supported,0.01161237250165809,0.1714634320107189,8.929396805752434,,0.07000047554356285,typical,typical,moderate,False,False,False,False,False,False,False,False,Short-memory stochastic
7846870,5,286,population_expansion_900,0.000947201832267825,-0.013762837244759556,0.0,0.9843768662031549,0.20434426085557789,stationary_supported,0.006938286858482935,0.5539033138899994,3.697353923731956,0.2656304130250687,0.09673139346419928,high,high,strong,False,False,True,False,False,False,False,False,Long-memory / correlated
8506556,5,287,population_expansion_900,0.007224119172793441,0.3847383051527021,0.0,0.9992763148728921,1.3691038251054124,stationary_supported,0.15395432954963542,0.06057475550066362,7.887672588942777,,0.1971282858073076,high,high,strong,False,False,True,True,False,False,False,False,Evolving variability
6037407,5,288,population_expansion_900,0.00012679278776891597,0.22936493992670254,0.00044583147570218456,0.11138483662284653,0.020434425845451187,stationary_supported,0.002330133877562148,0.09828781993687775,11.832300050153703,,0.013485611907020337,low,typical,weak,False,True,False,False,False,False,False,False,Low-scatter structured
4278217,5,290,population_expansion_900,0.0005252846028897325,0.17811480396799093,0.00022291573785109228,0.02015433520629587,0.020434511883649975,stationary_supported,0.00229587773130189,0.07424667267925447,14.790357455050923,,0.00433442068025747,typical,low,weak,False,False,False,False,False,False,False,False,Mixed / complex
8678053,5,291,population_expansion_900,0.00011460189006239382,1.270290340090233,0.00044583147570218456,0.5673495364657524,1.3690987281624984,stationary_supported,0.028607618046350262,0.10248044840274824,17.529051041267117,,0.25942139619131094,low,typical,strong,False,True,False,True,False,False,False,False,Evolving variability
7592593,5,293,population_expansion_900,0.00031819157976616325,0.6038918996360327,0.0011145786892554615,0.02214359266292844,0.020434344944078475,conflicting_rejections,0.0010997494420657888,0.10862035143983828,0.045893560870352346,,0.056126660250142284,typical,low,weak,False,False,False,False,False,False,False,False,Low-scatter structured
9344234,5,297,population_expansion_900,0.0002010738968607062,0.5361651403720711,0.0006687472135532769,0.047033012744502445,0.020434330559510272,stationary_supported,0.002597361954197379,0.3373584839139419,18.202272303953343,,0.029690134116852368,low,typical,weak,False,True,False,False,False,False,False,False,Low-scatter structured
3561681,5,298,population_expansion_900,0.0002783865477978209,1.155093136948583,0.0013374944271065537,0.10696979478005422,0.02043453190708533,stationary_supported,0.0037833993841587393,0.5115836631935482,17.529241672472594,,0.04668338762202683,typical,typical,weak,False,False,False,False,False,False,False,False,Low-scatter structured
5984274,5,299,population_expansion_900,0.00027212520609223146,1.4029250829696054,0.0008916629514043691,0.31416209123631483,0.020434481724805664,stationary_supported,0.015624211177533877,0.5793747354840566,13.919488021068668,,0.045802697976109565,typical,typical,moderate,False,False,False,True,False,False,False,False,Evolving variability
7106167,5,301,population_expansion_900,0.00017436516378453235,0.057543354155619876,0.0,0.961942069919379,0.5108593350996671,stationary_supported,0.02412424552121945,0.0054282403149497616,4.879348299556801,0.25454830387082367,0.09790530533789173,low,high,strong,False,True,True,True,False,False,False,False,Evolving variability
5120255,5,302,population_expansion_900,0.0002555356164119035,6.3143984343787345,0.0013374944271065537,0.20461311274931632,0.020434497033420485,stationary_supported,0.010043889169899022,0.01447639867424148,5.144558870421623,,0.02549649406209315,low,typical,moderate,False,True,False,False,False,False,False,False,Low-scatter structured
4470856,5,304,population_expansion_900,0.0006558261066200125,0.06256247070763016,0.0,0.9508269842532256,0.12260697067540605,stationary_supported,0.006953956412913667,0.11271343775138597,7.888283448898607,0.9222853923355626,0.10911652407806653,high,high,strong,False,False,True,True,False,False,False,False,Evolving variability
6764407,5,305,population_expansion_900,0.00048636720171088576,21.776495449072023,0.0008916629514043691,0.007039368667922812,0.020434381731320173,stationary_supported,0.0005537671870350819,0.2017195829432774,19.72017363620506,,0.016904556036030496,typical,typical,weak,False,False,False,False,False,False,False,False,Tail-heavy / asymmetric
7259202,5,306,population_expansion_900,0.0005455199917063097,2.4766129266523045,0.0006687472135532769,0.10057795664185253,0.020434340520296246,stationary_supported,0.00702665233617028,0.3659637212007902,11.54290834376271,,0.06266410941058204,typical,typical,weak,False,False,False,False,False,False,False,False,Quasi-periodic / structured
7617346,5,307,population_expansion_900,0.00032834780450681153,2.3199721427309234,0.0008916629514043691,-0.010245366701453361,0.02043441001296742,stationary_supported,0.0008160954268811044,0.015825204012709218,0.043330751862428685,,0.011974334430212463,typical,low,weak,False,False,False,False,False,False,False,False,Short-memory stochastic
9699881,5,308,population_expansion_900,0.000242590192151851,2.0210561257982214,0.001560410164957646,0.05650703903968975,0.020434267637028825,stationary_supported,0.002639435083762401,0.15890028969256179,19.720062864979536,,0.020189106107507272,low,typical,weak,False,True,False,False,False,False,False,False,Low-scatter structured
5388887,5,309,population_expansion_900,0.03140990530065169,-0.18394149476925795,0.0,0.999983025963212,,stationary_supported,0.15506953638932908,0.012860989583899807,24.909599167329244,,0.09904694412174438,high,high,strong,False,False,True,True,False,False,False,False,Evolving variability
6865701,5,310,population_expansion_900,0.0005406300495540289,0.47005881122230947,0.0006687472135532769,-0.004482681109557492,0.020434416772332042,stationary_supported,0.0007622582928477962,0.10833288597318155,0.05161980063359478,,0.04441389746733639,typical,low,weak,False,False,False,False,False,False,False,False,Short-memory stochastic
8029626,5,311,population_expansion_900,0.0004893542509480828,0.10259441587894963,0.00044583147570218456,0.2173897836807016,0.020434376841876656,stationary_supported,0.016085469609826406,0.1817268590158786,16.320240836935845,,0.02840140323150141,typical,typical,moderate,False,False,False,True,False,False,False,False,Evolving variability
7868211,5,312,population_expansion_900,0.00038106292593398855,15.439032305645402,0.001560758082497213,0.14185057248144348,0.020434304897207767,stationary_supported,0.009474962404056056,0.02222550193301301,23.662912822527616,,0.07448898305063088,typical,typical,weak,False,False,False,False,False,False,False,False,Tail-heavy / asymmetric
8179008,5,314,population_expansion_900,0.0003120332677295126,1.1628159334436643,0.0013374944271065537,0.07829634803570824,0.020434399477380794,stationary_supported,0.0034381844032157407,0.19532752084462238,9.465213602419578,,0.026614298979066472,typical,typical,weak,False,False,False,False,False,False,False,False,Low-scatter structured
4831454,5,317,population_expansion_900,0.0033354232714845533,0.09632211178567272,0.0,0.9988791700712584,1.0421576599474065,stationary_supported,0.11035925663031322,0.021812791822720477,5.258872749159689,,0.6387598666262754,high,high,strong,False,False,True,True,False,False,False,False,Evolving variability
5546141,5,318,population_expansion_900,0.00044462115820575684,-0.15309465964294705,0.0,0.8653636255623458,0.0817379008512944,stationary_supported,0.010235231448214616,0.19571478108037973,16.90317051579064,0.6373258757509295,0.0777587412586011,typical,high,strong,False,False,True,False,False,False,False,False,Long-memory / correlated
5536827,5,320,population_expansion_900,0.0005046886545765045,11.431716482852549,0.0006687472135532769,0.015656003127402007,0.02043445785966469,conflicting_rejections,0.0007892327280809565,0.19108329492670525,0.1161479381770619,,0.014751669880410418,typical,low,weak,False,False,False,False,False,False,False,False,Tail-heavy / asymmetric
9286459,5,321,population_expansion_900,0.00034231996806349173,4.0939980153025015,0.001560410164957646,0.1143997819225801,0.02043434203369543,conflicting_rejections,0.007421118591508563,0.43702818974402424,22.536158590128558,,0.014796407185521453,typical,typical,weak,False,False,False,False,False,False,False,False,Quasi-periodic / structured
2997218,5,322,population_expansion_900,0.000637444913944109,-0.013095840401964109,0.00022291573785109228,0.6265672266304516,2.34997108229436,inconclusive_low_power,0.06116067654289788,0.036647142736222,18.202451517858403,,0.3653061777029822,typical,typical,strong,False,False,False,True,False,False,False,False,Evolving variability
7812468,5,323,population_expansion_900,0.0005438321414172619,8.177422392562669,0.002229157378510923,-0.001146708801075749,0.020434352743905038,stationary_supported,0.0006951114614567962,0.08530584570014217,0.07221550979751795,,0.012300372596991961,typical,low,weak,False,False,False,False,False,False,False,False,Tail-heavy / asymmetric
10096490,5,324,population_expansion_900,0.0004864560443064639,7.770065606166039,0.0006687472135532769,0.16527710805906395,0.02043433877406642,stationary_supported,0.01107211068196051,0.016514580839350184,14.7893503872638,,0.12862448352190184,typical,typical,weak,False,False,False,True,False,False,False,False,Evolving variability
10065293,5,325,population_expansion_900,0.0007891540712551662,0.08311389146629758,0.0,0.7182360206474105,0.10217130329692736,stationary_supported,0.0047124044790244676,0.35026553921252856,11.005987781397288,,0.03317627944093382,high,typical,strong,False,False,False,False,False,False,False,False,High-amplitude / high-scatter
1572999,5,326,population_expansion_900,0.00018123062410153613,14.30081887265913,0.0008918617614269788,0.11445599823106077,0.020434549020137638,stationary_supported,0.00784269120946246,0.07181716726457237,9.46528256338414,,0.05318353425428926,low,typical,weak,False,True,False,False,False,False,False,False,Low-scatter structured
5438877,5,328,population_expansion_900,0.00025070634136367827,0.8872351476515993,0.0011145786892554615,0.0412408368949032,0.020434434583876282,stationary_supported,0.0031558876306435565,0.2949685928624154,17.529157776693232,,0.058576839237511134,low,typical,weak,False,True,False,False,False,False,False,False,Low-scatter structured
9077552,5,329,population_expansion_900,0.00017155050986349064,24.81715711032179,0.0020062416406598305,0.039850817275464405,0.02043429290642962,conflicting_rejections,0.0033153878189366966,0.12838266006154814,18.20320811731866,,0.015103911980628161,low,low,weak,True,False,False,False,False,False,False,False,Quiet / low variability
8128477,5,330,population_expansion_900,0.0007072202203072737,0.19543971564355067,0.00022291573785109228,-0.01896150068113866,0.020434427249711007,stationary_supported,0.0009647535831424786,0.19810990823961386,8.021378021689074,,0.005734497177474823,high,low,weak,False,False,False,False,False,False,False,False,High-amplitude / high-scatter
10716413,5,331,population_expansion_900,0.00039522977597043817,1.5398134226561608,0.0017833259028087382,0.08620581704534097,0.020434213191037998,stationary_supported,0.004624121284274105,0.1976309627836039,18.93123698993923,,0.01145402166082415,typical,typical,weak,False,False,False,False,False,False,False,False,Tail-heavy / asymmetric
8654099,5,332,population_expansion_900,0.0005573021850495923,1.3025241940211003,0.0011145786892554615,0.12503628101535635,0.020434408324945252,stationary_supported,0.005622811414427889,0.250595641986825,10.516907728877701,,0.021809623046377374,typical,typical,weak,False,False,False,False,False,False,False,False,Short-memory stochastic
7104258,5,333,population_expansion_900,0.0004653740382189926,43.59301947884915,0.00044583147570218456,0.00435787051300869,0.0204343669465743,stationary_supported,0.0011809532115598799,0.7712793766288583,15.267344376102232,,0.01840744939284811,typical,low,weak,False,False,False,False,False,False,False,False,Tail-heavy / asymmetric
3955834,5,334,population_expansion_900,0.0006124144694113309,1.3758675493143604,0.0013374944271065537,0.009491547729304219,0.0204344994854182,stationary_supported,0.0018041495652696908,0.4936103288837452,15.267442671834614,,0.016148684043386898,typical,low,weak,False,False,False,False,False,False,False,False,Mixed / complex
5216220,5,335,population_expansion_900,0.00019263179858711022,9.80188212294131,0.001560410164957646,0.04907408661291922,0.02043450640485389,stationary_supported,0.002358149029520806,0.20022159332133344,13.521804701173002,0.41364420946003505,0.017257505211668158,low,typical,weak,False,True,False,False,False,False,False,False,Low-scatter structured
11028575,5,336,population_expansion_900,0.0005050026196059505,0.027088502518406617,0.0,0.9491959345397016,0.12260550401697401,stationary_supported,0.006978435732978754,0.43767452422720404,7.758315205320549,0.6207253741908517,0.10206655059858398,typical,high,strong,False,False,True,False,False,False,False,False,Long-memory / correlated
9845531,5,337,population_expansion_900,0.0003335515187878136,1.1248126825313607,0.0006687472135532769,0.7957475865794686,0.5721614822105039,stationary_supported,0.029736315100060622,0.05834288443360335,6.858829916014806,,0.17957157848690147,typical,high,strong,False,False,True,True,False,False,False,False,Evolving variability
10005956,5,338,population_expansion_900,7.382953737225012e-05,0.6632504757085014,0.0008916629514043691,0.19507389191782543,0.02043427695025457,stationary_supported,0.009746042888691716,0.02752930233887965,26.292102190212752,,0.04351658702932873,low,typical,weak,False,True,False,False,False,False,False,False,Low-scatter structured
11240404,5,339,population_expansion_900,0.0010811869147937172,-0.3843490296950405,0.0,0.8965336944665305,2.2477654326939955,inconclusive_low_power,0.05161027320072202,0.338930534769894,13.919316644126681,,0.1522976907496099,high,high,strong,False,False,True,True,False,False,False,False,Evolving variability
6451558,5,340,population_expansion_900,0.001037793173116393,0.6161607384753389,0.00022291573785109228,0.8782358313759172,0.6334677208869834,stationary_supported,0.053553611309565714,0.18631612371093811,4.423353069276971,0.02986877132882498,0.1375507819002456,high,high,strong,False,False,False,True,True,True,True,False,Quasi-periodic / structured
8495491,5,341,population_expansion_900,0.0003407751493914198,-0.6157911673759846,0.0011145786892554615,0.8809542443984268,2.9425473315641284,inconclusive_low_power,0.057362598028485035,0.24841604372067955,43.02394906702446,,0.5601219639363878,typical,high,strong,False,False,True,True,False,False,False,False,Evolving variability
