period_days,epoch_days,duration_hours,mes,max_ses,source_index,raw_rank,expected_event_count_event_check,valid_event_count,event_observability_fraction,positive_event_fraction,single_event_fraction,anti_dominance_score,combined_event_snr,leave_one_out_combined_snr_min,leave_one_out_ratio,leave_one_out_ratio_normalized,median_event_depth,event_depth_relative_mad,event_depth_weighted_mean,event_depth_weighted_mean_error,event_depth_chi2,event_depth_chi2_dof,event_depth_reduced_chi2,event_depth_chi2_pvalue,odd_even_tested,odd_event_count,even_event_count,odd_depth,even_depth,odd_even_depth_difference,odd_even_depth_difference_fraction,odd_even_depth_z,odd_even_depth_pvalue,robust_event_snr,robust_event_location,robust_event_weight_min,robust_event_effective_count,fails_min_events,fails_observability,fails_positive_events,fails_single_event_dominance,fails_leave_one_out,fails_depth_chi2,fails_odd_even,fails_robust_sign,diagnostic_consistency_veto_pass,diagnostic_veto_reason,veto_reason,event_consistent_flag,transit_consistency_veto_pass,consistency_weight,event_consistency_score,robust_veto_score,hardened_rank
9.890131843043491,445.45228192074137,5.885037129744887,21.436516311502583,,130.0,23.0,10,9,0.9,0.8888888888888888,0.359456693651848,0.7206112196416711,1.1259035466784575,0.5293702310922231,0.47017369529914443,0.4986945124223439,4.489418728659267e-05,2.4907680000014665,8.62573807960811e-05,7.155594929718176e-05,8.293222491164682,8,1.0366528113955853,0.40536408883481034,True,4,5,4.870201952477877e-05,0.00011872743712862346,-7.002541760384469e-05,0.8364766750549177,-0.488013398091923,0.6255403510043342,0.9725804872586522,0.3629253326447475,0.14827565365404619,7.181522692970508,False,False,False,False,True,False,False,False,False,fails_leave_one_out,fails_leave_one_out,False,False,0.7322449732306,15.69678131267353,0.0,19
10.257946663652548,445.6770576444469,7.846716172993183,20.50463775710084,,246.0,34.0,10,10,1.0,0.6,0.2594497160927595,0.8228336487858227,1.4928799643404012,0.8744096214800701,0.585719979078432,0.6174030683180054,0.00018675981911239758,1.747222716346593,0.00011113906695676071,7.157492870152366e-05,19.18064526085318,9,2.131182806761464,0.023699975450732855,True,5,5,0.000105373590411113,0.00011508399598354669,-9.710405572433697e-06,0.08809318591604538,-0.06663099181994901,0.9468754726584299,2.066337076819336,0.6622875113505668,0.4781320635853467,9.734400390118703,False,False,True,False,False,False,False,False,False,fails_positive_events,fails_positive_events,False,False,0.7430328579563569,15.23561959401846,0.0,20
9.522317022434436,445.7792284279494,9.80839521624148,22.70042391916096,,40.0,12.0,10,10,1.0,0.6,0.36336565377239205,0.7073714958084533,1.079746309608014,0.4890729452686981,0.45295171737725026,0.47745303233232667,7.260031429781599e-05,1.9750537102479504,6.79016178401628e-05,6.126351730134106e-05,7.074321005759725,9,0.7860356673066361,0.6293816269209083,True,5,5,2.6128726165370773e-05,0.00011610999398034342,-8.998126781497265e-05,1.265214812433531,-0.7324982545215889,0.4638645077025138,0.9347522185864579,0.2976988675022063,0.6304499975025389,9.859131158218915,False,False,True,False,True,False,False,False,False,fails_positive_events;fails_leave_one_out,fails_positive_events;fails_leave_one_out,False,False,0.670937962449774,15.230576171067968,0.0,21
2.9629527215729468,444.04232510840666,7.846716172993183,19.342313948999568,,464.0,53.0,32,32,1.0,0.625,0.15466629960056957,0.8726025294445734,1.4723302715876567,1.0055148341340094,0.682941085663975,0.6938688369037824,4.69280718855547e-05,5.545216229224443,5.325082012690874e-05,3.916924447755278e-05,35.39190750120156,31,1.141674435522631,0.2685323180396511,True,16,16,-5.112972955350258e-06,0.00011697463614126288,-0.00012208760909661315,2.0,-1.5569599719728828,0.11947998924521744,1.4854140569714493,0.26375952871686986,0.5965349591966397,31.716024353847597,False,False,True,False,False,False,False,False,False,fails_positive_events,fails_positive_events,False,False,0.784320320319974,15.170569872208842,0.0,22
8.786687381216325,447.31179018048715,7.846716172993183,19.93437654471171,,353.0,44.0,11,11,1.0,0.6363636363636364,0.350325372144484,0.7146420906410677,2.110434962146307,1.3035985094163902,0.6176918657993771,0.6478406942931164,9.110313291516015e-05,1.9867153115103358,0.00015005711950088403,6.559528131725195e-05,11.185649180810948,10,1.1185649180810948,0.3432384041167809,True,5,6,0.0002690041184022759,6.293230519260909e-06,0.000262710887883015,1.9085609717069298,1.9935588095173342,0.04620029059493473,1.7226418981985847,0.5285013971201092,0.4542845563471839,10.624236566795272,False,False,True,False,False,False,False,False,False,fails_positive_events,fails_positive_events,False,False,0.7367421935440206,14.68649630248338,0.0,23
2.3499280205578543,443.5110370341936,2.9425185648724437,19.60469062219081,,408.0,47.0,41,41,1.0,0.6097560975609756,0.14537850369976094,0.8759870337077451,0.6981448758480955,0.30886635513770133,0.44241011546850545,0.4479061040280404,8.962803819012599e-05,2.9980877280840708,4.574081185628232e-05,5.2456239009220815e-05,38.45453728941015,40,0.9613634322352537,0.5399072820953938,True,20,21,3.925178801303398e-05,5.060809367776436e-05,-1.1356305664730381e-05,0.25275585614071133,-0.10713608743549731,0.9146810182806983,0.7234891804422066,0.11591753759364837,0.3769241474834463,38.955231323583384,False,False,True,False,True,False,False,False,False,fails_positive_events;fails_leave_one_out,fails_positive_events;fails_leave_one_out,False,False,0.6993751591448514,13.711033623880272,0.0,24
6.028076226648409,444.02189095170615,5.885037129744887,22.519751000427735,,45.0,14.0,16,15,0.9375,0.5333333333333333,0.235930981777761,0.8186453766666846,0.6169285413719267,0.1810003366673813,0.29338946819492656,0.3036869512126318,2.770612701119557e-05,9.81021319443243,3.697601016088027e-05,6.493237918358561e-05,12.248343442877784,14,0.8748816744912703,0.5863663822368227,True,8,7,-2.0907997717926154e-06,7.94792830061518e-05,-8.157008277794442e-05,2.0,-0.6275579637411931,0.5302935535033735,0.5813953251052115,0.15015201507193987,0.9122425167057332,14.99273072362612,False,False,True,False,True,False,False,False,False,fails_positive_events;fails_leave_one_out,fails_positive_events;fails_leave_one_out,False,False,0.5937764752577368,13.371698372715873,0.0,25
8.132794366800226,447.88394656810124,9.80839521624148,19.00607696960483,,558.0,62.0,12,12,1.0,0.5833333333333334,0.2998973430998798,0.7637483529819493,0.7770223190062823,0.3871566317598474,0.4982567711246364,0.520412224688588,3.0800619206294844e-05,4.5689703279519955,4.093113434503402e-05,5.842294935280707e-05,5.5776260632207375,11,0.5070569148382489,0.9000094187800181,True,6,6,-2.0433800761291798e-08,8.342180165893102e-05,-8.344223545969232e-05,2.0,-0.7140005834050532,0.4752268187020978,0.8227820395105687,0.23912549839395061,0.6574769086870166,11.83907657082125,False,False,True,False,False,False,False,False,False,fails_positive_events,fails_positive_events,False,False,0.6939107931630274,13.188521944896037,0.0,26
10.727932267764118,444.57361318261974,5.885037129744887,19.454967853204938,,437.0,50.0,9,9,1.0,0.7777777777777778,0.40842234239003145,0.6655248648112146,1.3848225739831517,0.473073764977746,0.34161326791276125,0.3623355874266155,0.00017964088369976094,1.4340056908354544,0.00012609535063342245,9.094712007560475e-05,14.5533607504149,8,1.8191700938018625,0.06843447333486054,True,4,5,-2.8349867071164197e-06,0.00023505201843360084,-0.00023788700514071725,2.0,-1.303213333272681,0.1925019393721425,1.3292881099906118,0.45029294170720674,0.5900973837413128,8.714610103872516,False,False,False,False,True,False,False,False,False,fails_leave_one_out,fails_leave_one_out,False,False,0.6580860759121961,12.80304345151356,0.0,27
11.504430222383236,443.8379835414016,9.80839521624148,21.71625376567968,,99.0,20.0,9,9,1.0,0.5555555555555556,0.41684920853397,0.6560446403992838,0.8229498757874102,0.25713187794640535,0.31245144511429435,0.33140480344778084,8.82812125714838e-05,1.847729967310449,4.858960150638255e-05,6.638971256930797e-05,5.131232530308916,8,0.6414040662886145,0.743462177317782,True,4,5,4.662555718307942e-05,5.02621629767042e-05,-3.636605793624781e-06,0.07506845630441972,-0.027300204347344065,0.978220293884786,0.7188109236705431,0.24012357427755746,0.7950394502583774,8.961067284507115,False,False,True,False,True,False,False,False,False,fails_positive_events;fails_leave_one_out,fails_positive_events;fails_leave_one_out,False,False,0.5895286575396333,12.80235392927115,0.0,28
