trial_center_cadenceno,duration_cadences,raw_flux_box_statistic,raw_flux_box_numerator,raw_flux_box_denominator,raw_flux_box_n_points,innovation_unchanged_box_statistic,innovation_unchanged_box_numerator,innovation_unchanged_box_denominator,innovation_unchanged_box_n_points,innovation_transformed_template_statistic,innovation_transformed_template_numerator,innovation_transformed_template_denominator,innovation_transformed_template_n_points,injected_center_cadenceno,center_offset_cadences,is_injected_center_neighborhood,raw_flux_box_rank,innovation_unchanged_box_rank,innovation_transformed_template_rank,rank
16658,6,-3.5063765279803567,-111.3969512664247,31.769820034298597,49,-0.9234709069497868,-30.873861336833855,33.432413630451926,49,-0.48615302978196506,-11.429495746718459,23.510078198719604,49,16518,140,False,245,215,156,156
16678,6,0.9243843173057834,26.392717846287397,28.551672017988995,48,0.1814339042208036,6.111632357330954,33.68517247963284,48,-1.679014753877661,-39.94873623321119,23.792963189245448,48,16518,160,False,52,104,228,228
16699,6,-1.0339917448156226,-28.773798220569343,27.827880024032662,48,-0.49028253584650994,-16.5173021534233,33.689354496188464,48,0.7146206489682446,16.481384190850953,23.063123371324988,48,16518,181,False,181,189,54,54
16719,6,-0.3866483097906492,-13.295336192209977,34.38612262241296,48,0.19656098505751138,6.034932917245339,30.702598053624882,48,-1.7268099165254225,-37.498092150994644,21.715240219633397,48,16518,201,False,132,100,231,231
16729,6,-0.2101143605847581,-6.638247391090992,31.593496858646116,48,-0.7968508168949022,-24.300521862964985,30.495697999855366,48,-1.008740701905391,-21.489792716210204,21.303584435146266,48,16518,211,False,111,209,201,201
16750,6,-2.3215778515449386,-83.35411115390494,35.90407752143024,48,-0.27168499115030026,-8.969263731553879,33.01346789006812,48,-0.8133819188475592,-18.920268702142586,23.261235913566637,48,16518,232,False,234,163,183,183
16770,6,0.3572566208552342,12.258265997602098,34.31221503539142,49,-1.5771166709031277,-56.767219870767605,35.994305886234876,49,-1.4392200721336927,-36.30406127054722,25.224815838432004,49,16518,252,False,76,235,221,221
16790,6,0.3149694672580804,10.856138819731346,34.46727365111875,49,0.9059361275826778,38.176408960300805,42.14028759639761,49,1.2456059418810181,37.25972809872496,29.912933814732924,49,16518,272,False,80,42,34,34
16810,6,-1.9558618494140805,-68.32662207856393,34.934278256428286,49,-1.6594450274949146,-71.58797935728234,43.13971127163579,49,-3.9298623506095614,-120.7005401268322,30.71368138584048,49,16518,292,False,224,237,251,251
16820,6,0.5524800526982181,18.316718583718487,33.153628794854704,49,-0.5103425620705343,-20.586848679267124,40.33927445859752,49,-1.4121742880483867,-40.971260486509685,29.01289227063582,49,16518,302,False,69,194,218,218
16840,6,-1.3405780083255714,-51.51568836121091,38.42796766862959,49,1.478505798451381,61.53534902460218,41.619957858167105,49,-0.12364837104492749,-3.708676613904615,29.993736129019215,49,16518,322,False,201,22,126,126
16860,6,-1.7845693129539302,-64.49113846662297,36.13820880953804,48,0.0561147563315652,1.892932419181811,33.733237795724236,48,0.057253291190569676,1.3486133082503322,23.555210193269474,48,16518,342,False,220,121,112,112
16880,6,-0.31800648193542647,-9.596587646226364,30.177333455030084,48,0.38693892493174564,11.382320211870148,29.416322521384842,48,1.332486784124215,29.682554971087907,22.276059563770417,48,16518,362,False,123,78,31,31
16901,6,4.025804141178483,119.13287695578914,29.59231815011127,48,1.9538357611707575,56.43670736802096,28.885082610118435,48,1.523284944544534,30.547016145469502,20.053382825629605,48,16518,383,False,12,11,26,26
16911,6,-1.0525105162291333,-33.53829415281921,31.865044230605932,49,-0.5460612792956252,-15.838695662756107,29.005344753956443,49,-0.12592126514936852,-2.552419752057209,20.269965911075577,49,16518,393,False,182,198,127,127
16931,6,-0.9587678961292625,-30.74323491351347,32.06535704588154,49,-1.7553743659182506,-45.405039044544715,25.866299477828463,49,-1.8132611704444555,-32.568025991908954,17.961023223105848,49,16518,413,False,173,239,235,235
16951,6,-4.318701305906353,-146.22869315729488,33.85941346703215,49,-1.2463198807042892,-34.466072177310885,27.654274565398314,49,-1.2518229949650541,-24.520399058236983,19.58775254717341,49,16518,433,False,249,224,213,213
16971,6,15.881509172163781,455.33185332973994,28.670565775185906,49,-0.06799187433240232,-1.6680377181610941,24.532898004933674,49,1.9233820456952664,33.62563529405447,17.482556504731974,49,16518,453,False,3,139,19,19
16991,6,-5.62403366185611,-122.22142037979032,21.731985924752333,49,0.2418769504991621,6.234974348069491,25.777463851774044,49,-0.053165507881153054,-0.9637597523339884,18.127537772955932,49,16518,473,False,251,92,119,119
17001,6,-0.21599335562071376,-4.873637500219596,22.563830661428987,49,1.0045145077049282,27.894635338746824,27.769270751976787,49,1.2181321874320477,23.979335940576597,19.68533151654714,49,16518,483,False,112,34,35,35
17021,6,-1.0542234219398479,-26.5791570394594,25.212072210036666,48,0.14716366333309638,4.057655456406991,27.572400445228954,48,-1.1466432004418259,-22.810881982511916,19.893618148803743,48,16518,503,False,183,109,210,210
17042,6,-0.7512366029456788,-19.173103652790395,25.522057335346297,48,0.40714546983393557,10.895870962379984,26.761616595719797,48,0.15579555292497743,2.965467164990386,19.03435052744023,48,16518,524,False,165,76,102,102
17062,6,-0.2347786821701113,-6.3081547751926745,26.8685159865666,49,-0.6002639566824688,-17.34656016353036,28.898220475207452,49,-0.18157627704758394,-3.7228628190392716,20.50302429134868,49,16518,544,False,114,203,133,133
17082,6,-0.5013047945131671,-15.046871221561334,30.015414546700725,49,0.008665565119735544,0.2880115151805319,33.23632229415656,49,0.022177860859305246,0.5158785379837012,23.260969182573447,49,16518,564,False,142,130,115,115
17092,6,5.22194325449264,170.89310039701107,32.725958913855514,49,1.6369794728143734,61.9179593916535,37.824517912372585,49,2.9557943050575513,78.51110286504877,26.561761327813407,49,16518,574,False,5,18,9,9
17112,6,-1.477986663824862,-57.64344226375898,39.001327734977174,49,0.5245414305868495,20.620699472483103,39.31186036041606,49,0.16842848951461376,4.703727578716274,27.92714933365328,49,16518,594,False,210,64,98,98
17132,6,3.4619492480066905,148.00989096770758,42.75333933705938,49,1.3234111029980116,53.294348777892715,40.270441027101455,49,1.311366775744248,36.90083848742418,28.139220216618362,49,16518,614,False,13,26,32,32
17152,6,-1.0900405925280228,-47.483831044191625,43.56152547866782,48,0.1832245295940109,7.1178380117979,38.847626066060116,48,-0.08326127992818656,-2.3192272132085776,27.854810966260995,48,16518,634,False,185,102,124,124
17172,6,1.079873450141771,37.90598804274159,35.10225021067525,48,0.6308290132028409,19.48164089701798,30.882601290175163,48,-0.5987295985979795,-14.183035483947874,23.688549083191653,48,16518,654,False,46,58,163,163
17183,6,1.4906453267641937,46.26560359129044,31.037298249692384,48,-0.3276238381352878,-10.23613191100901,31.243550436589842,48,0.34127616269966565,7.345081945959604,21.522399595261273,48,16518,665,False,37,169,80,80
17203,6,-0.5578045887787745,-16.523622166608707,29.62259991941727,48,0.010551405271908294,0.36017683951511126,34.13543790930237,48,0.6223401086237929,14.945060253379255,24.01429708014144,48,16518,685,False,147,129,59,59
17223,6,-0.3326952483897409,-11.978999399140788,36.00592270890448,48,0.14705106507623028,5.221676633223926,35.509274485819226,48,-0.520521528757981,-12.679504066667725,24.35923082167678,48,16518,705,False,124,110,158,158
17244,6,0.6733110072174869,25.341532282509753,37.63718699213862,47,1.444248530541175,51.64840685113668,35.761439779193324,47,0.7588466209389496,19.426959082691134,25.600639900924147,47,16518,726,False,63,23,51,51
17265,6,-0.4897541389192636,-17.960491055204166,36.6724640547958,48,0.8733896488032401,28.11784708651097,32.193932141329334,48,0.9496103685061932,22.209234740484185,23.387734040247413,48,16518,747,False,139,43,45,45
17275,6,-0.7732393311294232,-25.059438591040795,32.408385841467755,48,0.2534239455802897,8.842467516786455,34.891996873219654,48,0.4212240082708367,10.208314526887902,24.234882927955535,48,16518,757,False,167,91,73,73
