quality_policy,mode,order,p,d,q,center_cadenceno,duration_cadences,depth,observed_depth_before_arima,innovation_depth_after_arima,standardized_innovation_depth_after_arima,depth_retention_fraction,local_snr_before_arima,local_snr_after_arima,standardized_snr_after_arima,snr_retention_fraction,event_center_shift_cadences,transit_preservation_failure,transit_preservation_failure_reason
default,full_gap,"(1, 1, 0)",1,1,0,16518,6,0.001,0.0011011202423351065,0.00015153392201684972,1.9824044772105633,0.1376179605012956,47.35929432772535,4.445932721736008,4.201654569291826,0.09387666739648282,-2,True,
default,full_gap,"(3, 0, 1)",3,0,1,16518,6,0.001,0.0011011202423351065,0.0011011201137829294,16.22769707513908,0.9999998832532795,47.35929432772535,47.35930503292063,47.690909447643925,1.0000002260421197,0,False,
default,full_gap,"(1, 0, 0)",1,0,0,16518,6,0.001,0.0011011202423351065,0.00023297294454114483,3.171203676137479,0.2115781143457025,47.35929432772535,7.2429852084769335,7.375039929487563,0.15293693268222333,-2,True,
default,longest_segment,"(1, 1, 0)",1,1,0,17832,6,0.001,0.0011406052893421772,2.1394628260820936e-06,0.03091282224906612,0.0018757258501895856,43.75594178545213,0.07094389368046508,0.06516227876553245,0.0016213545129098864,-2,True,
default,longest_segment,"(3, 0, 1)",3,0,1,17832,6,0.001,0.0011406052893421772,0.00023386062298860413,3.512072744554882,0.20503203445907117,43.75594178545213,7.278723000257916,6.522750063074174,0.16634821931036411,-2,True,
default,longest_segment,"(1, 0, 0)",1,0,0,17832,6,0.001,0.0011406052893421772,0.00028201427695175176,4.448323263410694,0.24724966610877128,43.75594178545213,8.584159111696549,8.511307846307963,0.19618270711180508,-2,True,
