period_cadences,period_days,duration_cadences,duration_hours,epoch_phase_cadence,mes,observed_event_count,expected_event_count,observability_fraction
406,8.296294540559757,20,9.808427043026313,21,123.74745704874445,7,12,0.5833333333333334
405,8.275860317553452,20,9.808427043026313,23,122.71302215786757,7,12,0.5833333333333334
407,8.316728763566061,20,9.808427043026313,17,119.87396094370325,7,12,0.5833333333333334
408,8.337162986572366,20,9.808427043026313,13,118.90775931497802,6,12,0.5
404,8.255426094547147,20,9.808427043026313,25,116.68416585555434,8,12,0.6666666666666666
389,7.948912749452575,20,9.808427043026313,105,116.38044644062344,3,12,0.25
394,8.051083864484099,20,9.808427043026313,85,115.1334232464051,4,12,0.3333333333333333
203,4.148147270279878,20,9.808427043026313,21,114.5100956142095,14,23,0.6086956521739131
204,4.168581493286183,20,9.808427043026313,13,113.9397206200587,13,23,0.5652173913043478
393,8.030649641477794,20,9.808427043026313,89,113.8807084116192,4,12,0.3333333333333333
409,8.357597209578671,20,9.808427043026313,9,113.54082398713818,8,12,0.6666666666666666
405,8.275860317553452,16,7.8467416344210505,21,113.45481627923498,7,12,0.5833333333333334
406,8.296294540559757,16,7.8467416344210505,21,113.39210047970796,7,12,0.5833333333333334
398,8.132820756509318,20,9.808427043026313,53,113.20379275781691,4,12,0.3333333333333333
397,8.112386533503013,20,9.808427043026313,57,113.15501342659586,4,12,0.3333333333333333
395,8.071518087490404,20,9.808427043026313,81,113.00686921557329,5,12,0.4166666666666667
394,8.051083864484099,16,7.8467416344210505,88,112.7484551042083,4,12,0.3333333333333333
395,8.071518087490404,16,7.8467416344210505,84,112.49308404221101,4,12,0.3333333333333333
202,4.1277130472735735,20,9.808427043026313,24,112.33999568957088,14,23,0.6086956521739131
388,7.92847852644627,16,7.8467416344210505,112,112.2802971368785,3,12,0.25
396,8.091952310496708,20,9.808427043026313,77,112.19239811023606,5,12,0.4166666666666667
390,7.9693469724588795,20,9.808427043026313,101,112.06646545920661,3,12,0.25
389,7.948912749452575,16,7.8467416344210505,105,111.75413265334014,3,12,0.25
399,8.153254979515623,20,9.808427043026313,49,111.72468005823093,4,12,0.3333333333333333
393,8.030649641477794,16,7.8467416344210505,91,111.15687580189599,4,12,0.3333333333333333
410,8.378031432584976,20,9.808427043026313,408,110.60057772838105,5,11,0.45454545454545453
390,7.9693469724588795,16,7.8467416344210505,103,110.46367624460377,3,12,0.25
391,7.989781195465184,20,9.808427043026313,95,110.07787765450118,4,12,0.3333333333333333
411,8.39846565559128,20,9.808427043026313,401,109.79786527353137,4,11,0.36363636363636365
400,8.173689202521928,20,9.808427043026313,43,109.14505532556365,4,12,0.3333333333333333
403,8.234991871540842,20,9.808427043026313,27,108.89270766466272,8,12,0.6666666666666666
392,8.010215418471489,20,9.808427043026313,93,108.23034986868096,5,12,0.4166666666666667
125,2.5542778757881024,20,9.808427043026313,20,108.06327883459808,19,37,0.5135135135135135
391,7.989781195465184,16,7.8467416344210505,98,108.02959933465114,3,12,0.25
492,10.053637719101971,16,7.8467416344210505,187,108.02197333404568,5,10,0.5
395,8.071518087490404,12,5.885056225815788,84,107.91237746190163,4,12,0.3333333333333333
407,8.316728763566061,16,7.8467416344210505,16,107.86754583556888,7,12,0.5833333333333334
491,10.033203496095666,16,7.8467416344210505,191,107.46280192573383,5,10,0.5
394,8.051083864484099,12,5.885056225815788,88,107.39156443607888,4,12,0.3333333333333333
197,4.025541932242049,20,9.808427043026313,83,107.29283555119846,13,24,0.5416666666666666
389,7.948912749452575,12,5.885056225815788,108,107.12089324700217,4,12,0.3333333333333333
412,8.418899878597585,20,9.808427043026313,404,106.92147828662539,7,11,0.6363636363636364
388,7.92847852644627,12,5.885056225815788,112,106.91704244638156,3,12,0.25
201,4.107278824267269,20,9.808427043026313,26,106.71160129901921,13,23,0.5652173913043478
396,8.091952310496708,16,7.8467416344210505,78,106.58574916977625,5,12,0.4166666666666667
404,8.255426094547147,16,7.8467416344210505,27,106.55060192680527,8,12,0.6666666666666666
390,7.9693469724588795,12,5.885056225815788,103,106.34106846146356,3,12,0.25
398,8.132820756509318,16,7.8467416344210505,53,106.33831378361239,4,12,0.3333333333333333
392,8.010215418471489,16,7.8467416344210505,96,106.31136043834992,4,12,0.3333333333333333
492,10.053637719101971,20,9.808427043026313,185,106.30600275183018,6,10,0.6
408,8.337162986572366,16,7.8467416344210505,13,105.73612294855523,7,12,0.5833333333333334
397,8.112386533503013,16,7.8467416344210505,57,105.21948602602298,4,12,0.3333333333333333
409,8.357597209578671,16,7.8467416344210505,21,105.13867575181762,9,12,0.75
393,8.030649641477794,12,5.885056225815788,91,105.1011818120251,4,12,0.3333333333333333
402,8.214557648534537,20,9.808427043026313,27,104.60457140318863,8,12,0.6666666666666666
490,10.012769273089361,20,9.808427043026313,191,104.58402732247171,4,10,0.4
401,8.194123425528232,20,9.808427043026313,57,104.55227868244933,5,12,0.4166666666666667
489,9.992335050083057,16,7.8467416344210505,197,104.46326083224554,5,10,0.5
200,4.086844601260964,20,9.808427043026313,38,104.29617656211173,10,23,0.43478260869565216
203,4.148147270279878,16,7.8467416344210505,21,104.25975547021343,14,23,0.6086956521739131
325,6.641122477049066,20,9.808427043026313,20,104.05912882459583,6,15,0.4
196,4.0051077092357446,20,9.808427043026313,93,103.99537393573712,14,24,0.5833333333333334
490,10.012769273089361,16,7.8467416344210505,192,103.91744803978193,5,10,0.5
391,7.989781195465184,12,5.885056225815788,98,103.67855051855868,3,12,0.25
143,2.922093889901589,16,7.8467416344210505,91,103.66776069014226,6,32,0.1875
399,8.153254979515623,16,7.8467416344210505,49,103.64830180347852,4,12,0.3333333333333333
197,4.025541932242049,16,7.8467416344210505,84,103.44853710186474,13,24,0.5416666666666666
405,8.275860317553452,12,5.885056225815788,21,103.37101049750834,7,12,0.5833333333333334
324,6.620688254042761,20,9.808427043026313,24,103.18349846575109,6,15,0.4
369,7.540228289326478,16,7.8467416344210505,187,103.01386815970339,9,13,0.6923076923076923
491,10.033203496095666,20,9.808427043026313,188,102.89072783089588,5,10,0.5
371,7.581096735339088,20,9.808427043026313,161,102.85906938376662,8,13,0.6153846153846154
388,7.92847852644627,8,3.9233708172105253,112,102.56389085483382,3,12,0.25
733,14.978285463621432,20,9.808427043026313,195,102.43673216220562,3,7,0.42857142857142855
413,8.43933410160389,20,9.808427043026313,397,102.31387566570658,6,11,0.5454545454545454
734,14.998719686627737,20,9.808427043026313,192,102.27527659542498,3,7,0.42857142857142855
406,8.296294540559757,12,5.885056225815788,21,102.2156978499685,7,12,0.5833333333333334
369,7.540228289326478,20,9.808427043026313,185,102.15212846141688,10,13,0.7692307692307693
392,8.010215418471489,12,5.885056225815788,96,102.10441035626059,4,12,0.3333333333333333
488,9.971900827076752,16,7.8467416344210505,200,102.00577964059231,6,10,0.6
489,9.992335050083057,20,9.808427043026313,194,101.90764223596848,4,10,0.4
400,8.173689202521928,16,7.8467416344210505,43,101.82620634834058,4,12,0.3333333333333333
410,8.378031432584976,16,7.8467416344210505,4,101.75838314152051,8,12,0.6666666666666666
202,4.1277130472735735,16,7.8467416344210505,21,101.67136509580719,14,23,0.6086956521739131
192,3.9233708172105253,20,9.808427043026313,109,101.6680829785119,12,24,0.5
733,14.978285463621432,16,7.8467416344210505,197,101.60563764805241,3,7,0.42857142857142855
411,8.39846565559128,16,7.8467416344210505,407,101.53636195168438,7,11,0.6363636363636364
195,3.9846734862294397,20,9.808427043026313,101,101.5238328700139,10,24,0.4166666666666667
394,8.051083864484099,8,3.9233708172105253,88,101.34081576585965,4,12,0.3333333333333333
492,10.053637719101971,12,5.885056225815788,187,101.33707392332047,5,10,0.5
190,3.8825023711979156,20,9.808427043026313,139,101.32170380083647,14,24,0.5833333333333334
326,6.661556700055371,20,9.808427043026313,15,101.15824852754734,7,15,0.4666666666666667
571,11.667941336600052,16,7.8467416344210505,522,101.14792083856523,3,8,0.375
389,7.948912749452575,8,3.9233708172105253,108,101.05467068695164,4,12,0.3333333333333333
191,3.9029365942042205,20,9.808427043026313,127,101.05213912655114,11,24,0.4583333333333333
205,4.189015716292488,20,9.808427043026313,9,101.04954363235409,14,23,0.6086956521739131
732,14.957851240615128,20,9.808427043026313,197,100.91760198607408,3,7,0.42857142857142855
491,10.033203496095666,12,5.885056225815788,191,100.87733859464218,5,10,0.5
390,7.9693469724588795,8,3.9233708172105253,103,100.84815055554627,3,12,0.25
591,12.076625796726148,20,9.808427043026313,462,100.83011353866345,4,8,0.5
387,7.908044303439965,20,9.808427043026313,97,100.82162073870504,6,12,0.5
572,11.688375559606357,20,9.808427043026313,517,100.76400646698436,3,8,0.375
199,4.066410378254659,20,9.808427043026313,51,100.65023606771135,11,24,0.4583333333333333
573,11.708809782612661,20,9.808427043026313,515,100.62704913182553,3,8,0.375
572,11.688375559606357,16,7.8467416344210505,520,100.58635320705663,3,8,0.375
488,9.971900827076752,20,9.808427043026313,197,100.38919483881716,4,10,0.4
204,4.168581493286183,16,7.8467416344210505,13,100.36355385176064,14,23,0.6086956521739131
395,8.071518087490404,8,3.9233708172105253,84,100.30744088738537,4,12,0.3333333333333333
571,11.667941336600052,20,9.808427043026313,519,100.09153474754433,3,8,0.375
286,5.844187779803178,16,7.8467416344210505,234,100.05473328292597,4,16,0.25
732,14.957851240615128,16,7.8467416344210505,199,100.04324929236711,3,7,0.42857142857142855
487,9.951466604070447,16,7.8467416344210505,203,100.03880441378618,7,10,0.7
594,12.137928465745063,20,9.808427043026313,456,100.00822034897955,6,8,0.75
370,7.560662512332783,20,9.808427043026313,166,99.9295537620456,8,13,0.6153846153846154
590,12.056191573719843,20,9.808427043026313,465,99.86862423864939,4,8,0.5
570,11.647507113593747,16,7.8467416344210505,524,99.85834230115775,3,8,0.375
593,12.117494242738758,20,9.808427043026313,459,99.8140481665529,5,8,0.625
206,4.209449939298793,20,9.808427043026313,197,99.8042669534103,14,22,0.6363636363636364
489,9.992335050083057,12,5.885056225815788,197,99.80421496369246,5,10,0.5
412,8.418899878597585,16,7.8467416344210505,402,99.79016924263269,7,11,0.6363636363636364
396,8.091952310496708,12,5.885056225815788,75,99.77654870266818,5,12,0.4166666666666667
570,11.647507113593747,20,9.808427043026313,521,99.69425713648629,4,8,0.5
495,10.114940388120885,20,9.808427043026313,159,99.6237760755627,5,10,0.5
403,8.234991871540842,16,7.8467416344210505,27,99.56316273454792,8,12,0.6666666666666666
368,7.519794066320173,20,9.808427043026313,188,99.54399658953577,9,13,0.6923076923076923
388,7.92847852644627,20,9.808427043026313,91,99.4725310759094,7,12,0.5833333333333334
123,2.5134094297754928,20,9.808427043026313,62,99.4468896617091,22,38,0.5789473684210527
196,4.0051077092357446,16,7.8467416344210505,95,99.40059127709009,13,24,0.5416666666666666
731,14.937417017608823,20,9.808427043026313,199,99.383979048315,3,7,0.42857142857142855
386,7.88761008043366,20,9.808427043026313,101,99.37940895665062,6,12,0.5
494,10.09450616511458,20,9.808427043026313,168,99.1613947252252,4,10,0.4
490,10.012769273089361,12,5.885056225815788,192,99.11802408934885,5,10,0.5
198,4.045976155248354,20,9.808427043026313,62,99.04571366154647,11,24,0.4583333333333333
485,9.910598158057837,16,7.8467416344210505,209,99.01733386326703,6,10,0.6
195,3.9846734862294397,16,7.8467416344210505,103,98.92312526357928,10,24,0.4166666666666667
734,14.998719686627737,16,7.8467416344210505,196,98.8478540305492,4,7,0.5714285714285714
401,8.194123425528232,16,7.8467416344210505,58,98.81420481563873,6,12,0.5
592,12.097060019732453,20,9.808427043026313,461,98.76202083564466,5,8,0.625
486,9.931032381064142,20,9.808427043026313,203,98.70156079854479,3,10,0.3
162,3.3103441270213807,20,9.808427043026313,24,98.68504121349264,13,29,0.4482758620689655
194,3.964239263223135,16,7.8467416344210505,112,98.68046417599112,9,24,0.375
