period,score,raw_pooled_score,epoch,duration,edge_amplitude,n_edge_observations,n_valid_transit_events,n_positive_transit_events,positive_event_fraction,median_event_score
0.5,3.5281256543088477,15.227357841766784,443.9944585162174,0.1130952380952381,2.5160661649228065e-05,364,181,109,0.6022099447513812,0.262243514607222
0.5072507250725072,,,,,,0,0,0,,
0.5145014501450145,3.580259552626103,4.2696896443460055,443.99724495557564,0.4166666666666667,2.6116126373469542e-05,349,173,108,0.6242774566473989,0.27220209323530004
0.5217521752175217,,,,,,0,0,0,,
0.529002900290029,,,,,,0,0,0,,
0.5362536253625363,2.945223779828335,2.965047544716797,443.84408753818553,0.31547619047619047,2.180122807332063e-05,338,168,102,0.6071428571428571,0.22722894780776337
0.5435043504350435,,,,,,0,0,0,,
0.5507550755075508,,,,,,0,0,0,,
0.558005800580058,6.817812526208802,5.084073039785561,443.84903134122476,0.36607142857142855,5.1875678931984973e-05,320,159,111,0.6981132075471698,0.5406877035038916
0.5652565256525652,2.1854994465919875,2.343548191052376,444.0830597870588,0.31547619047619047,1.673470941160132e-05,314,157,95,0.6050955414012739,0.17442184443363115
0.5725072507250725,,,,,,0,0,0,,
0.5797579757975797,,,,,,0,0,0,,
0.587008700870087,3.095456905909424,5.932495503812724,443.8918068255557,0.4166666666666667,2.416871661194762e-05,302,151,92,0.609271523178808,0.2519047104652572
0.5942594259425943,2.4759813978258225,2.6457258816182625,444.0166322391316,0.4166666666666667,1.9221705714913656e-05,303,151,91,0.6026490066225165,0.2014925085682737
0.6015101510151015,4.340270152035498,4.165309532561963,443.54294780172233,0.4166666666666667,3.388797276537186e-05,305,151,97,0.6423841059602649,0.35320617576754343
0.6087608760876088,2.5345387148822622,0.8448468444583634,444.1309528799395,0.1636904761904762,2.0194459280381626e-05,290,145,87,0.6,0.21048198378527888
0.616011601160116,4.994112695661057,3.729409344440233,443.900239153805,0.2648809523809524,4.006891848558952e-05,287,143,89,0.6223776223776224,0.4176286838821533
0.6232623262326232,3.378783286816941,5.084596392694042,443.9906453900891,0.21428571428571427,2.730034163342475e-05,282,141,90,0.6382978723404256,0.2845448835860334
0.6305130513051305,3.754545388989177,4.948137825547924,443.9843163873732,0.31547619047619047,3.0123583969692524e-05,286,143,89,0.6223776223776224,0.3139708582751164
0.6377637763776378,2.3276081814249188,1.4316991104730226,443.84842127424434,0.36607142857142855,1.8941735843512513e-05,283,139,84,0.60431654676259,0.19742514921171456
0.6450145014501449,2.318703664879856,2.3987367327363156,443.7295089185791,0.21428571428571427,1.9076253942189303e-05,272,136,83,0.6102941176470589,0.1988271989458226
0.6522652265226523,3.2293975722925303,4.153881963048962,444.1079823686026,0.1130952380952381,2.6186339702064854e-05,280,140,85,0.6071428571428571,0.2729339098432974
0.6595159515951595,,,,,,0,0,0,,
0.6667666766676668,2.8743126250237867,3.7257452228547048,443.9521472639883,0.4166666666666667,2.4280434162223132e-05,258,129,78,0.6046511627906976,0.2530691155765376
0.674017401740174,3.7308535817771578,1.430637360620724,443.78618330557947,0.36607142857142855,3.1394518748271055e-05,260,130,80,0.6153846153846154,0.32721750527580096
0.6812681268126812,3.077079087476749,2.449776567294739,444.0393393165269,0.4166666666666667,2.5893113997704903e-05,265,130,81,0.6230769230769231,0.26987768897134384
0.6885188518851886,3.671545957256905,1.5049257844221346,443.8108711711384,0.4166666666666667,3.2023853061808206e-05,242,121,73,0.6033057851239669,0.33377690520517317
0.6957695769576957,3.1836296990704995,1.2875463305945662,443.8187085357572,0.0625,2.6687273132089466e-05,263,131,80,0.6106870229007634,0.27815501829844547
0.703020302030203,2.3701699413686663,0.7112756452493275,443.8123639674768,0.4166666666666667,1.9944589898765856e-05,262,130,80,0.6153846153846154,0.20787765541978603
0.7102710271027103,4.065637186631798,3.6110471293611037,443.9533523520296,0.21428571428571427,3.475046724054513e-05,252,126,77,0.6111111111111112,0.36219574788818315
0.7175217521752175,4.429279110928172,3.844060127452737,444.20125821404434,0.4166666666666667,3.831755534202281e-05,246,123,83,0.6747967479674797,0.39937464777906934
0.7247724772477248,2.5272396742333663,1.3496940203589354,443.6790450998758,0.31547619047619047,2.1863071541612563e-05,248,123,75,0.6097560975609756,0.227873527378304
0.732023202320232,3.0687179541053338,2.842171301311637,444.0452436046469,0.31547619047619047,2.6877177043413188e-05,240,120,76,0.6333333333333333,0.28013434101409906
0.7392739273927392,3.590864520176427,4.357014563625647,444.17198058390034,0.31547619047619047,3.132013574055994e-05,243,121,73,0.6033057851239669,0.3264422291069479
0.7465246524652465,2.8154963237741133,2.037025534762106,444.2141382665283,0.4166666666666667,2.4762744961616162e-05,238,119,73,0.6134453781512605,0.2580961248392184
0.7537753775377538,3.6308605146480897,4.063381258311968,443.86748891771316,0.36607142857142855,3.166898765877979e-05,242,121,76,0.628099173553719,0.3300782286043718
0.7610261026102609,3.2719583420716702,1.943379917353196,443.6174100367556,0.31547619047619047,2.8899083036043433e-05,239,118,72,0.6101694915254238,0.30120818005318595
0.7682768276827683,2.7173507569761095,-0.22386974958896885,444.05326888503623,0.21428571428571427,2.4418027367651906e-05,228,114,69,0.6052631578947368,0.25450321640746
0.7755275527552755,2.3572490651441167,2.180083389610923,443.5575955865034,0.1130952380952381,2.0998766212155377e-05,232,116,71,0.6120689655172413,0.21886508115973805
0.7827782778277828,2.6564430835952515,3.154348029226657,443.62380584944697,0.1636904761904762,2.3976102927879438e-05,227,113,68,0.6017699115044248,0.24989714444113256
0.79002900290029,3.62770270389649,3.6216979987042213,443.6387561076066,0.31547619047619047,3.318582716209174e-05,220,110,70,0.6363636363636364,0.3458878813070384
0.7972797279727972,2.7599976789670135,2.905036382457116,443.96052588760654,0.2648809523809524,2.4910749581000267e-05,226,113,68,0.6017699115044248,0.2596387413294562
0.8045304530453046,4.08316565043621,3.790183255717608,444.1422594570258,0.4166666666666667,3.718371782534021e-05,224,111,67,0.6036036036036037,0.38755693250934825
0.8117811781178117,,,,,,0,0,0,,
0.819031903190319,3.5406540348721514,2.8232668566655543,443.5671384627835,0.21428571428571427,3.238951546823959e-05,220,110,67,0.6090909090909091,0.3375881163712055
0.8262826282628263,2.20266239885761,1.564911077915888,443.7798100870888,0.0625,2.00587446396789e-05,225,111,67,0.6036036036036037,0.20906746278190808
0.8335333533353335,3.55567294760287,13.20708321212081,443.59791362435885,0.31547619047619047,3.267577217751511e-05,218,109,71,0.6513761467889908,0.34057170108637985
0.8407840784078408,3.3888158081876343,1.8815301256593158,443.68528038586084,0.1636904761904762,3.1142395527280776e-05,218,109,68,0.6238532110091743,0.32458968568550756
0.848034803480348,1.9464280400896257,0.8778617140769748,443.64913335870165,0.4166666666666667,1.813855643528009e-05,212,106,64,0.6037735849056604,0.18905380374348116
