target_id,quarter,sample_stratum,case_index,pipeline,branch,detector,zero_injection_control,injected_period_days,injected_epoch_days,requested_duration_hours,requested_depth,phase_fraction,success,error,recovered_period_days,recovered_epoch_days,recovered_duration_hours,mes,max_ses,observed_event_count,expected_event_count,observability_fraction,period_cadences,duration_cadences,period_exact_fractional_error,exact_period_recovered,harmonic_period_recovered,runtime_seconds,wavelet,segment_count,n_period_trials,n_duration_trials,radius_ratio,realized_max_depth_on_observed_cadences,in_transit_cadence_count
2715763,5,quiet_low_scatter,0,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,False,2.0,443.81040446208937,2.0,0.0002,0.15,True,,2.0025840413291007,443.776104695964,2.94257246889174,61.97519180595499,33.83397153334831,27,48,0.5625,98,6,0.001292020664550364,True,True,0.3994220830500126,db6,43,686,7,0.013289697221077746,0.00019999983892371453,229
2715763,5,quiet_low_scatter,1,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,False,2.0,444.41040446208933,4.0,0.0005,0.45,True,,2.0025840413291007,444.38914062698314,3.92342995852232,302.0852962771131,168.58522485022033,28,47,0.5957446808510638,98,8,0.001292020664550364,True,True,0.4002479170449078,db6,43,686,7,0.020978641997308076,0.0004999999177205394,418
2715763,5,quiet_low_scatter,2,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,False,5.0,447.26040446208935,2.0,0.0005,0.75,True,,5.006460103322752,447.229540440705,2.94257246889174,71.84356417175701,42.437411539001026,9,19,0.47368421052631576,245,6,0.001292020664550364,True,True,0.40699862502515316,db6,43,686,7,0.021013654215094515,0.0004999921644478489,96
2715763,5,quiet_low_scatter,3,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,False,5.0,445.76040446208935,8.0,0.0002,0.45,True,,5.006460103322752,445.69695061315724,7.84685991704464,139.20770848524802,92.66566404538376,11,19,0.5789473684210527,245,16,0.001292020664550364,True,True,0.4016454159282148,db6,43,686,7,0.013262342963201149,0.0001999999617544601,305
2715763,5,quiet_low_scatter,4,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,False,10.0,445.01040446208935,4.0,0.0002,0.15,True,,9.992485675611533,445.06348015110416,3.92342995852232,71.7238787965238,47.84381507651302,7,10,0.7,489,8,0.0007514324388466775,True,True,0.40201850002631545,db6,43,686,7,0.013267644601659957,0.00019999851664176393,85
2715763,5,quiet_low_scatter,5,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,False,10.0,451.01040446208935,8.0,0.0005,0.75,True,,10.012920206645504,450.94862508888764,7.84685991704464,238.7334986230305,176.89167000584084,6,9,0.6666666666666666,490,16,0.001292020664550364,True,True,0.4020348750054836,db6,43,686,7,0.020969832004089348,0.0004999990766529905,154
