run_id,config_hash,star_id,treatment,detector,score_name,score_definition,fap_level,fap_threshold,null_trial_count,error,diagnostics
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,arima,bls,bls_power,bls_power,0.01,4.562432368054857e-05,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,arima,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,7.729876648488365,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,arima,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,61.94988886902286,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,arima,tps_like,tps_like_mes,tps_like_mes,0.01,78.28057051108603,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,arima,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,72.8109285914279,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,gp,bls,bls_power,bls_power,0.01,6.532529123592745e-05,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,gp,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,7.669457455445011,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,gp,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,74.10345076517781,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,gp,tps_like,tps_like_mes,tps_like_mes,0.01,86.33295111523691,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,gp,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,85.81580936327661,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,kalman,bls,bls_power,bls_power,0.01,5.4589942710746605e-05,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,kalman,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,7.624786690819778,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,kalman,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,75.4982181851234,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,kalman,tps_like,tps_like_mes,tps_like_mes,0.01,98.40495331539822,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,kalman,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,86.05930860179359,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,raw,bls,bls_power,bls_power,0.01,6.984331993264247e-05,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,raw,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,7.105251872491962,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,raw,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,97.75178187323401,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,raw,tps_like,tps_like_mes,tps_like_mes,0.01,128.06119123980102,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,raw,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,116.59822510347082,100,,
