run_id,config_hash,star_id,stage,injection_id,treatment,detector,null_trial,status,runtime_seconds,updated_at,error
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,data_fetch,,,,,complete_cached,,2026-08-20T22:11:12+00:00,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,null_trial,,,,0,complete,48.50876900041476,2026-08-20T22:12:01+00:00,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,null_trial,,,,1,complete,48.574589082971215,2026-08-20T22:12:49+00:00,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,null_trial,,,,2,complete,48.31374345906079,2026-08-20T22:13:38+00:00,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,null_trial,,,,3,complete,48.547203292138875,2026-08-20T22:14:26+00:00,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,null_trial,,,,4,complete,48.251382124610245,2026-08-20T22:15:15+00:00,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,null_trial,,,,5,complete,48.47135862521827,2026-08-20T22:16:03+00:00,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,null_trial,,,,6,complete,48.35558474995196,2026-08-20T22:16:51+00:00,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,null_trial,,,,7,complete,48.170195458922535,2026-08-20T22:17:40+00:00,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,null_trial,,,,8,complete,48.30649433284998,2026-08-20T22:18:28+00:00,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,null_trial,,,,9,complete,47.966233166866004,2026-08-20T22:19:16+00:00,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,null_trial,,,,10,complete,48.696537791751325,2026-08-20T22:20:05+00:00,
demo50_662c028d7106501c,662c028d7106501c,kic_3115178_q5,null_trial,,,,11,complete,48.14490958303213,2026-08-20T22:20:53+00:00,
