target_id,quarter,sample_stratum,raw_top1_mes,raw_top1_period_days,raw_top1_epoch_days,raw_top1_duration_hours,event_consistency_score,robust_veto_score,hardened_period_days,hardened_epoch_days,hardened_duration_hours,selected_raw_mes,consistency_weight,valid_event_count,event_observability_fraction,positive_event_fraction,single_event_fraction,leave_one_out_ratio_normalized,event_consistent_flag,transit_consistency_veto_pass,diagnostic_consistency_veto_pass,event_depth_chi2_pvalue,event_depth_reduced_chi2,odd_even_tested,odd_even_depth_pvalue,odd_even_depth_z,odd_even_depth_difference_fraction,robust_event_snr,fails_min_events,fails_observability,fails_positive_events,fails_single_event_dominance,fails_leave_one_out,fails_depth_chi2,fails_odd_even,fails_robust_sign,veto_reason,diagnostic_veto_reason,any_candidate_survives_veto,selection_status,ranking_changed,raw_score_threshold,hardened_score_threshold,hardened_score_name,raw_empirical_p_value,hardened_empirical_p_value,raw_passes_fap,hardened_passes_fap
11450313,5,smooth_background_dominant,57.6745290254424,10.033198544617335,447.0052440154577,9.808422202477232,43.393785101933354,50.183540506031854,10.1558038221483,446.35135117258324,9.808422202477232,50.183540506031854,0.8647015468491627,10,1.0,0.8,0.20511902480310282,0.7912529884952264,True,True,False,4.35863247254216e-13,8.647572176254478,True,1.219777458263905e-06,4.852397637088794,1.980770274576028,5.904958783781761,False,False,False,False,False,True,True,False,pass,fails_depth_chi2;fails_odd_even,True,raw_failed_event_penalty_rank,True,108.48187811882003,101.60251762679009,robust_veto_score,0.45054945054945056,0.5604395604395604,False,False
