period,score,raw_pooled_score,epoch,duration,edge_amplitude,n_edge_observations,n_valid_transit_events,n_positive_transit_events,positive_event_fraction,median_event_score
1.0,5.8278179490083435,4.291322418370205,443.5167541136657,0.1130952380952381,5.8250371405672486e-05,182,91,57,0.6263736263736264,0.6109213187121276
1.007000700070007,4.854672366581414,3.3665789777283233,444.13610986301615,0.36607142857142855,4.879238969343653e-05,181,90,57,0.6333333333333333,0.5117273990759054
1.014001400140014,2.971511382750822,0.07795411077247885,443.6437722108836,0.1636904761904762,3.0376042386850386e-05,174,87,55,0.632183908045977,0.31857946008603444
1.021002100210021,2.0265906428172045,2.462600908605844,444.4453814610943,0.21428571428571427,2.0716664127337755e-05,174,87,55,0.632183908045977,0.2172733231149309
1.028002800280028,3.7663250598548736,3.943889162746838,444.4652647172771,0.36607142857142855,3.918244883156264e-05,168,84,51,0.6071428571428571,0.41093975425223916
1.035003500350035,3.1921509069751197,1.6963720399676068,444.0193902803936,0.0625,3.320910638021202e-05,168,84,53,0.6309523809523809,0.3482922181175101
1.042004200420042,3.1164286604053335,3.7757077536665937,444.4711413028348,0.2648809523809524,3.185744790801831e-05,174,87,53,0.6091954022988506,0.3341162230748315
1.049004900490049,2.393550436884893,1.3033880443482364,444.4038835791633,0.36607142857142855,2.4754065670182888e-05,171,85,51,0.6,0.2596169960427422
1.056005600560056,3.337623849698475,2.376212782726038,443.98373589818635,0.31547619047619047,3.493105979394835e-05,166,83,55,0.6626506024096386,0.36635181198609457
1.063006300630063,3.3623092362529103,4.594988930074861,443.8797769789428,0.0625,3.497932534013581e-05,168,84,52,0.6190476190476191,0.3668580139280505
1.07000700070007,4.537230591784846,6.167034136684114,443.88199835492657,0.0625,4.6381484376944745e-05,174,87,56,0.6436781609195402,0.4864421790902039
1.077007700770077,5.18820978427339,4.258566932474521,443.9432971482156,0.31547619047619047,5.462909682302867e-05,164,82,55,0.6707317073170732,0.5729419240737608
1.084008400840084,2.514566771516779,0.8890066710933887,444.2927811532199,0.31547619047619047,2.6317070528982325e-05,166,83,50,0.6024096385542169,0.276009560870204
1.091009100910091,3.1697261447186253,5.939792069379093,444.2415020782099,0.1636904761904762,3.297581342601627e-05,168,84,53,0.6309523809523809,0.34584547596318216
1.098009800980098,3.103349758386585,2.0366848561715596,444.45676942330323,0.36607142857142855,3.287771554405061e-05,162,81,55,0.6790123456790124,0.34481663982073163
1.105010501050105,4.443834098888829,2.980223664100939,443.65502426862906,0.0625,4.650848675973351e-05,167,83,56,0.6746987951807228,0.4877741613814848
1.112011201120112,3.5121332678520223,4.851545674752344,444.5900494179694,0.36607142857142855,3.767652669491245e-05,159,79,50,0.6329113924050633,0.3951458646100089
1.119011901190119,4.112695580107487,1.9239333821884828,444.20371120803003,0.0625,4.5585227104935435e-05,148,74,45,0.6081081081081081,0.4780911500596374
1.126012601260126,3.871908991451266,2.654617258407789,444.5077690569968,0.4166666666666667,4.127561619594404e-05,160,80,50,0.625,0.4328925853788841
1.133013301330133,4.462129362604432,2.896532547627446,444.5050855256566,0.1130952380952381,4.880325389036079e-05,153,76,49,0.6447368421052632,0.5118413411736388
