period,power,duration,transit_time,depth,depth_err,depth_snr,log_likelihood
9.996996996996996,0.0021000118306826955,0.0625,449.46122690278133,0.0004053692092395265,0.19303186930510985,0.0021000118306826955,2.218376643292967e-06
4.993993993993994,0.0020424823888950828,0.1125,444.49872690278136,0.00020556182722300035,0.10064313324836191,0.0020424823888950828,2.133911072968562e-06
2.4994994994994997,0.0019653299360521846,0.0625,444.46122690278133,0.00018645438510690233,0.09487179820882324,0.0019653299360521846,1.9816185503588035e-06
5.008008008008008,0.0017987960193084963,0.1625,444.37372690278136,0.00015287927659406875,0.08498977924847727,0.0017987960193084963,1.671103234652693e-06
15.0,0.0017774931620378029,0.0625,449.44872690278135,0.00041980222739170165,0.23617656391455277,0.0017774931620378029,1.5861051911073058e-06
10.01101101101101,0.0016871435051386196,0.0625,449.39247690278137,0.00031983987812252016,0.18957479144386202,0.0016871435051386196,1.4321656669239996e-06
14.985985985985986,0.0013999717227837886,0.0625,449.46747690278136,0.0003218578616588164,0.22990311619924345,0.0013999717227837886,9.84128589560065e-07
1.0,0.0013770713935699118,0.0625,444.45497690278137,8.499090258843188e-05,0.0617185884372356,0.0013770713935699118,1.0112834931914842e-06
9.982982982982984,0.0012748274336082434,0.1625,449.51747690278137,0.00015250585133834977,0.11962862370062165,0.0012748274336082434,8.256602315814368e-07
7.5025025025025025,0.0012629395241280635,0.0625,449.43622690278136,0.00020848754939036934,0.16508118196261984,0.0012629395241280635,8.041405776398314e-07
