period,power,duration,transit_time,depth,depth_err,depth_snr,log_likelihood
2.5135135135135136,0.0010738269566152713,0.0625,443.9112269027813,0.00010366423267441172,0.09653718602964104,0.0010738269566152713,5.910450224786014e-07
5.862862862862863,0.0008043690565647047,0.0625,443.9424769027813,0.00011219809256118907,0.13948583880186058,0.0008043690565647047,3.272987113335979e-07
6.703703703703703,0.000767708165887893,0.0625,447.27997690278136,0.00012044755365545434,0.1568923700533401,0.000767708165887893,2.9740607022246277e-07
5.022022022022022,0.0007220945406928221,0.0625,445.64247690278137,9.886144191070059e-05,0.13690927757997842,0.0007220945406928221,2.638867868098964e-07
13.402402402402402,0.0006922269773662665,0.0625,447.29247690278135,0.00015513285958386594,0.2241069254106563,0.0006922269773662665,2.406620412266747e-07
1.6726726726726726,0.0006674147762996714,0.1125,443.98622690278137,4.013955792934905e-05,0.06014184785043815,0.0006674147762996714,2.384552483930081e-07
2.093093093093093,0.0006635309556013871,0.0625,444.79872690278137,5.798683399303274e-05,0.08739130179763314,0.0006635309556013871,2.2696692186614876e-07
8.37137137137137,0.0006411895731259415,0.0625,443.96122690278133,0.00010729632076732596,0.16733946599323596,0.0006411895731259415,2.0722500810368827e-07
9.212212212212211,0.0006395392411780038,0.0625,446.46122690278133,0.00011715575131206597,0.18318774481495476,0.0006395392411780038,2.0588205098241972e-07
10.053053053053054,0.0006227043942819969,0.0625,450.63622690278135,0.00011804905567718599,0.18957479144386202,0.0006227043942819969,1.9509811364785498e-07
