period,power,duration,transit_time,depth,depth_err,depth_snr,log_likelihood
1.0,0.004060152662338636,0.1625,444.49247690278133,0.0001661787117994104,0.040929178190972734,0.004060152662338636,9.789646628507928e-06
1.014014014014014,0.0007498231431353357,0.36875,444.37685190278137,2.3282529549477942e-05,0.031050694770667644,0.0007498231431353357,4.4125001232896325e-07
1.028028028028028,0.0007814235531977311,0.3125,444.41747690278135,2.5388816866045375e-05,0.03249046789305185,0.0007814235531977311,4.3800027885223244e-07
1.042042042042042,0.00043316300943205304,0.1625,444.27372690278133,1.783178242858381e-05,0.04116644782749147,0.00043316300943205304,1.1113137637083243e-07
1.0560560560560561,0.0006207595288767523,0.1625,443.96122690278133,2.5674861863325948e-05,0.041360399106210935,0.0006207595288767523,2.277530927026503e-07
1.07007007007007,0.000882934154265176,0.1125,443.8487269027813,4.260731363354263e-05,0.04825650183280391,0.000882934154265176,4.3659965360362987e-07
1.084084084084084,0.00032170684995854257,0.2625,444.51747690278137,1.1209844507919586e-05,0.03484490463713833,0.00032170684995854257,6.829654365015793e-08
1.098098098098098,0.00046822516558268207,0.0625,443.80497690278133,3.024786309568684e-05,0.06460110502186471,0.00046822516558268207,1.1619651917563757e-07
1.112112112112112,0.001832445703110035,0.1625,444.47997690278135,7.74300327490478e-05,0.04225502159088981,0.001832445703110035,1.9664944706581054e-06
1.1261261261261262,0.0005997779237098498,0.2625,444.51747690278137,2.1212904324716005e-05,0.03536793117276857,0.0005997779237098498,2.3421839479751338e-07
1.14014014014014,0.00044011131946588715,0.3125,444.38622690278135,1.471867118430969e-05,0.03344306436419781,0.00044011131946588715,1.3355811700272222e-07
1.1541541541541542,0.001290731763072988,0.1625,444.49872690278136,5.54292192496017e-05,0.04294402666409573,0.001290731763072988,9.69341678358741e-07
1.1681681681681682,0.00040926994989735666,0.1125,444.54247690278135,2.0735066311395825e-05,0.050663544481084184,0.00040926994989735666,9.265271109913513e-08
1.1821821821821823,0.00042813302020324503,0.1625,443.59247690278136,1.848425630032317e-05,0.04317409643280551,0.00042813302020324503,1.0642949819903546e-07
1.1961961961961962,0.0005190598009873018,0.21250000000000002,443.67372690278137,2.0225535807496235e-05,0.03896571410273983,0.0005190598009873018,1.6403799177882527e-07
1.2102102102102101,0.0006140087144546348,0.21250000000000002,443.66747690278135,2.4067148778990154e-05,0.03919675439845622,0.0006140087144546348,2.2879492188826866e-07
1.2242242242242243,0.0006944068629057016,0.2625,444.6612269027813,2.5212781987917645e-05,0.03630837097781026,0.0006944068629057016,3.073533955882228e-07
1.2382382382382382,0.0006283481331671266,0.2625,444.65497690278136,2.3006528714143274e-05,0.03661430264490664,0.0006283481331671266,2.500944217417953e-07
1.2522522522522523,0.0041512542819548805,0.21250000000000002,444.44872690278135,0.00016557457827048636,0.03988543390132081,0.0041512542819548805,1.0362847686451879e-05
1.2662662662662663,0.0002870193708790278,0.1625,444.73622690278137,1.2828783427393315e-05,0.0446965770571644,0.0002870193708790278,4.723379537313791e-08
1.2802802802802802,0.0003564177383787683,0.21250000000000002,444.13622690278135,1.4392879028653503e-05,0.04038205027090448,0.0003564177383787683,7.592229530781081e-08
1.2942942942942943,0.0007372658039461531,0.41875,444.13310190278133,2.3480778339495017e-05,0.031848457115216965,0.0007372658039461531,4.0331029496994657e-07
1.3083083083083082,0.0004127561326054173,0.3125,444.58622690278133,1.4469433017270142e-05,0.03505564635935402,0.0004127561326054173,1.1180063864323676e-07
1.3223223223223224,0.00035299101305328115,0.1625,444.14872690278133,1.599409282800714e-05,0.04531019838058302,0.00035299101305328115,7.111545949867282e-08
1.3363363363363363,0.0006712992109084104,0.21250000000000002,443.71122690278133,2.738195700559671e-05,0.04078949678570769,0.0006712992109084104,2.68043336080644e-07
1.3503503503503502,0.0003943994988185457,0.1125,444.62372690278136,2.137933115998508e-05,0.05420729799106877,0.0003943994988185457,8.478756105736134e-08
1.3643643643643644,0.0012320112445460532,0.1625,444.02372690278133,5.7127635329599575e-05,0.0463694106547289,0.0012320112445460532,8.599498302856766e-07
1.3783783783783785,0.0006455169437896431,0.41875,444.6143519027813,2.100387567854038e-05,0.03253807027160698,0.0006455169437896431,2.9822604841923615e-07
1.3923923923923924,0.00045902732601055116,0.41875,443.94560190278133,1.4935863390319161e-05,0.03253807027160698,0.00045902732601055116,1.5080209028485068e-07
1.4064064064064064,0.0005925433787967943,0.36875,444.6143519027813,2.0104551472541172e-05,0.03392924837564641,0.0005925433787967943,2.3806967105820182e-07
1.4204204204204205,0.0005011390788245855,0.21250000000000002,444.66747690278135,2.1189035031420188e-05,0.042281745580725345,0.0005011390788245855,1.4703937982180126e-07
1.4344344344344344,0.0010114660570593435,0.41875,444.3018519027813,3.323516889368698e-05,0.032858412461523705,0.0010114660570593435,7.218407109846058e-07
1.4484484484484486,0.0005490498798544629,0.3125,444.15497690278136,1.9905319637833637e-05,0.036254118921053145,0.0005490498798544629,1.9236565956883998e-07
1.4624624624624625,0.0006072101430722638,0.2625,443.99247690278133,2.3671928917887503e-05,0.03898473895399062,0.0006072101430722638,2.2442426758675422e-07
1.4764764764764764,0.00046085184704050476,0.1125,444.4737269027813,2.585870064168422e-05,0.05611065857225797,0.00046085184704050476,1.1501165260671326e-07
