period,power,duration,transit_time,depth,depth_err,depth_snr,log_likelihood
2.5135135135135136,0.0017185349301534194,0.1125,445.61122690278137,0.00013109135336980315,0.0762808780139838,0.0017185349301534194,1.5380523920852308e-06
1.6726726726726726,0.0014511709885860215,0.1625,444.02372690278133,7.30690759631309e-05,0.0503518031561031,0.0014511709885860215,1.1665911348701159e-06
5.862862862862863,0.0012853355755315721,0.0625,443.95497690278137,0.00017928611089489357,0.13948583880186058,0.0012853355755315721,8.35731248555218e-07
5.022022022022022,0.00127676951289057,0.1125,445.67372690278137,0.0001304054647451234,0.10213704464942082,0.00127676951289057,8.332736765341895e-07
6.703703703703703,0.0012716360153977387,0.0625,448.96122690278133,0.0002045156684231557,0.1608287795774547,0.0012716360153977387,8.156198432961182e-07
7.53053053053053,0.001260549616759531,0.21250000000000002,448.21747690278136,0.00011479841876545063,0.09107013102789287,0.001260549616759531,8.170779709649616e-07
7.544544544544545,0.0012555738654682722,0.21250000000000002,448.16747690278135,0.00011434527644339348,0.09107013102789287,0.0012555738654682722,8.106402191847967e-07
9.212212212212211,0.0012133714773677618,0.0625,446.46747690278136,0.00021868485916246575,0.180229108102056,0.0012133714773677618,7.41257548217066e-07
13.402402402402402,0.001188633178670459,0.0625,455.67997690278133,0.0002540411382324053,0.21372543084870135,0.001188633178670459,7.099058990585764e-07
10.87987987987988,0.0011566018186208833,0.1125,444.83622690278133,0.0001644874373669283,0.14221613239642053,0.0011566018186208833,6.76402926288479e-07
