target_id,quarter,sample_stratum,branch,n_attempted_cases,n_successful_cases,median_template_amplitude_ratio,median_amplitude_abs_error,median_peak_depth_ratio,median_peak_depth_abs_error,fraction_peak_depth_within_20pct,median_template_energy_ratio,median_template_correlation,fraction_template_corr_ge_0p8,median_template_rmse_ppm,median_oracle_signal_snr,median_background_scale_ppm,median_abs_background_acf1,success_rate,fit_status,fit_clean,raw_median_oracle_signal_snr,oracle_snr_gain_vs_raw,robust_scatter,skewness,outlier_fraction,acf_lag1,acf_timescale_days,stationarity_state,spectral_concentration,harmonic_power_ratio,dominant_period_days,period_agreement_error,segment_scale_variability,raw_oracle_signal_snr,raw_abs_background_acf1,whitening_gain_vs_raw,bls_exact_period_recovery,bls_harmonic_period_recovery,bls_median_period_error,tls_exact_period_recovery,tls_harmonic_period_recovery,tls_median_period_error,trapezoid_exact_period_recovery,trapezoid_harmonic_period_recovery,trapezoid_median_period_error,raw_tls_exact_period_recovery,tls_exact_gain_vs_raw
10718455,5,long_memory,kalman,6,6,0.5754258968066787,0.4245741031933213,0.9004104017110015,0.0995895982889984,0.6666666666666666,0.7896424016818688,0.704987021311761,0.3333333333333333,34.856109530715315,19.90407835377342,139.03754180299856,0.0952827560162299,1.0,clean,True,10.141271281479057,1.9626807923109326,0.0003427982279615,0.4986809712039314,0.000222915737851,0.8482418386863864,2.3295014816103503,inconclusive_low_power,0.0620759763517489,0.1301383013776425,18.930264447305955,0.0360535291653224,0.2603508308160102,10.141271281479057,0.8482418386863915,0.7529590826701615,0.5,1.0,0.2505004170141784,1.0,1.0,0.0001473320329504,0.5,1.0,0.2505004170141784,0.5,0.5
10718455,5,long_memory,raw,6,6,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,10.141271281479057,342.8076199762261,0.8482418386863915,1.0,clean,True,10.141271281479057,1.0,0.0003427982279615,0.4986809712039314,0.000222915737851,0.8482418386863864,2.3295014816103503,inconclusive_low_power,0.0620759763517489,0.1301383013776425,18.930264447305955,0.0360535291653224,0.2603508308160102,10.141271281479057,0.8482418386863915,0.0,0.3333333333333333,0.3333333333333333,0.8331526271893245,0.5,0.5,0.1130115103799979,0.3333333333333333,0.3333333333333333,0.8331526271893245,0.5,0.0
11245408,5,long_memory,arima,6,6,0.1354505381141734,0.8645494618858266,0.839713394052272,0.160286605947728,0.6666666666666666,0.483924615981339,0.2782737289098455,0.0,50.48155076826686,3.783500078125509,453.4832793998815,0.1654839108271479,1.0,clean,True,1.169844600455181,3.2341903160927243,0.0029724613698035,0.402896202776649,0.0,0.9842667492809166,2.5747153762495145,conflicting_rejections,0.0621831331707153,0.4154248047467739,14.789286308674916,0.100518048472727,0.1564518243947706,1.169844600455181,0.9842667492809168,0.818782838453769,0.0,0.1666666666666666,1.249165971643036,0.1666666666666666,0.1666666666666666,0.8739747562737017,0.0,0.0,1.4979149291075895,0.0,0.1666666666666666
11245408,5,long_memory,gp,6,6,0.9173551542230745,0.0826448457769254,0.9926586655121112,0.0073413344878888,1.0,0.9593124990439182,0.9940547027648567,1.0,17.271776678292724,7.852579802246165,422.0352608017842,0.3155631268506716,1.0,interior_optimum,True,1.169844600455181,6.712498223431354,0.0029724613698035,0.402896202776649,0.0,0.9842667492809166,2.5747153762495145,conflicting_rejections,0.0621831331707153,0.4154248047467739,14.789286308674916,0.100518048472727,0.1564518243947706,1.169844600455181,0.9842667492809168,0.6687036224302452,0.1666666666666666,0.3333333333333333,0.3035446205170975,0.5,0.6666666666666666,0.25030685827825,0.1666666666666666,0.3333333333333333,0.3029608006672226,0.0,0.5
11245408,5,long_memory,kalman,6,6,0.3817262858092581,0.6182737141907418,0.8780814955480857,0.1219185044519143,0.6666666666666666,0.6663560659095347,0.5370708369058352,0.0,41.40061704711839,5.7082807243351485,399.8651643212679,0.0376366982273219,1.0,clean,True,1.169844600455181,4.879520512480105,0.0029724613698035,0.402896202776649,0.0,0.9842667492809166,2.5747153762495145,conflicting_rejections,0.0621831331707153,0.4154248047467739,14.789286308674916,0.100518048472727,0.1564518243947706,1.169844600455181,0.9842667492809168,0.946630051053595,0.0,0.3333333333333333,0.9992910758965804,0.3333333333333333,0.3333333333333333,0.4281022757488408,0.0,0.1666666666666666,1.497873227689741,0.0,0.3333333333333333
11245408,5,long_memory,raw,6,6,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.169844600455181,2971.681693034755,0.9842667492809168,1.0,clean,True,1.169844600455181,1.0,0.0029724613698035,0.402896202776649,0.0,0.9842667492809166,2.5747153762495145,conflicting_rejections,0.0621831331707153,0.4154248047467739,14.789286308674916,0.100518048472727,0.1564518243947706,1.169844600455181,0.9842667492809168,0.0,0.0,0.0,1.939282735613011,0.0,0.0,1.7217502484049176,0.0,0.0,1.939282735613011,0.0,0.0
11450313,5,smooth_background_dominant,arima,6,6,0.0943591646275365,0.9056408353724634,0.8183751440622975,0.1816248559377024,0.5,0.4122427693242697,0.2485959819962674,0.0,51.16797916309052,2.210919445489334,659.9966884373204,0.0123324131079524,1.0,clean,True,1.8457505342910627,1.1978430478084783,0.0018833834290817,-0.2495754836534317,0.000222915737851,0.931439763936448,0.9195395883580204,stationary_supported,0.0408146011595892,0.0981362320893193,15.775211455876509,0.027202140110738,0.0772030814242776,1.8457505342910627,0.9314397639364465,0.919107350828494,0.0,0.0,0.8533778148457045,0.0,0.0,0.4846130600891936,0.0,0.0,1.6660550458715595,0.0,0.0
11450313,5,smooth_background_dominant,gp,6,6,0.863628288773449,0.136371711226551,0.9921905683123892,0.0121034842380363,1.0,0.9213258279214088,0.9813614537745466,1.0,22.034751031468662,2.6417102217985855,1210.949515321022,0.8244168500222209,1.0,boundary_limited,True,1.8457505342910627,1.4312390394692445,0.0018833834290817,-0.2495754836534317,0.000222915737851,0.931439763936448,0.9195395883580204,stationary_supported,0.0408146011595892,0.0981362320893193,15.775211455876509,0.027202140110738,0.0772030814242776,1.8457505342910627,0.9314397639364465,0.10702291391422558,0.0,0.0,0.788323603002502,0.0,0.0,1.1838258555920926,0.0,0.0,0.788323603002502,0.0,0.0
11450313,5,smooth_background_dominant,kalman,6,6,0.0939504618825421,0.9060495381174578,0.817036393857264,0.1829636061427359,0.5,0.4082439100209712,0.2499814807932444,0.0,51.07703293185946,2.1900163748162207,659.2585282941411,0.0138323828074803,1.0,clean,True,1.8457505342910627,1.1865180771340735,0.0018833834290817,-0.2495754836534317,0.000222915737851,0.931439763936448,0.9195395883580204,stationary_supported,0.0408146011595892,0.0981362320893193,15.775211455876509,0.027202140110738,0.0772030814242776,1.8457505342910627,0.9314397639364465,0.9176073811289661,0.0,0.0,0.8533778148457045,0.0,0.0,1.6664932475057903,0.0,0.0,1.6660550458715595,0.0,0.0
11450313,5,smooth_background_dominant,raw,6,6,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.8457505342910627,1883.4859803513257,0.9314397639364465,1.0,clean,True,1.8457505342910627,1.0,0.0018833834290817,-0.2495754836534317,0.000222915737851,0.931439763936448,0.9195395883580204,stationary_supported,0.0408146011595892,0.0981362320893193,15.775211455876509,0.027202140110738,0.0772030814242776,1.8457505342910627,0.9314397639364465,0.0,0.0,0.0,1.9906588824020015,0.0,0.0,1.9955423384980755,0.0,0.0,1.988323603002502,0.0,0.0
11666946,5,smooth_background_dominant,arima,6,6,0.137242637623166,0.8627573623768341,0.8400158397536004,0.1599841602463996,0.6666666666666666,0.4873950305825942,0.2888884990566417,0.0,50.47574671991728,3.5073382148030476,492.7325357398487,0.1570162127650282,1.0,clean,True,2.6395822533158704,1.328747460094147,0.0013169948111962,-0.4322479149218072,0.000222915737851,0.9214330471513248,1.757344549521804,stationary_supported,0.0773671094755679,0.5861319907823311,14.341118937834738,0.0102332654015585,0.4329231486275922,2.6395822533158704,0.9214330471513248,0.7644168343862966,0.0,0.0,1.892577147623019,0.0,0.0,1.892201851786532,0.0,0.0,1.892577147623019,0.0,0.0
11666946,5,smooth_background_dominant,gp,6,6,0.9090592943519674,0.0909407056480325,0.9947215765336502,0.0083060793948774,1.0,0.9549369858784308,0.9918197478029994,1.0,18.69359688882839,7.736123669091366,428.2392507597841,0.1609002484401448,1.0,interior_optimum,True,2.6395822533158704,2.930813638928345,0.0013169948111962,-0.4322479149218072,0.000222915737851,0.9214330471513248,1.757344549521804,stationary_supported,0.0773671094755679,0.5861319907823311,14.341118937834738,0.0102332654015585,0.4329231486275922,2.6395822533158704,0.9214330471513248,0.76053279871118,0.3333333333333333,0.3333333333333333,0.1866555462885737,0.6666666666666666,0.8333333333333334,0.001086151042338,0.3333333333333333,0.3333333333333333,0.1878231859883236,0.0,0.6666666666666666
11666946,5,smooth_background_dominant,kalman,6,6,0.4824258544724257,0.5175741455275743,0.8899308404946978,0.1100691595053021,0.6666666666666666,0.7334687088750358,0.6311787566163639,0.3333333333333333,38.135928532276665,5.878025768896386,430.83967307607935,0.0075641170410197,1.0,clean,True,2.6395822533158704,2.226877287689122,0.0013169948111962,-0.4322479149218072,0.000222915737851,0.9214330471513248,1.757344549521804,stationary_supported,0.0773671094755679,0.5861319907823311,14.341118937834738,0.0102332654015585,0.4329231486275922,2.6395822533158704,0.9214330471513248,0.9138689301103051,0.0,0.1666666666666666,1.1962885738115094,0.3333333333333333,0.3333333333333333,0.1396931715944216,0.0,0.1666666666666666,1.1951209341117597,0.0,0.3333333333333333
