target_id,quarter,sample_stratum,case_index,pipeline,branch,detector,zero_injection_control,injected_period_days,injected_epoch_days,requested_duration_hours,requested_depth,phase_fraction,success,error,recovered_period_days,recovered_epoch_days,recovered_duration_hours,mes,max_ses,observed_event_count,expected_event_count,observability_fraction,period_cadences,duration_cadences,period_exact_fractional_error,exact_period_recovered,harmonic_period_recovered,runtime_seconds,wavelet,segment_count,n_period_trials,n_duration_trials,radius_ratio,realized_max_depth_on_observed_cadences,in_transit_cadence_count
10718455,5,long_memory,0,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,False,2.0,443.8111347903221,2.0,0.0002,0.15,True,,8.296294540559757,443.9198779977196,9.808427043026313,123.74745704874445,95.35217254215496,7,12,0.5833333333333334,406,20,3.1481472702798783,False,False,0.4812416657805443,db6,43,686,7,0.013289696315697954,0.0001999777204589881,225
10718455,5,long_memory,1,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,False,2.0,444.4111347903221,4.0,0.0005,0.45,True,,8.296294540559757,443.9198779977196,9.808427043026313,121.07058770820225,92.41432722203818,7,12,0.5833333333333334,406,20,3.1481472702798783,False,False,0.6397847919724882,db6,43,686,7,0.020978641643405006,0.0004999924604053296,418
10718455,5,long_memory,2,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,False,5.0,447.2611347903221,2.0,0.0005,0.75,True,,8.316728763566061,443.8994437747133,9.808427043026313,139.08976807451398,115.93768579769583,6,12,0.5,407,20,0.6633457527132123,False,False,0.452763166744262,db6,43,686,7,0.0210136527643199,0.0004999966060073024,97
10718455,5,long_memory,3,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,False,5.0,445.7611347903221,8.0,0.0002,0.45,True,,8.357597209578671,443.9198779977196,9.808427043026313,125.56238018217778,94.84068526212471,9,12,0.75,409,20,0.6715194419157342,False,False,0.4010855001397431,db6,43,686,7,0.013262342909242223,0.0001999998067500064,305
10718455,5,long_memory,4,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,False,10.0,445.0111347903221,4.0,0.0002,0.15,True,,8.296294540559757,443.9198779977196,9.808427043026313,123.21022647357763,94.84068526212471,7,12,0.5833333333333334,406,20,0.17037054594402434,False,False,0.4009809582494199,db6,43,686,7,0.013267644386369107,0.00019999865840703013,85
10718455,5,long_memory,5,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,False,10.0,451.0111347903221,8.0,0.0005,0.75,True,,8.357597209578671,444.0016148897448,9.808427043026313,138.39522118060933,94.84068526212471,8,12,0.6666666666666666,409,20,0.1642402790421329,False,False,0.4001969168893993,db6,43,686,7,0.020969831918267977,0.0004999989464818944,154
