run_id,config_hash,star_id,injection_id,treatment,detector,score_definition,fap_level,fap_threshold,passes_fap,success,best_period_days,best_epoch,best_duration_days,best_depth,raw_score,exact_recovery,harmonic_recovery,period_error,observability,runtime_seconds,diagnostics
smoke_ce55ac60038b7702,ce55ac60038b7702,kic_1431791_q5,native_zero,raw,bls,bls_power,0.01,,,True,13.82943143812709,449.96043257324635,0.30000000000000004,0.0004618548887281607,0.001057257841059245,,,,,0.01154599990695715,"{'score_definition': 'bls_power', 'objective': 'snr', 'n_observations': 4485, 'top_peaks': [{'period': 13.82943143812709, 'power': 0.001057257841059245, 'duration': 0.30000000000000004, 'transit_time': 449.96043257324635}, {'period': 8.77257525083612, 'power': 0.0010196301432606398, 'duration': 0.41875, 'transit_time': 445.2635575732464}, {'period': 12.51839464882943, 'power': 0.0009957639778358886, 'duration': 0.41875, 'transit_time': 455.0135575732464}]}"
smoke_ce55ac60038b7702,ce55ac60038b7702,kic_1431791_q5,native_zero,arima,bls,bls_power,0.01,,,True,8.959866220735785,446.77293257324635,0.0625,0.0006074955220619986,0.0008210132105861293,,,,,0.0137126250192523,"{'score_definition': 'bls_power', 'objective': 'snr', 'n_observations': 4485, 'top_peaks': [{'period': 8.959866220735785, 'power': 0.0008210132105861293, 'duration': 0.0625, 'transit_time': 446.77293257324635}, {'period': 9.989966555183946, 'power': 0.000813183280203385, 'duration': 0.0625, 'transit_time': 452.19793257324636}, {'period': 7.976588628762541, 'power': 0.0007980061943103971, 'duration': 0.0625, 'transit_time': 444.50418257324634}]}"
smoke_ce55ac60038b7702,ce55ac60038b7702,kic_1431791_q5,batman_00000,raw,bls,bls_power,0.01,,,True,15.0,455.73855757324634,0.18125000000000002,0.0009012783388897845,0.0014598920024334907,False,False,0.5,,0.011489709373563528,"{'score_definition': 'bls_power', 'objective': 'snr', 'n_observations': 4485, 'top_peaks': [{'period': 15.0, 'power': 0.0014598920024334907, 'duration': 0.18125000000000002, 'transit_time': 455.73855757324634}, {'period': 9.989966555183946, 'power': 0.0014542845735866486, 'duration': 0.18125000000000002, 'transit_time': 445.7948075732464}, {'period': 2.4983277591973243, 'power': 0.0014065394619645513, 'duration': 0.18125000000000002, 'transit_time': 445.7635575732464}]}"
smoke_ce55ac60038b7702,ce55ac60038b7702,kic_1431791_q5,batman_00000,arima,bls,bls_power,0.01,,,True,8.959866220735785,446.77293257324635,0.0625,0.0006139966731336715,0.0008297993344669156,False,False,0.10401337792642149,,0.013672625180333853,"{'score_definition': 'bls_power', 'objective': 'snr', 'n_observations': 4485, 'top_peaks': [{'period': 8.959866220735785, 'power': 0.0008297993344669156, 'duration': 0.0625, 'transit_time': 446.77293257324635}, {'period': 11.113712374581938, 'power': 0.0008220432438121659, 'duration': 0.0625, 'transit_time': 447.91043257324634}, {'period': 9.989966555183946, 'power': 0.0008131149182661333, 'duration': 0.0625, 'transit_time': 452.19793257324636}]}"
