run_id,config_hash,star_id,treatment,detector,score_name,score_definition,fap_level,fap_threshold,null_trial_count,error,diagnostics
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,arima,bls,bls_power,bls_power,0.01,0.002418277206508057,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,arima,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,11.139943436251704,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,arima,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,117.41171455903427,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,arima,tps_like,tps_like_mes,tps_like_mes,0.01,124.72035649999637,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,arima,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,124.72035649999637,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,gp,bls,bls_power,bls_power,0.01,0.001591143028502915,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,gp,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,7.920090867084009,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,gp,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,91.29502279123075,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,gp,tps_like,tps_like_mes,tps_like_mes,0.01,114.69982151256607,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,gp,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,111.00696488451413,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,kalman,bls,bls_power,bls_power,0.01,0.0010328204878087758,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,kalman,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,8.112580690657733,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,kalman,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,46.20932036601665,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,kalman,tps_like,tps_like_mes,tps_like_mes,0.01,57.505194189660386,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,kalman,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,57.505194189660386,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,raw,bls,bls_power,bls_power,0.01,0.0010519180084942706,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,raw,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,7.687404432371337,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,raw,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,43.364034782429826,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,raw,tps_like,tps_like_mes,tps_like_mes,0.01,49.051911637144805,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,raw,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,49.051911637144805,100,,
