run_id,config_hash,star_id,trial,trial_seed,treatment,detector,score_name,score_definition,score,success,best_period_days,runtime_seconds,error,diagnostics
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,0,49134295,arima,bls,bls_power,bls_power,0.0020929915312683034,1,14.621873957985997,0.1605820832774043,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,0,49134295,arima,tcf,tcf_event_consistent_score,tcf_event_consistent_score,7.817150176243443,1,14.621873957985997,10.722015333827585,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,0,49134295,arima,tps_like,tps_like_mes,tps_like_mes,78.14868816115526,1,10.932420256322075,1.388252291828394,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,0,49134295,arima,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,78.14868816115526,1,10.932420256322075,1.388252291828394,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,0,49134295,arima,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,57.89238964019399,1,10.932420256322075,1.388252291828394,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,0,49134295,gp,bls,bls_power,bls_power,0.001285920842020625,1,11.489496498832946,0.13027629209682345,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,0,49134295,gp,tcf,tcf_event_consistent_score,tcf_event_consistent_score,6.608017687545513,1,11.909636545515173,10.635374167002738,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,0,49134295,gp,tps_like,tps_like_mes,tps_like_mes,51.83047744464466,1,10.503297218223452,1.320801708381623,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,0,49134295,gp,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,51.83047744464466,1,10.503297218223452,1.320801708381623,,
demo50_662c028d7106501c,662c028d7106501c,kic_5171052_q5,0,49134295,gp,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,46.1215317611673,1,10.503297218223452,1.320801708381623,,
