period_days,epoch_days,duration_hours,mes,max_ses,source_index,raw_rank,expected_event_count_event_check,valid_event_count,event_observability_fraction,positive_event_fraction,single_event_fraction,anti_dominance_score,combined_event_snr,leave_one_out_combined_snr_min,leave_one_out_ratio,leave_one_out_ratio_normalized,median_event_depth,event_depth_relative_mad,event_depth_chi2,event_depth_chi2_dof,event_depth_reduced_chi2,event_depth_chi2_pvalue,odd_even_tested,odd_depth,even_depth,odd_even_depth_z,odd_even_depth_pvalue,robust_event_snr,robust_event_location,robust_event_weight_min,robust_event_effective_count,event_consistent_flag,transit_consistency_veto_pass,consistency_weight,event_consistency_score,robust_veto_score,hardened_rank
9.297541298728902,446.69876547947206,5.885037129744887,24.485313693871884,,5.0,3.0,10,10,1.0,0.7,0.3241511137001055,0.7509432069998827,1.3114073661058938,0.6236714948246377,0.47557418918316285,0.5012992114022021,5.313778417606607e-05,4.873872202900641,14.46510756927411,9,1.6072341743637901,0.10671571697364476,True,-5.245330865376349e-05,0.00022108489147867742,-2.3357846783507976,0.01950246655391028,1.3662013391378183,0.43562744968639133,0.6385110605675657,9.835556513208665,True,True,0.716474170972059,17.54309482980766,24.485313693871884,1
13.323070168728009,455.93500430809945,9.80839521624148,23.763618341770893,,19.0,6.0,7,7,1.0,0.8571428571428571,0.3970936419097447,0.7033907511052978,1.9485977136452415,1.2136281027536688,0.6228212700113124,0.6727238587327306,0.00011682415702263249,1.1475927364863394,3.9245718824636313,6,0.6540953137439386,0.6868832804707801,True,0.00016140803750114207,0.00010641089767080373,0.4168100633141092,0.6768173410933807,1.7461781077752083,0.6648371250959313,0.6695133663748406,6.8983710807938525,True,True,0.7980345124457119,18.964187577321113,23.763618341770893,2
9.338409612129908,446.371818972264,9.80839521624148,22.34914126634652,,53.0,15.0,10,10,1.0,0.7,0.2501118850650176,0.8332090165944249,2.315710491114323,1.5790750132978923,0.681896558035646,0.718782084007278,0.00018031429650905428,0.9809733772008014,18.960160771266473,9,2.1066845301407193,0.025533778085140218,True,-1.5317694061661312e-06,0.00021637411741084984,-2.263583067122371,0.02359977027518306,2.6997329874352984,0.8645136306213391,0.5013721067085769,9.752095285569771,True,True,0.8046598114941487,17.98345579843449,22.34914126634652,3
11.749640102789272,444.3692716156147,9.80839521624148,21.103372436732325,,167.0,27.0,8,8,1.0,0.875,0.44542076938416103,0.6338048349895303,1.8301979678169698,1.0319414167650203,0.5638414176559835,0.6027718300976005,7.462117911247179e-05,1.3456488198921825,5.665703391679362,7,0.8093861988113374,0.5792793790909433,True,8.141820906209489e-05,0.00010330600639059558,-0.20113960330389918,0.840589415784011,1.4770828260576374,0.5299200592929768,0.5109473314067917,7.769426786979395,True,True,0.7603772895841042,16.04652513452642,21.103372436732325,4
8.439306717307772,447.4956975907917,9.80839521624148,20.87704465972541,,195.0,30.0,11,11,1.0,0.7272727272727273,0.32812997807001604,0.7390570241229825,1.3608748089052956,0.8941241144673636,0.6570215780440584,0.6890900444913242,5.759282883338601e-05,0.923735746101343,3.8596393629745123,10,0.38596393629745124,0.953456802066362,True,4.7486141448251806e-05,7.842159378147379e-05,-0.33878324935939913,0.7347730209288815,1.0234013452484483,0.32180509670387314,0.3366755920182129,10.113608332567736,True,True,0.7801225049385144,16.28665237565822,20.87704465972541,5
9.706224432738964,446.2696481887615,2.9425185648724437,20.79836838927094,,208.0,32.0,10,8,0.8,0.875,0.27052945459874156,0.8336806233157239,1.7120755807071086,1.2376612421020585,0.7229010541642612,0.7728137340629648,0.00018937028878432405,0.7784056298469174,3.9149012634711986,7,0.5592716090673141,0.7895253418671739,True,0.0002003920244562521,0.00013950943334982392,0.3239618837389572,0.745966891669939,1.9544501915910193,0.7046453731779192,0.44664122482047136,7.693217395207734,True,True,0.819489030902572,17.04403475567833,20.79836838927094,6
7.82628201629268,448.08828813510627,9.80839521624148,20.780825437738432,,210.0,33.0,12,12,1.0,0.6666666666666666,0.4038009179548027,0.6503989985947607,2.2904214911024603,1.177592141956041,0.5141377456204467,0.5369993615757253,7.428384632104934e-05,2.0349349017906744,19.412797673938055,11,1.7647997885398232,0.05407433939351103,True,7.17500537270421e-05,0.00014065167640250968,-0.7324745033968855,0.46387899932010296,1.5094686541119409,0.4439082591541892,0.3579438743057003,11.56276626925608,True,True,0.6946492858427245,14.435385549547323,20.780825437738432,7
5.149407488526776,445.7792284279494,5.885037129744887,19.715879315386307,,379.0,45.0,18,18,1.0,0.8333333333333334,0.16402154860790572,0.8851536544151587,2.7487649133325855,2.2413020361659113,0.815385129988643,0.8390243768357576,0.00013527580647762494,1.1455575915618559,17.401041095762995,17,1.023590652691941,0.42753156402408143,True,0.0001391104687893503,0.00012129080359885822,0.19344366746592967,0.8466115195265942,3.027104177320934,0.7233180075543458,0.4233632183855611,17.51443694401547,True,True,0.8869578869835506,17.48715465759773,19.715879315386307,8
10.973142148170156,444.2671008321122,7.846716172993183,19.577197262955295,,415.0,48.0,9,9,1.0,0.7777777777777778,0.2843813976015599,0.8050709276982452,2.754970937139909,1.929142132606903,0.700240465915642,0.742717172865267,0.00015090860383637494,2.2601301317448375,13.73310950506935,8,1.7166386881336688,0.08899256619744363,True,1.1821018756341204e-06,0.0002909044256824145,-2.499413223466469,0.012439916136333764,2.754970937139909,0.9183236457133029,1.0,9.0,True,True,0.8258064773884407,16.166976308859734,19.577197262955295,9
13.813489929540085,454.2798376153587,5.885037129744887,19.213924369172908,,502.0,55.0,7,7,1.0,0.7142857142857143,0.3495057780999014,0.758909925550115,2.49273816737855,1.4998497610287675,0.601687646402936,0.6498969362954576,0.00025576859842724176,1.086855842527625,11.407454387632512,6,1.901242397938752,0.07657082993131618,True,0.00018080173461560822,0.0002453594380419792,-0.37922163903432643,0.704523283933215,2.8201052781957165,1.1134605268574036,0.3829892745168832,6.414768556589956,True,True,0.7704184446307426,14.802761727750914,19.213924369172908,10
9.971868469845504,446.1470432485585,9.80839521624148,19.13653035541877,,524.0,58.0,10,9,0.9,0.6666666666666666,0.41089388185484144,0.6627443829133034,2.911683227265025,1.6327773794131828,0.5607675189814064,0.5947837730113628,0.00013920352881807707,2.0738089759776055,19.34022932602738,8,2.4175286657534225,0.01314226464040636,True,0.00011366807095998136,0.00016244045078898264,-0.4714091176964322,0.6373486061459844,2.4620528268051163,0.8274483332068905,0.6084358985684,8.853458649981258,True,True,0.69737135483727,13.345268100842931,19.13653035541877,11
13.40480679553002,455.5467553307899,9.80839521624148,19.06692931967483,,536.0,60.0,7,7,1.0,0.7142857142857143,0.40981256913033504,0.6885520026812757,1.4183492078329503,0.8406255588514567,0.5926788369246677,0.6401663099237883,6.240292032838601e-05,1.6959237410044805,2.693213121086876,6,0.44886885351447936,0.8462482851300773,True,4.224608738233464e-05,0.00013211643978648912,-0.714683694120747,0.4748045156282653,1.2866165482514142,0.48873135296240594,0.7248591926728927,6.930393028490233,True,True,0.7490751349928149,14.282562654033883,19.06692931967483,12
14.85563192126574,455.36284792048536,3.923358086496592,18.97098848495754,,567.0,63.0,6,6,1.0,1.0,0.5233238321495763,0.5720114014205083,3.2991193244213277,1.7227096477562232,0.5221725795135919,0.5720114014205084,0.00019200281884187986,1.0922752330376522,10.045638583990323,5,2.009127716798065,0.07395237708870787,True,0.0002005953229361005,0.0003978777550372933,-1.0903335805347218,0.27556622804090597,2.3272388505301342,0.9865192888164666,0.33322620755485677,5.565071574554747,True,True,0.7563143535729758,14.348030892641031,18.97098848495754,13
13.99739733984461,451.0921091700802,9.80839521624148,18.828243891000294,,602.0,64.0,7,7,1.0,0.7142857142857143,0.32536348866021986,0.7870759298964101,1.2848882281610758,0.8141558179548529,0.6336394093360694,0.6844087846998972,0.00010344320565641718,1.1181337731492678,3.2982616016402844,6,0.5497102669400474,0.7705874079365586,True,9.772043466783736e-05,6.01588741723351e-05,0.32703265107422885,0.7436431898240601,1.300772538730843,0.491685341817479,0.9639449131760419,6.998874353864545,True,True,0.7875915403901119,14.828965608953636,18.828243891000294,14
13.609148362535052,455.30154545038386,9.80839521624148,25.363013050705263,,0.0,1.0,7,7,1.0,0.5714285714285714,0.4844674272923383,0.6014546681589386,-0.3474791348290796,-1.1097640301185174,0.0,0.0,5.82021070894001e-05,6.810974545460544,11.693720748427353,6,1.9489534580712256,0.06916086023562798,True,7.021626533859011e-05,-9.786477719222058e-05,1.2645014707016335,0.20605009317468978,-0.3474791348290796,-0.1313347680773753,1.0,7.0,False,False,0.0,0.0,0.0,15
10.830103051266631,445.22750619703584,9.80839521624148,25.33009277114034,,1.0,2.0,9,9,1.0,0.4444444444444444,0.7408294145372205,0.29156690864562695,-1.9165254145548272,-2.6444581490948975,0.0,0.0,-8.731919427251711e-05,1.6214406169660942,22.5548099761725,8,2.8193512470215625,0.00398540397040661,True,-7.550967736630667e-05,-0.0001052864483397913,0.28371384559677565,0.7766296833069627,-1.248868640056525,-0.431403865955268,0.33000732104567604,8.38041364572338,False,False,0.0,0.0,0.0,16
5.9259054431458935,444.04232510840666,5.885037129744887,24.206278016115405,,9.0,4.0,16,16,1.0,0.5625,0.29694133555334795,0.7499292420764289,2.3853294353949255,1.287239164962581,0.5396483797423395,0.5573464500133057,1.4420435042378221e-05,20.956838319165872,41.251114604362506,15,2.7500743069575004,0.0002927801819998668,True,0.0001726056652017225,9.317076199934988e-05,0.8274702298087615,0.40797058893896265,1.9130821476093018,0.48128910962725363,0.5482490839253874,15.799930202566562,False,False,0.696333058125212,16.85563159679073,0.0,17
5.190275801927783,445.4727160774419,7.846716172993183,24.052839461928713,,12.0,5.0,18,18,1.0,0.6111111111111112,0.21238102247843876,0.8339495056110648,1.0801666917692123,0.3845790705312148,0.356036779750457,0.3663588239153905,0.00011096881078948018,2.7207406041884648,42.64433865761407,17,2.508490509271416,0.0005409547151125949,True,0.00014010409284020652,-6.934674221285388e-05,2.4154154175953906,0.015717272452684318,1.4254199871093904,0.3385615144244994,0.6618871363227828,17.725990447900266,False,False,0.6573424027758821,15.810951285486775,0.0,18
11.300088655378204,444.73708643622376,5.885037129744887,23.32858045886405,,23.0,7.0,9,9,1.0,0.5555555555555556,0.659834604158964,0.38268607032116553,0.6057837663225768,-0.4969609559564002,0.0,0.0,1.2891045206409046e-05,14.855504477803311,13.812851712171334,8,1.7266064640214167,0.08677567984078963,True,0.00012451167387596062,-1.165465434503975e-05,0.9873947220451528,0.3234491707833417,0.054494407730333205,0.018710512000269425,0.3333415228114199,8.482669179080302,False,False,0.0,0.0,0.0,19
6.825008337968029,448.3130638588118,9.80839521624148,23.187849189692777,,27.0,8.0,14,13,0.9285714285714286,0.6153846153846154,0.345539474238454,0.7089989029083414,0.7616785387324598,-0.1360516356062872,0.0,0.0,2.617454334313818e-05,11.478144879396613,28.238197910682647,12,2.353183159223554,0.005104782995576867,True,2.8473798365004576e-05,2.2444434780512205e-05,0.06872423683178841,0.9452091256090448,0.6978783444963478,0.19359667502749214,0.9241017032762744,12.99462215565777,False,False,0.0,0.0,0.0,20
12.260494020301849,443.6745102877976,9.80839521624148,22.98024256430164,,30.0,9.0,8,8,1.0,0.625,0.5665690652315344,0.49534963973538926,1.1658997833301301,-0.08311313909859896,0.0,0.0,6.007577165773048e-05,2.3294513157970096,16.70035001587931,7,2.3857642879827585,0.019433983052040766,True,0.00019104573475707822,-6.976547266859424e-05,2.4356888735017956,0.014863462708947341,0.6880136845247516,0.25000858853070007,0.3830258815600886,7.573284925434494,False,False,0.0,0.0,0.0,21
11.831376729591284,444.04232510840666,9.80839521624148,22.925737222256213,,31.0,10.0,8,8,1.0,0.625,0.378294033016239,0.7105211051242983,1.8769560800431937,0.9689168083002223,0.5162170913865629,0.5518592837615691,9.240185761882902e-05,2.3807010931809858,13.60788048184188,7,1.9439829259774115,0.05861160936101496,True,4.0903504279539145e-05,0.00015464817454109554,-0.973638034255037,0.33023629452516623,1.8067704205624298,0.6393169232349051,0.8790893035094927,7.986813482957434,False,False,0.7035927216521668,16.130381848089634,0.0,22
13.118728601722978,455.4854528606884,7.846716172993183,22.853610332256142,,34.0,11.0,7,7,1.0,0.5714285714285714,0.7374314908196474,0.306329927377078,0.7190955508999712,-0.2706701502178507,0.0,0.0,2.19981517703971e-05,4.893012244908147,7.426561891667179,6,1.2377603152778631,0.28319239797863727,True,2.2075629941355003e-06,7.997546106545939e-05,-0.5801576287309236,0.5618083241632976,0.0732451538244888,0.02860240564910701,0.3289849642970236,6.557716952480943,False,False,0.0,0.0,0.0,23
9.522317022434436,445.7792284279494,9.80839521624148,22.70042391916096,,40.0,12.0,10,10,1.0,0.6,0.3633656537723921,0.7073714958084532,1.3532613145459624,0.6129620364837892,0.4529517173772505,0.47745303233232694,7.260031429781599e-05,1.9750537102479504,11.11231745041535,9,1.2347019389350389,0.2680886781241885,True,2.6128726165370763e-05,0.00011610999398034345,-0.9180504179508354,0.35859247096028884,1.1715381704414363,0.37311019930332906,0.630449997502539,9.859131158218915,False,False,0.670937962449774,15.230576171067968,0.0,24
5.4150515256333165,445.24794035373634,9.80839521624148,22.699138898827545,,41.0,13.0,18,18,1.0,0.3888888888888889,0.5630463405899552,0.4626568158459298,-2.0084680799873778,-2.4756219551356264,0.0,0.0,-4.864605865273486e-05,1.9512266974296009,21.185619208005374,17,1.2462128945885513,0.21809736160570733,True,-7.954697121898455e-05,-6.839419521774572e-05,-0.1480390250658452,0.8823119699909189,-1.4060984306386632,-0.3446424593846592,0.2456073397836505,16.645386565745216,False,False,0.0,0.0,0.0,25
6.028076226648409,444.02189095170615,5.885037129744887,22.519751000427735,,45.0,14.0,16,15,0.9375,0.5333333333333333,0.23593098177776098,0.8186453766666847,0.7732052626148659,0.2268502808040941,0.2933894681949267,0.3036869512126319,2.770612701119557e-05,9.81021319443243,19.239652889394776,14,1.3742609206710554,0.15599260084176994,True,-2.0907997717926154e-06,7.947928300615179e-05,-0.7865272679417652,0.431558650567237,0.7286709803235027,0.18818764323607226,0.9122425167057332,14.99273072362612,False,False,0.5937764752577368,13.371698372715873,0.0,26
12.056152453296818,444.04232510840666,7.846716172993183,22.30350761741741,,56.0,16.0,8,7,0.875,0.5714285714285714,0.6134395350271213,0.45098720913502505,0.9653472283830782,0.05559174840020134,0.05758730824069958,0.06220140203787669,3.495333153080704e-06,31.025785320704305,7.236843168604979,6,1.20614052810083,0.29949850513745346,True,-5.7217773457917354e-05,0.00015357359216015707,-1.613248229542921,0.10669058906274492,0.3124324247046649,0.12184007401864047,0.36568013196520804,6.575547059106824,False,False,0.34413876887387923,7.675501653027215,0.0,27
13.46610926563153,455.99630677820096,9.80839521624148,22.179604098069976,,67.0,17.0,7,7,1.0,0.42857142857142855,0.8462452545788893,0.1793805363246291,-0.815096000829275,-1.6746762124971826,0.0,0.0,-3.261242033603118e-05,7.902826548681373,9.560964498730675,6,1.5934940831217792,0.14440019573490145,True,0.00011265843452104277,-0.00016288967766050553,2.1374792049912203,0.032559035316961527,-1.0651931298178146,-0.40482497811096113,0.7118628296289574,6.9234428441043985,False,False,0.0,0.0,0.0,28
9.440580395632423,446.55572638256854,9.80839521624148,22.14383138335175,,69.0,18.0,10,10,1.0,0.7,0.41255530149174613,0.6527163316758376,0.9329128408486376,0.06826962087374881,0.07317899152470275,0.07713743003073956,5.299117463652969e-05,2.626960847201292,17.616107117780835,9,1.9573452353089817,0.03989781061345977,True,-4.44915862323508e-06,9.284277029087215e-05,-0.9661926676304942,0.3339477812314026,1.126279192026432,0.36737558256888164,0.42387876384753476,9.398781333628513,False,False,0.4332832708985119,9.594551692003765,0.0,29
13.036991974920966,455.81239936789643,7.846716172993183,22.00910025572271,,78.0,19.0,7,7,1.0,0.5714285714285714,0.6673942585079212,0.3880400317407585,0.296931653389384,-0.7189987282806595,0.0,0.0,3.476092787046969e-05,4.606454612549131,13.748168730896301,6,2.2913614551493837,0.03257931506325291,True,-0.00016186205754160609,0.00015865211566581754,-2.3195274396924574,0.02036645507135162,0.3905377704958569,0.15279246666548096,0.4670496017508138,6.533143551243014,False,False,0.0,0.0,0.0,30
11.504430222383236,443.8379835414016,9.80839521624148,21.71625376567968,,99.0,20.0,9,9,1.0,0.5555555555555556,0.4168492085339701,0.6560446403992837,1.031414713626396,0.3222670177847134,0.31245144511429424,0.3314048034477807,8.82812125714838e-05,1.847729967310449,8.060121210539728,8,1.007515151317466,0.42761945243423766,True,4.662555718307945e-05,5.026216297670419e-05,-0.03421573206012801,0.972705121516491,0.9008958926931042,0.30095027034479127,0.7950394502583773,8.961067284507115,False,False,0.5895286575396332,12.802353929271147,0.0,31
11.627035162586251,443.7153786011986,9.80839521624148,21.669762587352203,,104.0,21.0,9,9,1.0,0.4444444444444444,0.5010334884828186,0.5613373254568291,-1.4687493224796693,-2.132936840300869,0.0,0.0,-0.0001630941689569898,1.2942870625253131,14.203207035638565,8,1.7754008794548206,0.07662025378810311,True,6.380113694653988e-05,-0.00018050987930338632,2.3466280590883297,0.01894415504106944,-1.4687493224796693,-0.4895831074932231,1.0,9.0,False,False,0.0,0.0,0.0,32
12.362664803804364,455.30154545038386,9.80839521624148,21.554875412797063,,118.0,22.0,7,7,1.0,0.42857142857142855,0.7314747957543154,0.3132794049532987,0.528565794947485,-0.7642161010066344,0.0,0.0,-5.521985036249788e-05,3.0452707317075247,14.357626341430985,6,2.3929377235718308,0.02588665646360082,True,-0.00013100431514647014,0.0001578228693709655,-2.303505398078266,0.02125042379115305,-0.1678866256920655,-0.0648652390097342,0.44207188573604556,6.698971891262099,False,False,0.0,0.0,0.0,33
9.890131843043491,445.45228192074137,5.885037129744887,21.436516311502583,,130.0,23.0,10,9,0.9,0.8888888888888888,0.35945669365184796,0.7206112196416711,1.4111108323057724,0.6634671945018563,0.47017369529914443,0.4986945124223439,4.489418728659267e-05,2.4907680000014665,13.026963426414298,8,1.6283704283017872,0.11092524674401137,True,4.870201952477877e-05,0.00011872743712862341,-0.6116340910279837,0.5407798774942744,1.2189488820195935,0.4548594526165826,0.14827565302491758,7.1815227067321645,False,False,0.7322449732306,15.69678131267353,0.0,34
14.998671018169262,456.078043405003,9.80839521624148,21.310527436443703,,144.0,24.0,6,6,1.0,0.5,0.8307507860568397,0.20309905673179232,0.8784372416631613,-0.4244050353127016,0.0,0.0,-1.1608354141240396e-05,7.926995303875468,10.248792062158627,5,2.0497584124317254,0.06848504671999443,True,-3.563550459365819e-05,0.00013656208869634488,-1.3475133675408821,0.17781495112690862,0.06992290704961386,0.030085638148202355,0.25681660643141885,5.401576063780634,False,False,0.0,0.0,0.0,35
9.706224432738964,445.6361893310459,9.80839521624148,21.146750971926107,,160.0,25.0,10,10,1.0,0.5,0.3062925344142969,0.7707860728730035,0.038908468011984165,-0.5232990771121191,0.0,0.0,4.212036785783413e-05,5.715939398554144,14.795312733894685,9,1.6439236370994095,0.09671401940538865,True,-5.85800810951067e-05,7.403504032208496e-05,-1.2393355699715378,0.21522125116285423,0.038908468011984165,0.012303937918567353,1.0,10.0,False,False,0.0,0.0,0.0,36
6.089378696749918,443.7766810713001,7.846716172993183,21.105852504281913,,164.0,26.0,16,16,1.0,0.5,0.3423573083237827,0.7014855377879651,-0.06060528156293654,-0.873447681372886,0.0,0.0,-4.0581138579409703e-05,5.403787040698085,34.69649000877712,15,2.3130993339184744,0.002715744782665158,True,-9.311149655649428e-05,8.329921848733905e-05,-1.9883146466033326,0.046776901920580226,-0.3433586858490524,-0.08737879252767386,0.49520053578644385,15.441304890063252,False,False,0.0,0.0,0.0,37
10.114907566749023,445.8200967413504,9.80839521624148,21.04483855267441,,177.0,28.0,10,10,1.0,0.4,0.4934535281648412,0.5628294131501764,0.41992149141155194,-0.2594737994364168,0.0,0.0,-2.1709546280807013e-05,4.693934565454619,9.519172381989975,9,1.0576858202211084,0.3907924167745978,True,-2.121952805093916e-05,2.1243957857896762e-05,-0.434304505018902,0.6640673328636848,0.277831824565984,0.08977903924720448,0.4874533834895297,9.576660130844498,False,False,0.0,0.0,0.0,38
13.180031071824487,456.05760924830247,7.846716172993183,20.927863874155943,,192.0,29.0,7,7,1.0,0.7142857142857143,0.6992879292794572,0.3508307491739666,1.0902493149698438,-0.27452131753510384,0.0,0.0,2.7417521521522215e-05,4.040301754376889,16.85610911439526,6,2.8093515190658764,0.009826868902935541,True,-0.0001597566955213663,0.00025719212713398926,-2.9127118700578056,0.0035830504150336346,0.7300530354703402,0.3028128670188188,0.19287042003759786,5.812462605498615,False,False,0.0,0.0,0.0,39
10.257946663652548,445.0640329434318,9.80839521624148,20.80310037841198,,207.0,31.0,10,9,0.9,0.2222222222222222,0.8963028770067228,0.1166592633674368,-1.2031284656819332,-2.3476751205673994,0.0,0.0,-6.480796607577499e-05,1.0072289955524136,20.956036834866346,8,2.6195046043582932,0.007265135066147541,True,-4.804656102214063e-05,-4.661751455759981e-05,-0.014549746786627049,0.9883913912577966,-1.218326760626049,-0.4502319829157511,0.16066692453361564,7.322424158111305,False,False,0.0,0.0,0.0,40
