run_id,config_hash,star_id,treatment,detector,score_name,score_definition,fap_level,fap_threshold,null_trial_count,error,diagnostics
demo50_662c028d7106501c,662c028d7106501c,kic_4818593_q5,arima,bls,bls_power,bls_power,0.01,0.00021915025030418256,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4818593_q5,arima,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,8.882546910428568,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4818593_q5,arima,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,86.10941765115854,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4818593_q5,arima,tps_like,tps_like_mes,tps_like_mes,0.01,114.61460031296755,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4818593_q5,arima,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,114.61460031296755,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4818593_q5,gp,bls,bls_power,bls_power,0.01,0.0004946320232148796,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4818593_q5,gp,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,7.3829488603912266,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4818593_q5,gp,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,66.07250253169454,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4818593_q5,gp,tps_like,tps_like_mes,tps_like_mes,0.01,86.87675891344043,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4818593_q5,gp,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,84.45896251729633,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4818593_q5,kalman,bls,bls_power,bls_power,0.01,0.00021128000566988144,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4818593_q5,kalman,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,8.427098252617332,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4818593_q5,kalman,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,107.97533306566177,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4818593_q5,kalman,tps_like,tps_like_mes,tps_like_mes,0.01,132.9219543442405,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4818593_q5,kalman,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,132.9219543442405,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4818593_q5,raw,bls,bls_power,bls_power,0.01,0.0005752618033658521,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4818593_q5,raw,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,7.3057409631933,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4818593_q5,raw,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,101.86593724905961,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4818593_q5,raw,tps_like,tps_like_mes,tps_like_mes,0.01,133.86658561521267,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4818593_q5,raw,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,133.86658561521267,100,,
