run_id,config_hash,star_id,treatment,detector,score_name,score_definition,fap_level,fap_threshold,null_trial_count,error,diagnostics
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9414701_q5,arima,bls,bls_power,bls_power,0.01,0.0015806215872948195,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9414701_q5,arima,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,13.216471872439604,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9414701_q5,arima,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,140.2788993613809,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9414701_q5,arima,tps_like,tps_like_mes,tps_like_mes,0.01,203.89937058925332,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9414701_q5,arima,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,163.65423594334652,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9414701_q5,gp,bls,bls_power,bls_power,0.01,0.0011818958497924114,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9414701_q5,gp,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,9.696606467891407,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9414701_q5,gp,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,105.61645072272674,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9414701_q5,gp,tps_like,tps_like_mes,tps_like_mes,0.01,129.26403835895147,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9414701_q5,gp,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,129.26403835895147,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9414701_q5,kalman,bls,bls_power,bls_power,0.01,0.0010350340506398484,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9414701_q5,kalman,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,9.74379921367346,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9414701_q5,kalman,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,100.6046831726481,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9414701_q5,kalman,tps_like,tps_like_mes,tps_like_mes,0.01,119.27408869205314,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9414701_q5,kalman,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,119.27408869205314,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9414701_q5,raw,bls,bls_power,bls_power,0.01,0.022213771459650346,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9414701_q5,raw,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,8.02763050672488,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9414701_q5,raw,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,1211.3864357617997,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9414701_q5,raw,tps_like,tps_like_mes,tps_like_mes,0.01,1571.5616364796379,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_9414701_q5,raw,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,1394.5655540439977,100,,
