target_id,quarter,sample_stratum,case_index,pipeline,branch,detector,injected_period_days,injected_epoch_days,requested_duration_hours,requested_depth,phase_fraction,success,error,recovered_period_days,recovered_epoch_days,recovered_duration_hours,mes,max_ses,observed_event_count,expected_event_count,observability_fraction,period_cadences,duration_cadences,period_exact_fractional_error,exact_period_recovered,harmonic_period_recovered,runtime_seconds,wavelet,segment_count,n_period_trials,n_duration_trials,radius_ratio,realized_max_depth_on_observed_cadences,in_transit_cadence_count,sample_stratum_null,baseline_kind,null_recovered_period_days,null_recovered_epoch_days,null_recovered_duration_hours,null_mes,null_max_ses,null_observed_event_count,null_expected_event_count,null_observability_fraction,null_runtime_seconds,zero_injection_requested_depth,zero_injection_realized_depth,wavelet_null,segment_count_null,n_period_trials_null,n_duration_trials_null,null_max_ses_to_mes_ratio,winner_vs_null_fractional_error,winner_matches_null_period,injected_minus_null_mes,injected_minus_null_max_ses
1431344,5,gap_heavy,4,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,445.0104384814403,4.0,0.0002,0.15,True,,12.260731088463215,449.64086386159033,9.808584870770574,94.28949966677489,85.67167824616584,3,8,0.375,600,20,0.2260731088463217,False,False,0.3998497081920504,db6,44,686,7,0.0132676446161727,0.0001999980667507,85,gap_heavy,true_zero_injection_original_flux,12.260731088463215,449.64086386159033,9.808584870770574,93.0163947121378,85.67167824616584,3,8,0.375,0.4059084998443723,0.0,0.0,db6,44,686,7,0.9210384740378081,0.0,True,1.2731049546370912,0.0
1431344,5,gap_heavy,5,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,451.0104384814403,8.0,0.0005,0.75,True,,12.260731088463215,449.64086386159033,9.808584870770574,96.01422400913984,85.67167824616584,3,8,0.375,600,20,0.2260731088463217,False,False,0.3997220410965383,db6,44,686,7,0.0209698320098783,0.0004999991196493,154,gap_heavy,true_zero_injection_original_flux,12.260731088463215,449.64086386159033,9.808584870770574,93.0163947121378,85.67167824616584,3,8,0.375,0.4059084998443723,0.0,0.0,db6,44,686,7,0.9210384740378081,0.0,True,2.997829297002042,0.0
10677499,5,high_scatter,0,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,443.8105127709467,2.0,0.0002,0.15,True,,14.304007886676118,446.9433905643891,9.808462550863624,55.31323527475918,56.70784043172604,3,7,0.4285714285714285,700,20,6.152003943338059,False,False,0.4009074997156858,db6,43,686,7,0.0132896965331359,0.0001999850650827,225,high_scatter,true_zero_injection_original_flux,14.304007886676118,446.9433905643891,9.808462550863624,55.26710905843626,56.70784043172604,3,7,0.4285714285714285,0.5688877496868372,0.0,0.0,db6,43,686,7,1.0260685134039929,0.0,True,0.04612621632291791,0.0
10677499,5,high_scatter,1,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,444.41051277094664,4.0,0.0005,0.45,True,,14.304007886676118,446.9433905643891,9.808462550863624,55.39837918622895,56.70784043172604,3,7,0.4285714285714285,700,20,6.152003943338059,False,False,0.4004277093335986,db6,43,686,7,0.0209786417283954,0.0004999951337439,418,high_scatter,true_zero_injection_original_flux,14.304007886676118,446.9433905643891,9.808462550863624,55.26710905843626,56.70784043172604,3,7,0.4285714285714285,0.5688877496868372,0.0,0.0,db6,43,686,7,1.0260685134039929,0.0,True,0.1312701277926891,0.0
10677499,5,high_scatter,2,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,447.26051277094666,2.0,0.0005,0.75,True,,14.160967807809357,447.0864306432559,9.808462550863624,55.58760277645332,56.70784043172604,3,7,0.4285714285714285,693,20,1.8321935615618712,False,False,0.4000781248323619,db6,43,686,7,0.0210136531127274,0.000499995382505,97,high_scatter,true_zero_injection_original_flux,14.304007886676118,446.9433905643891,9.808462550863624,55.26710905843626,56.70784043172604,3,7,0.4285714285714285,0.5688877496868372,0.0,0.0,db6,43,686,7,1.0260685134039929,0.01,True,0.3204937180170617,0.0
10677499,5,high_scatter,3,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,445.76051277094666,8.0,0.0002,0.45,True,,14.304007886676118,446.9433905643891,9.808462550863624,55.291577303748106,56.70784043172604,3,7,0.4285714285714285,700,20,1.8608015773352236,False,False,0.4009857499040663,db6,43,686,7,0.0132623429222056,0.0001999998158943,305,high_scatter,true_zero_injection_original_flux,14.304007886676118,446.9433905643891,9.808462550863624,55.26710905843626,56.70784043172604,3,7,0.4285714285714285,0.5688877496868372,0.0,0.0,db6,43,686,7,1.0260685134039929,0.0,True,0.024468245311844328,0.0
10677499,5,high_scatter,4,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,445.01051277094666,4.0,0.0002,0.15,True,,14.304007886676118,446.9433905643891,9.808462550863624,55.25485273702601,56.70784043172604,3,7,0.4285714285714285,700,20,0.4304007886676118,False,False,0.3983592083677649,db6,43,686,7,0.013267644438073,0.0001999991475386,85,high_scatter,true_zero_injection_original_flux,14.304007886676118,446.9433905643891,9.808462550863624,55.26710905843626,56.70784043172604,3,7,0.4285714285714285,0.5688877496868372,0.0,0.0,db6,43,686,7,1.0260685134039929,0.0,True,-0.01225632141024846,0.0
10677499,5,high_scatter,5,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,451.01051277094666,8.0,0.0005,0.75,True,,14.160967807809357,447.0864306432559,9.808462550863624,58.07327662089649,60.08417947708543,3,7,0.4285714285714285,693,20,0.4160967807809356,False,False,0.3978902921080589,db6,43,686,7,0.0209698319388811,0.000499999632435,154,high_scatter,true_zero_injection_original_flux,14.304007886676118,446.9433905643891,9.808462550863624,55.26710905843626,56.70784043172604,3,7,0.4285714285714285,0.5688877496868372,0.0,0.0,db6,43,686,7,1.0260685134039929,0.01,True,2.8061675624602316,3.376339045359387
2996004,5,high_scatter,0,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,443.81035493959354,2.0,0.0002,0.15,True,,9.195538860512896,444.9408148622315,9.80857478454709,26.214271037045727,25.751604685811024,5,11,0.4545454545454545,450,20,3.5977694302564487,False,False,0.4030322078615427,db6,43,686,7,0.0132896972204048,0.0001999998638709,229,high_scatter,true_zero_injection_original_flux,9.195538860512896,444.9408148622315,9.80857478454709,26.44679592876307,25.751604685811024,5,11,0.4545454545454545,0.4012701660394668,0.0,0.0,db6,43,686,7,0.9737135929499888,0.0,True,-0.23252489171734325,0.0
2996004,5,high_scatter,1,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,444.4103549395935,4.0,0.0005,0.45,True,,11.995069580269046,448.4759886908287,5.885144870728254,35.27956550565598,28.381077193476283,6,8,0.75,587,12,4.997534790134523,False,False,0.5640794169157743,db6,43,686,7,0.0209786419970414,0.0004999998843283,418,high_scatter,true_zero_injection_original_flux,9.195538860512896,444.9408148622315,9.80857478454709,26.44679592876307,25.751604685811024,5,11,0.4545454545454545,0.4012701660394668,0.0,0.0,db6,43,686,7,0.9737135929499888,0.3044444444444447,False,8.832769576892911,2.629472507665259
