period_days,epoch_days,duration_hours,mes,max_ses,source_index,raw_rank,expected_event_count_event_check,valid_event_count,event_observability_fraction,positive_event_fraction,single_event_fraction,anti_dominance_score,combined_event_snr,leave_one_out_combined_snr_min,leave_one_out_ratio,leave_one_out_ratio_normalized,median_event_depth,event_depth_relative_mad,event_consistent_flag,consistency_weight,event_consistency_score,hardened_rank
14.304007886676118,446.9434748041458,9.808462550863624,55.25485273702601,,0.0,1.0,7,5,0.7142857142857143,1.0,0.30432143839482967,0.869598202006463,10.908499688978724,8.484546813045043,0.777792277119218,0.8695982020064629,0.0026373177142383075,0.29021143257935395,True,0.857289111286286,47.36938359717964,1
12.464921158389188,448.7416929384708,9.808462550863624,49.651510429410365,,21.0,6.0,8,8,1.0,0.875,0.34339916690989075,0.750400952102982,9.211514249640993,5.49638985874391,0.5966868974835625,0.6378851250173135,0.0016653838985965785,1.0800376386658233,True,0.8044720799894539,39.94325386976582,2
7.744598555786069,445.6765483913259,9.808462550863624,44.65148119750594,,101.0,19.0,12,12,1.0,0.6666666666666666,0.28446330708229844,0.7805854831829473,6.768436500028064,3.7753593058599195,0.5577889821148896,0.5825915911468479,0.0027892613737698635,1.1744402294594483,True,0.742033232301433,33.132882920031996,3
11.586246388207655,449.68167059959524,9.808462550863624,45.48994988753572,,83.0,18.0,8,8,1.0,0.625,0.36625552051602744,0.7242794051245401,4.692313166207161,2.603811606793219,0.5549100229595083,0.5932237675432405,0.0012401512931551617,2.1006509968674028,False,0.7198651914373252,32.74663148426523,4
5.742037451651413,444.0622389298296,9.808462550863624,43.35542545061877,,131.0,22.0,17,17,1.0,0.5294117647058824,0.22291029783849436,0.8256578085465998,7.537083104468109,4.988045119237668,0.661800467117136,0.6821683072517648,0.00022715245681825813,12.063832491850098,False,0.7389606367341196,32.0379527968679,5
4.148162287136074,444.65483354227763,9.808462550863624,36.12126215744795,,462.0,58.0,23,23,1.0,0.8260869565217391,0.14892600329478975,0.8897591783736288,9.955335174820904,7.8608208979649286,0.7896088639834614,0.8073550991824198,0.00120232337994719,1.7008899356392841,True,0.8776891073895828,31.70323834075561,6
9.72672536293976,451.52075732788217,9.808462550863624,41.938783594653025,,177.0,27.0,9,9,1.0,0.7777777777777778,0.3444218176451972,0.7375254551491532,3.890912642533929,1.9079518608177648,0.4903610119540553,0.5201063951733153,0.001116000513621096,1.4760468907979594,True,0.7390625304910949,30.995383529182682,7
7.458518398052547,446.33044589471683,9.808462550863624,46.781570738984875,,57.0,13.0,13,13,1.0,0.46153846153846156,0.22754907883125153,0.8368218312661442,4.366858138821089,1.9910716083976188,0.4559506045541346,0.474568435468185,-0.00019052689781984267,18.80982776698413,False,0.6543120782155082,30.609746772411,8
9.82889684784459,451.4390201399583,9.808462550863624,41.858571071502546,,183.0,28.0,9,9,1.0,0.6666666666666666,0.29572457253209383,0.7923098559013945,3.6193218726280967,1.5822001260224126,0.4371537491562004,0.46367157067420844,0.001260683803502638,1.9946865303727153,False,0.7034829352174263,29.44679044138786,9
5.803340342594311,443.817027366058,9.808462550863624,37.778580841716376,,370.0,49.0,17,17,1.0,0.5882352941176471,0.22936180155043923,0.8188030858526583,5.474520414632129,3.614483868566417,0.6602375358589835,0.6805572745860292,0.0006482975511452604,3.3681162884671934,False,0.7566565701899716,28.585411406337684,10
7.152003943338059,446.9639091011268,9.808462550863624,39.392583346582214,,302.0,37.0,13,11,0.8461538461538461,0.6363636363636364,0.28045213829440985,0.7915026478761492,4.6118374020737765,2.4856912655029926,0.5389806814059115,0.5652877076512974,0.0005874887645395122,5.183965050376956,False,0.7005984148647441,27.598381450042815,11
14.59008804440964,446.6573946464123,9.808462550863624,48.22297046398479,,36.0,10.0,7,6,0.8571428571428571,0.6666666666666666,0.3975237905225588,0.7229714513729294,3.1227507622360946,0.6139843884110799,0.19661652022828321,0.215382606614403,0.001913928873715609,1.2553463221937382,False,0.5461644546149877,26.337672363376914,12
14.160967807809357,447.08651488301257,9.808462550863624,55.19801998493462,,1.0,2.0,7,6,0.8571428571428571,0.6666666666666666,0.42406060583496075,0.6911272729980471,2.863229049973306,0.329692596473691,0.11514712610112862,0.12613735679496008,0.0025022224284379224,0.4474853344504578,False,0.4724337627732279,26.077408279114493,13
9.338473720301408,451.9294432675015,9.808462550863624,39.81350435399877,,276.0,36.0,10,10,1.0,0.5,0.37738410680002477,0.6917954368888614,7.103295278393346,3.5071255158283123,0.49373218743928793,0.5204394221484424,0.0007645431292933047,3.7689151941610692,False,0.6513725772626929,25.933424940923626,14
12.137972406693734,449.0890759871472,9.808462550863624,37.868274243940526,,363.0,47.0,8,8,1.0,0.5,0.47448427378532415,0.600589401388201,3.190566860608861,1.1380206522420022,0.35668290368465494,0.3813100632307621,-7.933996303227664e-05,21.941154964043786,False,0.5817099385512816,22.028351483485725,15
8.705010513891466,443.75572447511513,9.808462550863624,35.75080416862199,,481.0,61.0,11,11,1.0,0.45454545454545453,0.47018211332554866,0.5827996753418966,3.3455704437749034,0.631343691329659,0.18871032666623386,0.19792106034862575,-0.0001862415840985232,19.130963847052552,False,0.47851676422694633,17.10735912928022,16
13.384464522532651,447.88345246527024,9.808462550863624,50.936953010907494,,11.0,3.0,7,7,1.0,0.7142857142857143,0.3662425539193846,0.7393836870940513,-5.1880095835136215,-8.209469372675988,0.0,0.0,0.0020918496878426507,1.1011340034192343,False,0.0,0.0,17
