target_id,quarter,sample_stratum,raw_top1_mes,raw_top1_period_days,raw_top1_epoch_days,raw_top1_duration_hours,event_consistency_score,robust_veto_score,hardened_period_days,hardened_epoch_days,hardened_duration_hours,selected_raw_mes,consistency_weight,valid_event_count,event_observability_fraction,positive_event_fraction,single_event_fraction,leave_one_out_ratio_normalized,event_consistent_flag,transit_consistency_veto_pass,diagnostic_consistency_veto_pass,event_depth_chi2_pvalue,event_depth_reduced_chi2,odd_even_tested,odd_even_depth_pvalue,odd_even_depth_z,odd_even_depth_difference_fraction,robust_event_snr,fails_min_events,fails_observability,fails_positive_events,fails_single_event_dominance,fails_leave_one_out,fails_depth_chi2,fails_odd_even,fails_robust_sign,veto_reason,diagnostic_veto_reason,any_candidate_survives_veto,selection_status,ranking_changed,raw_score_threshold,hardened_score_threshold,hardened_score_name,raw_empirical_p_value,hardened_empirical_p_value,raw_passes_fap,hardened_passes_fap
2715763,5,quiet_low_scatter,35.63616936971049,10.993777696276084,454.40206083362864,9.8085748963058,31.098004546205416,32.194513612960485,7.662949137738906,443.89866058334155,7.84685991704464,32.194513612960485,0.9659411202810143,13,1.0,1.0,0.1387302327540854,0.9330422478497409,True,True,True,0.7488248374073523,0.7043957306805586,True,0.42114783586860277,-0.8044314641252267,0.33363661413209056,4.820829910909861,False,False,False,False,False,False,False,False,pass,pass,True,raw_failed_event_penalty_rank,True,115.51356235887292,112.37113995963007,robust_veto_score,0.900990099009901,0.9108910891089109,False,False
