period_cadences,period_days,duration_cadences,duration_hours,epoch_phase_cadence,mes,observed_event_count,expected_event_count,observability_fraction
683,13.956643483485095,20,9.808475654572248,200,105.78356076774023,3,7,0.42857142857142855
685,13.997512132045813,20,9.808475654572248,194,105.40693749534185,3,7,0.42857142857142855
684,13.977077807765454,20,9.808475654572248,196,105.38714512841068,3,7,0.42857142857142855
342,6.988538903882727,20,9.808475654572248,195,105.29358014068347,4,13,0.3076923076923077
682,13.936209159204736,20,9.808475654572248,204,105.07657431842689,3,7,0.42857142857142855
686,14.017946456326172,20,9.808475654572248,189,104.63399833715475,4,7,0.5714285714285714
343,7.008973228163086,20,9.808475654572248,189,104.5016287426413,7,13,0.5384615384615384
687,14.03838078060653,20,9.808475654572248,184,104.33021974678918,5,7,0.7142857142857143
681,13.915774834924378,20,9.808475654572248,208,103.92114789850072,3,7,0.42857142857142855
456,9.318051871843636,20,9.808475654572248,425,102.93727604949845,7,10,0.7
688,14.05881510488689,20,9.808475654572248,179,102.69956467759526,5,7,0.7142857142857143
344,7.029407552443445,20,9.808475654572248,179,102.69766053230758,7,13,0.5384615384615384
341,6.968104579602368,20,9.808475654572248,202,102.55635357250296,6,13,0.46153846153846156
680,13.895340510644019,20,9.808475654572248,212,102.08519770932747,3,7,0.42857142857142855
455,9.297617547563277,20,9.808475654572248,431,101.758771604258,8,10,0.8
457,9.338486196123995,20,9.808475654572248,420,101.7022601482717,8,10,0.8
228,4.659025935921818,20,9.808475654572248,197,101.62003912499392,10,20,0.5
454,9.277183223282918,20,9.808475654572248,435,100.90185079533839,8,10,0.8
196,4.005127558950335,20,9.808475654572248,91,100.72662515963182,13,24,0.5416666666666666
683,13.956643483485095,16,7.846780523657799,200,100.66958250338935,4,7,0.5714285714285714
195,3.984693234669976,20,9.808475654572248,103,100.63966271925825,8,24,0.3333333333333333
682,13.936209159204736,16,7.846780523657799,204,100.23474804765542,4,7,0.5714285714285714
342,6.988538903882727,16,7.846780523657799,194,100.20605941252408,6,13,0.46153846153846156
684,13.977077807765454,16,7.846780523657799,197,100.05434131173855,4,7,0.5714285714285714
