target_id,quarter,sample_stratum,raw_top1_mes,raw_top1_period_days,raw_top1_epoch_days,raw_top1_duration_hours,event_consistency_score,hardened_period_days,hardened_epoch_days,hardened_duration_hours,selected_raw_mes,consistency_weight,valid_event_count,event_observability_fraction,positive_event_fraction,single_event_fraction,leave_one_out_ratio_normalized,event_consistent_flag,ranking_changed,raw_score_threshold,hardened_score_threshold,raw_empirical_p_value,hardened_empirical_p_value,raw_passes_fap,hardened_passes_fap
12645975,5,gap_heavy,25.18224813258745,13.609148362535052,455.3015103537691,9.808395216241479,0.0,13.609148362535052,455.3015103537691,9.808395216241479,25.18224813258745,0.0,7,1.0,0.5714285714285714,0.45642573857740776,0.0,False,False,64.59926405062633,39.080139723106534,0.9523809523809523,1.0,False,False
