period_days,epoch_days,duration_hours,mes,max_ses,source_index,raw_rank,expected_event_count_event_check,valid_event_count,event_observability_fraction,positive_event_fraction,single_event_fraction,anti_dominance_score,combined_event_snr,leave_one_out_combined_snr_min,leave_one_out_ratio,leave_one_out_ratio_normalized,median_event_depth,event_depth_relative_mad,event_depth_weighted_mean,event_depth_weighted_mean_error,event_depth_chi2,event_depth_chi2_dof,event_depth_reduced_chi2,event_depth_chi2_pvalue,odd_even_tested,odd_event_count,even_event_count,odd_depth,even_depth,odd_even_depth_difference,odd_even_depth_difference_fraction,odd_even_depth_z,odd_even_depth_pvalue,robust_event_snr,robust_event_location,robust_event_weight_min,robust_event_effective_count,fails_min_events,fails_observability,fails_positive_events,fails_single_event_dominance,fails_leave_one_out,fails_depth_chi2,fails_odd_even,fails_robust_sign,veto_reason,event_consistent_flag,transit_consistency_veto_pass,consistency_weight,event_consistency_score,robust_veto_score,hardened_rank
5.006368391623255,445.94270168155344,5.885037129744887,44.11788644910206,,0.0,1.0,19,18,0.9473684210526315,0.8333333333333334,0.12199492209862432,0.9296524354249861,5.960589695601138,5.359631904043945,0.8991781313179978,0.9252466638727299,0.00044666034946466704,0.6168617849261226,0.0003397726211480092,5.8032780471652024e-05,20.87244032320453,17,1.2277906072473252,0.23204813469223284,True,9,9,0.0005064677544710476,0.00019315760181620801,0.00031331015265483964,0.8956512220125973,2.6938742087139467,0.007062681418188257,5.979815200136036,1.4100532778806072,0.896963847663999,17.984753122204225,False,False,False,False,False,False,False,False,pass,True,True,0.9077765283096773,40.04918179712642,44.11788644910206,1
10.01273678324651,450.9695042298772,5.885037129744887,42.72243640895231,,3.0,2.0,9,9,1.0,1.0,0.16505364998837488,0.9393146437630783,6.40408157779692,5.671418391984961,0.8855943390302651,0.9393146437630783,0.0005737812138303378,0.2607261668920848,0.0005634515122767543,8.569738155443601e-05,2.793161942213029,8,0.3491452427766286,0.9466595839902802,True,4,5,0.0006624037601054477,0.0004902490766233693,0.00017215468348207833,0.29871038008399214,0.9931344463158189,0.3206444392618675,6.430896593286646,2.1439665329897344,0.9441476014063656,8.997193256158857,False,False,False,False,False,False,False,False,pass,True,True,0.9691824615432733,41.40583608195436,42.72243640895231,2
4.985934234922752,446.1470432485585,5.885037129744887,40.58392457549662,,16.0,3.0,19,18,0.9473684210526315,0.8333333333333334,0.14402110751612335,0.9063305920417518,5.402713033705924,4.7465076372077215,0.8785415045359005,0.9040117501012678,0.0002846596315929373,0.8402646943102906,0.0003029588870936199,5.785674458701909e-05,17.850891980609823,17,1.0500524694476367,0.39830562284835747,True,9,9,0.00043962571023453895,0.00017584835205305851,0.00026377735818148044,0.857151826028448,2.2780766329698756,0.02272201219563765,5.226144752325089,1.2356848768161768,0.6602011974829902,17.88740771038636,False,False,False,False,False,False,False,False,pass,True,True,0.8968082466609693,36.395998241172144,40.58392457549662,3
9.971868469845504,451.17384579688223,5.885037129744887,39.78590103842781,,23.0,4.0,9,9,1.0,1.0,0.19588155297367718,0.9046332529046133,5.069430254147281,4.323698865289628,0.8528964101542628,0.9046332529046133,0.00040343808066778397,0.49371231402896393,0.00041996962158000656,8.263325816317005e-05,4.433532149504735,8,0.5541915186880919,0.8160455883201421,True,4,5,0.0004403734779993324,0.0004077823429757452,3.25911350235872e-05,0.07685176288979302,0.19083350284752823,0.8486560395356337,5.041280225757045,1.6853614165226303,0.8104348176546623,8.94737383618315,False,False,False,False,False,False,False,False,pass,True,True,0.9511221019956445,37.84124982546015,39.78590103842781,4
5.026802548323758,445.6770576444469,7.846716172993183,38.131379189789854,,33.0,5.0,19,18,0.9473684210526315,0.7777777777777778,0.15863140212904603,0.8908608683339513,3.8126610470663014,3.1172092734216026,0.8175941251898533,0.8412974141453226,0.0002506218005275951,1.3920182713839164,0.0002048822788668904,5.295664132398641e-05,40.05453285273984,17,2.3561489913376374,0.00127146990641205,True,9,9,0.0003095530104492827,0.00011151658425208132,0.0001980364261972014,0.9406351286782183,1.8667487238868548,0.06193668609551766,4.20870372623696,0.999690083151716,0.4848619858700633,17.724171391533854,False,False,False,False,False,False,False,False,pass,True,True,0.8620520081157437,32.87123200278122,38.131379189789854,5
10.053605096647516,450.70386019277066,7.846716172993183,37.6873056602935,,35.0,6.0,9,9,1.0,0.8888888888888888,0.1804050377881629,0.9220443324883169,3.826756434724236,3.126209444163187,0.8169345233983955,0.8664899119206085,0.00040151404406973956,0.48492439568481305,0.0003095530104492827,7.712573340873037e-05,23.365234482844283,8,2.9206543103555354,0.0029256504132372262,True,4,5,0.00023421338187068998,0.00036300270338547244,-0.00012878932151478247,0.4312989040124101,-0.822782484516092,0.41063169891906537,4.9075742617885965,1.6933565356718605,0.22248065869234,8.399181064079198,False,False,False,False,False,False,False,False,pass,True,True,0.9179958074905096,34.59678859176278,37.6873056602935,6
9.931000156444496,451.5212264607908,9.80839521624148,36.55404863212728,,48.0,7.0,9,9,1.0,1.0,0.25646913768981233,0.8364722200989613,2.6194613186630864,2.0657951368238123,0.7886335721415223,0.8364722200989612,0.00013263025615528612,1.1130253868489592,0.00017113842754299058,6.64436617876149e-05,4.128489022790209,8,0.5160611278487761,0.845348553620948,True,4,5,0.00014443778987361354,0.00019174352733950667,-4.730573746589313e-05,0.28142990132853773,-0.3530161863395454,0.7240763058374192,2.6194613186630864,0.8731537728876955,1.0,9.0,False,False,False,False,False,False,False,False,pass,True,True,0.9145885523550802,33.43191442117448,36.55404863212728,7
9.828829372941982,452.1955536319074,9.80839521624148,33.62090631137976,,71.0,11.0,9,9,1.0,0.8888888888888888,0.20853091935305235,0.8904027157278162,3.3164357395017245,2.7300835654468973,0.8231980897229978,0.8731334272544156,0.0002470490441711659,0.9513913520931186,0.00021664901154560187,6.582698787567748e-05,8.697433465329262,8,1.0871791831661577,0.3684594380353485,True,4,5,0.00021343822544560732,0.00021917770213525158,-5.739476689644267e-06,0.02653382052639067,-0.0432862088232254,0.9654733846835781,3.387664105947699,1.1300269295563508,0.8813720150314451,8.987172935780482,False,False,False,False,False,False,False,False,pass,True,True,0.9117560256191226,30.654063916176487,33.62090631137976,8
4.965500078222249,446.412687285665,5.885037129744887,33.53485270204642,,72.0,12.0,19,19,1.0,0.7894736842105263,0.14582678783159006,0.9016272795110993,3.4651932252397994,2.979472607468902,0.8598287061647812,0.8833900194061459,0.00015191138097658818,1.9069805309770003,0.00019049965473473093,5.6286228538614e-05,18.3218531048776,18,1.0178807280487556,0.4346468971577651,True,9,10,0.00015962577315085024,0.00021653486987700075,-5.6909096726150506e-05,0.3025786869570879,-0.503702437803375,0.6144704950251492,3.500556617870951,0.8032603991919558,0.9061981435328049,18.99159757401538,False,False,False,False,False,False,False,False,pass,True,True,0.8904905138195875,29.8624682135095,33.53485270204642,9
9.195370515226386,446.67833132277156,9.80839521624148,32.64948290364739,,90.0,14.0,10,10,1.0,0.7,0.24456657359653214,0.839370473781631,1.5853945805087724,0.984754259121782,0.6211414314320177,0.6547405574741596,0.00011736623247790567,2.8706133606555118,9.619253513655114e-05,6.356940627521142e-05,15.52111452174995,9,1.7245682801944389,0.07758083867679758,True,5,5,9.607625966006134e-05,9.631368016764059e-05,-2.3742050757925577e-07,0.0024681176967140976,-0.0018670188879933436,0.9985103353199783,1.5853945805087724,0.501345786449491,1.0,10.0,False,False,False,False,False,False,False,False,pass,True,True,0.7875538211309066,25.713225018715708,32.64948290364739,10
