period_cadences,period_days,duration_cadences,duration_hours,epoch_phase_cadence,mes,observed_event_count,expected_event_count,observability_fraction
450,9.195538860512897,20,9.80857478454709,71,26.527169280197793,5,11,0.45454545454545453
449,9.175104329711758,20,9.80857478454709,75,26.04404947078835,5,11,0.45454545454545453
450,9.195538860512897,16,7.846859827637672,69,25.90727251049374,5,11,0.45454545454545453
449,9.175104329711758,16,7.846859827637672,73,25.868441812706845,5,11,0.45454545454545453
335,6.845567818381824,16,7.846859827637672,79,25.116556494087835,8,14,0.5714285714285714
451,9.215973391314037,20,9.80857478454709,68,24.83321433276029,6,11,0.5454545454545454
670,13.691135636763647,16,7.846859827637672,79,24.486560674688942,4,7,0.5714285714285714
150,3.065179620170966,20,9.80857478454709,71,24.439761915565022,13,31,0.41935483870967744
503,10.278568992973305,16,7.846859827637672,413,24.11181375646618,8,9,0.8888888888888888
150,3.065179620170966,16,7.846859827637672,70,23.700544284042092,13,31,0.41935483870967744
224,4.577334899455309,20,9.80857478454709,161,23.09879910690412,11,20,0.55
502,10.258134462172166,16,7.846859827637672,416,23.06688538026236,8,9,0.8888888888888888
449,9.175104329711758,12,5.885144870728254,74,23.01644314463037,5,11,0.45454545454545453
224,4.577334899455309,16,7.846859827637672,157,22.882422009795267,11,20,0.55
245,5.006460046279244,12,5.885144870728254,108,22.78399074758956,11,19,0.5789473684210527
451,9.215973391314037,16,7.846859827637672,66,22.742697587649097,5,11,0.45454545454545453
502,10.258134462172166,12,5.885144870728254,417,22.739808718359125,8,9,0.8888888888888888
430,8.786848244490102,12,5.885144870728254,418,22.697073058974542,4,10,0.4
288,5.885144870728254,20,9.80857478454709,251,22.66256824581706,3,16,0.1875
603,12.322022073087282,12,5.885144870728254,412,22.469479724027682,4,8,0.5
201,4.107340691029094,20,9.80857478454709,14,22.37809878705408,13,23,0.5652173913043478
669,13.670701105962507,12,5.885144870728254,81,22.291741611206838,4,7,0.5714285714285714
245,5.006460046279244,16,7.846859827637672,108,22.17379239664993,11,19,0.5789473684210527
433,8.848151836893521,16,7.846859827637672,395,22.046628708613717,3,10,0.3
572,11.68855161825195,12,5.885144870728254,275,22.003926022673593,3,8,0.375
450,9.195538860512897,12,5.885144870728254,70,21.973243963283,5,11,0.45454545454545453
604,12.342456603888422,16,7.846859827637672,212,21.92256111959575,4,8,0.5
452,9.236407922115177,20,9.80857478454709,66,21.86905993458555,6,11,0.5454545454545454
669,13.670701105962507,16,7.846859827637672,83,21.825144245139306,4,7,0.5714285714285714
402,8.214681382058188,20,9.80857478454709,216,21.809828364607846,6,11,0.5454545454545454
728,14.876338423229754,16,7.846859827637672,692,21.741465845839087,3,6,0.5
605,12.362891134689562,16,7.846859827637672,209,21.729473025525323,4,8,0.5
671,13.711570167564787,16,7.846859827637672,76,21.683655688734426,4,7,0.5714285714285714
503,10.278568992973305,20,9.80857478454709,415,21.49767466246348,8,9,0.8888888888888888
143,2.9221379045629874,20,9.80857478454709,112,21.49323070430393,6,32,0.1875
727,14.855903892428614,12,5.885144870728254,692,21.48563674748672,4,6,0.6666666666666666
520,10.625956016592681,16,7.846859827637672,309,21.457917228824687,6,9,0.6666666666666666
605,12.362891134689562,12,5.885144870728254,209,21.45753098076796,4,8,0.5
522,10.666825078194961,16,7.846859827637672,375,21.455419959530747,3,9,0.3333333333333333
433,8.848151836893521,12,5.885144870728254,395,21.454313685942022,3,10,0.3
716,14.631124053616077,16,7.846859827637672,565,21.440328063662808,3,6,0.5
433,8.848151836893521,20,9.80857478454709,398,21.40820286889961,4,10,0.4
448,9.154669798910618,20,9.80857478454709,385,21.39760958759011,5,10,0.5
522,10.666825078194961,12,5.885144870728254,375,21.37062444414477,3,9,0.3333333333333333
402,8.214681382058188,16,7.846859827637672,214,21.360923595137688,7,11,0.6363636363636364
670,13.691135636763647,12,5.885144870728254,79,21.315897553994343,4,7,0.5714285714285714
287,5.8647103399271145,16,7.846859827637672,271,21.263174170650835,7,16,0.4375
335,6.845567818381824,12,5.885144870728254,79,21.22929795479645,8,14,0.5714285714285714
563,11.504640841041692,16,7.846859827637672,293,21.224325165980837,3,8,0.375
430,8.786848244490102,20,9.80857478454709,422,21.189089433785856,4,10,0.4
602,12.301587542286143,16,7.846859827637672,417,21.028345748103572,5,8,0.625
603,12.322022073087282,20,9.80857478454709,215,21.01957284892202,4,8,0.5
553,11.300295533030294,20,9.80857478454709,317,20.982443687522856,4,8,0.5
729,14.896772954030894,12,5.885144870728254,690,20.96581027692305,3,6,0.5
224,4.577334899455309,12,5.885144870728254,157,20.958691552844044,11,20,0.55
503,10.278568992973305,12,5.885144870728254,412,20.932686151375844,8,9,0.8888888888888888
603,12.322022073087282,16,7.846859827637672,213,20.927872919357974,4,8,0.5
602,12.301587542286143,12,5.885144870728254,417,20.84974879185137,5,8,0.625
715,14.610689522814937,16,7.846859827637672,568,20.844103435250037,3,6,0.5
287,5.8647103399271145,12,5.885144870728254,271,20.84286550227425,7,16,0.4375
728,14.876338423229754,12,5.885144870728254,691,20.82274484335146,4,6,0.6666666666666666
716,14.631124053616077,20,9.80857478454709,566,20.761016600184536,3,6,0.5
335,6.845567818381824,20,9.80857478454709,80,20.744671327165715,8,14,0.5714285714285714
604,12.342456603888422,20,9.80857478454709,215,20.6901596501826,4,8,0.5
307,6.27340095594991,20,9.80857478454709,53,20.640766656894836,9,15,0.6
554,11.320730063831434,16,7.846859827637672,312,20.616953667924086,5,8,0.625
555,11.341164594632573,16,7.846859827637672,310,20.608416147093248,4,8,0.5
402,8.214681382058188,12,5.885144870728254,212,20.599071940573072,7,11,0.6363636363636364
601,12.281153011485003,20,9.80857478454709,221,20.564974049602096,4,8,0.5
727,14.855903892428614,16,7.846859827637672,692,20.51337718114998,4,6,0.6666666666666666
669,13.670701105962507,20,9.80857478454709,84,20.461600387950316,4,7,0.5714285714285714
586,11.974635049467906,20,9.80857478454709,110,20.46024074559665,6,8,0.75
602,12.301587542286143,20,9.80857478454709,219,20.44130935570555,4,8,0.5
288,5.885144870728254,16,7.846859827637672,249,20.39058110196563,3,16,0.1875
729,14.896772954030894,16,7.846859827637672,690,20.347596042851553,3,6,0.5
430,8.786848244490102,16,7.846859827637672,421,20.310762925001168,4,10,0.4
554,11.320730063831434,20,9.80857478454709,314,20.30976335351451,4,8,0.5
598,12.219849419081584,20,9.80857478454709,227,20.302856804196,4,8,0.5
631,12.894188935519196,16,7.846859827637672,157,20.29216545884173,5,8,0.625
605,12.362891134689562,20,9.80857478454709,211,20.28481268548223,4,8,0.5
579,11.831593333859928,16,7.846859827637672,534,20.27829976926907,3,8,0.375
717,14.651558584417216,20,9.80857478454709,564,20.265769043923846,3,6,0.5
573,11.70898614905309,16,7.846859827637672,273,20.265469324787837,3,8,0.375
299,6.109924709540792,20,9.80857478454709,228,20.26092976536943,7,15,0.4666666666666667
287,5.8647103399271145,20,9.80857478454709,253,20.241793087899044,3,16,0.1875
358,7.315562026808038,16,7.846859827637672,207,20.236236081088677,9,13,0.6923076923076923
307,6.27340095594991,16,7.846859827637672,51,20.2352435225802,9,15,0.6
606,12.383325665490702,20,9.80857478454709,210,20.211596139313542,5,8,0.625
571,11.66811708745081,16,7.846859827637672,278,20.200797850051934,3,8,0.375
526,10.74856320139952,16,7.846859827637672,368,20.19077391311453,3,9,0.3333333333333333
597,12.199414888280444,20,9.80857478454709,229,20.184247289091395,4,8,0.5
670,13.691135636763647,20,9.80857478454709,81,20.161184219334608,4,7,0.5714285714285714
541,11.055081163416617,20,9.80857478454709,340,20.132640012947505,4,8,0.5
392,8.01033607404679,16,7.846859827637672,108,20.12016233118328,4,12,0.3333333333333333
601,12.281153011485003,16,7.846859827637672,219,20.119321795133565,4,8,0.5
587,11.995069580269046,16,7.846859827637672,107,20.10543297913773,6,8,0.75
560,11.443337248638272,20,9.80857478454709,269,20.096609103751266,5,8,0.625
600,12.260718480683863,20,9.80857478454709,226,20.08868064860227,4,8,0.5
521,10.646390547393821,12,5.885144870728254,377,20.087856198965515,4,9,0.4444444444444444
586,11.974635049467906,16,7.846859827637672,110,20.087330229822488,6,8,0.75
510,10.421610708581284,20,9.80857478454709,321,20.078494647569368,5,9,0.5555555555555556
150,3.065179620170966,12,5.885144870728254,72,20.048113348063072,13,31,0.41935483870967744
226,4.6182039610575885,20,9.80857478454709,152,20.0001819538143,11,20,0.55
511,10.442045239382423,20,9.80857478454709,316,19.954304558014666,5,9,0.5555555555555556
599,12.240283949882723,20,9.80857478454709,225,19.920104703919357,4,8,0.5
728,14.876338423229754,20,9.80857478454709,694,19.897215536864483,3,6,0.5
453,9.256842452916317,20,9.80857478454709,376,19.884824274338012,6,10,0.6
452,9.236407922115177,16,7.846859827637672,64,19.882947658314244,6,11,0.5454545454545454
412,8.419026690069586,20,9.80857478454709,2,19.88156805775172,7,12,0.5833333333333334
676,13.813742821570486,20,9.80857478454709,293,19.833449867777823,4,7,0.5714285714285714
604,12.342456603888422,12,5.885144870728254,213,19.81484945038738,4,8,0.5
521,10.646390547393821,20,9.80857478454709,381,19.808985904757165,3,9,0.3333333333333333
572,11.68855161825195,16,7.846859827637672,274,19.785301428115016,3,8,0.375
598,12.219849419081584,16,7.846859827637672,228,19.769437911729153,4,8,0.5
631,12.894188935519196,12,5.885144870728254,156,19.757594222452568,5,8,0.625
555,11.341164594632573,20,9.80857478454709,312,19.75629647022177,4,8,0.5
560,11.443337248638272,16,7.846859827637672,270,19.751947358198354,5,8,0.625
563,11.504640841041692,12,5.885144870728254,293,19.74215630762825,3,8,0.375
603,12.322022073087282,8,3.923429913818836,412,19.73755085997277,4,8,0.5
571,11.66811708745081,12,5.885144870728254,279,19.73435160847758,3,8,0.375
521,10.646390547393821,16,7.846859827637672,378,19.733636134072633,3,9,0.3333333333333333
717,14.651558584417216,16,7.846859827637672,563,19.726939353812323,3,6,0.5
469,9.583794945734553,12,5.885144870728254,12,19.72067483592911,7,10,0.7
727,14.855903892428614,20,9.80857478454709,695,19.713841531565578,3,6,0.5
632,12.914623466320336,12,5.885144870728254,155,19.694559144772693,5,8,0.625
675,13.793308290769346,20,9.80857478454709,295,19.665685055556427,4,7,0.5714285714285714
724,14.794600300025195,16,7.846859827637672,696,19.654728738957505,4,6,0.6666666666666666
660,13.48679032875225,12,5.885144870728254,312,19.65384177164745,3,7,0.42857142857142855
434,8.868586367694661,12,5.885144870728254,390,19.622547576080454,3,10,0.3
357,7.295127496006899,12,5.885144870728254,213,19.618953825078954,9,13,0.6923076923076923
600,12.260718480683863,16,7.846859827637672,220,19.58950604210552,4,8,0.5
392,8.01033607404679,12,5.885144870728254,108,19.558408046500617,4,12,0.3333333333333333
668,13.650266575161368,12,5.885144870728254,86,19.55017152562607,4,7,0.5714285714285714
334,6.825133287580684,12,5.885144870728254,85,19.526298741229077,8,14,0.5714285714285714
463,9.461187760927714,20,9.80857478454709,33,19.524082238459663,7,10,0.7
599,12.240283949882723,16,7.846859827637672,434,19.51855387876868,5,8,0.625
549,11.218557409825735,16,7.846859827637672,321,19.51612052441147,6,8,0.75
671,13.711570167564787,12,5.885144870728254,76,19.510786991479673,4,7,0.5714285714285714
430,8.786848244490102,8,3.923429913818836,417,19.509329806316345,4,10,0.4
143,2.9221379045629874,16,7.846859827637672,112,19.4709850011388,6,32,0.1875
660,13.48679032875225,20,9.80857478454709,316,19.44810532695825,3,7,0.42857142857142855
289,5.905579401529394,20,9.80857478454709,248,19.416708457974785,7,16,0.4375
548,11.198122879024595,16,7.846859827637672,325,19.415018606913595,6,8,0.75
456,9.318146045319736,16,7.846859827637672,237,19.412668629779773,6,10,0.6
434,8.868586367694661,16,7.846859827637672,390,19.38649128765572,3,10,0.3
286,5.844275809125975,16,7.846859827637672,255,19.386270566222,3,16,0.1875
447,9.134235268109478,20,9.80857478454709,387,19.384523097718468,5,10,0.5
462,9.440753230126575,20,9.80857478454709,36,19.374747638225024,7,10,0.7
469,9.583794945734553,16,7.846859827637672,12,19.37068740193311,7,10,0.7
554,11.320730063831434,12,5.885144870728254,314,19.350861500201177,4,8,0.5
501,10.237699931371026,12,5.885144870728254,419,19.343769385002968,8,9,0.8888888888888888
350,7.15208578039892,20,9.80857478454709,280,19.32526117365134,7,13,0.5384615384615384
451,9.215973391314037,12,5.885144870728254,65,19.311202997277384,5,11,0.45454545454545453
263,5.37428160069976,16,7.846859827637672,108,19.303417308194224,9,18,0.5
571,11.66811708745081,8,3.923429913818836,278,19.300988076614228,3,8,0.375
263,5.37428160069976,12,5.885144870728254,106,19.290431855315568,9,18,0.5
502,10.258134462172166,8,3.923429913818836,416,19.258686007886155,8,9,0.8888888888888888
299,6.109924709540792,16,7.846859827637672,228,19.252875915944028,7,15,0.4666666666666667
