injected_period_days,injected_duration_hours,injected_depth,epoch_phase_fraction,bls_recovered_period_days,bls_recovered_score,bls_period_matched,bls_passes_fap_1_percent,bls_recovered,tcf_recovered_period_days,tcf_recovered_score,tcf_period_matched,tcf_passes_fap_1_percent,tcf_recovered,tcf_exact_period_rank_top10,tcf_exact_period_present_top10,tcf_half_period_rank_top10,tcf_double_period_rank_top10,tcf_triple_period_rank_top10,tcf_top_periods_json,tcf_top_scores_json,both_recovered,bls_only,tcf_only,neither_recovered,either_recovered,bls_exact_period_error,tcf_exact_period_error,bls_exact_period_matched,tcf_exact_period_matched,bls_exact_recovered,tcf_exact_recovered,exact_both_recovered,exact_bls_only,exact_tcf_only,exact_neither_recovered,exact_either_recovered,tcf_exact_period_below_rank1,tcf_exact_period_absent_top10,tcf_top10_candidate_only_vs_bls_exact
5.0,2.0,0.0005,0.15,4.993993993993994,82.26547612983373,True,True,True,4.998799879987999,30.68985123795092,True,True,True,1,True,5.0,2.0,4.0,"[4.998799879987999, 10.001500150015001, 12.5007500750075, 14.998599859985998, 2.512151215121512, 3.3494349434943493, 7.502250225022502, 4.186718671867187, 5.8612861286128615, 13.332433243324331]","[30.689851237950922, 22.2265658415975, 19.184729540337138, 18.763973779827776, 18.331920780157528, 16.12176801141348, 15.56839956141968, 14.175387548919636, 12.826561528214576, 11.939955110565226]",True,False,False,False,True,0.0012012012012011298,0.0002400240024002187,True,True,True,True,True,False,False,False,True,False,False,False
5.0,2.0,0.0005,0.45,4.993993993993994,81.68640597669989,True,True,True,5.0002000200020005,25.56696653882849,True,True,True,1,True,3.0,2.0,5.0,"[5.0002000200020005, 10.000100010001, 2.512151215121512, 3.3494349434943493, 14.98879887988799, 7.499449944994499, 4.186718671867187, 5.8612861286128615, 12.495149514951494, 8.373137313731373]","[25.56696653882849, 18.51647121377305, 18.372788787334336, 16.00030714908439, 15.632104644868692, 15.36917718338939, 14.12321899359808, 12.760496851507812, 12.48834303695482, 11.872525412439515]",True,False,False,False,True,0.0012012012012011298,4.0004000400095666e-05,True,True,True,True,True,False,False,False,True,False,False,False
5.0,2.0,0.0005,0.75,4.993993993993994,81.43940921125245,True,True,True,4.998799879987999,28.113506715315257,True,True,True,1,True,5.0,3.0,4.0,"[4.998799879987999, 7.498049804980498, 10.000100010001, 14.998599859985998, 2.512151215121512, 12.497949794979498, 4.186718671867187, 5.8612861286128615, 8.373137313731373, 6.698569856985698]","[28.113506715315257, 24.371322433142044, 20.90994807019181, 18.90170685651684, 18.128092761854436, 14.285777819330072, 13.996531365677624, 12.615224000167542, 11.764764969706095, 11.739753928705905]",True,False,False,False,True,0.0012012012012011298,0.0002400240024002187,True,True,True,True,True,False,False,False,True,False,False,False
5.0,2.0,0.001,0.15,4.993993993993994,159.4738349063784,True,True,True,4.998799879987999,52.37007964244307,True,True,True,1,True,7.0,2.0,4.0,"[4.998799879987999, 10.001500150015001, 12.5007500750075, 14.994399439943994, 7.502250225022502, 13.338033803380338, 2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.8612861286128615]","[52.37007964244307, 38.741178710410736, 33.609291964810836, 32.27768336384667, 32.092181338580744, 18.90160608833507, 17.431858303599828, 15.830294838721812, 13.830453201439045, 12.286307189838155]",True,False,False,False,True,0.0012012012012011298,0.0002400240024002187,True,True,True,True,True,False,False,False,True,False,False,False
5.0,2.0,0.001,0.45,4.993993993993994,158.9302855086905,True,True,True,5.0002000200020005,48.136605375122464,True,True,True,1,True,7.0,2.0,4.0,"[5.0002000200020005, 9.997299729972998, 7.499449944994499, 14.998599859985998, 12.497949794979498, 13.332433243324331, 2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.8612861286128615]","[48.136605375122464, 34.75447525572361, 32.47812385897317, 28.578211948808022, 26.052663662059395, 20.751318751863845, 17.61271656189247, 15.624674575738958, 13.641497674445267, 12.140888635589846]",True,False,False,False,True,0.0012012012012011298,4.0004000400095666e-05,True,True,True,True,True,False,False,False,True,False,False,False
5.0,2.0,0.001,0.75,4.993993993993994,162.32432061507288,True,True,True,4.998799879987999,50.91825847659068,True,True,True,1,True,6.0,3.0,4.0,"[4.998799879987999, 7.5008500850085005, 10.000100010001, 15.0, 12.497949794979498, 2.512151215121512, 11.664866486648664, 4.186718671867187, 5.8612861286128615, 6.698569856985698]","[50.91825847659068, 43.090562278185175, 37.43866290564104, 32.39823891060939, 28.01938409827855, 17.3558223860495, 13.877320874531565, 13.455457061806605, 12.00355266246384, 11.839482757480672]",True,False,False,False,True,0.0012012012012011298,0.0002400240024002187,True,True,True,True,True,False,False,False,True,False,False,False
5.0,4.0,0.0002,0.15,4.993993993993994,59.29047923845442,True,False,False,2.512151215121512,19.010986329387585,True,True,True,4,True,1.0,8.0,7.0,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.001600160016001, 5.8612861286128615, 6.698569856985698, 15.0, 10.000100010001, 7.541454145414542, 8.373137313731373]","[19.010986329387585, 16.83351665920636, 15.188650301452816, 14.863100585318167, 13.13481397327157, 12.993930496592096, 12.395874114027938, 12.246296785660409, 11.634129194645437, 11.215508361335779]",False,False,True,False,True,0.0012012012012011298,0.4975697569756976,True,False,False,False,False,False,False,True,False,True,False,True
5.0,4.0,0.0002,0.45,5.008008008008008,61.21730846881703,True,True,True,2.512151215121512,18.620477395857996,True,True,True,2,True,1.0,5.0,8.0,"[2.512151215121512, 5.0002000200020005, 3.3494349434943493, 4.186718671867187, 10.001500150015001, 5.8612861286128615, 6.698569856985698, 14.998599859985998, 8.373137313731373, 7.541454145414542]","[18.620477395857996, 17.927472561028328, 16.684161142904806, 14.422473417241347, 13.11765998641669, 13.02101041929873, 12.880303893030053, 12.11719032915906, 11.977082791898564, 11.542156221055965]",True,False,False,False,True,0.0016016016016015655,0.4975697569756976,True,False,True,False,False,True,False,False,True,True,False,False
5.0,4.0,0.0002,0.75,4.993993993993994,52.17026835201962,True,False,False,2.512151215121512,18.633621839656087,True,True,True,2,True,1.0,6.0,9.0,"[2.512151215121512, 5.0002000200020005, 3.3494349434943493, 4.186718671867187, 5.8612861286128615, 10.000100010001, 6.698569856985698, 8.373137313731373, 15.0, 7.5386538653865385]","[18.633621839656087, 16.449275085822688, 15.894237973875823, 14.468428600005097, 13.041732939739724, 12.683948485266733, 12.08783689110182, 11.980734355733716, 11.779287275803856, 11.553371278517988]",False,False,True,False,True,0.0012012012012011298,0.4975697569756976,True,False,False,False,False,False,False,True,False,True,False,True
5.0,4.0,0.0005,0.15,4.993993993993994,135.82850873577178,True,True,True,5.001600160016001,41.506225040792096,True,True,True,1,True,4.0,2.0,3.0,"[5.001600160016001, 10.000100010001, 15.0, 2.512151215121512, 7.5008500850085005, 12.496549654965497, 4.186718671867187, 5.8612861286128615, 6.698569856985698, 9.21042104210421]","[41.506225040792096, 31.819034593845913, 28.017515630985056, 18.785750693673478, 17.422459925763246, 16.475574408986766, 14.45930362682631, 12.880143005950611, 12.734123218321997, 10.94167331969895]",True,False,False,False,True,0.0012012012012011298,0.0003200320032002324,True,True,True,True,True,False,False,False,True,False,False,False
5.0,4.0,0.0005,0.45,4.993993993993994,134.8560741804568,True,True,True,5.0002000200020005,41.147657205614394,True,True,True,1,True,6.0,2.0,3.0,"[5.0002000200020005, 10.001500150015001, 14.994399439943994, 7.498049804980498, 12.497949794979498, 2.512151215121512, 4.186718671867187, 13.333833383338334, 5.8612861286128615, 11.636863686368637]","[41.147657205614394, 32.20801852943232, 27.61007044830581, 22.966236609019766, 20.203980301371736, 18.265727653036794, 14.152119212731748, 13.383409348771686, 12.710220486697875, 12.62489741047008]",True,False,False,False,True,0.0012012012012011298,4.0004000400095666e-05,True,True,True,True,True,False,False,False,True,False,False,False
