injected_period_days,injected_duration_hours,injected_depth,epoch_phase_fraction,bls_recovered_period_days,bls_recovered_score,bls_period_matched,bls_passes_fap_1_percent,bls_recovered,tcf_recovered_period_days,tcf_recovered_score,tcf_period_matched,tcf_passes_fap_1_percent,tcf_recovered,tcf_exact_period_rank_top10,tcf_exact_period_present_top10,tcf_half_period_rank_top10,tcf_double_period_rank_top10,tcf_triple_period_rank_top10,tcf_top_periods_json,tcf_top_scores_json,both_recovered,bls_only,tcf_only,neither_recovered,either_recovered,bls_exact_period_error,tcf_exact_period_error,bls_exact_period_matched,tcf_exact_period_matched,bls_exact_recovered,tcf_exact_recovered,exact_both_recovered,exact_bls_only,exact_tcf_only,exact_neither_recovered,exact_either_recovered,tcf_exact_period_below_rank1,tcf_exact_period_absent_top10,tcf_top10_candidate_only_vs_bls_exact
2.0,2.0,0.0002,0.15,11.72072072072072,47.53010950717308,False,False,False,2.512151215121512,18.163987818495677,False,True,False,2,True,6.0,3.0,7.0,"[2.512151215121512, 1.9996999699969997, 3.999099909990999, 4.186718671867187, 5.024002400240024, 1.0, 5.999899989999, 5.8612861286128615, 6.698569856985698, 7.54005400540054]","[18.163987818495677, 17.322852370506165, 13.673218150827099, 13.5660933400478, 13.38205476100877, 12.602414407876525, 12.112951585230427, 12.111118100176888, 11.727900587940825, 11.251863346056545]",False,False,False,True,False,4.86036036036036,0.256075607560756,False,False,False,False,False,False,False,True,False,True,False,True
2.0,2.0,0.0002,0.45,11.72072072072072,47.98912346987292,False,False,False,2.512151215121512,18.11294278741504,False,True,False,2,True,,5.0,7.0,"[2.512151215121512, 1.9996999699969997, 4.186718671867187, 5.024002400240024, 4.000500050005, 5.8612861286128615, 5.999899989999, 8.373137313731373, 6.698569856985698, 10.46914691469147]","[18.11294278741504, 15.01551558291428, 14.612597393873664, 13.603834914640723, 13.18918674193603, 13.001764872053442, 12.854873813503144, 12.693133660557411, 12.491697402018982, 11.093134629506142]",False,False,False,True,False,4.86036036036036,0.256075607560756,False,False,False,False,False,False,False,True,False,True,False,True
2.0,2.0,0.0002,0.75,3.998998998998999,51.14334530176195,True,False,False,2.512151215121512,18.375266853631963,False,True,False,2,True,,4.0,9.0,"[2.512151215121512, 1.9996999699969997, 4.186718671867187, 3.999099909990999, 5.024002400240024, 5.8612861286128615, 8.373137313731373, 6.698569856985698, 5.997099709970997, 7.535853585358535]","[18.375266853631963, 16.545844072577736, 14.707976270451638, 14.101316182880282, 13.760784918019008, 13.205177379629976, 12.880689507107691, 12.680135713225816, 11.009162371950602, 10.824332988734923]",False,False,False,True,False,0.9994994994994995,0.256075607560756,False,False,False,False,False,False,False,True,False,True,False,True
2.0,4.0,0.0002,0.45,3.998998998998999,64.57918212642868,True,True,True,2.512151215121512,18.25335527861923,False,True,False,3,True,8.0,2.0,4.0,"[2.512151215121512, 4.000500050005, 1.9996999699969997, 5.999899989999, 8.000700070007, 4.186718671867187, 5.024002400240024, 1.0, 5.8612861286128615, 10.001500150015001]","[18.25335527861923, 17.72527288778862, 17.167104669039105, 16.34382225313697, 15.39908959626994, 14.038455395179769, 13.437160994366325, 13.13906626841055, 12.73216371208471, 12.245878137503391]",False,True,False,False,True,0.9994994994994995,0.256075607560756,False,False,False,False,False,False,False,True,False,True,False,True
2.0,4.0,0.0005,0.45,3.998998998998999,162.78687846905626,True,True,True,4.000500050005,45.633888072363526,True,True,True,2,True,5.0,1.0,3.0,"[4.000500050005, 1.9996999699969997, 5.999899989999, 8.000700070007, 1.0, 10.001500150015001, 12.003700370037004, 9.001800180018002, 14.003100310031003, 5.0002000200020005]","[45.633888072363526, 41.71942677133633, 40.5002396585418, 35.544170402252284, 35.52893200090402, 30.347939403736063, 28.733850721503043, 28.545970297665043, 26.812414265660735, 22.42173966933892]",True,False,False,False,True,0.9994994994994995,1.0002500250025,False,False,False,False,False,False,False,True,False,True,False,True
2.0,4.0,0.001,0.45,3.998998998998999,326.80362510327376,True,True,True,4.000500050005,92.9872681988217,True,True,True,4,True,2.0,1.0,3.0,"[4.000500050005, 1.0, 5.999899989999, 1.9996999699969997, 8.000700070007, 10.001500150015001, 9.001800180018002, 12.003700370037004, 14.003100310031003, 13.000600060006]","[92.9872681988217, 81.27267386722815, 79.6517512832838, 74.35453219703646, 68.11676000936149, 59.69646087150116, 58.050497941607375, 56.535819550902964, 52.722032820939326, 32.97750406040412]",True,False,False,False,True,0.9994994994994995,1.0002500250025,False,False,False,False,False,False,False,True,False,True,False,True
2.0,8.0,0.0002,0.15,1.994994994994995,102.90873210563257,True,True,True,2.512151215121512,17.83829639916278,False,True,False,2,True,,9.0,,"[2.512151215121512, 1.9996999699969997, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 8.373137313731373, 6.698569856985698, 7.5386538653865385, 3.999099909990999, 9.21042104210421]","[17.83829639916278, 16.535980186131944, 13.652218072810735, 13.471322285910613, 13.142709088590292, 11.77782404846076, 11.469384980574818, 11.330326410217625, 10.743820798941377, 10.466093317152897]",False,True,False,False,True,0.0025025025025025016,0.256075607560756,True,False,True,False,False,True,False,False,True,True,False,False
2.0,8.0,0.0002,0.45,1.994994994994995,104.64023960905142,True,True,True,2.512151215121512,18.169332748332216,False,True,False,2,True,5.0,7.0,8.0,"[2.512151215121512, 2.0011001100110013, 4.186718671867187, 5.024002400240024, 1.0, 5.8612861286128615, 4.000500050005, 6.0027002700270025, 6.698569856985698, 8.373137313731373]","[18.169332748332216, 14.346655968896435, 13.941894039009341, 13.602114395253455, 12.958995940475123, 12.663260778468077, 12.651149816247365, 12.057292374549212, 11.710406808247566, 11.704505344560811]",False,True,False,False,True,0.0025025025025025016,0.256075607560756,True,False,True,False,False,True,False,False,True,True,False,False
2.0,8.0,0.0002,0.75,1.994994994994995,109.61363879506654,True,True,True,2.512151215121512,18.50501792634944,False,True,False,2,True,,6.0,10.0,"[2.512151215121512, 1.9996999699969997, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 4.001900190019002, 6.698569856985698, 8.373137313731373, 7.54005400540054, 5.998499849984999]","[18.505017926349442, 17.520603024324007, 14.588589543633784, 13.641692302727902, 13.074079220719193, 12.72216357652532, 11.749839699964246, 11.735324776564616, 11.284001239458629, 11.203693467855306]",False,True,False,False,True,0.0025025025025025016,0.256075607560756,True,False,True,False,False,True,False,False,True,True,False,False
5.0,2.0,0.0002,0.15,11.72072072072072,51.40852809122192,False,False,False,2.512151215121512,18.526646771988244,True,True,True,4,True,1.0,10.0,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 4.998799879987999, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.541454145414542, 9.21042104210421, 10.047704770477047]","[18.526646771988244, 16.64742435321959, 14.479531794437952, 14.2431899403127, 13.047615775117835, 12.094432581829878, 11.98307252415835, 11.557159318840585, 10.693305754887307, 10.38381014664284]",False,False,True,False,True,1.3441441441441442,0.4975697569756976,False,False,False,False,False,False,False,True,False,True,False,True
5.0,2.0,0.0002,0.45,11.72072072072072,49.450904701527655,False,False,False,2.512151215121512,18.61473776793468,True,True,True,4,True,1.0,10.0,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.541454145414542, 9.21042104210421, 10.047704770477047]","[18.61473776793468, 16.61249816178897, 14.446593701623971, 13.952446308514022, 13.026204218787473, 12.072293186974338, 11.969555540424917, 11.541047690048641, 10.692360436551429, 10.36760387733506]",False,False,True,False,True,1.3441441441441442,0.4975697569756976,False,False,False,False,False,False,False,True,False,True,False,True
5.0,2.0,0.0002,0.75,11.72072072072072,47.41571490691889,False,False,False,2.512151215121512,18.554735712947977,True,True,True,3,True,1.0,9.0,,"[2.512151215121512, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.5386538653865385, 9.21042104210421, 10.047704770477047, 11.725072507250724]","[18.554735712947974, 14.379367474862526, 13.905331034129098, 12.977556979445776, 12.023892871347151, 11.933747182456539, 11.502075339495725, 10.676445548624438, 10.330091621457377, 9.96838944182511]",False,False,True,False,True,1.3441441441441442,0.4975697569756976,False,False,False,False,False,False,False,True,False,True,False,True
5.0,4.0,0.0002,0.15,4.993993993993994,59.29047923845442,True,False,False,2.512151215121512,19.010986329387585,True,True,True,4,True,1.0,8.0,7.0,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.001600160016001, 5.8612861286128615, 6.698569856985698, 15.0, 10.000100010001, 7.541454145414542, 8.373137313731373]","[19.010986329387585, 16.83351665920636, 15.188650301452816, 14.863100585318167, 13.13481397327157, 12.993930496592096, 12.395874114027938, 12.246296785660409, 11.634129194645437, 11.215508361335779]",False,False,True,False,True,0.0012012012012011298,0.4975697569756976,True,False,False,False,False,False,False,True,False,True,False,True
5.0,4.0,0.0002,0.45,5.008008008008008,61.21730846881703,True,True,True,2.512151215121512,18.620477395857996,True,True,True,2,True,1.0,5.0,8.0,"[2.512151215121512, 5.0002000200020005, 3.3494349434943493, 4.186718671867187, 10.001500150015001, 5.8612861286128615, 6.698569856985698, 14.998599859985998, 8.373137313731373, 7.541454145414542]","[18.620477395857996, 17.927472561028328, 16.684161142904806, 14.422473417241347, 13.11765998641669, 13.02101041929873, 12.880303893030053, 12.11719032915906, 11.977082791898564, 11.542156221055965]",True,False,False,False,True,0.0016016016016015655,0.4975697569756976,True,False,True,False,False,True,False,False,True,True,False,False
5.0,4.0,0.0002,0.75,4.993993993993994,52.17026835201962,True,False,False,2.512151215121512,18.633621839656087,True,True,True,2,True,1.0,6.0,9.0,"[2.512151215121512, 5.0002000200020005, 3.3494349434943493, 4.186718671867187, 5.8612861286128615, 10.000100010001, 6.698569856985698, 8.373137313731373, 15.0, 7.5386538653865385]","[18.633621839656087, 16.449275085822688, 15.894237973875823, 14.468428600005097, 13.041732939739724, 12.683948485266733, 12.08783689110182, 11.980734355733716, 11.779287275803856, 11.553371278517988]",False,False,True,False,True,0.0012012012012011298,0.4975697569756976,True,False,False,False,False,False,False,True,False,True,False,True
5.0,8.0,0.0002,0.15,5.008008008008008,89.44472498017102,True,True,True,2.512151215121512,19.028352776201658,True,True,True,3,True,1.0,8.0,,"[2.512151215121512, 4.186718671867187, 5.024002400240024, 6.698569856985698, 5.8612861286128615, 8.373137313731373, 7.535853585358535, 10.047704770477047, 9.21042104210421, 11.726472647264726]","[19.028352776201658, 14.961619536969359, 14.023187635253796, 13.690078145658868, 13.17964206801782, 13.133343212299144, 11.69648924210534, 10.806583548364781, 10.67004588849424, 10.147492356524255]",True,False,False,False,True,0.0016016016016015655,0.4975697569756976,True,False,True,False,False,True,False,False,True,True,False,False
5.0,8.0,0.0002,0.45,5.008008008008008,89.42314222091917,True,True,True,2.512151215121512,18.66362936396835,True,True,True,4,True,1.0,10.0,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.541454145414542, 9.21042104210421, 10.047704770477047]","[18.663629363968354, 16.658042628129362, 14.486563469570472, 13.989302383900874, 13.061070495821602, 12.104931307776438, 12.000721575882297, 11.571533936997904, 10.718624928628628, 10.395235794391704]",True,False,False,False,True,0.0016016016016015655,0.4975697569756976,True,False,True,False,False,True,False,False,True,True,False,False
5.0,8.0,0.0002,0.75,4.993993993993994,79.1590368483625,True,True,True,2.512151215121512,18.67674940827868,True,True,True,4,True,1.0,10.0,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 8.373137313731373, 6.698569856985698, 7.5386538653865385, 12.56095609560956, 10.047704770477047]","[18.676749408278678, 15.934064275127824, 14.93337149202304, 14.099953594030266, 13.285724223622445, 13.108305535387814, 12.615309864030595, 11.75377011871308, 11.029688511296106, 10.831507971338223]",True,False,False,False,True,0.0012012012012011298,0.4975697569756976,True,False,True,False,False,True,False,False,True,True,False,False
10.0,2.0,0.0002,0.15,11.72072072072072,47.9190762322691,False,False,False,2.512151215121512,18.76989024228601,False,True,False,10,True,4.0,,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.535853585358535, 9.21042104210421, 10.047704770477047]","[18.76989024228601, 16.766845065688702, 14.583835470218892, 14.070483491416274, 13.582823746799868, 12.180643449272926, 12.0670611649477, 11.02970376623675, 10.76636823233264, 10.457352056203492]",False,False,False,True,False,0.17207207207207204,0.7487848784878488,False,False,False,False,False,False,False,True,False,True,False,True
10.0,2.0,0.0002,0.45,11.72072072072072,47.89258583026523,False,False,False,2.512151215121512,18.70499668269876,False,True,False,10,True,4.0,,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.5386538653865385, 9.21042104210421, 10.047704770477047]","[18.70499668269876, 16.71518253005399, 14.540096486642073, 14.02252992332367, 13.096925371571071, 12.141599442938993, 12.024444282006518, 11.599018767157578, 10.723145561985541, 10.422521666676573]",False,False,False,True,False,0.17207207207207204,0.7487848784878488,False,False,False,False,False,False,False,True,False,True,False,True
10.0,2.0,0.0002,0.75,11.72072072072072,49.90881509173701,False,False,False,2.512151215121512,18.796234567851016,False,True,False,10,True,4.0,,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 8.373137313731373, 5.8612861286128615, 6.698569856985698, 7.541454145414542, 9.21042104210421, 10.047704770477047]","[18.796234567851016, 16.866952508368065, 15.0219051735328, 14.090435689532425, 13.199329906431396, 13.159277710784256, 13.018203893665154, 11.65518839282145, 10.779714853865022, 10.57593460311803]",False,False,False,True,False,0.17207207207207204,0.7487848784878488,False,False,False,False,False,False,False,True,False,True,False,True
10.0,4.0,0.0002,0.15,9.996996996996996,51.79771591325102,True,False,False,2.512151215121512,18.787495466555725,False,True,False,9,True,4.0,,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.5386538653865385, 10.000100010001, 12.56095609560956]","[18.787495466555725, 16.782015004948594, 15.015344193202072, 14.083619777240918, 13.152336286404728, 12.191797482983855, 12.078458648567718, 11.649550473343526, 11.237399930023324, 11.093162436455966]",False,False,False,True,False,0.00030030030030037125,0.7487848784878488,True,False,False,False,False,False,False,True,False,True,False,True
10.0,4.0,0.0002,0.45,11.72072072072072,47.37539177397856,False,False,False,2.512151215121512,18.711292050369757,False,True,False,8,True,3.0,,,"[2.512151215121512, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.541454145414542, 10.000100010001, 9.21042104210421, 11.725072507250724]","[18.711292050369757, 14.567650854020947, 14.034683678159325, 13.112054746176351, 12.158312200430677, 12.031127885078824, 11.609071990876908, 11.047919067002946, 10.716069392632994, 10.029393232807672]",False,False,False,True,False,0.17207207207207204,0.7487848784878488,False,False,False,False,False,False,False,True,False,True,False,True
10.0,4.0,0.0002,0.75,9.996996996996996,56.028961202499985,True,False,False,2.512151215121512,18.757453971964317,False,True,False,9,True,4.0,,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.541454145414542, 10.002900290029002, 9.21042104210421]","[18.757453971964317, 16.825514285323546, 14.566384156064466, 14.060353556392915, 13.128984844150708, 12.168996453174108, 12.060111687233293, 11.630305348980627, 11.54502461266986, 10.766228254590567]",False,False,False,True,False,0.00030030030030037125,0.7487848784878488,True,False,False,False,False,False,False,True,False,True,False,True
10.0,8.0,0.0002,0.15,9.996996996996996,69.36315906258235,True,True,True,2.512151215121512,18.757924885251526,False,True,False,10,True,4.0,,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.54005400540054, 9.21042104210421, 10.047704770477047]","[18.757924885251526, 16.768432448456405, 15.207647107146661, 14.063522115249743, 13.13641779925754, 12.179068981485281, 12.05840200388883, 11.632926286418177, 10.749266521289888, 10.45363761981946]",False,True,False,False,True,0.00030030030030037125,0.7487848784878488,True,False,True,False,False,True,False,False,True,True,False,False
10.0,8.0,0.0002,0.45,9.996996996996996,61.30860182679156,True,True,True,2.512151215121512,18.80701524263942,False,True,False,9,True,3.0,,,"[2.512151215121512, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.541454145414542, 9.21042104210421, 10.047704770477047, 11.725072507250724]","[18.80701524263942, 14.657229161310068, 14.112055554357951, 13.186682025589032, 12.22917632584844, 12.095137076792698, 11.673071700557353, 10.764998722125672, 10.492361001373384, 10.079291117360185]",False,True,False,False,True,0.00030030030030037125,0.7487848784878488,True,False,True,False,False,True,False,False,True,True,False,False
10.0,8.0,0.0002,0.75,9.996996996996996,73.52538683894618,True,True,True,2.512151215121512,18.730435029095936,False,True,False,10,True,4.0,,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.541454145414542, 9.21042104210421, 10.047704770477047]","[18.730435029095936, 16.731600187422778, 14.553179373555716, 14.040906639677097, 13.112580121272686, 12.155039071089105, 12.041695644385353, 11.614219439149553, 10.743736962445322, 10.435370164467297]",False,True,False,False,True,0.00030030030030037125,0.7487848784878488,True,False,True,False,False,True,False,False,True,True,False,False
10.0,8.0,0.0005,0.45,9.996996996996996,157.3292592758521,True,True,True,2.512151215121512,18.69767572167975,False,True,False,2,True,4.0,,,"[2.512151215121512, 9.998699869986998, 14.985998599859986, 4.997399739973997, 4.186718671867187, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.541454145414542, 9.21042104210421]","[18.69767572167975, 18.32646067374541, 15.986796911483692, 14.86091375942856, 14.400480481466689, 13.04106425315747, 12.064566733407274, 12.040871989069087, 11.580983049241667, 10.685599437061722]",False,True,False,False,True,0.00030030030030037125,0.7487848784878488,True,False,True,False,False,True,False,False,True,True,False,False
