period_days,epoch_days,duration_hours,mes,max_ses,source_index,raw_rank,expected_event_count_event_check,valid_event_count,event_observability_fraction,positive_event_fraction,single_event_fraction,anti_dominance_score,combined_event_snr,leave_one_out_combined_snr_min,leave_one_out_ratio,leave_one_out_ratio_normalized,median_event_depth,event_depth_relative_mad,event_consistent_flag,consistency_weight,event_consistency_score,hardened_rank
11.995069580269046,448.4759886908287,5.885144870728254,35.27956550565598,28.381077193476283,-1.0,1.0,8,8,1.0,0.625,0.40714907789063487,0.6775439109821316,3.3148734573747403,0.7381487415184266,0.2226778038468514,0.23805258560976295,0.0006703813445311513,4.755091892391663,False,0.563472326619318,19.87905885759061,1
