period_cadences,period_days,duration_cadences,duration_hours,epoch_phase_cadence,mes,observed_event_count,expected_event_count,observability_fraction
700,14.304007886676118,20,9.808462550863624,169,55.39837918622895,3,7,0.42857142857142855
693,14.160967807809357,20,9.808462550863624,176,55.24801849809442,3,7,0.42857142857142855
701,14.324442183657084,20,9.808462550863624,168,55.18356212980945,3,7,0.42857142857142855
690,14.099664916866459,20,9.808462550863624,180,54.691524753671125,4,7,0.5714285714285714
694,14.181402104790322,20,9.808462550863624,173,54.484438787369214,3,7,0.42857142857142855
692,14.14053351082839,20,9.808462550863624,178,54.29626391321529,3,7,0.42857142857142855
688,14.058796322904527,20,9.808462550863624,182,53.71182854529968,5,7,0.7142857142857143
689,14.079230619885493,20,9.808462550863624,181,53.489158556324135,4,7,0.5714285714285714
691,14.120099213847425,20,9.808462550863624,179,53.0085153575522,4,7,0.5714285714285714
699,14.283573589695152,20,9.808462550863624,171,52.12809082165363,3,7,0.42857142857142855
687,14.038362025923561,20,9.808462550863624,186,51.83762675158759,4,7,0.5714285714285714
674,13.772716165171005,20,9.808462550863624,193,51.57916518078243,3,7,0.42857142857142855
655,13.384464522532653,20,9.808462550863624,215,50.96696797162472,3,7,0.42857142857142855
686,14.017927728942595,20,9.808462550863624,187,50.87402084665584,4,7,0.5714285714285714
652,13.323161631589755,20,9.808462550863624,218,50.7276444025529,3,7,0.42857142857142855
656,13.404898819513619,20,9.808462550863624,212,50.62001917958191,3,7,0.42857142857142855
685,13.99749343196163,20,9.808462550863624,186,50.28816944872703,5,7,0.7142857142857143
654,13.364030225551687,20,9.808462550863624,216,50.149146611769446,3,7,0.42857142857142855
673,13.752281868190039,20,9.808462550863624,198,50.135760529875796,3,7,0.42857142857142855
702,14.34487648063805,20,9.808462550863624,163,49.88520183573032,3,7,0.42857142857142855
731,14.93747109308606,20,9.808462550863624,138,49.87529455969016,6,7,0.8571428571428571
695,14.201836401771288,20,9.808462550863624,168,49.67618634550965,3,7,0.42857142857142855
675,13.79315046215197,20,9.808462550863624,193,49.64754444204966,3,7,0.42857142857142855
730,14.917036796105094,20,9.808462550863624,140,49.50742816764111,6,7,0.8571428571428571
653,13.343595928570721,20,9.808462550863624,216,49.454843122530605,3,7,0.42857142857142855
684,13.977059134980664,20,9.808462550863624,186,49.39849942022698,3,7,0.42857142857142855
651,13.30272733460879,20,9.808462550863624,219,49.338632606274444,3,7,0.42857142857142855
701,14.324442183657084,16,7.846770040690899,166,49.24498811161682,3,7,0.42857142857142855
700,14.304007886676118,16,7.846770040690899,169,49.22243978616694,3,7,0.42857142857142855
691,14.120099213847425,16,7.846770040690899,179,49.11065952691968,4,7,0.5714285714285714
610,12.464921158389188,20,9.808462550863624,257,49.014471082904684,6,8,0.75
664,13.568373195361346,20,9.808462550863624,206,49.012492473750655,3,7,0.42857142857142855
500,10.217148490482941,20,9.808462550863624,369,48.82563179376887,5,9,0.5555555555555556
